ID,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales_1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales_2,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_2,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_4,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_5,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2_0,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_3,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o___0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_6,k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_1,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_2,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_3,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_1,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales_1,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales_0,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_0,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales_0,k__Bacteria; p__TM7; c__TM7-3; o__CW040_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39_0,k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales_0,k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales_0
30,0.9631175429255241,-0.33828583515303534,-0.26032241902901193,-0.16420482592987748,-0.7680669595185483,-0.19024877728188216,-0.11955079697400438,0.005166040765286701,-0.15512353746419127,0.14453170048656006,2.2288893077966816,0.32951204517583477,0.760441989013795,-0.18388716539828787,-0.5566112833671241,-0.6224606703527339,-0.20815238427999802,-0.3330461514784517,0.3976147283969579,-0.37318919010385354,-0.7310602505638931,0.358833227239818,-0.12221281037302961,0.16276555436776682,-0.014831695363519026,-0.5378136833096924,-1.012362141984729,0.10912129584834056,-0.018661259124274746,0.4314153623258661,0.36569622519601347,-0.7880231994917418,-0.1460295598428381,0.8236457019819196,-0.3278356143913146,-0.41052484120285737,0.36953810571685736,-0.2760737264349257,-0.18697730081234998,-0.2568586146503553,-0.18221791373434926,-0.35497668671665256,-0.07856043671126317,-0.6653801004920095,0.0029667417387690084,-0.8330592874749179,0.1447919225160469,0.2997824117331204,0.025039028417703377,-0.4513322540250219,-0.04639257415171428,-0.34340741466650465,-0.24769938528317145,-0.40303700714566376,-0.2273096834104557,1.4990562588817313,-0.022499903475610837,-0.3360020825937228,-0.19415845956345154,-0.5656096929459729,-0.07123831409145409
53,1.338204463404825,-0.6870719048561266,-0.8642300922566923,-0.24326775661613934,-0.9493161932699858,-0.5033654767774625,-0.0012738702798805698,0.09296096225982023,-0.2925725620519204,-0.08504965710915258,0.3798135691137378,1.1692898891999235,1.0810171863367766,0.8287929956558622,0.34595531469311175,0.7382972468083601,-0.1239192240587018,-0.3579180193005861,-1.201005252653585,-0.683474103038066,-1.3043846026652375,0.331221661901202,-0.2650686128200855,0.33308825899367983,-0.34372335532521886,-0.5378136833096924,-0.47017588610888716,-1.069333307358821,1.8022596750154483,0.3114629582051992,0.17459446128041362,1.9227626654649217,-1.840382226234949,-0.32977332910554447,-2.624039245673633,6.099352239502617,0.54732235237426,-2.2909759189234595,-0.18718061461936222,0.525271598635605,-0.35845543800961593,-0.35497668671665256,-0.25933669793119984,-0.14330492411279797,-0.5151604097129097,0.6634406263618617,-0.6806335295149454,-0.04358570161396611,0.04489615642183664,-0.4552285219730188,-0.0388991064075154,-0.36896191987800175,-0.2512850321408444,-0.7577736554186815,2.6516500270936914,-0.3786052677997977,-0.16249598232099524,1.504158486367546,1.0938055842007564,2.1285541641224057,-0.3764189356528646
56,-0.48841397050670976,2.1960080838513765,1.0159646258778259,-3.5289617390688734,1.5767062273188874,-2.6370955653442336,-1.194896578700654,-1.169654823577814,0.6110173109814672,-0.07115127321345278,5.104407696282781,-3.2458205894007044,1.5887011547755332,3.2562546933437817,-1.7216885005936684,1.597659764710323,-0.19409678155336432,-0.3579180193005861,-1.1697459118247648,-0.03789027186607169,-0.7390434594975425,-0.1971380179471916,0.09513510093182861,0.13112720999288136,-0.343719311444403,0.1167071710302354,0.8300374502094826,1.0078041564733018,-1.756441416742023,0.013752602706750439,1.6269477881571361,-1.4604961578653222,2.393143770661512,-0.32977332910554447,2.820997200434156,0.8866925980889944,0.2701899627619475,0.5717337669863354,-0.18594239735288054,-0.2568586146503553,-0.3803697406371078,-0.35497668671665256,0.5339522698890079,-0.319532622950665,1.6409980469298941,0.16468513171164204,0.11007927551870063,-0.04358570161396611,0.04489615642183664,-0.44112184890287354,-0.026216979557553977,-0.36896191987800175,-0.2512850321408444,-0.7071006194699611,0.05392885678960974,-0.3786052677997977,-0.16249598232099524,-0.3408911437792293,-0.19415845956345154,-0.5795826285126011,-0.3717839469761832
55,-0.48854329209659525,-1.9859706023352224,6.3051693187817595,0.6855115291323942,-0.9344522619802208,-0.4658160549434619,-0.053713477024528736,-0.0638671200756407,-0.32606063832234294,-0.10197055559618111,-1.4626477365441828,0.032584261657074336,0.2714164870857157,0.016272814725813885,-0.37008116764881094,0.029148395015702697,0.06451491944758884,-0.3579180193005861,11.450443327026282,0.7351151833398145,2.7172021407064304,1.7105157417847383,0.1611536899024437,-2.332578591018974,-0.3449123316599824,-0.5378136833096924,0.19766865272335488,-2.424857663395822,-0.14965448657060948,-1.155196800408296,-0.4600012831356403,0.2234093657635,0.27850101355612233,-0.32977332910554447,-0.12630863952877938,-0.5229703124577881,0.050278013398141336,-0.34507249794829997,-0.18581580868511882,-0.18268802044822288,4.147238289833127,-0.35497668671665256,-0.06046753906124661,2.119028413499756,5.523520753603339,0.15112826051564088,0.13157195432795873,3.888107180829183,-0.18247536063191996,-0.4511861142272336,-0.03526491657718529,-0.36896191987800175,-0.2512850321408444,5.827456183458923,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,-0.34330573742425863,-0.19415845956345154,-0.5805292488473851,4.699193203211636
60,-0.49062487736673566,-0.633763875709351,-0.5323045736270959,0.011852660427434507,-0.873088222419966,-0.43965738327228876,0.40184912546632506,0.688260372966119,0.07923295974017576,0.30909771415556203,1.6722737060847532,-0.24451845538537095,0.5838057653152298,-1.1450632992379903,-0.7514845779625551,-1.9338807119865726,-0.1642237750198005,-0.16771993415145411,-1.2235366385965667,0.01628076449292305,-0.8691776564996428,0.12130132406453517,-0.19248373090511092,0.007686320280532184,0.07544226014202111,-0.5378136833096924,-1.6311187264925775,0.054900361651053234,1.453759648338687,0.16590900603013264,2.9165504382528966,-0.9462637367951795,0.7894061427251923,-0.32977332910554447,-0.27123546541633897,-0.6745734604176065,0.08792408617436274,-0.5290149233024445,-0.18682776324244468,1.9779613725777214,-0.31171781853606345,-0.35497668671665256,0.7367187186902737,-1.0587202707835548,-0.5178428666948163,-4.021585268669651,0.18762137318766947,-0.04358570161396611,0.04489615642183664,-0.4565557380272204,-0.04009229506886689,6.7558893298773075,0.25670492130475475,-0.554586978699013,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,-0.33355610128399826,-0.19415845956345154,-0.35863049057127894,-0.37981288373369315
12,-0.48865706087959976,3.2804946570454265,0.535394406055806,1.0635436835390086,-0.9884365847973968,-0.23073289678006484,4.081651260535606,0.1173644019918211,0.23864235724037017,-1.9748080843870466,-0.8628173540543184,-0.32243503805201673,-0.3187350728093558,-0.05137213322773628,-0.5203457307191008,0.0862344318186723,-0.20815238427999802,4.794269548397516,-0.8124924366329592,-0.3967986763448183,0.1270807238041942,-0.7973104805239668,0.7619657366875047,-0.9110607960169186,-0.34543128819161184,-0.5378136833096924,0.16674894897647238,0.8229671856556702,-1.4554516377043976,-1.4805298518664276,0.9039639492998957,0.38126590219096246,0.5680441213392297,-0.32977332910554447,-0.05324879471146708,-0.5158163631221327,-0.41236843889141483,-0.24883789479436694,-0.1780611289086617,-0.2568586146503553,-0.3803697406371078,0.9702276903266012,-0.2884805163063753,0.052245038164908685,-0.4837753792613463,0.1485315788790784,0.13160683390827868,-0.04358570161396611,0.04489615642183664,-0.4564713695726814,-0.06496523812630063,-0.3651868636193794,-0.2507553400767939,-0.5154383121639888,-0.2273096834104557,1.3572870092823905,-0.16249598232099524,-0.32936683827040364,-0.19415845956345154,0.4730265503722423,-0.35502157826505965
32,-0.4860912803734152,0.19314855039632423,-0.5206620249738592,0.3712681733592882,-0.9667351788721942,-0.4942972656406181,-0.061230509253845634,-1.0871532524250447,0.6848241368108573,0.21918993675542406,-1.0866062365726483,0.12036777444402302,-2.220737484882226,-0.47390961258604797,0.6326227454364596,1.0780465047870746,-0.15968265211511098,5.278915795722551,-0.7077282864513992,-0.5351221260556858,6.301958018254816,8.222310309560061,-1.7530272342851427,2.941501669482664,0.9040300909472319,-0.5378136833096924,-6.912144935443647,11.07857838791955,6.781996427096648,0.4136616371466106,-2.43982786203709,-0.4113762444191193,3.077794121022313,-0.32977332910554447,-0.26764421372042335,-0.3605436632424748,-0.11229362187631173,0.3997156934953468,-0.18698674497895557,-0.2568586146503553,-0.3803697406371078,-0.012469080815529655,0.4669551612462371,-0.4004093175891538,-0.5311911239399849,0.15878034054848342,0.11310401351651889,-0.04358570161396611,0.04489615642183664,-0.45268839959463375,-0.03661549537769138,2.3351139520350848,-0.04098978689581134,-0.5590719016708382,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,2.2577319900555683,-0.19415845956345154,1.6204934869206515,-0.3619000120987617
5,-0.4912039311348458,-0.7059497913489227,-0.8567394476410143,-0.2859464366786793,-0.5633019746266699,0.6300175048538557,-0.5285234049236349,-0.18816314768219533,-0.542722134628127,-0.25401756016109306,-1.0609677691323711,-0.1712208522675979,-0.32503841665198047,1.09488205277023,1.9754674022201775,-2.7147915805638525,-0.20815238427999802,-0.3579180193005861,-1.2393702498120833,-0.2802585227393671,-1.3258378990826192,0.3416762231686927,-0.25714911834843723,0.3297982846424163,-0.3403890346269615,-0.18815790836259538,0.18198256130596774,-2.4592682286441656,0.4038569798250919,0.13549152923829824,0.30109803095379584,-0.40371012937245615,-0.1782719269858495,-0.32977332910554447,-0.1107071317242893,-0.5385636809791212,-0.7347290864747686,-0.12604225426862636,-0.18549302072156232,-0.2568586146503553,-0.3803697406371078,-0.35497668671665256,-0.1007002752726621,-0.060272210562119004,-0.5311911239399849,0.6363149255365071,-1.022808641875735,-0.04358570161396611,0.04489615642183664,-0.4587361727913345,-0.04205254112610858,-0.36713806181352326,-0.2510291198903972,-0.7338060157705825,-0.2226069951030098,-0.3786052677997977,-0.16249598232099524,-0.34383390248740314,-0.19415845956345154,-0.5488991482933928,-0.38556404082693185
34,-0.48439888341054566,-0.49452974582683784,-0.5620446864749578,-0.34454744934529,0.7432477927403749,0.7032318970291807,0.48627225143108754,0.8939559344014887,0.5688541182643664,0.7682895253882629,-0.3442531479091646,0.26957074510233525,-1.4155328787651622,0.6580888932367233,0.8697922177324796,0.8274885099602175,-0.20815238427999802,-0.3579180193005861,-1.2271061162181618,-0.683474103038066,-0.4177307590134148,-0.5175638581207128,-0.23885310131876603,0.3395799910692608,1.6952168191964279,-0.5378136833096924,0.20663046107386163,3.8975861689002773,-1.0485748789462395,-2.2081540542905764,-3.2667076216428432,-1.1346928830690284,-1.429725346760273,-0.32977332910554447,-0.5696585005396072,-1.141297696411328,2.163578173209379,-0.8426483603661324,-0.18696425345777415,-0.2568586146503553,-0.3803697406371078,5.771518747928476,-0.06505678525959477,-0.08162966227920143,-0.5003152959892755,0.15112826051564088,0.13157195432795873,-0.04358570161396611,0.04489615642183664,-0.4501233012136377,-0.03430943051826904,-0.3591420753430527,-0.24990717354377262,-0.5997835927758266,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,-0.26229232535241964,-0.19415845956345154,-0.30436924896322853,-0.3767543451109514
3,-0.4885434227909598,0.028180080806728063,-0.04664996855329786,-1.100789120005505,-0.2674636927535547,0.8931550267485892,-0.5411376931985165,0.03869023531124985,-0.42561209436213815,-0.8684138948518259,-1.2307479554199383,-0.5548115510801299,-2.4714962089506742,0.5967717981577311,1.6658880610096192,-0.6320855288202277,-0.20815238427999802,-0.3579180193005861,-1.1841765532817052,-0.5593638184203252,-1.0075817356868293,0.5167375364773636,-0.30972297501582385,-0.5521397143692515,-0.2764063644304402,-0.5378136833096924,0.018941603781489687,0.9264847537122799,-1.7811183974479652,-2.248605391788387,1.242887332292138,-0.03755278551811419,-0.1476955653918329,-0.32977332910554447,-0.23780493316683168,-0.8280632329488864,1.0784819899640967,-0.7196977398610039,-0.17615803582384376,-0.2568586146503553,-0.3803697406371078,-0.35497668671665256,-0.26683296800672973,0.03927390465824673,-0.5311911239399849,0.0904621909446473,0.13238684322943153,-0.0435857016139665,0.04489615642183667,-0.45269062097322954,-0.03661749243291711,-0.33959424852734305,-0.24716434588125344,-0.4680260934702174,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,-0.32939809492720024,-0.19415845956345154,-0.06326087454653395,-0.38556404082693185
18,3.1396839899461577,-0.8253800355334667,0.12479139016808376,-0.06349993353920222,-0.8020300172879647,-0.380183426789493,-0.01352250254203459,0.17067683214640428,-0.4053775095781473,0.24928326927354022,-1.589319617546307,0.12181260608769842,0.33005527286638053,0.13016629337385346,-0.5336542417727456,-0.2147096048568714,-0.20815238427999802,-0.24217356961992412,-0.41504569292265225,-0.683474103038066,-0.9990463569529919,0.6264238175590997,-0.4020339569496763,-0.31608643738607145,-0.34363679614445025,-0.5378136833096924,-1.8371338263421095,0.5037378618650286,2.809487905789547,0.5650764605843469,-1.8646024496389637,-1.9859752631062435,0.49323070492235954,2.87657789893338,-0.671489359815676,0.11703820716922983,0.4064505736136902,2.269625329444502,-0.16585870684459575,-0.2568586146503553,-0.21938549028759477,-0.35497668671665256,-0.25498574477876385,0.032175090878225863,-0.2795506131152624,-0.10604655190840644,0.13502642075152307,-0.04358570161396611,0.04489615642183664,8.068611611753964,-0.7744597845507528,-0.36896191987800175,-0.2512850321408444,-0.3701667291373627,-0.2088877729717939,-0.3786052677997977,-0.16249598232099524,-0.33952888821363963,-0.19415845956345154,-0.5500799757968635,-0.12655946445028915
13,-0.489689335255715,-0.8043052754946873,1.4214123398898095,-0.08393830690106578,-0.9680095360651716,-0.4961373131686072,-0.06090019497019055,-0.556564124659219,-0.5390600460608421,-0.2939316212867982,-0.3127000391923399,-0.577122071144708,0.3024560053166116,-0.6087010851114116,-0.13274232281981158,0.2814263348803753,-0.20815238427999802,-0.299550316622434,3.9584894314945642,-0.027085509193961077,0.24911765917676693,0.9649639745383156,-0.05690554936922466,-0.8092212579984958,-0.3361309173443273,1.9048483922085597,-1.2448370116740979,-0.24767085998838453,0.9862797930514544,-0.5685399443044223,-1.3324737584036705,-0.592738152825073,-1.0614886087440984,-0.32977332910554447,0.1167256490597206,-0.5842398216492319,-0.9915777138722908,-0.27745940226526844,-0.18561658753127427,-0.2568586146503553,1.238371542872435,-0.35497668671665256,-0.01433412889233704,1.8390263276803716,1.1818983619283208,-2.998758395950648,0.17173675045601686,0.07164792212334774,0.03823214561830876,-0.453744445634769,-0.03756489781821013,-0.29402205729733694,-0.2407699436837252,1.703550834052199,-0.2273096834104557,3.4022305197027536,-0.16249598232099524,-0.34531286197803335,-0.19415845956345154,-0.5801653438313272,1.1509681702690673
1,-0.48613123738536584,-0.7015899696345376,1.0603412836174702,0.7947974567923054,-0.6856185776494946,0.597146647814477,-0.8153530478560865,-1.0524172218066972,2.5672196447004803,1.427289533878751,1.7274279515385407,-0.6603710083226606,1.5675184459587257,-0.9138106953905992,-0.0568167368205565,-0.330721767556479,-0.20815238427999894,-0.3579180193005874,1.0524597429156368,0.37901356570344147,-0.249349365129544,0.12938675923100856,-0.007972613008811883,-0.30042882458896636,-0.33585684681791705,0.6828546713561533,-1.5513485425658051,0.5099191091565907,1.973336000871433,0.620479891512734,3.264123389525399,0.2729123407253796,0.7030133015391709,-0.32977332910554547,-0.18962987506892437,-0.4492740070776676,-0.007708807278175712,-0.35741193316748204,-0.18099278808839536,-0.1655876898989968,0.3973017555134695,-0.3549766867166537,0.2698530162920803,-0.17863878727000626,0.7436572688089277,0.4811609445301137,-0.5081950733485892,1.0236550680230094,-0.0168228435380964,-0.4492736321586054,-0.054488939618299995,5.0807508496881475,-0.4932928669575561,0.25707833306463157,-0.030853082894784875,-0.37860526779979753,-0.1624959823209958,0.8524552964322414,-0.19415845956345143,-0.07163842400516823,0.5581412180169308
46,-0.4912374297579738,-0.3931537504671891,-0.7259683762246545,0.36463981096621306,0.5747735619934172,4.679496887257058,-2.515060603296182,-0.8433897872897134,-0.4872999791622178,0.0360214261045862,-0.5862122130215772,1.7797375566157665,-0.8010778112471476,-1.9968059933512428,-1.6010567930995323,0.26520100364225346,-0.20120613272330642,-0.29637492404496096,-1.246272727412805,-0.6409401636561842,-1.2119568128474905,0.2522451807453682,-0.35323204826409615,0.4097461372092219,-0.34458523260960644,-0.5378136833096924,0.4543575658989464,-3.35159104558928,0.6200935761444379,-0.939882478047989,-0.7201846630767148,0.035392324838762416,-0.12403601176929464,-0.32977332910554447,0.20082987460879384,-0.5113460745324758,-0.6430738027925247,-0.4566372701595757,-0.1871249851132558,-0.2568586146503553,-0.3803697406371078,-0.35497668671665256,-0.26892322252527084,0.042643968667517754,-0.5272298698568465,0.15168725633780777,0.1306857382174823,-0.04358570161396611,0.04489615642183664,-0.4495894775848786,-0.03382951445714212,-0.3592864798616789,-0.24992743547426827,-0.7153335119427299,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,-0.3321780505050382,-0.19415845956345154,-0.5817826524997148,-0.3844301111618988
23,-0.45014306957473516,0.6119981008416988,0.268902679951979,-0.39735468926716067,0.6587547265909254,0.6709203589950736,0.44127209710368054,-1.9332977864225682,2.898528804306042,-0.18836634659450627,-0.05733290678909811,0.39854146234832216,-3.2322085000787077,-3.1711191906873,-0.9314692122529802,1.5919957373975844,-0.014502552959333549,-0.019671120485107014,-0.41912939295295504,2.2793625038021856,-0.036216489476898046,-0.4636938185292741,-0.3993997461091585,0.17018217757549628,-0.16729437650006743,-0.5378136833096924,-0.7954617807363147,1.3403981590977505,-5.560973533271901,-2.046253366920276,-5.13520420846622,-0.15733259095220345,2.9689937170823946,-0.32977332910554447,0.25731568179286857,-0.42772906845134084,-0.377524445288156,-0.3167400106970258,-0.1855461081281554,0.3797172516072532,-0.36355656054711066,-0.35497668671665256,0.05153352393622703,3.9663085205028943,-0.4698791041984055,-0.6818086590327895,0.13463097864447027,-0.04358570161396611,0.04489615642183664,-0.13410144673889887,0.24979931899905675,-0.36896191987800175,-0.2512850321408444,-0.608550112950212,-0.2273096834104557,4.411782785589288,-0.16249598232099524,-0.33516777097809847,-0.19415845956345154,-0.5637329239037057,-0.29087676663439177
39,-0.49094672611217155,3.5922802284669104,0.9214718107679574,-3.9425273024199003,0.2451922777073291,-0.5429098620331246,0.9318420398979549,-0.7400737690812142,0.0725567332114387,-0.3344540876830404,-0.9638092167336879,1.3534962946530502,1.554552414933749,-1.5814803323960378,0.1733667014341727,0.3484806528405021,-0.20815238427999802,0.0720198660910056,-1.2351955462679791,-0.4765603039072239,-1.15943881560321,-0.07870187727076529,-0.297489009965008,0.33509178085179947,-0.3410346720231895,0.3026407724684514,0.952532202954102,-3.002267978141399,-0.11162837176714621,-0.22090664980238747,-0.7542674182317579,-0.030369911843211896,-0.002631121398463378,-0.32977332910554447,0.9998406237435845,-0.01738493959672471,-0.5002446016526073,0.11284279184859061,-0.18718061461936222,-0.2568586146503553,-0.3803697406371078,-0.35497668671665256,0.3695696665301598,1.5624640673896044,-0.5311911239399849,-0.3188789213864854,0.1378852632146697,-0.9145140331271303,-0.6307352788614067,-0.4014409907017751,0.009456752634247868,-0.36732708586083984,-0.2510556425514966,-0.7257456681137651,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,-0.3403502083419063,-0.19415845956345154,-0.5817156317683433,-0.38556404082693185
57,-0.48853509676796014,7.00803326108147,0.8354912345376915,2.2868518162778027,-0.1619352353396215,0.09809545164877914,0.18137001706073064,0.7497177007849475,1.2177900826857888,0.6544233299633309,2.4491487756999555,-1.1654620945515173,2.0302751974731836,-1.353636030536214,1.188813013962116,0.07469871577332395,-0.20815238427999802,1.0516197764223463,-1.1840588232705342,-0.27000767704228557,-0.2099688739431022,-0.7180388424259398,0.22504550900143558,-0.17468655056315704,-0.33885258706916216,3.2416527860874877,-1.986662650251891,5.458250514838944,-2.0959225999177153,2.317467651199111,5.366228315097363,0.3730357854569989,0.9774876299023438,-0.32977332910554447,-0.632773562666518,0.27790220683940264,2.350837103068812,1.9785034177042145,-0.18674805451096332,-0.22544793902077148,-0.2535281356798494,-0.35497668671665256,-1.3396661708762052,-0.8435222968716853,-0.5106566915793432,0.10157795049473872,0.13223753226940263,-1.3506055316057162,-0.9690376561879086,-0.4567395202215623,-0.04025751822884363,-0.33799200047321876,0.5646670766703145,-0.6157159132990565,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,-0.33892739587884546,-0.19415845956345154,0.45211548199460594,-0.36795125438275045
16,-0.4888018132927289,0.5560496593849846,-0.40497363750631876,1.1044871700841,-1.1181156125254064,0.4911935582984415,-0.7478236830250552,-0.49420197324093895,0.2976533528010196,0.49879890748671496,-1.0879533198294296,-0.1592578453301844,0.324674922141422,-0.008119457927808677,-0.294771517308249,0.01956239657321506,-0.022701306121163004,-0.2849965728652949,-1.2305819182674842,-0.22938396720178544,1.241587262480597,-1.9378127688703075,2.6320515926041685,-1.7879196786885116,-0.2663657640472803,-0.5378136833096924,0.12010673396379747,3.4608242959200965,-5.916341881715137,-1.0146129777870694,-1.8837414753223856,-0.7385111320558453,2.0601470210804913,-0.32977332910554447,8.78590713304865,2.830740896609347,1.018333404172987,-0.20042804762736707,-0.18599245702953873,-0.2568586146503553,-0.3803697406371078,-0.35497668671665256,-0.29006948028835966,0.053197139699101156,-0.5311911239399849,0.15112826051564088,0.13157195432795873,-0.04358570161396611,0.04489615642183664,2.542705126460493,6.27556035587065,-0.3644771899805688,-0.2506557631516328,-0.6199628811328945,-0.2273096834104557,-0.3786052677997977,-0.16249598232099524,-0.32197427799657935,-0.19415845956345154,-0.5386397575115676,-0.3674219674896669
25,-0.4905726308949323,-1.441397957877389,2.5452156197945692,0.24751739996191907,1.7357311693443391,-0.1978289552297532,-0.0573085372443761,-1.3564465854981835,-1.9703450459142895,2.608230834006893,-1.2732620925163938,-0.73073936003858,-0.30711117957674167,1.9798205678290455,-2.881076436811752,1.4933522587726382,-0.19701049565240594,-0.2594055028549729,7.387066438908592,-0.11203497851915906,3.9414817811393674,1.112301165801426,-1.3195599176665531,-2.0620516676525957,-0.30947519230837867,-0.5378136833096924,0.3264664192243037,-2.394612542264502,0.15128378998512612,-0.5134473370848305,-1.1164550761416885,-0.3790173352209405,-0.23361253904178497,-0.32977332910554447,0.031204247085778583,-0.5356836624210105,-0.3148692217958088,-0.46120507267590716,-0.17647414833327074,-0.2568586146503553,2.1877604982668015,-0.35497668671665256,0.17334500533902308,1.373785178939562,2.2613973495205397,0.15202380582440614,0.13015218221371852,0.7876291957347695,-0.0031733642296399725,0.05067169367305983,0.07094887226949406,-0.3662713462688056,-0.25090750783633115,2.566017863536592,-0.2273096834104557,-0.3786052677997977,0.02182881453911948,-0.3387433033080379,-0.19415845956345154,-0.5805829191777441,2.506241490417326
