Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,mean,log,No,ICA,0.7089930555555556,0.4122222222222223
four,mean,log,No,PCA,0.7287847222222222,0.4105555555555556
four,mean,log,No,None,0.9291319444444444,0.6377777777777778
four,mean,log,col,ICA,0.8694444444444445,0.4155555555555556
four,mean,log,col,PCA,0.8753125,0.4666666666666667
four,mean,log,col,None,0.9217361111111112,0.6477777777777778
four,mean,log,row,ICA,0.7961111111111111,0.53
four,mean,log,row,PCA,0.800798611111111,0.63
four,mean,log,row,None,0.8877430555555555,0.5477777777777778
four,mean,log,both,ICA,0.8256944444444444,0.35500000000000004
four,mean,log,both,PCA,0.8207291666666666,0.37222222222222223
four,mean,log,both,None,0.8877430555555555,0.5477777777777778
four,mean,relative,No,ICA,0.7380902777777778,0.5155555555555555
four,mean,relative,No,PCA,0.7388194444444445,0.4527777777777777
four,mean,relative,No,None,0.9307638888888892,0.6922222222222222
four,mean,relative,z_after_relative,ICA,0.8851041666666667,0.4611111111111111
four,mean,relative,z_after_relative,PCA,0.8856944444444445,0.4716666666666666
four,mean,relative,z_after_relative,None,0.9307638888888892,0.6922222222222222
four,sum,log,No,ICA,0.7760416666666665,0.505
four,sum,log,No,PCA,0.7666666666666667,0.54
four,sum,log,No,None,0.9208333333333332,0.6477777777777778
four,sum,log,col,ICA,0.8574652777777778,0.3905555555555556
four,sum,log,col,PCA,0.8632291666666667,0.3733333333333333
four,sum,log,col,None,0.9217361111111112,0.6477777777777778
four,sum,log,row,ICA,0.7688541666666665,0.4716666666666667
four,sum,log,row,PCA,0.7685763888888889,0.4716666666666667
four,sum,log,row,None,0.9296875,0.6494444444444445
four,sum,log,both,ICA,0.8137499999999999,0.3522222222222222
four,sum,log,both,PCA,0.7354861111111112,0.3844444444444444
four,sum,log,both,None,0.9296875,0.6494444444444445
four,sum,relative,No,ICA,0.7428125000000001,0.5850000000000001
four,sum,relative,No,PCA,0.7465625,0.5483333333333333
four,sum,relative,No,None,0.9346180555555555,0.6461111111111111
four,sum,relative,z_after_relative,ICA,0.9067708333333332,0.523888888888889
four,sum,relative,z_after_relative,PCA,0.8748611111111112,0.40166666666666667
four,sum,relative,z_after_relative,None,0.9346180555555555,0.6461111111111111
four,sub PCA,log,No,ICA,0.8564930555555554,0.5866666666666667
four,sub PCA,log,No,PCA,0.8506944444444442,0.58
four,sub PCA,log,No,None,0.94875,0.7461111111111111
four,sub PCA,log,col,ICA,0.8725347222222222,0.4883333333333333
four,sub PCA,log,col,PCA,0.8543055555555555,0.4161111111111111
four,sub PCA,log,col,None,0.9488541666666668,0.665
four,sub PCA,log,row,ICA,0.8065625000000001,0.43777777777777777
four,sub PCA,log,row,PCA,0.8493402777777778,0.6283333333333333
four,sub PCA,log,row,None,0.9116666666666666,0.4966666666666666
four,sub PCA,log,both,ICA,0.86625,0.8116666666666666
four,sub PCA,log,both,PCA,0.86625,0.8116666666666666
four,sub PCA,log,both,None,0.9421527777777778,0.5372222222222223
four,sub PCA,relative,No,ICA,0.8418749999999999,0.4188888888888889
four,sub PCA,relative,No,PCA,0.8432638888888889,0.40166666666666667
four,sub PCA,relative,No,None,0.9434027777777778,0.6938888888888888
four,sub PCA,relative,z_after_relative,ICA,0.8674999999999999,0.5205555555555555
four,sub PCA,relative,z_after_relative,PCA,0.8690625,0.37777777777777777
four,sub PCA,relative,z_after_relative,None,0.9640625,0.7766666666666667
five,mean,log,No,ICA,0.7313194444444444,0.5172222222222221
five,mean,log,No,PCA,0.7313194444444444,0.5172222222222221
five,mean,log,No,None,0.9248611111111112,0.6811111111111111
five,mean,log,col,ICA,0.8922916666666666,0.4994444444444444
