Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,mean,log,No,ICA,0.6218055555555555,0.4655555555555556
four,mean,log,No,PCA,0.6218055555555555,0.4655555555555556
four,mean,log,No,None,0.6398611111111111,0.4955555555555555
four,mean,log,col,ICA,0.7936805555555556,0.41777777777777775
four,mean,log,col,PCA,0.7936805555555556,0.41777777777777775
four,mean,log,col,None,0.9542361111111112,0.5988888888888889
four,mean,log,row,ICA,0.6306944444444444,0.44
four,mean,log,row,PCA,0.6306944444444444,0.44
four,mean,log,row,None,0.7882638888888889,0.4622222222222222
four,mean,log,both,ICA,0.7173611111111109,0.43666666666666665
four,mean,log,both,PCA,0.7173611111111109,0.43666666666666665
four,mean,log,both,None,0.895,0.5222222222222221
four,mean,relative,No,ICA,0.640763888888889,0.4644444444444445
four,mean,relative,No,PCA,0.640763888888889,0.4644444444444445
four,mean,relative,No,None,0.6797222222222222,0.4388888888888889
four,mean,relative,z_after_relative,ICA,0.7411805555555556,0.5966666666666667
four,mean,relative,z_after_relative,PCA,0.7411805555555556,0.5966666666666667
four,mean,relative,z_after_relative,None,0.9302777777777778,0.5644444444444444
four,sum,log,No,ICA,0.6271527777777778,0.3911111111111111
four,sum,log,No,PCA,0.6271527777777778,0.3911111111111111
four,sum,log,No,None,0.6990277777777778,0.4411111111111111
four,sum,log,col,ICA,0.8129861111111111,0.4444444444444444
four,sum,log,col,PCA,0.8129861111111111,0.4444444444444444
four,sum,log,col,None,0.9561805555555556,0.5855555555555556
four,sum,log,row,ICA,0.6348611111111112,0.4477777777777778
four,sum,log,row,PCA,0.6348611111111112,0.4477777777777778
four,sum,log,row,None,0.7497222222222223,0.4811111111111112
four,sum,log,both,ICA,0.6229166666666667,0.4255555555555556
four,sum,log,both,PCA,0.6229166666666667,0.4255555555555556
four,sum,log,both,None,0.9080555555555556,0.5255555555555556
four,sum,relative,No,ICA,0.6046527777777777,0.4766666666666666
four,sum,relative,No,PCA,0.6046527777777777,0.4766666666666666
four,sum,relative,No,None,0.6172916666666667,0.4244444444444445
four,sum,relative,z_after_relative,ICA,0.8044444444444445,0.4566666666666666
four,sum,relative,z_after_relative,PCA,0.8044444444444445,0.4566666666666666
four,sum,relative,z_after_relative,None,0.9591666666666668,0.6088888888888889
four,sub PCA,log,No,ICA,0.6191666666666666,0.5333333333333332
four,sub PCA,log,No,PCA,0.6191666666666666,0.5333333333333332
four,sub PCA,log,No,None,0.7038888888888891,0.4211111111111111
four,sub PCA,log,col,ICA,0.7388194444444445,0.5133333333333334
four,sub PCA,log,col,PCA,0.7388194444444445,0.5133333333333334
four,sub PCA,log,col,None,0.99625,0.6566666666666667
four,sub PCA,log,row,ICA,0.6699999999999999,0.3911111111111111
four,sub PCA,log,row,PCA,0.6699999999999999,0.3911111111111111
four,sub PCA,log,row,None,0.8893055555555556,0.4588888888888889
four,sub PCA,log,both,ICA,0.6556944444444444,0.4177777777777778
four,sub PCA,log,both,PCA,0.6556944444444444,0.4177777777777778
four,sub PCA,log,both,None,0.949097222222222,0.5011111111111111
four,sub PCA,relative,No,ICA,0.7674305555555556,0.5455555555555556
four,sub PCA,relative,No,PCA,0.7674305555555556,0.5455555555555556
four,sub PCA,relative,No,None,0.7913194444444445,0.49
four,sub PCA,relative,z_after_relative,ICA,0.791875,0.5366666666666666
four,sub PCA,relative,z_after_relative,PCA,0.791875,0.5366666666666666
four,sub PCA,relative,z_after_relative,None,0.9942361111111112,0.5755555555555556
five,mean,log,No,ICA,0.6269444444444444,0.4677777777777778
five,mean,log,No,PCA,0.6269444444444444,0.4677777777777778
five,mean,log,No,None,0.6488194444444444,0.4988888888888889
five,mean,log,col,ICA,0.7842361111111111,0.5399999999999999
five,mean,log,col,PCA,0.7842361111111111,0.5399999999999999
five,mean,log,col,None,0.9915277777777778,0.5822222222222222
five,mean,log,row,ICA,0.6682638888888889,0.5466666666666666
five,mean,log,row,PCA,0.6682638888888889,0.5466666666666666
five,mean,log,row,None,0.8281250000000001,0.43888888888888894
five,mean,log,both,ICA,0.7032638888888889,0.5111111111111111
five,mean,log,both,PCA,0.7032638888888889,0.5111111111111111
five,mean,log,both,None,0.939375,0.5466666666666666
five,mean,relative,No,ICA,0.6681944444444445,0.4977777777777778
five,mean,relative,No,PCA,0.6681944444444445,0.4977777777777778
five,mean,relative,No,None,0.6857638888888887,0.43
five,mean,relative,z_after_relative,ICA,0.8239583333333333,0.7033333333333333
five,mean,relative,z_after_relative,PCA,0.8239583333333333,0.7033333333333333
five,mean,relative,z_after_relative,None,0.97,0.5722222222222223
five,sum,log,No,ICA,0.6765972222222222,0.4344444444444444
five,sum,log,No,PCA,0.6765972222222222,0.4344444444444444
five,sum,log,No,None,0.7345833333333334,0.5133333333333333
five,sum,log,col,ICA,0.7838194444444444,0.5588888888888889
five,sum,log,col,PCA,0.7838194444444444,0.5588888888888889
five,sum,log,col,None,0.9934722222222222,0.5933333333333333
five,sum,log,row,ICA,0.6817361111111111,0.4744444444444444
five,sum,log,row,PCA,0.6817361111111111,0.4744444444444444
five,sum,log,row,None,0.8385416666666667,0.5455555555555556
five,sum,log,both,ICA,0.6970833333333333,0.5377777777777778
five,sum,log,both,PCA,0.6970833333333333,0.5377777777777778
five,sum,log,both,None,0.9518055555555556,0.6388888888888888
five,sum,relative,No,ICA,0.6365972222222223,0.5277777777777778
five,sum,relative,No,PCA,0.6365972222222223,0.5277777777777778
five,sum,relative,No,None,0.6853472222222222,0.5711111111111111
five,sum,relative,z_after_relative,ICA,0.7815277777777778,0.6433333333333333
five,sum,relative,z_after_relative,PCA,0.7815277777777778,0.6433333333333333
five,sum,relative,z_after_relative,None,0.9908333333333332,0.5844444444444444
five,sub PCA,log,No,ICA,0.6713888888888889,0.4311111111111112
five,sub PCA,log,No,PCA,0.6713888888888889,0.4311111111111112
five,sub PCA,log,No,None,0.7130555555555556,0.4188888888888889
five,sub PCA,log,col,ICA,0.8018055555555555,0.5133333333333333
five,sub PCA,log,col,PCA,0.8018055555555555,0.5133333333333333
five,sub PCA,log,col,None,1.0,0.7355555555555555
five,sub PCA,log,row,ICA,0.7200694444444445,0.49
five,sub PCA,log,row,PCA,0.7200694444444445,0.49
five,sub PCA,log,row,None,0.901527777777778,0.4255555555555555
five,sub PCA,log,both,ICA,0.665,0.3944444444444444
five,sub PCA,log,both,PCA,0.665,0.3944444444444444
five,sub PCA,log,both,None,0.9820833333333332,0.4722222222222222
five,sub PCA,relative,No,ICA,0.7675,0.5077777777777777
five,sub PCA,relative,No,PCA,0.7675,0.5077777777777777
five,sub PCA,relative,No,None,0.7947222222222221,0.4633333333333333
five,sub PCA,relative,z_after_relative,ICA,0.8293055555555555,0.5633333333333332
five,sub PCA,relative,z_after_relative,PCA,0.8293055555555555,0.5633333333333332
five,sub PCA,relative,z_after_relative,None,1.0,0.5644444444444445
six,mean,log,No,ICA,0.6886805555555556,0.4744444444444444
six,mean,log,No,PCA,0.6886805555555556,0.4744444444444444
six,mean,log,No,None,0.7163888888888889,0.4844444444444444
six,mean,log,col,ICA,0.8332638888888889,0.5611111111111112
six,mean,log,col,PCA,0.8332638888888889,0.5611111111111112
six,mean,log,col,None,1.0,0.6733333333333333
six,mean,log,row,ICA,0.775625,0.4511111111111111
