ID,Unassigned;p__;c__;o___0,Unassigned;p__;c__;o___1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_3,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_3,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_4,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_1,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Thiobacterales_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales_1,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales_0,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_0,k__Bacteria; p__TM7; c__TM7-3; o__CW040_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales_0
98d14,-0.7397263929068875,0.029024044451577493,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-1.0110888564352714,-0.15754095832011208,-0.32513873395339904,-1.123955294959219,0.8669779442049231,-1.3558528017743845,-0.72467537582498,0.028588866214900227,-0.3722351487295711,-0.16148198041319856,-0.5106337921981622,-0.40308468635938927,-0.15575905329412748,-0.18662921705572022,-0.4420108258943731,1.2434181764112966,2.556246001159088,-2.234629041281926,1.1531051508728014,-2.337801939253943,-0.8438901519078101,1.293838615936251,-0.5031734322141322,2.8396915098184112,-0.5307700664418533,-0.05456767336918405,-0.17859707447933607,-0.2098044544460363,-0.5839219972247848,-0.047972370155774005,0.039911370636889994,0.4991602285208891,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6403073153547147,0.7933491545490802
628.d0,0.49589740112073444,0.11168580548588387,-0.1907425253949852,0.9811471588810483,-0.09669338112879826,0.4714334832827586,-0.28411447524656286,-1.8284074592762172,1.0439550920557,1.4085947321176997,0.9675906148426243,0.6615797188534512,-0.6248399227551821,-0.3722351487295711,-0.16148198041319856,-0.8264179983523334,-0.047254128659958844,0.018547197125020214,-0.19360716080236545,0.2783715934516667,-1.119292730132013,-1.0301266916995857,0.5999961631433512,-1.4601512555964589,-0.3752367930971857,-0.4745354290879439,-0.39217945911916374,-0.4359019349015883,-0.19171662469513903,-0.09548951533607757,-0.42316279578913923,-0.17859707447933607,-0.8058709364580884,-0.37723937657776657,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,0.8927918605454079,-0.23412007962111073,-0.17258231553195708,-0.494054439410105
74d14,-0.8080516288176096,0.024453167497957996,-0.1907425253949852,-0.36792343539170314,-0.14835072165540283,0.03002886015540928,-0.1399700227195766,-1.3513313538535137,-1.2475605524868407,-0.009303294516178886,-0.01050675318904801,-0.768762478018351,-0.6279191725982213,-0.3722351487295711,-0.16148198041319856,3.09856576717875,-5.652261112129805,-3.087237445873177,0.15676240830356794,-0.1503516713819357,-2.846593522860755,0.9138647036148229,-2.856652927869618,1.2282890337893708,0.9551980757128056,-0.17644601058101922,-0.14815868383440717,-0.5031734322141322,-0.19171662469513903,-0.15823171821628465,-0.37003276300274957,-0.17859707447933607,-0.8122886009302647,-0.3642896627891129,-0.047972370155774005,0.039911370636889994,-0.2426126721032472,4.684043948111257,-0.41998773432467185,-0.23412007962111073,-0.6320730967574474,-0.493633550973924
93di,-0.1851886237938435,-0.38746936863789333,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,9.115216749578476,0.1572738169726288,-1.5670235297318833,-0.25797939862987673,-0.11588484204244048,-0.627813766852284,-0.638149643489203,-0.4096864875157791,3.555990283824737,-3.982832962687081,0.6208165645663026,-1.1018147186701268,-0.8955067575802852,-0.16659246647038814,-0.48956592341298033,-0.932256058611122,-0.6431622464272693,0.40391447682062925,-0.6034286621074535,-0.05233441273963347,0.6752046839421454,0.2860808594724797,-0.3680285268502204,-0.19171662469513903,-0.6291001767204392,0.028698162753357414,-0.17859707447933607,1.5893500642573637,2.4939488175813613,-0.047972370155774005,0.039911370636889994,-0.5888240405371212,-0.15691203556686995,0.5390323623934882,0.9746774593028564,-0.30431663188558106,0.2502141922590131
92d0,0.10034555881552547,0.08522385806843079,0.5963619347966412,-0.4424260146252192,-0.14733296459911002,1.2255616172043347,-0.1954861458203665,-0.6601225888522715,0.9774766175201745,-0.2873975866230383,-1.1818553971509365,-0.7467819833064393,-0.22220505422122194,-0.3722351487295711,-0.16148198041319856,1.5505982131794418,-1.0592104752681628,0.6202271598460612,0.7317689917412782,-0.2415277402851756,-1.7127960137774352,-1.4990985247775466,0.72924044228511,0.06819317124156865,-0.19385208547715616,0.6117841975937117,-0.3831560480820984,-0.39772775564400004,-0.19171662469513903,-0.6991898102836756,0.08804999227567596,-0.17859707447933607,0.08446690468672505,0.6388269647521843,-0.047972370155774005,0.039911370636889994,-0.5884064903441167,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.4122186053908336,0.3013029224107258
611.d0,0.6781519237032135,-0.747442316339135,-0.1907425253949852,0.3614609090585925,-0.1329988881941621,-0.674468153065394,-0.16487405949089654,-0.5349810634195775,1.6137164534959458,0.40416255224562925,1.113327644100836,0.36766299949589515,-0.5764196833401365,-0.3722351487295711,-0.16148198041319856,-0.8056295982404058,-0.07127531777405369,-0.009960341555280035,-0.18609654802349612,-0.13688262442832314,0.47613269393413704,-0.9966533081064458,0.3608796467371796,-1.1376196411263715,0.7286672301433921,-0.3994597082694684,-0.0632597293387268,0.08683783503917464,-0.19171662469513903,-0.5004828915500827,-0.0802148218774892,-0.17859707447933607,-0.4097450550942424,-0.2663228207400944,-0.047972370155774005,0.039911370636889994,-0.5897054555498872,-0.15691203556686995,1.191952978564452,-0.12857349377346428,-0.26837197669608737,-0.5002200320070682
78d8,-0.34018285348200544,-0.6773998343991569,0.25395184934763915,-0.7834209509225939,7.45543294942231,-1.2190514011421285,-0.12344088593004778,0.36459258257114885,-1.0395982820626488,-0.42633604030853645,-0.3291325997529431,-0.7315071853089153,-0.4040529332550553,0.07622569190785368,-0.011000236389034784,4.233017012913204,3.0615966437306765,1.1210807767318862,-0.9252307532139371,-0.38240357193215213,-1.7052892275771536,0.7557365322617305,-1.8892074812674104,0.5117142881100056,-0.17869414113205814,-0.9478198192570891,0.7389274059318744,-0.42374119827616674,-0.19171662469513903,-0.6440752581754853,0.04137904630799649,-0.17859707447933607,-0.5844859520340209,-0.330334778232172,1.4270481666288664,-0.34824723907204397,5.833077089399521,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5850797032325323,-0.010427585497048142
306d0,0.051281538158783536,0.0819415334883173,-0.1907425253949852,-0.8547353606429351,-0.16019708062322727,-0.48379195446937895,-0.17373651472212193,-0.8968625785753603,-0.08516141626683603,-0.2565048627954869,-0.14070501090932985,0.38286601161852174,0.10471228787386805,-0.3722351487295711,-0.16148198041319856,-1.0333011189863148,0.2403982751610273,0.2291145482129959,-0.23533457222083917,-0.48956592341298033,3.5020909155051103,-4.119313416651283,3.293844738464562,8.779469667522037,-3.370847366783856,-0.4472876770149035,-0.39513459079326013,-0.1962491774783281,-0.19171662469513903,-0.5519508102998255,-0.03663184128240251,-0.17859707447933607,0.857298635074036,1.8595814369019155,1.2185707685072593,-0.2933854286819192,-0.5901247919177216,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.12657097016601737,2.1214877353450423
73d0,-0.32167114865293206,0.05699144267318099,-0.1907425253949852,-0.6641074919259448,-0.14964421790273863,0.7897869045623144,-0.4008641390639617,-1.1445987790308116,1.5178423911659766,-0.1409929822605895,0.15029937088265005,0.4669775598935727,-0.5583405154464731,-0.3722351487295711,-0.16148198041319856,-0.6436453336625672,-0.23812832952900048,-0.16462620284549725,-0.1596163514878781,0.7343358934267632,5.108906313854869,-0.14473839997157376,-0.30178856533905396,-1.0116247382657184,-0.04410873205297175,-0.619951480581891,0.33823320492756465,-0.5031734322141322,-0.19171662469513903,-0.4586720321456129,-0.11562021456393866,-0.17859707447933607,7.59754762159435,-3.5301605272421286,-0.047972370155774005,0.039911370636889994,-0.5886169399573908,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.4367658509991878,-0.49107275306523046
91d0,-0.524695988165906,0.0434093225740315,1.0368619388951694,0.2522917159786246,-0.14551923256623356,1.5040616924047328,-0.18588312911401123,-1.3046421349401973,-0.3165426053223641,-0.23840068005089804,-1.1098049403139063,-0.6830579915100434,-0.4851239840641506,4.112504991119715,-1.0021942979393939,-0.3765674687629745,0.27356103787090197,-0.9461667662630497,7.684849375778278,0.5060085740079897,-0.33909348491609925,-2.621258624518611,1.664395033705757,2.7657445489166697,-1.5049631926424407,0.7730409282095951,-0.5320200990932324,-0.2016671967463879,-0.19171662469513903,-0.69314014148251,0.08292713896486062,-0.17859707447933607,-0.010234127351582635,0.5314234747715697,-0.047972370155774005,0.039911370636889994,-0.5869308956760299,-0.15691203556686995,0.1149020906391211,-0.23412007962111073,0.08387297218422163,0.7506062061993138
631.d8,-0.746954038416194,0.02854052357020666,-0.1907425253949852,-0.23413234315598702,-0.1407290777953124,-0.7466367018434541,-0.20305078064096388,7.937359467214786,-1.5023355601978414,-1.4951381848234826,-1.3218011246053587,-0.6767744556756786,-0.44484398220843524,-0.3722351487295711,-0.16148198041319856,-0.8692809718042499,0.7287129187368437,0.19504429032183532,-0.32746509094592285,0.07524771124113648,-2.3833967107469154,-0.6286371718125867,-0.18909771283978008,-0.8792773928661232,-0.3059013673003343,-0.531654487635912,-0.43611319782547836,-0.5031734322141322,-0.19171662469513903,0.5860446206352,-0.2923337444190644,1.9939717492888402,-0.7261493130174468,-0.29843380703217975,-0.989133816801497,4.199150211381284,-0.5183793627115953,-0.15691203556686995,0.7077204166648259,-0.23412007962111073,-0.6232618217873634,-0.5012396609429328
609.d14,0.7530412581441699,2.1522436231224384,-0.1907425253949852,0.6076954841635503,-0.11741605683319359,-0.07179902860090202,-0.25682340367007406,0.9523734246553409,-1.4289293051855279,4.880136152634159,1.1407824286704025,-0.759401828918052,-0.4251748478857789,-0.3722351487295711,-0.16148198041319856,-0.2329909377716895,0.23246317125461397,-0.37475249132378774,-0.35491735463472496,0.6754702087045726,-1.907267816600754,0.6997103827682676,-0.8778475327216385,-0.14258929313442437,0.0345779449219655,-0.1773628949360217,-0.5846112645888758,-0.5031734322141322,-0.19171662469513903,9.813848964478492,0.5616942313400416,6.01162540072502,-0.660975770567536,-0.3938638698334013,-0.2813539305646902,-0.13842486876812254,-0.5493487291810534,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6403073153547147,0.0865967707773404
306d8,-0.7920142632819327,0.02552604816271829,0.22613729704517432,-0.3582579098371651,-0.14678099786105253,-0.1124857314327583,-0.20963383249352166,-0.6846159546020504,-1.131856996698543,0.32597515301365504,0.19265019370636255,-0.520406462373052,0.8639107529667848,-0.1853859464861473,-0.09878443522029134,-0.7064448124393145,0.07611919642654653,0.7484515416990499,-0.2730399405632718,-0.48183826134715513,-1.993923528999518,-0.5036624285781417,-0.28163197127749756,-0.8208194352008314,-0.5740102654266028,-0.6542852644028788,2.6328683738502354,-0.49076277541969543,-0.19171662469513903,-0.6208576423492026,0.02171839313604146,-0.17859707447933607,-0.5364537078202091,-0.14080920216717974,-0.047972370155774005,0.039911370636889994,5.093348975473469,-0.15691203556686995,-0.41998773432467185,0.09889960800563202,-0.6230495622828328,-0.0877009044854464
950.d8,0.44971777743130015,0.6967329283835987,0.39385654163578154,1.9905105217625274,1.577498676518081,-0.03571000018839369,-0.049884335975537895,-1.041684088611711,-1.5976349062829376,-0.6770802490446068,0.22306651430349156,-0.5810206476254789,-0.3874077929993253,-0.37631817739635515,0.12280071380487474,-0.5518398932291632,-0.7442161463634295,-0.29800228371635207,-0.3561277538525423,0.02969060243484224,-2.335154001292845,2.1264937851939694,0.010529706195823113,0.62922279469927,0.9763934298389305,-0.4806154431769117,-0.5723161561214215,-0.4857697153808277,-0.19171662469513903,-0.140893757879798,-0.3847145299608755,1.6207388438900128,0.30679166526239127,1.656541110403095,-1.1786043897397058,-0.8240500416109549,-0.38366710025245865,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6181231582308123,0.5604599113279857
304d0,-0.5647922693064606,0.0407269290930827,-0.1907425253949852,-0.7737363572144648,-0.15571310160468174,0.3259746972210754,-0.08812551735606233,-0.4913662085309912,-0.22469386489757212,-0.0484770999154145,-0.05521344631947731,-0.75568214723072,-0.5075933714572197,-0.3722351487295711,-0.16148198041319856,-1.0207646935687367,0.24182715733998605,0.2611864449695445,-0.2366606958981596,-0.48522461251331833,0.06806886667579296,-1.4964498797334127,0.9887813298554605,0.19098830239128903,-0.38798388533369027,-0.5227691811111563,-0.565002859246648,-0.3358415199600753,-0.19171662469513903,-0.595783040566862,0.0004852461688397785,-0.17859707447933607,-0.300998356486034,-0.05999687861699785,-0.047972370155774005,0.039911370636889994,-0.5897801155423469,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,0.04805227286585876,3.0089963264058897
610.d0,-0.5459387917400543,0.04198820430062791,-0.1907425253949852,2.1512441860404743,4.255333213596667,1.5577826403936688,0.2937434618915825,-1.1892779337948516,-0.4978944746821326,-1.8592734675468865,2.5618293964232257,-0.3247982148722731,-0.5034663516929057,-0.3722351487295711,-0.16148198041319856,-0.7979092668913152,-0.04001567361923037,-0.04204968748626006,-0.19535010734874403,0.27525080400574053,0.028733561455091972,-0.3587995033482506,0.26502049562008007,-1.124609273137727,-0.05526537849614785,0.46126722253824515,-0.6750208024144946,-0.44682945132031426,-0.19171662469513903,1.2572586570274178,0.4561048540411957,-0.17859707447933607,0.046689087728058326,0.09473872725382156,-0.047972370155774005,0.039911370636889994,-0.5894215560983952,-0.15691203556686995,1.5591715895937848,-0.23412007962111073,0.8117727052134379,-0.5009053593401801
70d0,0.44568860000233246,0.10832689645553903,-0.1907425253949852,-0.8498762245742284,-0.1599280863978899,1.8502481134222042,-0.6189193107790472,-1.8458575360114775,4.668928278542127,0.15729842806321934,-2.3194308397383647,0.1716771844889803,-0.5843065694657975,-0.3722351487295711,-0.16148198041319856,-0.8723507149776372,0.027540049223975377,0.05655814092555656,-0.1991703512162086,0.587780024300464,1.8976564465514145,-0.287076894120113,-0.22265774163937363,-1.1915492689386877,-0.6906722259356536,-0.541134601554151,1.2010500330330893,-0.5031734322141322,-0.19171662469513903,-0.016084253686558372,-0.49040308958159184,-0.17859707447933607,0.04317422542819353,0.03039922307591446,-0.047972370155774005,0.039911370636889994,-0.5890125195263748,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.3030209443930067,-0.4988356427846701
608.d0,-0.45788657048877957,0.04787879309213026,0.011530579340923499,4.383918887455435,-0.3481212656442115,0.6331173347055782,-0.4075113258259581,-1.4061157395848272,-0.7455938900401727,0.2471635508842705,0.1467983738403367,-0.28298018416406984,-0.6190985309946837,-0.3722351487295711,-0.16148198041319856,-0.14171394903729911,-0.837601032414073,-0.622036848048797,-0.08604020830069813,0.8302642439905208,-2.2767344903551683,-0.3606969926759149,0.0430086423448075,-0.9259156910405963,-0.14348655368526061,0.723274991204344,-0.17335497886266069,-0.19606467023722815,-0.19171662469513903,-0.19173299945278222,-0.3416639125516495,-0.17859707447933607,-0.6231262191782477,-0.17287579364577912,-1.6661794910731493,7.191192305141898,-0.5881006031479394,-0.15691203556686995,2.400303751653519,-0.23412007962111073,0.4817532889231128,-0.500527650420929
82d8,-0.724893393119708,0.030016354481342367,0.1695305969273573,-0.6467954600318812,-0.153245053063779,-0.8787156889812674,-0.14190231909048495,1.7774544232325358,-0.9259875223805889,-0.6928983980180882,-0.7737978187696956,-0.6379707417403117,-0.5221185881854142,-0.3722351487295711,-0.16148198041319856,-0.8068655823274081,-0.13181738241213026,0.010192230002641035,-0.25812432791021,-0.11223920553732275,-2.1478443189861385,-0.3138694830201128,-0.8795535839105159,-0.10914569522181748,0.7912120748073881,-1.8397677381272612,6.510020468567966,-0.5031734322141322,-0.19171662469513903,0.31563162687757845,-0.7712997556388566,-0.17859707447933607,-0.7597045919538692,-0.33358953803935765,-0.047972370155774005,0.039911370636889994,3.6308073053860492,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.4613347410406666,-0.5015316186977915
994.d0,1.810472004643231,-0.14796121985634209,-0.1907425253949852,1.2607561408293688,-0.13646808559487023,0.31720484844914765,1.7914692608597753,-0.9236210305717212,-1.750022941250869,-1.3440419182878276,2.8320362212489716,-0.6097966220525142,-0.6185795058784228,-0.3987403932783806,1.6839575073235713,-0.7234813954205511,0.15997924721014625,-0.5359581899030296,-1.228884709022556,0.2217190502014669,-2.5862387737445633,7.201117090963248,6.695925667136742,0.07786718678706299,0.7470428310510198,0.2698886529795432,-0.05896796349759451,0.7772365676991754,-0.19171662469513903,-0.5988082421514682,0.003046983755300355,-0.17859707447933607,-0.7667265190126631,-0.3061467493002477,-3.570966377138184,-2.6521500825079602,-0.5889215468073729,-0.15691203556686995,-0.23626162750548926,-0.23412007962111073,-0.3653793432990866,-0.49211360411792254
86di,-0.13637681932334675,0.06938741274602,-0.1907425253949852,-0.8509770839374339,-0.15998902826233327,-1.085555765967338,-0.14818273976440288,-1.5941813260870457,0.5386463488979958,0.24429323121065502,-0.6423010489868196,2.0483412058425983,2.8015785565125837,-0.3722351487295711,-0.16148198041319856,-1.0634975464780247,0.2862458830778733,0.25078167689639275,-0.23722855261961454,-0.48956592341298033,8.145075994819713,0.44760392579471314,-0.3783111775762152,-1.5531462349506997,1.0201003127023451,-0.7799590092590282,-0.28704963103461345,-0.5031734322141322,-0.19171662469513903,-0.6891194719349898,0.0795224401325476,-0.17859707447933607,0.5495307977716513,0.12313717752208614,-0.047972370155774005,0.039911370636889994,-0.5891570508121269,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.23875902762945292,-0.5015316186977915
86d0,0.3659981338196981,0.10299569912497517,-0.1907425253949852,-0.8601545156384618,-0.16049707662650847,-0.14362339560503187,-0.3096700993832853,-1.3569362313564337,-0.46299823296252074,0.5435956380439756,-0.17696672278799405,0.17277612716994883,0.5622476521800964,-0.3722351487295717,-0.16148198041319817,0.08695329263391345,0.725983388718214,-0.19326321398952806,-0.293601965951389,-0.24172664753045692,8.516536497975578,0.44969343023002706,0.7586754039552112,-0.3257828441685213,1.8975810048892459,-0.6638784989427287,1.2762063876052954,-0.4772148960492037,-0.19171662469513903,-0.6930044844325943,0.08281226471469419,-0.17859707447933607,5.028493538958152,-1.9244162355896897,-0.047972370155773124,0.03991137063689067,-0.5881956788137707,-0.15691203556686995,0.08658396322041513,-0.23412007962111073,-0.2191770315679254,-0.4957610728736281
950.d0,-0.11528041324326735,0.0707987372013301,-0.1907425253949852,1.5925648218339474,-0.1071927095123756,0.5427814189010806,2.761860563173377,-1.1432743423960763,-0.9006394969179645,0.08397478526514168,0.1496569503639062,-0.20361020408838768,-0.08752749295371542,-0.3722351487295711,-0.16148198041319856,-0.9552574314950547,-0.07153458556429725,0.012819216002870667,-0.3832197105321614,-0.48956592341298033,1.071768266062728,-0.2502926818791294,0.4001033146588822,-0.31654521094656846,1.4632424243596571,0.06743636604563384,-0.6673982480073973,-0.4112693551001699,-0.19171662469513903,2.0653362359642387,0.49291483669140773,6.155923632778892,0.7381038210614665,1.3141173567233981,-0.047972370155774005,0.039911370636889994,-0.5901489093494207,-0.15691203556686995,-0.121075114219419,-0.23412007962111073,-0.1007155039220415,1.356760427399569
90d0,-0.10322464908410976,0.07160525347337592,0.642051663641189,-0.6469240612073144,-0.15571889361735652,0.7794454709315638,-0.24382126301895324,-0.40361355449409103,0.5099043284861732,-0.306626660902922,-0.5613230891606164,-0.6602325396106447,-0.33554282734600976,-0.3722351487295711,-0.16148198041319856,-0.8196226536783113,0.022862911786357926,-0.017082225039728803,0.5803152745925043,-0.44839944989976027,3.182362987524233,-4.322581125556835,3.8136247216021464,8.144870806580505,-2.9567881987367706,0.20748601251157645,-0.5920701298543585,-0.45358828894655245,-0.19171662469513903,-0.6780318642592947,0.07013346537090201,-0.17859707447933607,1.0697288804481722,1.6828346936188405,-0.047972370155774005,0.039911370636889994,-0.5900171227685088,-0.15691203556686995,-0.41998773432467185,-0.012364035663539682,-0.33002746657329013,0.004135070455786515
95di,-0.049342642861386087,0.07520989555291502,-0.1907425253949852,-0.22864618980145382,-0.1470070187160019,1.0406150000218102,0.07849347535514828,-0.18426074555767905,0.5969662573344596,0.03224710506423083,-0.017660458069093977,-0.3186834177700824,-0.20143721688417315,1.608638029938782,0.6111633222571387,0.4761349345114525,-1.3044121079740265,-0.43483054679932326,-0.05054642338542222,-0.4581176099238748,0.6667469080954966,-2.1501936841589107,1.4030239697300277,1.7754746048642887,0.6772499026403247,4.525746140830943,1.3257187700093174,1.333986672717962,-0.19171662469513903,-0.45984693957441025,-0.1146253041631649,-0.17859707447933607,-0.5097687055561534,-0.11079314787045197,-0.047972370155774005,0.039911370636889994,-0.5887814016036964,-0.15691203556686995,-0.050384302499037116,-0.23412007962111073,-0.07845331697942641,-0.4983739015121683
98d0,0.9660706841127398,0.14313983846198539,0.33933837042054843,-0.8400932235069556,-0.15938651465419806,2.52688864849231,-0.6028701420196204,-0.9069213748652507,0.973611443541202,0.7123574561809111,-0.2776890089165401,0.6227115208776459,-0.4798121144724734,-0.3722351487295711,-0.16148198041319856,-0.4688842742596498,-0.28462434415578597,-0.26981130850187623,-0.16348795672421215,0.05086736106199154,2.529800184512162,-0.4180215145445583,2.077910587266735,2.5291339847131034,1.9787916218079369,-0.11630070432034552,0.7023319979924272,0.017589403177237707,-0.19171662469513903,-0.3984899011958246,-0.16658238107603815,-0.17859707447933607,-0.09484728720389225,0.33667322769473035,-0.047972370155774005,0.039911370636889994,-0.5883865734160958,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,2.1465789739098247,-0.5015316186977915
85d14,-0.3533637463679759,-0.529437354364387,0.1636702574683963,-0.15274379437209482,-0.14376112107653902,-0.7672719564340439,-0.19520290003247262,-1.1144962574041732,-1.2257369277271055,0.09639602122883457,-0.1502335381708074,0.08240087785853413,-0.36576104505686324,-0.2530969543778878,-0.12150497095915407,2.718079980394018,1.353165688590688,-1.0161943250327212,-0.861401187847552,0.959056548849974,0.6750139255047697,0.9161681420172135,-1.9813015257493212,0.08664170111180325,0.16467006312632437,-0.47428435850785944,-0.40290397329293154,-0.5031734322141322,-0.19171662469513903,0.01832101450780063,0.1913869984748487,-0.17859707447933607,-0.29493616639848913,-0.012238919974753605,-0.047972370155774005,0.039911370636889994,4.066472450907232,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.24416930387198627,-0.4997725158681097
626.di,-0.7005800426447302,0.031642888687482024,-0.1907425253949852,3.6553138231913973,0.02549981214287092,1.3594427358942986,-0.48751160253136233,-1.5650319576451373,-0.9286022869402403,0.38968565213539713,0.4366034307251665,-0.7539025299458328,-0.6152299586096299,-0.3722351487295711,-0.16148198041319856,-0.7750527637779094,-0.1213259681555906,-0.02750424240847633,-0.18612976987485613,0.1959763710473881,-2.321746991475201,-0.7672901970649781,0.036716036761229746,-1.051578570847832,-0.4108747928339637,3.0395372368328166,-1.0550270177012466,-0.5031734322141322,-0.19171662469513903,-0.49136797786522773,-0.08793332139919201,-0.17859707447933607,-0.44842274278379635,0.07353736544562005,-0.047972370155774005,0.039911370636889994,-0.5898662041411943,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5962502491705614,-0.5015316186977915
303di,-0.25709964296163235,0.061311199543256485,-0.020247263708306002,-0.7743601803450597,-0.16006281944194437,-0.7982872469198999,-0.18990790537427893,-1.283877494969689,0.7907817308426435,-0.1912982511279369,0.045470192193951306,-0.71162794931301,-0.6210257574611109,2.6632854313588674,-0.09855559374341608,12.76113044826462,-3.0208372872826277,0.0006709410689559835,-0.9539602188184101,-0.48956592341298033,-1.887738477409452,-0.9245643493871056,0.1491962809277607,-0.7687426341700041,-0.5515736862570518,0.49428034065148035,-0.4960360816214588,-0.44226499585512,-0.19171662469513903,-0.013214093460001748,0.19116688848139357,-0.17859707447933607,-0.6880829434924046,-0.27049773580332437,1.0830696519425476,-0.2577276709028856,-0.47478541498799354,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.16741692143795034,-0.49391544793296965
89di,-0.04320621582533386,0.07562041521732292,-0.1907425253949852,-0.8392535783385614,-0.15934003320184997,-0.7570598453904056,-0.14440399608893048,0.33960530897016133,1.3273581900825884,-0.6589090643380835,0.3718868019469272,0.6994572342139868,0.5667357973648262,-0.3722351487295711,-0.16148198041319856,-1.0168515736892965,0.26870022716767233,0.34438538067180446,-0.24530878883210322,-0.4854709955943929,6.242613347477078,-3.1515023352514673,3.916246943195961,6.841831018953927,-0.599893494420669,-0.5525193351190737,-0.48056159020034955,0.7989677817356139,-0.19171662469513903,-0.6552762381435288,0.05086402461005067,-0.17859707447933607,0.17894828189068734,-0.11098673226857768,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.36595815565392154,-0.5015316186977915
