Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,sum,log,No,ICA,0.7293093270365998,0.6914529914529914
four,sum,log,No,PCA,0.8460743801652892,0.6482905982905983
four,sum,log,No,None,0.8175324675324676,0.7230769230769231
four,sum,log,col,ICA,0.7683589138134594,0.6752136752136751
four,sum,log,col,PCA,0.919982290436836,0.6824786324786325
four,sum,log,col,None,0.9973435655253836,0.7017094017094017
four,sum,log,row,ICA,0.7014462809917354,0.6752136752136753
four,sum,log,row,PCA,0.8238783943329399,0.6895299145299146
four,sum,log,row,None,0.7907024793388431,0.7341880341880342
four,sum,log,both,ICA,0.7526564344746164,0.6487179487179487
four,sum,log,both,PCA,0.9095631641086188,0.6213675213675214
four,sum,log,both,None,0.9936097992916174,0.6758547008547009
four,sum,relative,No,ICA,0.5734061393152302,0.6158119658119657
four,sum,relative,No,PCA,0.6010920897284533,0.5931623931623932
four,sum,relative,No,None,0.6490850059031879,0.6769230769230768
four,sum,relative,z_after_relative,ICA,0.7705135773317591,0.7094017094017095
four,sum,relative,z_after_relative,PCA,0.8889610389610391,0.7367521367521368
four,sum,relative,z_after_relative,None,0.969923258559622,0.7217948717948717
four,mean,log,No,ICA,0.7331168831168833,0.6871794871794872
four,mean,log,No,PCA,0.836835891381346,0.6893162393162393
four,mean,log,No,None,0.8857438016528926,0.726068376068376
four,mean,log,col,ICA,0.7642561983471075,0.6820512820512821
four,mean,log,col,PCA,0.9046044864226684,0.6871794871794872
four,mean,log,col,None,0.9961924439197164,0.7252136752136752
four,mean,log,row,ICA,0.7437426210153483,0.7106837606837606
four,mean,log,row,PCA,0.826711924439197,0.6961538461538461
four,mean,log,row,None,0.8446280991735537,0.7158119658119658
four,mean,log,both,ICA,0.7160271546635182,0.6572649572649573
four,mean,log,both,PCA,0.9103010625737898,0.6126068376068374
four,mean,log,both,None,0.9949085005903188,0.6938034188034188
four,mean,relative,No,ICA,0.6233471074380165,0.6311965811965812
four,mean,relative,No,PCA,0.6410271546635183,0.6076923076923076
four,mean,relative,No,None,0.7702184179456907,0.7341880341880341
four,mean,relative,z_after_relative,ICA,0.7744391971664699,0.711965811965812
four,mean,relative,z_after_relative,PCA,0.9140053128689491,0.7594017094017095
four,mean,relative,z_after_relative,None,0.9757083825265644,0.7170940170940171
four,sub PCA,log,No,ICA,0.7784533648170011,0.7735042735042734
four,sub PCA,log,No,PCA,0.8685655253837072,0.7470085470085469
four,sub PCA,log,No,None,0.9825560802833532,0.7478632478632478
four,sub PCA,log,col,ICA,0.7830578512396694,0.7358974358974358
four,sub PCA,log,col,PCA,0.9105962219598582,0.7252136752136752
four,sub PCA,log,col,None,0.9978305785123968,0.7151709401709401
four,sub PCA,log,row,ICA,0.7993801652892562,0.8085470085470086
four,sub PCA,log,row,PCA,0.8802685950413224,0.7914529914529915
four,sub PCA,log,row,None,0.992104486422668,0.7602564102564101
four,sub PCA,log,both,ICA,0.7818772136953955,0.7491452991452991
four,sub PCA,log,both,PCA,0.9019628099173552,0.7380341880341881
four,sub PCA,log,both,None,0.9983766233766234,0.7303418803418803
four,sub PCA,relative,No,ICA,0.6672668240850059,0.6726495726495727
four,sub PCA,relative,No,PCA,0.673642266824085,0.6918803418803419
four,sub PCA,relative,No,None,0.7672963400236128,0.7333333333333334
four,sub PCA,relative,z_after_relative,ICA,0.7814639905548997,0.7405982905982906
four,sub PCA,relative,z_after_relative,PCA,0.9380460448642268,0.7585470085470085
four,sub PCA,relative,z_after_relative,None,0.9995572609208974,0.7288461538461538
five,sum,log,No,ICA,0.8103010625737899,0.7188034188034188
five,sum,log,No,PCA,0.9049291617473436,0.6418803418803417
five,sum,log,No,None,0.8152449822904371,0.7021367521367521
five,sum,log,col,ICA,0.7836776859504131,0.6512820512820514
five,sum,log,col,PCA,0.9515495867768594,0.6470085470085469
five,sum,log,col,None,0.9992030696576152,0.6525641025641027
five,sum,log,row,ICA,0.8187721369539551,0.7611111111111111
five,sum,log,row,PCA,0.8883707201889021,0.7025641025641025
five,sum,log,row,None,0.8016824085005905,0.7299145299145301
five,sum,log,both,ICA,0.7994391971664699,0.6897435897435897
five,sum,log,both,PCA,0.9587662337662336,0.6863247863247863
five,sum,log,both,None,0.999232585596222,0.6692307692307693
five,sum,relative,No,ICA,0.5892857142857142,0.6222222222222223
five,sum,relative,No,PCA,0.6239669421487604,0.6166666666666666
five,sum,relative,No,None,0.6551062573789845,0.6354700854700855
five,sum,relative,z_after_relative,ICA,0.8182408500590318,0.752991452991453
five,sum,relative,z_after_relative,PCA,0.9514167650531288,0.708974358974359
five,sum,relative,z_after_relative,None,0.9902007083825266,0.6547008547008548
five,mean,log,No,ICA,0.7959858323494687,0.7542735042735043
five,mean,log,No,PCA,0.8893152302243212,0.7113247863247864
five,mean,log,No,None,0.8982290436835891,0.7292735042735042
five,mean,log,col,ICA,0.7940082644628099,0.6747863247863248
