ID,Unassigned;p__;c__;o__;f__;g___0,Unassigned;p__;c__;o__;f__;g___1,Unassigned;p__;c__;o__;f__;g___2,Unassigned;p__;c__;o__;f__;g___3,Unassigned;p__;c__;o__;f__;g___4,Unassigned;p__;c__;o__;f__;g___5,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___2,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___3,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___4,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___5,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio_0,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia_0
72d8,-3.1405437022708993,0.5000695277469569,1.2870283137530651,-1.436379598852749,2.459029144986795,1.861278538200791,0.09329348241093155,-0.860154515638462,-0.16049707662650708,0.3386690351948087,-3.4247814741192895,0.5639552618896081,-1.891763136604341,0.7597344159756686,-1.062186622971586,-0.7195767920687531,-0.15713983898806497,-1.483454268495908,-0.6379846980098038,-0.7598423264665529,-0.781762437729716,0.2939015825808289,-0.3740699673639098,0.5990551404391389,-0.18709655839529207,1.2691869614630054,-0.19561622611838891,4.13205245595679,-0.967261657756184,0.014386725492113044,-0.35140204716576257,0.12315050217305566,9.551072774076847,-0.1936302008550733,-0.20896721470026566,-0.20033405991748077,4.642092578484372,0.46996680159151344,-0.2071933890907896,-0.594028462018925,-0.38809807347560604,-0.1507336581371999,0.7542128567102662,-0.2783433619309521,-0.3621787151693959,-0.3670646380840428,-0.2913522007922195,0.0012678286671636257,-0.23235459560423638,0.6929875392844362,0.13905879210790154,-0.7422858584497948,-0.4276806844311826,-0.19171662469513903,-0.38600021045015387,1.7085907141696322,-0.48270975205670114,-0.04992284308076748,-0.35064481749369114,-0.15691203556686995,-0.23412007962111073,-0.5015316186977915
72d14,-3.352624585995034,0.1547522742443453,4.156655070646753,-0.26166804627185225,-4.514299522708954,0.5411263349445534,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-1.0088129609087797,-1.8596813909131757,-0.29542955550209427,-0.012382356083106423,0.36250732660850415,0.6247871166549197,0.5255994612284987,-0.15713983898806497,0.32920121428684046,0.13948792754590097,-0.7568495118768842,0.9896142466970356,0.4397119599723727,-0.3740699673639098,-0.5793950222443555,-0.18709655839529207,0.9905656839144398,-0.19561622611838891,0.057162261702670046,-0.8220133243389492,0.008565479123669312,1.848909745573635,-0.1789728009808779,-0.2415152104647671,-0.1936302008550733,-0.20896721470026566,-0.4267646689317552,3.6954140791251975,0.409363910927641,-0.2071933890907896,-0.594028462018925,-0.38809807347560604,-0.1507336581371999,-0.18523355872486616,-0.4184857830488549,-0.3621787151693959,-0.2563677714001066,-0.2913522007922195,2.5133984535218756,-0.23235459560423638,0.09902520227171178,-0.23395062674065056,-0.7259732730702162,-0.07734946897569202,-0.19171662469513903,0.3562615261323838,0.3870456152512694,-0.7375551792707795,-0.04992284308076748,0.9513202746260636,-0.15691203556686995,-0.23412007962111073,-0.47175808125270124
949.di,-0.3291449225129423,-0.15617400157946454,-1.0303231352571738,-0.5045179355626315,-0.40317098121813044,-0.3383652921985621,-0.1907425253949852,4.189060988362881,-0.14705501016006467,-1.1958920908954476,-0.3902781448863726,-0.1951743994064781,0.1588852507088297,-0.8693590304086755,-0.3599508080390842,1.8107713290924339,-0.15713983898806497,-1.2970192698199559,-0.6884671696395627,-0.7530248957098598,0.8179968780061206,-0.11528586409906198,-0.3740699673639098,-0.5173055444854706,-0.18709655839529207,-0.21499370078262484,1.2191308054816508,-0.460446306492969,1.105132275658293,-0.07820176645712064,-0.3959780487040431,-0.1789728009808779,0.4807490823830827,-0.1936302008550733,-0.15773716286149628,-0.41105347588060814,-0.40074526389000026,-0.6279222309198919,-0.2071933890907896,-0.5288176878940964,-0.2515147178338376,-0.1507336581371999,-0.43014254199226,-0.35842398003233783,-0.3621787151693959,-0.39567354977738733,-0.2913522007922195,-0.2859223517707452,-0.17101968869618475,-0.7464207878517438,-0.04849745304247395,0.9152354827301259,-0.4276806844311826,-0.19171662469513903,-0.8299688710416709,-0.3639347681465056,5.057946504162278,-0.04992284308076748,-0.35064481749369114,-0.15691203556686995,4.3630367070034906,-0.4984013670104887
632.d0,-0.19699061166113016,-0.08158224853957048,-1.0488989109040985,-0.5105629043005081,-0.342838924625877,-0.3090230405393118,-0.1907425253949852,0.9027276379744114,-0.11182184885304387,-0.8581695925114767,1.9951515950559016,-0.6019910946117855,-1.1721899917307441,-0.22084175262075545,0.4164269761207702,1.4258810411329,-0.15713983898806497,-0.8405559080185043,-0.598357050382123,0.26804420231331166,3.0912543916948514,-0.2958408088072534,-0.3740699673639098,-0.5383418618722019,-0.18709655839529207,-0.21499370078262484,-0.19561622611838891,-0.4808731143870334,1.3585660946160243,-0.01979090081035141,-0.3959780487040431,-0.1698361917473382,0.49364893987100367,-0.1936302008550733,0.23759460328032098,0.7287613867782609,-0.40074526389000026,-0.7891574512809247,-0.2071933890907896,-0.2846014416324634,-0.21979527071037894,-0.1507336581371999,-0.6637793333455155,-0.43707287235796155,-0.3621787151693959,-0.43363118159291353,-0.2913522007922195,-0.2859223517707452,0.10179775432811569,-0.7248864731696477,-0.004944216795480877,0.6542333637428295,1.2026955497099119,-0.19171662469513903,-0.07995369355954698,-0.3705804191237192,-0.30597081848250496,-0.16051019706200712,-0.35064481749369114,-0.15691203556686995,1.1382247678632182,-0.5004657687092605
614.d0,0.8275571937266584,-1.001726147641047,0.4490677115547739,1.739767130803868,2.6824441847906737,-1.898236718565494,-0.1907425253949852,-0.5555186415194648,-0.157558670662621,1.7111969591197935,0.28048472564198607,0.2549270793884228,0.8298320002323228,0.490762643622355,-0.6924416724220073,-0.08787184725856215,-0.15713983898806497,-1.2082833678423213,-0.5617839290646782,0.536378463861868,0.530618075186541,-0.30169514222739413,-0.3740699673639098,1.9269073802114802,-0.18709655839529207,-0.21499370078262484,-0.19561622611838891,-0.4571116158138258,0.20927600705989427,0.029548836394675145,-0.3959780487040431,-0.10874257517115314,-0.3807736719125314,-0.1936302008550733,-0.18512985724362674,-0.39021255631540286,-0.40074526389000026,0.29739169496224765,-0.2071933890907896,1.456543443947271,0.18687544681128174,-0.1507336581371999,-0.06820420025327445,-0.19507380698813603,0.044887335058338876,-0.3662734796351722,-0.2913522007922195,-0.2859223517707452,-0.23235459560423638,0.1347456343411218,-1.0950458938983538,-0.6933390729518806,-0.4276806844311826,-0.19171662469513903,-0.18194981683253175,0.8007346276160558,-0.03106066606304267,-0.04992284308076748,-0.35064481749369114,-0.15691203556686995,-0.23412007962111073,-0.49789035123263664
98di,-0.23216842326940967,-0.07990808123945795,-0.2274213698850741,-0.6590194179374064,2.21036957236623,0.3893615008014825,0.027726897735496685,2.9792376461720496,-0.08065978448446369,-0.8043987906287667,0.4243127403576095,-0.35913629666428487,-0.503120702171779,-0.9086471890714964,0.06548537339306434,0.10434630336989921,-0.15713983898806497,-0.6886833054284984,-0.4221508835810166,-0.03670767079635428,0.28303246155591655,0.21336701995087018,0.8058374695071319,-0.5291554473440261,1.151624453286816,2.0746356592600335,0.7845552056568526,0.2650750999522913,3.288069886456882,-0.09922918275826084,-0.3959780487040431,-0.1789728009808779,-0.48551617626094473,-0.1936302008550733,-0.024401347358975325,-0.07844147630165683,-0.40074526389000026,-0.7409797651076017,-0.2071933890907896,-0.594028462018925,-0.38809807347560604,-0.1507336581371999,-0.5410600843026329,-0.48972016250241274,-0.3621787151693959,-0.534182399986115,0.27048470502574357,-0.2859223517707452,-0.23235459560423638,-0.5603520956979111,0.22328220999601142,2.1625431680883773,-0.2618120524457106,-0.19171662469513903,-0.40311644237289956,-0.3700645477146396,-0.314158099350827,-0.04992284308076748,-0.35064481749369114,-0.15691203556686995,-0.05959827470129784,-0.5015316186977915
71di,1.8037559212966117,-1.749337092393196,0.4456633890836187,-0.36257464498071135,-1.0819054830246377,-0.4609961912485085,-0.1907425253949852,-0.8579743472675817,-0.16037638589182962,3.6172502876736576,-1.1705753538522,0.38871504679034435,-0.8429611618119259,-1.1684007078618217,-0.7394007402053108,-0.4111586403737158,-0.15713983898806497,-1.4179171083487305,-0.6952995048299206,-0.7528678014759431,-0.11179647866071646,-0.5101308896203887,0.8704175732800778,5.529468047345629,-0.18709655839529207,-0.21499370078262484,-0.19561622611838891,-0.39131238570699406,-0.863020437876834,0.011975009430583232,-0.3959780487040431,-0.1789728009808779,-0.4682089096508169,-0.1936302008550733,0.12047051089186742,-0.4267646689317552,-0.40074526389000026,0.42402614071899525,-0.2071933890907896,0.8816602609882651,-0.20750113255326927,-0.1507336581371999,0.3646072028199636,-0.4079675010976586,-0.3621787151693959,1.2607634533048557,-0.2913522007922195,-0.2859223517707452,-0.23235459560423638,0.3712708241836983,-0.5406109966251265,-0.7318867038318319,-0.25273353227407347,-0.19171662469513903,-0.795744831818613,0.3329317324365919,0.20520572538984916,-0.04992284308076748,-0.35064481749369114,-0.15691203556686995,-0.23412007962111073,-0.5015316186977915
615.d0,3.1878200007281734,1.7554212417190882,-2.8608731465607886,3.3876439877680786,-0.8461184423731426,8.419206632636472,-0.1907425253949852,0.7596109162167296,-0.11683388860425759,1.8259857880046744,2.6027621455420014,0.8940112688411802,2.104558880086602,3.142675088159826,-0.016463420655520675,-0.6448802923347317,-0.15713983898806497,-1.059276984434872,-0.5405826639267837,0.8174676619237474,0.033147638437719715,-0.09671433781524252,-0.3740699673639098,-0.4128631145925625,-0.18709655839529207,-0.21499370078262484,-0.19561622611838891,-0.4514365912431469,-0.8839804738565203,-0.2392661443015903,-0.3959780487040431,-0.13063752024934244,0.43280326479699055,-0.1936302008550733,-0.194201964892902,-0.4267646689317552,-0.40074526389000026,-0.028078134763516185,-0.2071933890907896,0.5154650204395929,-0.03195005349905832,-0.1507336581371999,-0.09956497521879742,-0.48945178188494287,0.1460429524185552,-0.3675275230588441,-0.2913522007922195,-0.2859223517707452,0.00334696104170706,-0.0038111394710522144,-0.9538549297871992,-0.3202025571685428,-0.4276806844311826,-0.19171662469513903,-0.5870328654838943,0.2283871765576379,1.6267011891800294,-0.634961631914911,-0.35064481749369114,-0.15691203556686995,-0.23412007962111073,-0.5015316186977915
85d8,-4.44535282513489,0.5684146863979911,2.44074886142028,-0.5486522690448765,-0.9151453736149097,1.3032937331475927,-0.1907425253949852,-0.846747041546289,-0.15975485968584946,-2.7390499797144177,-4.862054575473564,-0.2069885746511449,-1.1760691409397377,3.3737844985822862,-1.52714466854618,-1.0350047284137236,-0.15713983898806497,-1.2203291052994636,-0.6403007673797817,-0.7569701256116314,-0.9974654905184762,-0.45501263726883173,-0.3740699673639098,0.6761595708380095,-0.18709655839529207,-0.06073049952101368,-0.19561622611838891,6.794681160441022,-0.4224205897745619,1.2587265436544322,1.8369073249189964,0.3335107723516045,-0.2104681360036059,-0.1936302008550733,-0.20896721470026566,-0.25025359030079675,4.316550250847066,-0.632459219073257,-0.2071933890907896,-0.594028462018925,-0.38809807347560604,-0.1507336581371999,-0.49669817754508777,-0.4624285948141515,-0.3621787151693959,-0.43523065533312916,-0.2913522007922195,0.1618284955373517,-0.23235459560423638,-0.6131387960429523,0.1991823428756526,-0.7156150726037398,-0.4276806844311826,-0.19171662469513903,-0.8405850304085203,-0.08987889931044087,-0.6061737165905947,-0.04992284308076748,2.4815426259804614,4.154130801290038,-0.23412007962111073,-0.4879041946876311
631.di,0.1622192141334426,0.07550020195004545,-1.0051685354382895,-0.4977761050315258,-0.2737252982065202,-0.26669653519910197,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-1.971263884388143,-0.1183596022160115,-1.1081239774092608,-1.594890577401192,0.9277978319349045,1.4069790805425308,1.163098411556007,-0.15713983898806497,-1.3391884740669728,-0.515219309659966,0.5770173668688354,-0.3345438033984074,-0.5093039934739179,-0.3740699673639098,-0.5908418496373583,-0.18709655839529207,-0.21499370078262484,-0.19561622611838891,0.003917413625687038,3.918314809392416,-0.2748536783896044,-0.3959780487040431,-0.1789728009808779,-0.2988174902954546,-0.1936302008550733,-0.20896721470026566,-0.4267646689317552,-0.40074526389000026,-0.5647665913411418,-0.2071933890907896,1.0285086691380916,-0.38809807347560604,-0.1507336581371999,-0.7280533175967796,-0.4820645490798771,-0.3621787151693959,-0.6878324246315677,-0.2913522007922195,-0.2859223517707452,-0.23235459560423638,-0.5043575094645196,-0.2034562275421074,1.2331363709072654,-0.4276806844311826,-0.19171662469513903,0.3678193479775531,-0.3140087236351398,-0.5473062809192647,-0.04992284308076748,-0.35064481749369114,-0.15691203556686995,-0.23412007962111073,-0.4690295550090129
