KERNEL,GAMMA,C,TRAIN-AUC,TRAIN-ACC,TEST-AUC,TEST-ACC,PRECISION,RECALL
linear,0.01,scale,0.585971735407564,0.4845360824742269,0.3802317450804116,0.3552941176470589,0.0,0.0
linear,0.001,scale,0.5866295353787552,0.48271679805942996,0.3801568274897613,0.3552941176470589,0.0,0.0
linear,0.01,scale,0.5676291277756778,0.5324439053972104,0.3722126105344099,0.4258823529411765,0.0,0.0
linear,0.001,scale,0.5667923455425999,0.5294117647058824,0.3721645520953479,0.4282352941176471,0.0,0.0
