,y score 0,y score 1,y pred,y test
0,0.4445752,0.5554248,1,1
1,0.5995681,0.4004319,0,0
2,0.60776114,0.39223883,0,0
3,0.5217083,0.4782917,0,1
4,0.45143664,0.54856336,1,0
5,0.53525066,0.4647493,0,0
6,0.58056664,0.4194334,0,0
7,0.5239304,0.47606963,0,1
8,0.6770464,0.32295358,0,0
9,0.66457033,0.33542967,0,0
10,0.51114506,0.48885494,0,1
11,0.501809,0.498191,0,1
12,0.5826279,0.41737208,0,0
13,0.6131098,0.38689014,0,0
14,0.41144085,0.58855915,1,0
15,0.63807034,0.36192968,0,1
16,0.53856766,0.46143237,0,1
17,0.4849125,0.5150875,1,1
18,0.41081274,0.58918726,1,1
19,0.39103192,0.6089681,1,1
20,0.469738,0.530262,1,1
21,0.67672336,0.32327667,0,0
22,0.43300736,0.56699264,1,0
23,0.39314294,0.60685706,1,0
24,0.6101612,0.3898388,0,0
25,0.59057444,0.40942556,0,0
26,0.40026504,0.59973496,1,1
27,0.52007407,0.47992593,0,0
28,0.35183173,0.64816827,1,0
29,0.33120483,0.66879517,1,0
30,0.5180552,0.48194477,0,0
31,0.48033077,0.51966923,1,1
32,0.5074457,0.49255434,0,1
33,0.43839413,0.5616059,1,0
34,0.47852838,0.5214716,1,1
35,0.71584165,0.28415835,0,0
36,0.47973657,0.52026343,1,1
37,0.44239748,0.5576025,1,1
38,0.4574141,0.5425859,1,1
39,0.78197235,0.21802764,0,0
40,0.5560968,0.44390318,0,0
41,0.5776366,0.42236337,0,1
42,0.57723016,0.42276984,0,1
43,0.5124998,0.4875002,0,1
44,0.59695935,0.40304068,0,0
45,0.6166887,0.38331124,0,1
46,0.46832573,0.53167427,1,1
47,0.6076613,0.3923387,0,0
48,0.466165,0.533835,1,1
49,0.4299776,0.5700224,1,0
50,0.39739615,0.60260385,1,1
51,0.3517931,0.6482069,1,1
52,0.5466318,0.4533682,0,1
53,0.49331594,0.50668406,1,1
54,0.42259264,0.57740736,1,0
55,0.54216504,0.45783496,0,0
56,0.29153907,0.7084609,1,1
57,0.31132764,0.68867236,1,1
58,0.45273137,0.5472686,1,1
59,0.45633382,0.5436662,1,1
60,0.5984255,0.40157452,0,1
61,0.6306112,0.36938882,0,0
62,0.5188041,0.48119593,0,1
63,0.28110695,0.71889305,1,0
64,0.6006892,0.3993108,0,0
65,0.35572398,0.644276,1,0
66,0.4890086,0.5109914,1,0
67,0.4414056,0.5585944,1,1
68,0.6361424,0.3638576,0,0
69,0.4395399,0.5604601,1,1
70,0.5103423,0.4896577,0,0
71,0.61925805,0.38074192,0,0
72,0.46828645,0.53171355,1,0
73,0.40938288,0.5906171,1,1
74,0.3617792,0.6382208,1,1
75,0.65058845,0.34941155,0,0
76,0.47082996,0.52917004,1,1
77,0.5635943,0.43640572,0,0
78,0.53527486,0.4647251,0,0
79,0.6701988,0.32980117,0,0
80,0.31467474,0.68532526,1,1
81,0.49382907,0.5061709,1,0
82,0.509138,0.490862,0,0
83,0.6112536,0.3887464,0,0
84,0.5418619,0.45813814,0,1
85,0.44077593,0.55922407,1,0
86,0.4442799,0.5557201,1,1
87,0.46875232,0.5312477,1,1
88,0.3517828,0.6482172,1,1
89,0.6988888,0.3011112,0,0
90,0.54794776,0.4520522,0,0
91,0.27410161,0.7258984,1,1
92,0.5101937,0.48980626,0,0
93,0.5220306,0.4779694,0,1
94,0.3460592,0.6539408,1,0
95,0.72494376,0.27505624,0,0
96,0.56591827,0.43408173,0,0
97,0.37982726,0.62017274,1,1
98,0.5157505,0.48424947,0,1
99,0.48313856,0.51686144,1,1
100,0.5669204,0.43307963,0,0
101,0.7527313,0.24726866,0,0
102,0.39781296,0.60218704,1,1
103,0.60943294,0.3905671,0,1
104,0.53011656,0.46988347,0,0
105,0.46708453,0.5329155,1,0
106,0.6981455,0.30185446,0,0
107,0.7028215,0.29717848,0,0
108,0.50446594,0.49553403,0,0
109,0.6696751,0.33032486,0,0
110,0.31190616,0.68809384,1,1
111,0.5826583,0.41734174,0,0
112,0.34918505,0.65081495,1,1
113,0.45049047,0.5495095,1,1
114,0.7531202,0.24687982,0,0
115,0.59665877,0.40334123,0,0
116,0.5079875,0.49201247,0,0
117,0.43172562,0.5682744,1,0
118,0.5783125,0.4216875,0,0
119,0.47523546,0.52476454,1,0
120,0.44423115,0.55576885,1,0
121,0.5038048,0.49619523,0,0
122,0.4769224,0.5230776,1,1
123,0.53154117,0.46845883,0,0
124,0.5472432,0.45275682,0,1
125,0.7092851,0.29071492,0,0
126,0.5519429,0.44805712,0,0
127,0.6593454,0.34065464,0,0
128,0.3154267,0.6845733,1,0
129,0.6268225,0.3731775,0,1
130,0.3149374,0.6850626,1,1
131,0.40971762,0.5902824,1,1
132,0.5001004,0.49989966,0,0
133,0.4059453,0.5940547,1,0
134,0.554707,0.445293,0,1
135,0.65030473,0.34969527,0,1
136,0.45283133,0.5471687,1,0
137,0.4347332,0.5652668,1,0
138,0.37083882,0.6291612,1,0
139,0.4372399,0.5627601,1,0
140,0.5890566,0.41094336,0,0
141,0.5456958,0.4543042,0,0
142,0.6062682,0.39373177,0,1
143,0.31351024,0.68648976,1,0
144,0.5644523,0.43554768,0,0
145,0.47482115,0.52517885,1,1
146,0.5067702,0.4932298,0,0
147,0.34943664,0.65056336,1,0
148,0.3584857,0.6415143,1,0
149,0.5989981,0.40100187,0,0
150,0.5172281,0.4827719,0,0
151,0.62487066,0.3751293,0,0
152,0.44597918,0.5540208,1,0
153,0.50915337,0.49084666,0,0
154,0.5659906,0.43400937,0,0
155,0.5939355,0.40606454,0,0
156,0.2569747,0.7430253,1,0
157,0.41800267,0.58199733,1,0
158,0.41752553,0.58247447,1,1
159,0.25745285,0.74254715,1,1
160,0.44090712,0.5590929,1,0
161,0.45980102,0.540199,1,0
162,0.67235065,0.32764938,0,1
163,0.3498795,0.6501205,1,1
164,0.5432081,0.45679188,0,0
165,0.4901318,0.5098682,1,1
166,0.67304826,0.32695177,0,0
167,0.50967854,0.49032146,0,1
168,0.42359746,0.57640254,1,0
169,0.26977724,0.73022276,1,0
170,0.43885022,0.5611498,1,0
171,0.35094523,0.64905477,1,1
172,0.61259365,0.38740638,0,1
173,0.4439746,0.5560254,1,0
174,0.37733996,0.62266004,1,1
175,0.6592257,0.34077427,0,0
176,0.6103022,0.38969782,0,0
177,0.36811304,0.63188696,1,1
178,0.4442656,0.5557344,1,0
179,0.6023532,0.39764675,0,1
180,0.5564139,0.44358614,0,0
181,0.51053303,0.48946697,0,0
182,0.6843691,0.3156309,0,0
183,0.3251701,0.6748299,1,1
184,0.41558754,0.58441246,1,1
185,0.59166425,0.40833575,0,1
186,0.4475739,0.5524261,1,1
187,0.41002995,0.58997005,1,0
188,0.52719355,0.47280645,0,0
189,0.512295,0.487705,0,1
190,0.48690307,0.5130969,1,0
191,0.44979918,0.5502008,1,0
192,0.5732228,0.42677718,0,1
193,0.48451436,0.51548564,1,1
194,0.5247038,0.4752962,0,0
195,0.3116824,0.6883176,1,1
196,0.68924093,0.31075907,0,0
197,0.3264807,0.6735193,1,1
198,0.7275247,0.2724753,0,0
199,0.57366097,0.42633906,0,0
