ID,0,1,2,3,4
A5940FC,-5.584755903012712,1.1640438509740758,0.15286795041102366,-0.31670385178100413,0.27701373026766635
A5977FC,3.5328295992264893,-1.2257027230318762,0.16339824944037393,-0.695971795574614,-0.21769398061597553
A5944FC,-0.9792137646229137,-1.3231845612314195,1.0087046356666396,-0.15842249184605142,2.022200506783234
A5949FC,1.509428697150229,-2.197971840233123,2.053068538412725,-0.6418493877020174,2.273248790330776
A5959FC,-4.929181479486741,0.14422973576652642,1.5987173593735566,0.4203894410684237,3.2688464172985086
A5945FC,-2.523903747595299,2.458131461991282,0.8373373805907811,-0.19464865851604804,0.6955998160782288
A5930FC,-2.1108681608190785,0.7506745272387724,-0.059186666417139655,-1.2668938776496221,-1.1469988950689114
A5965FC,4.229426647445205,-1.653532945397838,1.777818552871368,-1.5870164603263175,0.9196459950305259
A5941FC,-2.906417512979334,-0.07948843816791497,1.3331892925505364,0.9430220679532656,3.1141634301163372
A5902FC,1.9563812834106116,-2.050090628948113,-2.083787443142214,-0.35191891510470014,-2.1495887494675845
A5924FC,-0.40565406434411466,-1.9877748387287335,0.9773476132196318,-1.9850950743740086,0.9708330850324337
A5925FC,0.4674357213559968,-2.2004282479560406,1.077021357300612,-1.0299553900426024,-0.15382738081680122
A5975FC,-2.216566852918613,-1.479817603661669,-0.08827027650664745,-0.3706291029621596,-0.9942922183102426
A5905FC,2.6965015117075386,-1.6377409908323906,0.8630630501594958,0.17722999669446318,1.6626621571314462
A5919FC,1.6097311522365991,-1.2686927056427693,0.20434402327732648,0.20383844294047826,0.288472022785451
A5932FC,1.1974613436298884,0.0824838874655429,-0.6596886525550004,2.8681814538972605,1.6345078878772032
A5946FC,2.6408310319552912,-1.4520303551343638,-1.4501531731810653,0.9312070119070098,-1.220283352158912
A5960FC,-0.05567253252755944,-1.34018045580521,-1.07483215568523,0.6764672952299947,-0.9998236898708871
A5978FC,-2.0293875148024845,-1.6474561516370236,-0.37296191346337154,-0.11933696717427966,-1.021044325543471
A5973FC,2.998971900422709,-2.917999347629374,0.22757349462025225,-0.3839574876378939,-0.1199794363442932
A5913FC,-4.406855356628584,1.353411612759081,-0.6163462656432719,1.2104556959996629,1.2998032544456595
A5907FC,-2.8700580948014065,0.7063757493891218,-0.3653685502331649,0.6988579710794162,0.6785993712162011
A5903FC,4.961934434118701,-1.0004510542586624,0.045230956393969166,-0.1336818455069097,0.44345120089299794
A5920FC,0.016282170005758177,-2.435771050076134,1.8173983773366778,-2.2584172014295816,0.9068121719242636
A5904FC,2.3579215725911276,-2.1276583549761607,-0.03611122311203892,0.37100666966798596,0.9848898348323537
A5757FC,-0.08053867184905875,0.910051447275305,-3.2310819823697168,1.7054798676437506,-3.2050742996889254
A5826FC,-2.0815837583533825,-0.8645996386938404,1.3410878458757596,-3.0531761141686244,-0.6008100274960484
A5805FC,-0.7987961737993855,-0.8912879448328167,-1.8951062697165995,1.9500843164810524,-0.34468814788598034
A5818FC,-2.258501351300609,0.9107047391462203,-2.5413742230781615,3.0527619682942,-0.1411614373521734
A5811FC,-2.242078366492392,0.10953532135313243,-1.8964933456504307,2.6433465617725482,0.547849912204529
A5824FC,-1.7066562663377702,-1.1453600300855304,-1.9289047531716543,0.555426103416959,-2.668482377371254
A5711FC,-2.8064931395776527,0.42457126056175987,-1.4748360175586606,2.4823119015019044,0.8123291991775625
A5714FC,-5.468921223843733,1.2153085378042987,0.14780874352575793,-0.45179473723972813,-0.40315997848853813
A5832FC,0.16936855881605564,-1.9058969349562953,-0.1630806052059217,-1.8742002375562574,-0.8714570690941807
A5804FC,-2.2767889276658946,0.5963220739550491,-1.1730767178903252,0.5122703190249929,-0.6727839556597506
A5813FC,-2.9989733775797442,-0.5990986015566468,-0.4977044917038468,1.095984191279188,0.08894309957304612
A5809FC,-1.2766752285164362,1.9253522547160054,0.4206586886621382,1.0216559585283638,1.8243971929696023
A5780FC,-3.458702174440653,-0.2840598772472543,0.08013269380612652,-0.645670685387035,0.19440208126507127
A5779FC,1.0073779145888182,-1.435133490176597,-1.67297044135237,2.1970312169213915,-0.7344213165298672
A5774FC,-1.6878818949393593,-1.568598451849545,0.8679512641605345,-1.6574033050534451,-0.3669355919964179
A5761FC,0.3346208165500814,-1.757693837186252,0.6072338525927564,0.8242466231995087,2.0469409369753055
A5741FC,0.4193591421070113,-0.33158998291983144,-0.7150026849703107,1.4086733989873674,0.29632326245834595
A5746FC,0.8555890186964608,0.7139565042133954,0.17863108047611023,1.2715213602372188,1.399591560382271
A5727FC,0.5173320262878848,3.328570901316465,0.9563052228024908,-1.483084721929943,0.07704803540427961
A5737FC,-3.1620915990717484,0.652074537609093,-1.2186806367682956,2.334096482413173,1.0176745181992661
A5776FC,2.674494177887196,-1.769410804255946,0.8398549577577856,-0.9069627582348512,0.11087752409027356
A5748FC,-3.2347917625172826,1.1348235513237557,1.1375479548343528,0.9426269148408074,3.0674490616717627
A5771FC,-2.7902204940730644,-0.6274639128438249,2.5671789444169812,-3.2569328163245177,0.792798368898871
A5750FC,0.45776576159003196,0.4431360527726151,0.16293857545290263,-0.5268761498745871,-0.7763431894833811
A5735FC,1.026420987540066,-1.0733534604521193,1.4766087050565455,-0.49068000720900556,1.2685743308104596
