,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
DirectPBLN378,-2.0020875930786133,0.14515191316604614,1.5198681354522705,-1.260714769363403,-0.6949751377105713,0.06901884078979492,-0.10691283643245696,1.3358758687973022,-0.5465572476387024,0.046541228890419006,1.0622345209121704,-0.5207534432411194,1.171269416809082,-0.3118747472763061,0.4587673544883728
DirectPBLN341,0.31258270144462585,0.921128273010254,0.27170634269714355,-0.4188604950904846,0.049870721995830536,-0.7883713245391846,-1.9833439588546755,0.7010371088981628,-0.4684593975543976,1.6190484762191772,0.4447304606437683,0.17241930961608887,-0.2954258918762207,-1.0530400276184082,1.2302579879760742
DirectPBLN277,-0.9708205461502076,-2.336465835571289,-0.5242445468902588,-0.10327044874429704,0.8942034840583801,-0.6593628525733948,-0.6774524450302124,-0.6292269229888916,-0.570950984954834,1.6155775785446167,-1.1243382692337036,-0.6880952715873718,-0.5550225973129272,1.0577764511108398,-0.5849195718765259
DirectPBLN113,-0.6768307685852051,-0.3596092462539673,-1.390296459197998,-0.061355248093605035,0.5830160975456238,0.08113450556993483,0.7761518955230713,0.17725396156311035,-0.1961226612329483,-0.3117013275623321,-0.054624218493700034,0.7428486347198486,-0.15706002712249756,1.6256356239318848,0.9757497906684875
DirectPBLN332,1.164309024810791,1.1980841159820557,-0.44680988788604736,-0.9858906865119934,0.39630937576293945,-0.4135513305664063,0.6372350454330444,0.502762496471405,1.1606502532958984,1.3585723638534546,-0.610947847366333,-0.6381595134735107,-1.9622451066970823,0.5895801186561584,0.47010338306427
DirectPBLN338,0.4803825914859772,-1.5891183614730835,0.2129987925291061,-1.4781184196472168,0.01110338419675827,-0.09659522771835327,-0.5300247073173523,-1.5969747304916382,0.6736580729484558,1.125263810157776,-1.2524452209472656,-1.2862980365753174,-0.7255143523216248,0.2320766896009445,0.016152273863553997
DirectPBLN216,-0.8325402140617371,-1.1697317361831665,-1.104686617851257,0.889262855052948,0.7706047296524048,1.4780350923538208,1.3305068016052246,1.4694685935974119,0.393988162279129,-2.2826461791992188,-0.1834743171930313,-0.7814505100250244,-0.30706289410591125,1.1682443618774414,-1.3782867193222046
DirectPBLN280,0.050644181668758385,-1.0971980094909668,0.056205347180366516,-0.5477499961853027,1.9267210960388184,-1.0893913507461548,0.26146990060806274,-0.4988412261009216,0.3038824796676636,0.445841521024704,-1.2758419513702393,-1.1167171001434326,-1.3346072435379028,-1.607011079788208,0.16974222660064694
DirectPBLN156,0.4741776287555695,-0.823557436466217,0.39652830362319946,1.249110221862793,-0.5218702554702759,0.9250511527061462,0.8945088982582092,-0.4720936119556427,1.6156808137893677,0.26470160484313965,-0.36579182744026173,-1.2166178226470947,-1.110323190689087,0.0045660948380827895,-0.2251957654953003
DirectPBLN342,0.9195623397827148,-0.1473866105079651,0.960901141166687,-1.2027629613876345,0.04948074743151665,-0.7641623616218567,-0.4690877795219421,-0.2412125468254089,-0.5458109378814697,0.22054702043533325,0.606953501701355,0.7163395285606384,-1.1022182703018188,-0.772959291934967,-0.9929730296134948
DirectPBLN027,0.874459445476532,1.1276588439941406,-1.3426543474197388,-1.2930489778518677,0.3190997838973999,-1.2665777206420898,1.5616627931594849,1.7540167570114136,-0.8771659135818481,-0.67110276222229,-0.1721840500831604,1.7744346857070925,0.9553358554840088,0.13507947325706482,-0.8327707052230835
DirectPBLN370,0.8322211503982544,1.657666563987732,-0.4882715940475464,-1.501207947731018,-0.0042054206132888785,-0.528853714466095,-1.0344382524490356,-1.2067854404449463,-1.304822564125061,-0.6198598146438599,-0.232575923204422,-2.215855836868286,-0.5495752096176147,-0.9079749584197998,1.0062470436096191
DirectPBLN001,-2.2886648178100586,0.2060108780860901,-0.9295013546943665,0.06958787143230437,0.6363265514373779,-0.2612355351448059,1.2152299880981443,-1.1793001890182495,-0.7586342096328735,-0.7131299376487732,-0.6477757692337036,-1.875403642654419,-0.2981445789337158,-0.034708596765995026,0.6580562591552734
DirectPBLN015,1.2007099390029907,-0.5805900692939758,-0.2454637885093689,-1.5978336334228516,-0.35735884308815,-1.1092103719711304,0.3903752267360687,-0.22215306758880612,0.2305295169353485,-0.9844396114349364,-2.1161587238311768,0.15053591132164,-0.007058747112751006,-1.6133712530136108,0.21432006359100345
DirectPBLN036,-0.1158452033996582,1.6825013160705566,-0.845895528793335,0.9195799231529236,0.153938889503479,0.6388825178146362,0.29347193241119385,-0.3022279739379883,0.4731938242912293,1.138871669769287,0.2814797163009644,-0.6753946542739868,1.0155206918716428,-0.587294340133667,0.3985005617141724
DirectPBLN257,0.12118984013795853,1.34608256816864,-0.24609313905239105,1.49526846408844,0.16459502279758453,-0.6019018292427063,0.9269011616706848,0.37320676445961,0.35322341322898865,0.9748417139053344,-0.023048102855682373,1.1329829692840576,0.8140565156936646,-1.7441693544387815,0.441551148891449
DirectPBLN273,-1.2747783660888672,-0.3214040100574493,-0.7356488108634949,-0.5029354095458984,-0.6882179975509644,-1.6947535276412964,0.464004248380661,0.4764708280563354,0.4287009537220001,-0.5565885305404663,-0.4131728708744049,-1.432226061820984,-0.08327800780534744,0.6149654984474182,0.12738226354122162
DirectPBLN252,0.8014053106307983,-0.5662124752998352,1.149617314338684,1.0644358396530151,0.42057424783706665,0.5209997892379761,0.9910098910331726,-1.0392341613769531,0.6752594113349915,-0.10209044069051744,-0.1851426362991333,0.7706739902496338,0.019989250227808952,0.6343404650688171,-1.0604177713394165
DirectPBLN046,0.4083878695964813,0.5746981501579285,0.09813949465751648,-1.051864504814148,-1.0817104578018188,0.11856096982955933,-0.5102496743202211,0.2542819976806641,-0.6208900809288025,-1.4590485095977783,-1.4677157402038574,-0.733910858631134,1.9509494304656985,1.0357239246368408,-0.368419736623764
DirectPBLN082,1.0492260456085205,1.76106595993042,0.09538614749908447,-0.36346006393432617,0.18323510885238647,-1.862415432929993,-0.5033712387084961,-0.8950820565223694,0.9900490641593932,-0.2374143749475479,-0.15483441948890686,1.152390956878662,-0.7669685482978821,0.3620716631412506,0.8637612462043762
DirectPBLN272,0.5970324277877808,1.6189126968383791,0.655764102935791,-0.7046741843223572,-1.6773114204406738,0.6530131697654724,0.004244936164468528,0.08120103180408478,1.1339898109436035,0.9972104430198668,1.012077569961548,0.21167100965976715,-0.12798112630844116,-1.5722635984420776,-1.268004298210144
DirectPBLN316,0.5389807820320129,0.5535584092140198,0.7715889811515808,1.119177222251892,-0.029504634439945217,0.21556594967842105,-0.5613430738449097,0.6031650900840759,0.3739425539970398,-0.3266587257385254,-1.327776551246643,-0.05044727772474289,-0.7318636775016785,-1.4596184492111206,0.21075326204299927
DirectPBLN350,0.5757209658622742,0.3903197050094605,-0.02421443909406662,0.8551329374313354,1.5074110031127932,-0.4054857790470123,-1.171555995941162,0.4688991606235504,1.3772462606430054,0.04680933058261871,1.6093844175338743,-0.2879889905452728,1.6045701503753662,-1.803409576416016,0.031629152595996864
DirectPBLN251,0.7000373601913452,-0.576135516166687,0.12670138478279114,-0.08113394677639008,-0.8730777502059937,-0.3438417017459869,1.0310530662536619,0.2756348550319672,-0.3931147456169128,-1.3180540800094604,-2.0741124153137207,1.2371107339859009,-0.38843873143196106,0.8199087381362915,-0.7253694534301758
DirectPBLN374,-0.7404212951660156,-0.08095326274633408,-0.796464741230011,-0.8807049393653871,-0.8883476257324219,0.9243559837341307,1.1966232061386108,0.8994522094726562,-0.4777726531028748,0.08532118797302246,0.3878991305828095,-0.35245880484580994,-0.6550320386886597,-0.19123832881450653,-1.298604130744934
DirectPBLN314,0.4668899774551392,0.2349136173725128,-1.2843509912490845,-0.04062319546937943,0.3731798231601715,0.8365811109542847,2.16008734703064,1.0555074214935305,-0.2727780640125275,1.5050414800643919,0.01541382633149624,-0.06611920893192291,0.3995440006256104,-0.7173619270324707,0.5401386618614197
DirectPBLN325,-0.6351537704467773,-0.2740242481231689,-1.1075677871704102,0.7871279120445251,-0.6343576908111572,-1.293391227722168,1.5347847938537598,-0.6112940907478333,0.126625657081604,0.6572616696357727,-0.412376880645752,-0.4087835848331451,0.7786168456077576,-0.8052137494087219,0.3643601834774017
DirectPBLN296,0.4110561609268189,-0.29039549827575684,0.6092128753662109,0.2483162432909012,0.692779541015625,-0.4093716442584992,-0.0848497599363327,-0.4908064305782318,0.09727388620376587,1.4193786382675169,-0.8886606693267822,1.4777240753173828,-0.24005170166492465,-0.6371144652366638,1.0144457817077637
DirectPBLN247,-0.1936483085155487,-1.0223405361175537,2.216614246368408,0.6418436765670776,0.2455670088529587,0.6293545365333557,0.12787652015686035,-0.20221614837646484,-0.03883051499724388,0.9954946041107178,-0.2939595282077789,-0.5842121839523315,0.6013960838317871,0.033529605716466904,0.7788591384887695
DirectPBLN004,0.2813972532749176,-1.0160555839538574,-0.7589339613914491,0.7975295782089233,0.10838273167610167,0.601498007774353,-0.3447054624557495,-2.0119953155517583,-1.4262099266052246,-2.004770040512085,0.4478108882904053,0.2305741012096405,1.3696444034576416,-0.37762027978897095,0.8763742446899414
DirectPBLN152,-0.6816498637199402,0.594916582107544,-0.40173664689064026,0.1046002209186554,0.4673201441764832,-0.826968789100647,-1.0304175615310671,-0.8661746382713318,0.5061221718788147,-0.087190642952919,1.6516760587692259,-0.450932651758194,0.9387799501419068,-0.159250408411026,-0.07189977169036865
DirectPBLN164,-1.4966232776641846,-0.3253095746040344,1.6023213863372805,-1.5007123947143557,0.24673260748386386,0.5583425760269165,1.0580326318740845,-0.16220355033874512,-0.19681504368782046,0.6699985265731812,0.323738306760788,0.3791587948799133,-1.0606695413589478,1.14683997631073,-1.4928960800170898
DirectPBLN124,0.15770569443702698,1.540554761886597,1.6495527029037476,-0.630196213722229,1.0227445363998413,-0.32928016781806946,-0.2020121067762375,1.3967595100402832,0.6916856169700623,-0.30834516882896423,0.903911292552948,0.34134003520011896,0.3043457567691803,-0.2038082629442215,0.8827220797538757
DirectPBLN213,0.6487721800804138,1.7491300106048584,-1.1839457750320437,-0.08350186049938202,0.3502698242664337,-1.019288420677185,-1.6549476385116575,-0.6369085907936096,-0.7688631415367126,-1.2951656579971311,-1.0855019092559814,-1.2809242010116575,1.441149115562439,-0.11026455461978912,1.180242896080017
DirectPBLN102,0.2414346784353256,0.1816559135913849,0.25508812069892883,-1.62162184715271,0.6287128329277039,0.4415616095066071,2.079107522964477,-0.8110824823379517,-0.3382081985473633,-0.585054874420166,0.5814474821090698,-0.4898776113986969,-1.7883380651474,-1.0148259401321411,-2.1027045249938965
DirectPBLN182,0.09772321581840517,-0.959461271762848,-1.0667413473129272,0.7063915133476257,-0.02331193909049034,1.1255714893341064,-1.6151318550109863,-0.6065056920051575,0.3723396360874176,0.8059459924697876,-1.0910110473632812,-1.2497689723968506,0.44712164998054493,-0.9018013477325441,-1.753384709358215
DirectPBLN109,0.6679055690765381,-0.9042420983314514,-1.1376116275787354,0.008038729429244995,0.7613382935523987,-0.9817102551460266,-1.2758041620254517,-0.8509169816970825,-1.4891592264175415,0.5123432278633118,-0.4904769659042358,-1.6403326988220217,0.5748977065086365,-0.1976255178451538,-1.1833562850952148
DirectPBLN148,-0.02598953992128372,-0.05721937492489815,-0.5626720786094666,-0.14758580923080444,-0.7455693483352661,-2.875800371170044,1.7746926546096802,1.8373368978500368,0.7779723405838013,-1.3482917547225952,0.5212454795837402,0.0064398255199193954,0.5790596008300781,1.366976976394653,0.8733386397361755
DirectPBLN271,0.3885796070098877,0.620414137840271,0.8451097011566162,0.2828911244869232,-0.8702548146247864,-0.3025775253772736,0.5307886004447937,0.736323356628418,0.7367755174636841,0.5734091997146606,-0.485603392124176,-0.03415635600686073,2.340540647506714,1.3617138862609863,-1.3118585348129272
DirectPBLN329,0.4816069304943085,-0.9610101580619812,-0.3767908811569214,0.795668363571167,0.36229556798934937,-0.027379335835576057,-0.479492574930191,-0.3850986361503601,-0.11066142469644548,0.4697488248348236,-0.0583491399884224,-1.6054693460464478,-0.3375142812728882,-0.8080695867538452,-1.1241412162780762
DirectPBLN056,-0.1382008194923401,-1.217914581298828,-0.8547271490097046,-0.22834233939647675,-0.5636110305786133,0.5743582248687744,-0.7002282738685608,-0.8710039258003235,0.3534820377826691,-0.8247790932655334,-0.2684025466442108,-0.01759086549282074,-1.5120280981063845,0.1692274659872055,0.05855764821171761
DirectPBLN250,0.9892802834510804,0.4442639350891113,1.6935100555419922,-0.24136650562286374,-0.16094225645065308,0.4962266683578491,-1.0349458456039429,-0.2630375027656555,-0.628268301486969,0.09945523738861084,-0.5835986733436584,0.03941970318555832,-0.684558629989624,1.0907533168792725,0.3576595187187195
DirectPBLN141,1.4452606439590454,2.1052825450897217,-0.856591522693634,-0.02502315863966942,-0.0966889262199402,0.06655591726303099,0.9998435974121094,1.237900972366333,-0.18040868639945984,2.120158672332764,1.6923826932907104,-0.2810208797454834,0.475328266620636,0.2707525491714477,1.1882818937301636
DirectPBLN108,-0.7145475745201111,0.060489367693662636,-0.13783691823482513,2.9786043167114262,0.3991273939609528,-0.10300350189208984,1.7987487316131592,0.09071075916290283,0.1369158774614334,1.2566969394683838,-0.3225890398025513,-0.07746414095163345,-0.8375095725059509,-0.18601977825164795,0.7491156458854675
DirectPBLN290,0.9694931507110596,1.2037949562072754,-0.22691357135772705,1.2579741477966309,0.2698265016078949,-0.2927570044994354,1.2516944408416748,1.2140430212020874,0.29638615250587463,-0.12327617406845093,0.7160861492156982,-0.27683451771736145,0.456768810749054,-0.6568913459777832,-1.5167708396911619
DirectPBLN217,-0.6345572471618652,1.2264584302902222,-1.4542444944381714,0.5315538048744202,1.314966917037964,0.9359615445137024,-0.07402390241622925,0.5462466478347778,-0.4086252152919769,1.0334724187850952,-0.051880836486816406,-0.6489846110343933,-0.6998819708824158,-0.7147545218467712,-0.548797070980072
DirectPBLN236,-1.1127642393112185,-0.5644372701644897,-0.5801398754119873,-0.4278425872325897,-0.07090101391077043,0.004852093756198883,-0.5200302600860596,-0.4739013314247131,-0.21686461567878726,1.568167209625244,0.4264412820339203,0.8756872415542603,-0.7628111243247986,-0.3410729169845581,0.813701331615448
DirectPBLN264,0.2821007966995239,0.5387381911277771,2.2582244873046875,-0.5757520198822021,0.5698552131652832,-0.2407718151807785,0.9121078252792358,-0.14198040962219238,-0.25800004601478577,-0.5757061243057251,-0.3217288851737976,0.01722065173089504,0.35645222663879395,-1.1837904453277588,0.5678971409797668
DirectPBLN050,0.6310518980026245,0.7919270396232605,-0.7277582287788391,0.1669940948486328,-0.14774364233016968,-0.502011239528656,0.24478089809417725,-0.15791209042072296,-0.8513740301132202,0.296034574508667,-0.5671220421791077,-0.5359998941421509,0.4843513071537018,0.2397463470697403,-1.1535401344299316
DirectPBLN075,-0.44801005721092224,-2.0131676197051998,-0.3570185601711273,-0.29399657249450684,-0.16640710830688474,-1.0350668430328371,0.3145347237586975,0.005022447556257248,-1.6067153215408323,-0.6662773489952087,0.9778183698654176,-0.5646111965179443,0.14129240810871124,0.7950734496116638,-0.13204947113990784
DirectPBLN204,0.5226592421531677,-1.203701376914978,1.8382943868637085,0.3860279619693756,-1.3087129592895508,0.27481356263160706,1.128390908241272,-0.6146731972694397,0.8246766328811646,0.18001466989517212,0.0945478528738022,-0.9271457195281982,-1.4391671419143677,-0.4347283244132996,-0.20852045714855194
DirectPBLN133,-0.8669843673706055,-0.5879601240158081,0.17358310520648956,-0.13143962621688846,0.7162342667579651,-0.478022813796997,0.6153526306152344,0.4622579514980316,0.051745481789112084,-0.6781957745552063,-0.5872707366943359,-0.42197635769844055,-0.4236422181129456,-0.1320408582687378,0.4256172776222229
DirectPBLN072,-0.9164265990257264,-0.19568538665771484,-0.6926485300064087,0.6070458292961121,-0.3701052963733673,-0.24432426691055295,-0.3901228606700897,0.46962571144104,-0.8632323741912842,0.012004053220152857,-0.3494149446487427,-1.3146247863769531,-1.669278621673584,1.3343901634216309,0.6086782813072205
DirectPBLN107,0.2168850898742676,-0.05816523730754852,-0.7150795459747314,1.295621037483215,1.2604113817214966,-0.202818363904953,0.9607372283935548,-0.8965462446212769,0.5171484351158142,-0.6441463828086853,0.2656369507312775,0.9843862652778624,-0.3987357914447784,-0.7977188229560852,-0.1134549081325531
DirectPBLN193,-0.004628267139196396,0.5652260184288025,-0.5130211114883423,-1.148113489151001,0.2449563145637512,-0.029926104471087456,1.0491605997085571,-2.0220634937286377,-0.9775351881980896,-0.21752406656742096,0.4327266216278076,0.5408055782318115,-0.25900793075561523,2.4269819259643555,0.6974168419837952
DirectPBLN335,-0.5258128643035889,-0.7328391075134277,-0.2395464777946472,-0.6729425191879272,-0.6773706674575806,2.424879550933838,0.4809836447238922,-0.42125749588012695,-1.3295419216156006,-1.72369384765625,0.3427745997905731,0.0707121267914772,-0.4756317138671875,-1.6107956171035769,0.26681193709373474
DirectPBLN238,0.9375001192092896,-0.2509605884552002,-0.23156560957431796,1.308663845062256,-0.9632834196090698,0.8647943139076233,-2.0118114948272705,0.5831047296524048,-2.128806829452514,-0.3380023241043091,-1.8742848634719849,0.7336714863777161,-1.0817832946777344,0.012300994247198105,0.250971257686615
DirectPBLN244,0.8771718144416809,1.0224056243896484,0.6614015102386475,-1.6856591701507568,0.3167533874511719,0.6535986065864563,-0.05949952453374863,-0.4127766191959381,1.1276998519897459,-1.1024338006973269,1.1854372024536133,0.429567277431488,-1.5874717235565186,-0.3631218075752258,0.3592257797718048
DirectPBLN261,-0.7736606597900391,-0.9673277735710144,-0.7676141858100891,1.2155547142028809,2.081093072891236,1.0727554559707642,0.35915735363960266,0.7139178514480591,1.0245904922485352,-0.4092192649841309,0.9960232377052308,1.21416437625885,0.4387584030628204,2.563404321670532,-0.3476730287075043
DirectPBLN297,-0.10452330112457277,-0.6517598032951355,1.0732862949371338,-0.3926972448825836,-1.262616515159607,-1.4507598876953125,0.8874397873878479,-0.010738247074186802,-1.49100923538208,-0.2485706657171249,0.3933229446411133,0.003918677568435669,0.2499521970748901,-0.9313411712646484,1.693152666091919
DirectPBLN121,-0.5032237768173218,-0.7570930123329163,-1.5413157939910889,0.18960025906562805,-0.03329863399267197,-0.7221249341964722,-0.20438820123672485,0.5621050000190735,-0.9869811534881592,-1.1676406860351562,-0.47754052281379705,-0.7023681998252869,1.2142019271850586,0.8217868208885193,0.6655100584030151
DirectPBLN348,-0.11899789422750473,-0.005582161247730254,-0.7860270142555237,0.12266283482313155,0.15279433131217954,-0.20671026408672333,-0.9615817666053772,-0.06405168026685715,1.0887455940246582,0.7321412563323975,0.7642412185668945,-0.2509520947933197,-0.8399654626846313,-0.24302107095718384,-0.26374465227127075
DirectPBLN005,-1.593342423439026,-0.472894012928009,-1.9495073556900024,0.322395920753479,0.2620663940906525,0.12759023904800415,0.9521971940994264,-0.3118862509727478,-0.18787448108196256,-1.3079315423965454,-0.7943111062049866,2.127827882766724,-0.09875866770744324,-0.033658653497695916,-0.03062665462493896
DirectPBLN019,0.7277219891548157,1.5305798053741455,1.9092764854431152,0.7183038592338562,0.7082929015159607,0.4830046594142914,-0.1952408850193024,-0.10593870282173157,-1.50536847114563,-1.134675145149231,-1.121849536895752,0.4656189978122711,-0.11586855351924895,0.7946501970291138,0.2532058358192444
DirectPBLN194,-0.022477984428405758,-0.7324268221855164,1.0143047571182249,-0.3374008536338806,-0.5699353218078613,-0.2291839569807053,-0.8453293442726135,-0.6397057771682739,0.13405556976795194,-0.729201078414917,-1.4817870855331419,-0.009493578225374222,-1.049832105636597,-0.1749267280101776,-1.7079663276672363
DirectPBLN066,0.2373648434877396,0.4401875734329224,0.05329547077417374,-0.3835930526256561,1.85221803188324,-1.154308557510376,-0.6543329954147339,0.250836193561554,-0.816026508808136,-0.8027317523956299,1.3371756076812744,0.09537477046251296,0.4299168288707733,0.5186309218406677,0.6770265102386475
DirectPBLN239,0.63688063621521,0.24743491411209104,-0.36105200648307795,-0.04484238103032112,-0.1507582813501358,-0.6679666042327881,-0.2861349880695343,1.3853112459182741,0.35490041971206665,1.436146855354309,0.28040269017219543,0.33568766713142395,-0.4356529116630554,-0.0947120636701584,-1.1835644245147705
DirectPBLN055,0.5154263377189636,0.6695458889007568,1.8227778673172,0.10027797520160676,-0.2679294645786285,1.3678431510925293,-0.1098843663930893,-0.3687463402748108,-1.3729060888290403,0.01851675659418106,0.475147545337677,1.2981507778167725,0.8951594233512878,-0.6754758358001709,0.2707539200782776
DirectPBLN037,0.02196704968810081,1.8033227920532229,0.8054764270782471,-0.06530500948429108,-0.10914217680692673,0.6547175645828247,-1.6651264429092407,1.4267385005950928,-0.26991114020347595,0.6679794192314148,0.7694502472877502,0.4974225163459778,0.8878756165504456,0.6864486932754517,-0.0017297961749136448
DirectPBLN136,1.0425432920455933,0.8144721388816833,-0.5342826843261719,-0.3816810548305512,-0.6229646801948547,0.2372530400753021,-0.10344932228326796,-0.33478087186813354,-1.6574198007583618,1.381770372390747,0.9920132160186768,-0.9479437470436096,0.6287389397621155,0.4246245920658112,0.4015081822872162
DirectPBLN187,1.0327140092849731,-0.04816191643476486,-0.3912907838821411,0.1188693270087242,-1.725858449935913,0.8532049655914307,-0.4314706325531006,-0.3608521819114685,-0.3999063372612,-0.5491859316825867,0.9471742510795592,0.07783745229244232,-0.3303925096988678,0.8315427303314209,1.0360463857650757
DirectPBLN006,-0.23563146591186526,0.8690770864486694,-0.5393697619438171,1.2024089097976685,-0.7923024892807007,-0.8107450008392334,0.23873551189899445,-0.30898451805114746,0.4975809454917908,0.9554042220115662,-0.9893524050712584,-0.9317501187324524,0.4148433804512024,-0.8110728263854979,0.227774515748024
DirectPBLN336,-0.4986118376255035,0.36379024386405945,0.032875686883926385,0.8816381096839905,-0.07622729986906053,0.9260259866714478,1.3742823600769043,-1.0950627326965332,0.3088346719741821,-0.4296635091304779,-2.6479661464691158,-1.5409334897994995,-0.5133715271949768,0.016716400161385536,0.8472294211387634
DirectPBLN044,0.6010502576828003,-1.532126784324646,1.6043421030044556,0.4778622388839722,-0.9667115211486816,0.2813805043697357,1.4126960039138794,0.8574049472808838,0.43155983090400696,-1.5088680982589722,0.9012587666511536,-0.9736670255661012,1.2945587635040283,-0.8859285712242126,-1.65340256690979
DirectPBLN284,0.7770811915397644,-1.4183709621429443,-0.8795006275177002,-0.4301711320877075,-0.6758267879486084,0.04027913510799408,0.149519145488739,0.3371756076812744,0.6059226989746094,0.2860186696052551,0.8406926393508911,-0.22336049377918246,-0.8635795116424559,-0.846696674823761,-0.7178213000297546
DirectPBLN170,-1.1862127780914309,-1.1278237104415894,-0.08842258900403976,-0.4781264662742615,-0.6062732338905334,0.1243222877383232,-0.1678543984889984,-1.191686749458313,2.0929110050201416,-0.713079571723938,0.7980881929397583,1.7157104015350342,-1.6798235177993774,-0.21143388748168945,-0.8075682520866394
DirectPBLN351,-0.7505515813827515,0.21686899662017825,-0.8759967088699341,0.3259742856025696,-0.06001749262213708,0.4643209576606751,0.043731607496738434,-1.0112568140029907,1.1321505308151243,0.4677860736846924,0.33796656131744385,-0.1537717878818512,0.5551936030387878,0.13655979931354525,-0.08331933617591858
DirectPBLN259,1.3256607055664062,0.0964568927884102,1.1495933532714844,-0.9397676587104796,1.8869426250457764,0.729812502861023,-1.5739985704421997,-0.6803231835365295,0.6927953362464905,-2.289261817932129,-1.5813746452331543,-0.5971327424049377,2.2674360275268555,0.6028253436088562,-0.06517571955919266
DirectPBLN234,0.7731018662452698,-0.7302847504615784,0.6524778604507446,0.8511036038398743,-0.6646896600723267,0.34035128355026245,-1.3937102556228638,0.5623008608818054,0.21330207586288447,-0.030916716903448105,-0.2323922961950302,-0.6546679139137268,-1.0872596502304075,-2.305490255355835,1.1967791318893433
DirectPBLN227,-0.18357039988040924,1.0107589960098269,0.02742529660463333,0.6843719482421875,-0.5605832934379578,0.0077906958758831015,0.6934534907341003,0.36763548851013184,0.6015114188194275,-0.8537521958351135,1.378583312034607,0.8854338526725769,-1.4834494590759275,1.2071099281311035,-1.2301976680755615
DirectPBLN154,1.5657879114151,0.4365032613277435,-0.3753553926944733,0.15725886821746826,1.0161627531051636,-0.4052232205867767,1.596263766288757,1.292949080467224,0.2255576103925705,-0.020170599222183228,-1.095225811004639,1.0444570779800415,0.7590723037719727,0.8024905920028687,0.5712897181510925
DirectPBLN347,-1.3547507524490356,-1.0006879568099976,0.06683534383773804,-1.322465419769287,0.3164082467556,-0.4742952585220337,-0.3946000337600708,1.6430275440216064,0.2623996138572693,1.3721036911010742,1.716377019882202,-1.4276469945907593,0.5084791779518127,-0.5121528506278992,1.4669504165649414
DirectPBLN016,-1.2159394025802612,1.3209887742996216,-0.25788363814353943,-0.6183016896247864,-0.9342690110206604,0.954763412475586,2.203465461730957,1.089408278465271,-0.7608602643013,0.6364529132843018,-1.2232192754745483,0.8990983963012695,-0.2154279053211212,0.24568213522434235,0.4509666860103607
