k,train_loss,0.2842491567134857,0.09046929329633713,0.06017005443572998,0.034543879330158234,0.016594400629401207
k,train_acc,0.8954,0.9667,0.9839,0.9929,0.9963
k,train_auc,0.9743408743126383,0.9948303067655855,0.9973515532199763,0.9989702373638075,0.9998300395649012
k,dev_loss,0.2901403307914734,0.09973932057619095,0.0688181221485138,0.045899827033281326,0.0258638858795166
k,dev_acc,0.8941,0.9636,0.9781,0.9886,0.9929
k,dev_auc,0.9715057270546612,0.9939944646258295,0.9966058713110306,0.9978949546110838,0.9993640383719382
k,train_loss,0.2766205370426178,0.10638009011745453,0.07471685856580734,0.03363143280148506,0.021746687591075897
k,train_acc,0.8969,0.9604,0.9722,0.9879,0.9929
k,train_auc,0.9561591582463662,0.9926262397050497,0.9970375198815007,0.9994027199761089,0.9997466399898657
k,dev_loss,0.2771453857421875,0.10787805169820786,0.07612273097038269,0.03489840030670166,0.02519618719816208
k,dev_acc,0.8991,0.9587,0.9724,0.9876,0.9919
k,dev_auc,0.9563334382533376,0.9923847196953887,0.996997799879912,0.9993202399728096,0.9996269599850784
k,train_loss,0.38898372650146484,0.156126469373703,0.11596260964870453,0.08420704305171967,0.057976387441158295
k,train_acc,0.8479,0.9496,0.9595,0.9714,0.9781
k,train_auc,0.915233580839521,0.9833828245706142,0.9913472636815919,0.9956588114702867,0.9981232730818271
k,dev_loss,0.3965255320072174,0.15849906206130981,0.11973606795072556,0.09334373474121094,0.07351601868867874
k,dev_acc,0.838,0.9501,0.9629,0.9699,0.9729
k,dev_auc,0.9130298857471437,0.9816629215730392,0.989324853121328,0.9936902822570565,0.996057521438036
k,train_loss,0.5380718111991882,0.40562376379966736,0.3107272982597351,0.21730418503284454,0.14656506478786469
k,train_acc,0.7351,0.8169,0.8707,0.9188,0.9503
k,train_auc,0.8073650531400143,0.892452756753868,0.9432047034463718,0.9737100360880171,0.9882224238512197
k,dev_loss,0.5493520498275757,0.43087953329086304,0.34601762890815735,0.2624352276325226,0.20373180508613586
k,dev_acc,0.724,0.7964,0.8476,0.8925,0.9219
k,dev_auc,0.7987956540777611,0.8805823795323073,0.9274718415744886,0.9591278475179171,0.9747072676160137
k,train_loss,0.41876712441444397,0.3000182509422302,0.20080645382404327,0.1388964205980301,0.11128347367048264
k,train_acc,0.8305,0.8753,0.9207,0.9541,0.9665
k,train_auc,0.8702075302574276,0.9475299869683453,0.9760859018559425,0.987009114476435,0.9904968784362527
k,dev_loss,0.4193209707736969,0.30684614181518555,0.22726194560527802,0.1656240075826645,0.13836726546287537
k,dev_acc,0.8284,0.8741,0.9075,0.944,0.9568
k,dev_auc,0.8722979081337977,0.9446957261518564,0.9685261859757761,0.9811767569568438,0.9855932443442412
k,train_loss,0.505107045173645,0.3332890272140503,0.28492113947868347,0.25126805901527405,0.22842642664909363
k,train_acc,0.7643,0.8608,0.8843,0.8989,0.9102
k,train_auc,0.8352354038237042,0.9290753258955087,0.9486085959420505,0.9599774378801689,0.9674693304933746
k,dev_loss,0.5037617087364197,0.35167816281318665,0.31077414751052856,0.28966033458709717,0.2794263958930969
k,dev_acc,0.7631,0.8533,0.8689,0.8818,0.8892
k,dev_auc,0.83799474739898,0.9239929887984619,0.9413568888627193,0.9491016673024145,0.9536044310460914
k,train_loss,0.45941346883773804,0.23206374049186707,0.16897475719451904,0.11614855378866196,0.07692147046327591
k,train_acc,0.7907,0.9132,0.9328,0.9551,0.972
k,train_auc,0.8748988143159848,0.9670380571772665,0.9838620909077345,0.991865025007569,0.9958594920101659
k,dev_loss,0.4607900381088257,0.23978666961193085,0.184981107711792,0.14517249166965485,0.11419279128313065
k,dev_acc,0.7895,0.9065,0.9283,0.9461,0.9589
