Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
five,pca_anna,log,No,PCA,0.8368371212121211,0.7416666666666668
five,pca_anna,log,No,ICA,0.8371212121212122,0.7444444444444446
five,pca_anna,log,No,None,0.9910984848484848,0.7777777777777779
five,pca_anna,relative,z_after_relative,PCA,0.7600378787878788,0.6041666666666667
five,pca_anna,relative,z_after_relative,ICA,0.7876893939393941,0.6166666666666667
five,pca_anna,relative,z_after_relative,None,0.9801136363636364,0.7055555555555555
five,pca_anna,relative,No,PCA,0.6160037878787878,0.6444444444444445
five,pca_anna,relative,No,ICA,0.6400568181818181,0.6972222222222222
five,pca_anna,relative,No,None,0.7263257575757576,0.7416666666666667
six,mean,log,row,PCA,0.7960227272727274,0.7
six,mean,log,row,ICA,0.7971590909090909,0.6569444444444444
six,mean,log,row,None,0.8571022727272727,0.7333333333333334
six,mean,log,col,PCA,0.8892045454545453,0.7388888888888889
six,mean,log,col,ICA,0.8726325757575758,0.7055555555555555
six,mean,log,col,None,0.999621212121212,0.7527777777777778
six,mean,log,both,PCA,0.8857954545454545,0.7583333333333332
six,mean,log,both,ICA,0.8920454545454547,0.7777777777777779
six,mean,log,both,None,0.9984848484848484,0.7777777777777779
six,mean,log,No,PCA,0.8201704545454547,0.6722222222222222
six,mean,log,No,ICA,0.8403409090909091,0.6805555555555556
six,mean,log,No,None,0.8697916666666666,0.7555555555555555
six,mean,relative,z_after_relative,PCA,0.8460227272727273,0.6805555555555556
six,mean,relative,z_after_relative,ICA,0.83125,0.675
six,mean,relative,z_after_relative,None,0.9946969696969696,0.7666666666666666
six,mean,relative,No,PCA,0.6447916666666667,0.7083333333333334
six,mean,relative,No,ICA,0.6655303030303031,0.7055555555555556
six,mean,relative,No,None,0.7350378787878789,0.7388888888888889
six,sum,log,row,PCA,0.8068181818181819,0.6972222222222222
six,sum,log,row,ICA,0.8090909090909092,0.7361111111111109
six,sum,log,row,None,0.8695075757575758,0.7138888888888888
six,sum,log,col,PCA,0.8916666666666666,0.7375
six,sum,log,col,ICA,0.8920454545454547,0.7222222222222221
six,sum,log,col,None,0.999810606060606,0.7638888888888891
six,sum,log,both,PCA,0.8676136363636363,0.7472222222222222
six,sum,log,both,ICA,0.8801136363636364,0.7097222222222223
six,sum,log,both,None,0.9988636363636364,0.7666666666666668
six,sum,log,No,PCA,0.7636363636363638,0.6722222222222223
six,sum,log,No,ICA,0.7994318181818182,0.6944444444444444
six,sum,log,No,None,0.7815340909090909,0.6666666666666667
six,sum,relative,z_after_relative,PCA,0.8759469696969697,0.7361111111111109
six,sum,relative,z_after_relative,ICA,0.8799242424242426,0.7388888888888889
six,sum,relative,z_after_relative,None,0.9952651515151516,0.7555555555555555
six,sum,relative,No,PCA,0.5091856060606061,0.4305555555555555
six,sum,relative,No,ICA,0.5206439393939394,0.5
six,sum,relative,No,None,0.7116477272727273,0.6638888888888891
six,pca_anna,log,row,PCA,0.7615530303030302,0.7416666666666666
six,pca_anna,log,row,ICA,0.8322916666666668,0.7888888888888891
six,pca_anna,log,row,None,0.9888257575757576,0.8194444444444444
six,pca_anna,log,col,PCA,0.8450757575757576,0.7138888888888889
six,pca_anna,log,col,ICA,0.85,0.7472222222222223
six,pca_anna,log,col,None,0.9988636363636364,0.8027777777777778
six,pca_anna,log,both,PCA,0.8511363636363637,0.7277777777777777
six,pca_anna,log,both,ICA,0.8467803030303032,0.7388888888888888
six,pca_anna,log,both,None,0.9981060606060606,0.8111111111111111
six,pca_anna,log,No,PCA,0.8490530303030303,0.775
six,pca_anna,log,No,ICA,0.8405303030303031,0.7638888888888891
six,pca_anna,log,No,None,0.99375,0.8027777777777778
six,pca_anna,relative,z_after_relative,PCA,0.822348484848485,0.7166666666666666
six,pca_anna,relative,z_after_relative,ICA,0.8325757575757576,0.7027777777777778
six,pca_anna,relative,z_after_relative,None,0.977840909090909,0.8055555555555556
six,pca_anna,relative,No,PCA,0.6909090909090911,0.7194444444444444
six,pca_anna,relative,No,ICA,0.6379734848484848,0.6583333333333333
six,pca_anna,relative,No,None,0.7293560606060606,0.7416666666666666
