Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
four,mean,log,row,1,0.6703908498712318,0.7189578713968958
four,mean,log,row,0,0.7672322375397667,0.7145232815964524
four,mean,log,col,1,0.7282608695652173,0.6873614190687362
four,mean,log,col,0,0.8112028480533252,0.7067627494456763
four,mean,log,both,1,0.7246250568095742,0.6707317073170731
four,mean,log,both,0,0.800977124678079,0.6646341463414634
four,mean,log,No,1,0.7234509922738979,0.7716186252771619
four,mean,log,No,0,0.7896909559157702,0.7538802660753879
four,mean,relative,z_after_relative,1,0.7840857445841539,0.6092017738359201
four,mean,relative,z_after_relative,0,0.8183987274655355,0.5997782705099778
four,mean,relative,No,1,0.5346159672776851,0.4240576496674058
four,mean,relative,No,0,0.6339948492652627,0.4994456762749446
four,sum,log,row,1,0.6580821087713983,0.7200665188470067
four,sum,log,row,0,0.7200424178154825,0.7012195121951218
four,sum,log,col,1,0.7209513710043931,0.6773835920177383
four,sum,log,col,0,0.8065823360096955,0.7039911308203991
four,sum,log,both,1,0.7005377973034387,0.6374722838137472
four,sum,log,both,0,0.7802984396303589,0.6347006651884701
four,sum,log,No,1,0.6980003029843962,0.7427937915742794
four,sum,log,No,0,0.784767459475837,0.7494456762749446
four,sum,relative,z_after_relative,1,0.7592788971367974,0.6008869179600888
four,sum,relative,z_after_relative,0,0.7987047417058021,0.5792682926829269
four,sum,relative,No,1,0.5343887289804575,0.4772727272727273
four,sum,relative,No,0,0.539274352370853,0.479490022172949
four,pca_anna,log,row,1,0.7825708226026359,0.7411308203991129
four,pca_anna,log,row,0,0.9269428874412968,0.8314855875831485
four,pca_anna,log,col,1,0.8787304953794879,0.8536585365853658
four,pca_anna,log,col,0,0.9413346462657174,0.8375831485587583
four,pca_anna,log,both,1,0.8616118769883351,0.8248337028824834
four,pca_anna,log,both,0,0.9514846235418876,0.835920177383592
four,pca_anna,log,No,1,0.8266550522648084,0.7815964523281596
four,pca_anna,log,No,0,0.9461066505074988,0.8525498891352551
four,pca_anna,relative,z_after_relative,1,0.7857142857142857,0.7389135254988914
four,pca_anna,relative,z_after_relative,0,0.8739584911377064,0.7383592017738358
four,pca_anna,relative,No,1,0.5808210877139828,0.6008869179600886
four,pca_anna,relative,No,0,0.5901757309498561,0.6031042128603105
five,mean,log,row,1,0.7078851689138009,0.6363636363636365
five,mean,log,row,0,0.8483941826995909,0.6934589800443458
five,mean,log,col,1,0.7920012119375851,0.7461197339246121
five,mean,log,col,0,0.9161111952734434,0.7028824833702881
five,mean,log,both,1,0.7875700651416451,0.7156319290465633
five,mean,log,both,0,0.9138009392516284,0.7045454545454546
five,mean,log,No,1,0.758900166641418,0.7516629711751663
five,mean,log,No,0,0.8503635812755643,0.7283813747228381
five,mean,relative,z_after_relative,1,0.7977957885168914,0.7411308203991128
five,mean,relative,z_after_relative,0,0.8918345705196183,0.6917960088691797
five,mean,relative,No,1,0.5907059536433874,0.6092017738359201
five,mean,relative,No,0,0.5972579912134525,0.6058758314855875
