Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
four,mean,log,row,1,0.6762037037037036,0.4693333333333333
four,mean,log,row,0,0.7630555555555556,0.468
four,mean,log,col,1,0.6943518518518519,0.4906666666666667
four,mean,log,col,0,0.8153703703703703,0.4973333333333333
four,mean,log,both,1,0.6148148148148147,0.31466666666666665
four,mean,log,both,0,0.8101851851851852,0.512
four,mean,log,No,1,0.6875925925925925,0.532
four,mean,log,No,0,0.7902777777777777,0.4693333333333334
four,mean,relative,z_after_relative,1,0.7496296296296296,0.4973333333333334
four,mean,relative,z_after_relative,0,0.8082407407407406,0.4266666666666667
four,mean,relative,No,1,0.5806481481481481,0.4906666666666667
four,mean,relative,No,0,0.6699074074074074,0.4813333333333333
four,sum,log,row,1,0.6437962962962964,0.43333333333333335
four,sum,log,row,0,0.7255555555555555,0.408
four,sum,log,col,1,0.6896296296296297,0.44799999999999995
four,sum,log,col,0,0.8028703703703705,0.4066666666666667
four,sum,log,both,1,0.6575,0.4093333333333334
four,sum,log,both,0,0.7763888888888888,0.4226666666666665
four,sum,log,No,1,0.7076851851851852,0.5373333333333333
four,sum,log,No,0,0.7952777777777778,0.41200000000000003
four,sum,relative,z_after_relative,1,0.7486111111111112,0.5013333333333333
four,sum,relative,z_after_relative,0,0.8101851851851851,0.4746666666666667
four,sum,relative,No,1,0.5593518518518519,0.3493333333333333
four,sum,relative,No,0,0.6311111111111112,0.4013333333333333
four,pca_anna,log,row,1,0.7902777777777777,0.7240000000000001
four,pca_anna,log,row,0,0.888425925925926,0.5746666666666667
four,pca_anna,log,col,1,0.7456481481481482,0.648
four,pca_anna,log,col,0,0.9328703703703703,0.5746666666666667
four,pca_anna,log,both,1,0.7392592592592593,0.5226666666666667
four,pca_anna,log,both,0,0.9320370370370372,0.544
four,pca_anna,log,No,1,0.7838888888888891,0.7266666666666667
four,pca_anna,log,No,0,0.9257407407407408,0.6066666666666667
four,pca_anna,relative,z_after_relative,1,0.8513888888888889,0.6839999999999999
four,pca_anna,relative,z_after_relative,0,0.9616666666666668,0.5933333333333333
four,pca_anna,relative,No,1,0.5513888888888889,0.3693333333333333
four,pca_anna,relative,No,0,0.5927777777777778,0.428
five,mean,log,row,1,0.739074074074074,0.648
five,mean,log,row,0,0.8806481481481483,0.6266666666666667
five,mean,log,col,1,0.7639814814814813,0.5506666666666667
five,mean,log,col,0,0.9211111111111112,0.516
five,mean,log,both,1,0.760462962962963,0.5853333333333334
five,mean,log,both,0,0.9157407407407406,0.5186666666666666
five,mean,log,No,1,0.7486111111111111,0.6613333333333333
five,mean,log,No,0,0.879537037037037,0.5933333333333334
five,mean,relative,z_after_relative,1,0.7939814814814815,0.4986666666666666
five,mean,relative,z_after_relative,0,0.9436111111111112,0.5760000000000001
five,mean,relative,No,1,0.6774074074074075,0.4133333333333334
five,mean,relative,No,0,0.7012962962962963,0.4666666666666667
five,sum,log,row,1,0.7540740740740741,0.5413333333333333
five,sum,log,row,0,0.884537037037037,0.5840000000000001
five,sum,log,col,1,0.765462962962963,0.4986666666666666
five,sum,log,col,0,0.921574074074074,0.516
five,sum,log,both,1,0.7503703703703705,0.44533333333333336
five,sum,log,both,0,0.9274074074074076,0.5466666666666666
