ID,0,1,2,3,4
72.24M,-0.026204622516300645,-0.040671859187039076,-0.11293085010726378,0.3024896222764027,0.04659202764062352
148.12M,-0.13060014147256083,0.13425514657554197,0.03597357188566732,-0.047132745955134794,-0.01551031938131274
28.24M,-0.0438594993263193,0.3448716880485403,0.007821282826276635,0.037821870623150754,0.004595495098709913
104.24M,0.10180518144322637,0.11893348539733947,-0.1602707090775313,0.17818543340232537,-0.07922227938330947
200.24M,0.10421912371485488,-0.030298047716677386,-0.09972026656684259,-0.08081223278611509,-0.21281104420106037
87.1M,0.09454619300684255,-0.0282428686854992,0.21041959677177058,-0.1873622120317263,-0.07171078947225908
21.6M,0.07203159778592275,-0.08763141941210197,0.08613070805693815,-0.036807166014480565,0.3509204615420085
182.6M,0.06858481056090619,0.00995921558428787,0.09381277867380955,-0.07333369729806043,0.050481238175776835
15.1M,0.09679250811532278,-0.23345503386077435,0.11543252372744742,0.13808385263550121,0.13929586083477327
128.12M,0.1386153925156486,0.05965154699149918,0.044481957233063314,-0.2574812052785744,-0.10626412431178678
285.1M,0.083213380499108,0.008520124405459618,-0.03903635838143302,0.1788882376103955,-0.1451217711611386
32.24M,0.09065451045477513,0.24000029109246088,-0.17085932999356723,0.07323470918789168,-0.09116648229731088
151.6M,-0.040315561295010446,0.010950443023109279,0.060147713917676725,0.0010689423620695439,-0.022066924862864476
15.6M,-0.17983214308858114,-0.005550817804562397,-0.018374725628840915,-0.10662522085054528,0.15646041819850745
92.12M,-0.18586863060498526,0.07504089296562574,0.032824771054860494,-0.029116176088799985,-0.07382554452705536
122.12M,-0.14742397739955326,-0.0012368354415520386,0.012350104670975024,0.0024662537337801424,-0.00033636938749285854
184.6M,-0.12529119951963513,-0.047803186132625054,0.09485819889222212,0.023981259043486376,-0.05475923105320481
151.12M,0.08175042012201326,-0.031812759248773845,0.044174567218900423,-0.10753940308095601,-0.1582058675833467
84.6M,0.011577573740638766,0.11257827199647298,0.045001523011817764,0.0403094506661844,0.26416653344197893
13.6M,0.19292715669916255,0.04249268155938198,-0.04930902476645317,0.34371642841109745,0.028811193130224688
258.1M,0.153583193625304,-0.10611091200512214,0.13468022443563724,-0.005776353426486612,-0.13361343209910234
10.24M,0.14428568947535791,0.03709336808297536,-0.12543626119773615,-0.08961913090632254,0.03957028365808026
72.6M,0.014552234741649281,0.17691040729902588,0.15509714249750572,-0.02965960838246719,-0.01952906439667626
21.24M,0.0646533481641969,-0.10722743607785953,-0.11564602529126022,-0.007730704245352186,-0.2186589814992437
182.24M,0.05401078972914188,0.06298217921717682,-0.224493184652466,-0.018916935249993272,-0.01947692006811124
193.6M,-0.038207006244512544,-0.06144476981232655,0.006537943220530321,-0.04366407398457447,0.048676098112384686
104.1M,0.10414409659694857,-0.07851489341200359,0.14085457135365081,0.02286261916650595,0.21201663503697687
62.24M,0.1370433358684303,-0.05267858734941056,-0.14769805276807305,0.12468197919483337,5.837944455296465e-05
13.24M,0.08624580619738653,0.11406561253954572,-0.07405781114553596,-0.07485706262053764,-0.06541340462375299
20.12M,-0.03825615229011086,-0.13546795761159253,-0.06880014305712298,-0.06809044746071441,-0.047805561958926046
86.12M,-0.20331366395783235,-0.09244911882070521,-0.004767098634093146,-0.004817238396286935,0.049882044419012096
139.1M,0.2812775133861602,-0.009809065378337927,0.2152061281025448,-0.14706980872272807,0.01221182459465299
135.24M,-0.16792935670323422,0.023608286522538206,-0.01831977633251401,-0.03925651758816578,0.12042699743745172
142.12M,-0.19711402638294376,-0.17884116773815883,0.01903207268272446,0.10611811708344941,-0.03414227097972538
157.1M,0.11193289810109083,0.003911985812784692,0.19234896155101144,0.18694137076736841,0.02892272318408275
126.6M,-0.1575119562419041,-0.16614989776435643,0.10768610187403113,-0.04119729922447529,-0.06046613593214284
135.1M,0.19683280777392112,-0.23105775993509214,0.10415482073165722,0.02461722474097919,-0.06755238798439064
165.6M,-0.1642608377107214,-0.053030913062862,0.04674775769703214,0.006400025277715387,-0.06702258795618285
166.12M,-0.07136934230038602,0.13745649132767043,0.047372320147423486,-0.035217301579876195,-0.11307444860650062
184.24M,0.034865421117710176,0.07534378201840872,-0.05937831865075397,-0.009153060443729353,-0.03917341130896207
84.12M,-0.16593405927684268,-0.034382043706240185,0.13226743009968722,0.09528879522240258,-0.24933807513096698
179.6M,-0.10590788533632033,-0.055506116443397265,0.057830934670224536,0.05036665145488981,0.037275293779751674
159.12M,-0.0498917611793697,-0.24705191359742362,-0.1745363726161489,-0.06472065734862652,0.024215880458443195
193.24M,-0.1477521904741018,0.1115187199310196,0.07265622205975115,0.009434137141135482,-0.14011498587411625
9.24M,-0.15567256946210256,0.12721933416979964,0.06659657572669231,-0.021961684998297797,-0.1486420100353294
144.12M,0.06075335350255148,-0.07304640577528106,-0.05832896446089554,-0.07130060321870245,0.036075658396938284
200.12M,-0.042914592334266345,0.3512447324850063,0.05644388309142879,0.060675785017298194,0.13665381821383948
138.12M,-0.1902333222757207,-0.00915146976774227,-0.08573979879759495,0.07692136507975122,0.29883838753185094
15.12M,-0.04777674998440678,-0.29132124906857193,-0.1334275326445218,-0.03129852477875525,-0.038606610648212115
68.6M,0.02613050637599261,0.04442164966863694,0.1865830621253452,0.13263362756808195,0.008315941504766403
20.24M,0.07945013671517184,0.0171939860574639,-0.09896447149843209,-0.051207447675632636,-0.17150552526184354
182.1M,0.10336720159130447,0.16648376451834593,0.061991121532928954,-0.10525915478611512,0.29403864890016584
183.1M,0.026545833557038087,-0.009182486911165898,0.10398324405090296,0.47044663595077824,-0.024411530593954067
20.1M,0.13253448439683754,-0.09555683089427508,0.03376988418985834,-0.32830542796298534,0.07569165308639428
139.24M,0.035574323725801965,-0.0016963365717542786,-0.20411421395718998,0.002117602210998927,0.11343555346634832
166.24M,-0.16665457568806996,0.09682512762049826,0.09147344929562651,-0.08299826444715787,-0.18022798592070627
179.24M,0.07493350465076325,-0.013592345069872992,-0.17378205076479827,-0.03691895764634712,-0.02837928046455588
142.24M,0.0068425329041873,-0.09441224363989699,-0.24053681537307356,-0.00255390180327537,0.03265543263302235
165.24M,-0.02500843048254222,0.04733957694290907,-0.2565200918387466,-0.13775122598662823,0.17935133683347929
8.24M,0.13079659320328954,0.21673319996960919,-0.19125971345126944,-0.08718601302929328,-0.06952319730212088
92.24M,-0.24383544635713436,-0.053148469682375264,-0.08491905965870715,-0.04879187054836488,0.12517378827044218
20.6M,-0.05304572881360275,0.0423977806483687,0.08338053176652371,-0.09968116532981884,0.08862196873035966
166.1M,0.20711099258529644,-0.04249277817381517,0.2801149113962365,0.020638547574675918,0.06379832430222432
166.6M,-0.16625876143603283,-0.06993706375997524,0.10530148475598794,-0.0596354902720407,-0.08377443722935815
148.24M,0.07405974351115269,-0.14004071295227583,-0.1943130556835047,0.06041544804499555,-0.015776906560795924
