,learning_rate,latent_layer_size,klb_coefficient,best_loss
372,0.0050625,20,0.025600000000000005,0.016354851002963085
373,0.0050625,20,0.04096000000000001,0.01729772225865778
374,0.0050625,20,0.06553600000000001,0.018326365722800202
375,0.0050625,20,0.10485760000000002,0.020480947674445388
376,0.0050625,20,0.16777216000000006,0.02054309844970703
377,0.0050625,20,0.2684354560000001,0.021764276162633357
378,0.0050625,20,0.42949672960000024,0.022340567606800008
379,0.0050625,20,0.6871947673600003,0.02273083857770236
380,0.0050625,30,0.01,0.014481860511707809
381,0.0050625,30,0.016,0.015606020981410765
382,0.0050625,30,0.025600000000000005,0.016612367809943435
383,0.0050625,30,0.04096000000000001,0.017620286851559044
384,0.0050625,30,0.06553600000000001,0.019204697518978478
385,0.0050625,30,0.10485760000000002,0.020292295599883457
386,0.0050625,30,0.16777216000000006,0.021788367685282004
387,0.0050625,30,0.2684354560000001,0.021600799740485427
388,0.0050625,30,0.42949672960000024,0.022585131087393132
389,0.0050625,30,0.6871947673600003,0.022766288721336507
390,0.0050625,40,0.01,0.014647691879632338
391,0.0050625,40,0.016,0.0152003990029389
392,0.0050625,40,0.025600000000000005,0.016510511344333866
393,0.0050625,40,0.04096000000000001,0.01809302253543206
394,0.0050625,40,0.06553600000000001,0.018996477127075195
395,0.0050625,40,0.10485760000000002,0.02023175077618293
396,0.0050625,40,0.16777216000000006,0.02131122013307967
397,0.0050625,40,0.2684354560000001,0.02194853998580069
398,0.0050625,40,0.42949672960000024,0.022543745220832107
399,0.0050625,40,0.6871947673600003,0.02286782354678748
400,0.0050625,50,0.01,0.013876219965376944
401,0.0050625,50,0.016,0.015406811012412017
402,0.0050625,50,0.025600000000000005,0.017131105908807717
403,0.0050625,50,0.04096000000000001,0.01757581391424503
404,0.0050625,50,0.06553600000000001,0.019257253071047226
405,0.0050625,50,0.10485760000000002,0.02053103356991174
406,0.0050625,50,0.16777216000000006,0.0219009889746612
407,0.0050625,50,0.2684354560000001,0.022182824476709904
408,0.0050625,50,0.42949672960000024,0.022670734603449982
409,0.0050625,50,0.6871947673600003,0.0231022632346963
410,0.0050625,60,0.01,0.014404333987325992
411,0.0050625,60,0.016,0.015574564348976567
412,0.0050625,60,0.025600000000000005,0.016932604447850642
413,0.0050625,60,0.04096000000000001,0.01816651281320824
414,0.0050625,60,0.06553600000000001,0.01902208238277795
415,0.0050625,60,0.10485760000000002,0.02066008099969828
416,0.0050625,60,0.16777216000000006,0.021864243273465138
417,0.0050625,60,0.2684354560000001,0.02243246222442051
418,0.0050625,60,0.42949672960000024,0.02289926106075071
419,0.0050625,60,0.6871947673600003,0.02331397668370661
420,0.0050625,70,0.01,0.014573375009140879
421,0.0050625,70,0.016,0.015029522607911308
422,0.0050625,70,0.025600000000000005,0.016477049521680148
423,0.0050625,70,0.04096000000000001,0.018405763608104777
424,0.0050625,70,0.06553600000000001,0.01943374129961122
425,0.0050625,70,0.10485760000000002,0.02092125730694465
426,0.0050625,70,0.16777216000000006,0.021690926461849572
427,0.0050625,70,0.2684354560000001,0.02283536713078337
428,0.0050625,70,0.42949672960000024,0.022968478922574025
429,0.0050625,70,0.6871947673600003,0.023188498784910958
430,0.0050625,80,0.01,0.014584508706938545
431,0.0050625,80,0.016,0.01615622808348458
432,0.0050625,80,0.025600000000000005,0.01686046933228115
433,0.0050625,80,0.04096000000000001,0.018049294093869767
434,0.0050625,80,0.06553600000000001,0.01962618108065623
435,0.0050625,80,0.10485760000000002,0.02130777430984209
436,0.0050625,80,0.16777216000000006,0.022061806804728957
437,0.0050625,80,0.2684354560000001,0.02291981004319101
438,0.0050625,80,0.42949672960000024,0.0229767178589443
439,0.0050625,80,0.6871947673600003,0.023227023628522765
440,0.0050625,90,0.01,0.01405092567767737
441,0.0050625,90,0.016,0.015627426921196702
442,0.0050625,90,0.025600000000000005,0.016492202596844367
443,0.0050625,90,0.04096000000000001,0.018629500326120627
444,0.0050625,90,0.06553600000000001,0.020295174616687704
445,0.0050625,90,0.10485760000000002,0.0209582526728792
446,0.0050625,90,0.16777216000000006,0.021951126602460753
447,0.0050625,90,0.2684354560000001,0.022554330106051464
448,0.0050625,90,0.42949672960000024,0.02316463443468202
449,0.0050625,90,0.6871947673600003,0.02328289454838015
450,0.00759375,10,0.01,0.016690343056084973
451,0.00759375,10,0.016,0.016706428437862755
452,0.00759375,10,0.025600000000000005,0.017459016925883742
453,0.00759375,10,0.04096000000000001,0.018740460557757684
454,0.00759375,10,0.06553600000000001,0.019355423045608233
455,0.00759375,10,0.10485760000000002,0.020277079546226644
456,0.00759375,10,0.16777216000000006,0.02065757985384959
457,0.00759375,10,0.2684354560000001,0.021692804570467968
458,0.00759375,10,0.42949672960000024,0.02252459076215636
459,0.00759375,10,0.6871947673600003,0.0226222389149216
460,0.00759375,20,0.01,0.015959552998812694
461,0.00759375,20,0.016,0.015957906561077765
462,0.00759375,20,0.025600000000000005,0.016857958064889007
463,0.00759375,20,0.04096000000000001,0.018022211092822957
464,0.00759375,20,0.06553600000000001,0.01899175374013073
465,0.00759375,20,0.10485760000000002,0.01999918019996499
466,0.00759375,20,0.16777216000000006,0.021334965274019062
467,0.00759375,20,0.2684354560000001,0.021862043524688145
468,0.00759375,20,0.42949672960000024,0.022773614469564187
469,0.00759375,20,0.6871947673600003,0.0227334072005074
470,0.00759375,30,0.01,0.015032959434221376
471,0.00759375,30,0.016,0.016510777878311445
472,0.00759375,30,0.025600000000000005,0.017148832105240732
473,0.00759375,30,0.04096000000000001,0.017972853948485176
474,0.00759375,30,0.06553600000000001,0.019826452687101544
475,0.00759375,30,0.10485760000000002,0.020222312999221514
476,0.00759375,30,0.16777216000000006,0.021558608648911962
477,0.00759375,30,0.2684354560000001,0.022086044527449698
478,0.00759375,30,0.42949672960000024,0.022598057422997815
479,0.00759375,30,0.6871947673600003,0.022846955173420457
480,0.00759375,40,0.01,0.015201494378863641
481,0.00759375,40,0.016,0.01617962234425095
482,0.00759375,40,0.025600000000000005,0.01695841775750214
483,0.00759375,40,0.04096000000000001,0.018416630771924864
484,0.00759375,40,0.06553600000000001,0.019733849561439372
485,0.00759375,40,0.10485760000000002,0.020496701294521115
486,0.00759375,40,0.16777216000000006,0.021716500228306033
487,0.00759375,40,0.2684354560000001,0.02237960527528007
488,0.00759375,40,0.42949672960000024,0.022793014094514667
489,0.00759375,40,0.6871947673600003,0.022979232500184257
490,0.00759375,50,0.01,0.015239256732868698
491,0.00759375,50,0.016,0.016516270502558293
492,0.00759375,50,0.025600000000000005,0.016854893486454803
493,0.00759375,50,0.04096000000000001,0.018561646623431512
494,0.00759375,50,0.06553600000000001,0.019700628406596633
495,0.00759375,50,0.10485760000000002,0.020819349109001878
496,0.00759375,50,0.16777216000000006,0.021875538915958045
497,0.00759375,50,0.2684354560000001,0.02236545760676546
498,0.00759375,50,0.42949672960000024,0.022891292032205832
499,0.00759375,50,0.6871947673600003,0.023090879872160137
500,0.00759375,60,0.01,0.014938814460106616
501,0.00759375,60,0.016,0.016205216353794315
502,0.00759375,60,0.025600000000000005,0.017270807950001844
503,0.00759375,60,0.04096000000000001,0.018931445085777425
504,0.00759375,60,0.06553600000000001,0.019821148998332472
505,0.00759375,60,0.10485760000000002,0.021153488249148963
506,0.00759375,60,0.16777216000000006,0.021785884533288342
507,0.00759375,60,0.2684354560000001,0.02236682064128372
508,0.00759375,60,0.42949672960000024,0.023060004666166485
509,0.00759375,60,0.6871947673600003,0.02312506819671055
510,0.00759375,70,0.01,0.015247896032513312
511,0.00759375,70,0.016,0.016557492175192205
512,0.00759375,70,0.025600000000000005,0.017760634422302246
513,0.00759375,70,0.04096000000000001,0.019249448236429465
514,0.00759375,70,0.06553600000000001,0.02014558270292462
