,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,id0,id1
0,-0.14648538827896118,0.9863302111625671,-0.6204016804695129,0.2334374338388443,-0.5678927898406982,-0.8573831915855408,-0.47757571935653687,-0.4932330846786499,-0.4020291566848755,-0.34558597207069397,-0.9976523518562317,-0.7972360849380493,-0.07621574401855469,-0.2429405301809311,-0.2804029881954193,0.13785779476165771,-0.3798264265060425,-0.7113185524940491,0.13337475061416626,0.5932715535163879,-0.9316469430923462,0.6357239484786987,-0.07232560962438583,1.0072052478790283,-0.967616856098175,-1.3081351518630981,-0.28590577840805054,0.5139280557632446,-0.3132660984992981,0.06575477123260498,-0.18498775362968445,-0.3776870667934418,-0.7257248163223267,-1.2178577184677124,0.510254979133606,0.18664070963859558,0.3337167799472809,-0.358642041683197,-0.04627300798892975,0.5811818242073059,0.42631030082702637,0.7390395402908325,0.46835923194885254,0.3857167065143585,-0.40817999839782715,-0.5256029367446899,-1.5435023307800293,0.8152612447738647,0.223779559135437,0.19012689590454102,-0.8678565621376038,-0.3258243799209595,0.18608269095420837,0.14464464783668518,-0.6359773874282837,-0.27581143379211426,-0.42193472385406494,0.8054964542388916,-0.16250987350940704,-0.10565675795078278,-0.5491155982017517,0.9181900024414062,-0.2846974730491638,-0.20472398400306702,-0.34996259212493896,-0.8002225160598755,0.8215048313140869,0.3090462386608124,0.5599803328514099,-0.14619114995002747,B001VVC-SALIVA-T1-rep-1,B001VVC-STOOL-T1-rep-1
1,-0.905839204788208,-0.21114934980869293,-0.7640430927276611,-0.29454272985458374,-0.7168550491333008,-0.030054399743676186,0.25714850425720215,-0.7485502362251282,-0.11751529574394226,0.21837323904037476,0.11915341019630432,-0.7366074323654175,0.2897072732448578,-0.23521855473518372,0.17618654668331146,-0.5053116083145142,0.5679133534431458,-0.5064805150032043,-0.20035582780838013,1.251696228981018,0.6999329924583435,0.018577516078948975,-0.11036960780620575,0.36841338872909546,-0.06543602794408798,-0.9090238809585571,-0.2627517580986023,0.6916780471801758,-0.2949276268482208,0.41536760330200195,0.14545926451683044,0.17911435663700104,0.09854240715503693,-0.5235061645507812,-0.08334403485059738,0.3096447288990021,0.05188991129398346,-0.2270374745130539,1.0012930631637573,0.3639807105064392,0.30355966091156006,0.7957879900932312,-0.18552838265895844,0.7841206789016724,0.6058332324028015,0.18272019922733307,0.5074883103370667,-0.15168610215187073,0.2605094313621521,-0.18985076248645782,-1.160764217376709,-0.1231931746006012,-0.1610735058784485,0.04468502104282379,-0.46078789234161377,0.43834978342056274,0.8589808940887451,-0.09048229455947876,0.19059012830257416,0.39214637875556946,0.28472912311553955,-0.8412657380104065,-0.2667459547519684,0.013495564460754395,-1.550139307975769,-0.4789714813232422,-0.12358115613460541,-0.4040393829345703,0.42762255668640137,-0.2293570190668106,B002LA-SALIVA-T1-rep-1,B002LA-STOOL-T1-rep-1
2,-0.43211328983306885,0.13767051696777344,-0.9800482392311096,-0.36097291111946106,-0.41763314604759216,-0.11716897785663605,-0.2354550063610077,-1.326789379119873,-0.9245767593383789,-0.16964507102966309,-0.7989216446876526,-0.8293721675872803,-0.5811444520950317,-0.2152419090270996,-0.33140894770622253,-0.5371111035346985,-0.8519014120101929,-0.9582586884498596,-0.38463151454925537,0.24561133980751038,0.17325113713741302,0.4580049514770508,-0.6122512817382812,0.15241938829421997,-0.12505504488945007,-1.4940428733825684,-0.4910455644130707,0.713683009147644,-0.5001288056373596,-0.32439151406288147,0.2025257647037506,0.13593845069408417,-0.24193814396858215,-0.7214952111244202,0.012718677520751953,0.5628610849380493,-0.37946808338165283,-0.1902952790260315,0.08008325099945068,-0.07025769352912903,0.1159474104642868,0.7981038093566895,0.18085576593875885,0.45780375599861145,0.07555544376373291,0.2207709550857544,-0.31385135650634766,0.6298626661300659,-0.4287514090538025,0.4127316176891327,-0.7246679663658142,-0.38723549246788025,0.451585054397583,0.4099431335926056,0.02915412187576294,0.34328967332839966,-0.14691710472106934,0.06616085767745972,-0.5055649280548096,-0.6225663423538208,-0.4753667712211609,-0.03456142544746399,-0.4207780361175537,0.9091187715530396,0.284944623708725,0.15278956294059753,-0.32883667945861816,0.062361475080251694,-0.0050296783447265625,-0.3676300644874573,B003SC-SALIVA-T1-rep-1,B003SC-STOOL-T1-rep-1
3,0.5918094515800476,-0.1251402050256729,-0.5896470546722412,0.46815139055252075,-0.028173396363854408,-0.8711174726486206,0.6102333068847656,0.2352578192949295,0.15487328171730042,0.754478931427002,0.1576842963695526,0.36319443583488464,-0.21112443506717682,-0.4664626717567444,-1.105495810508728,0.14416992664337158,-0.27713191509246826,0.24052241444587708,0.5969085097312927,-0.18391519784927368,0.23953501880168915,0.7663432955741882,0.9126486778259277,-0.08147785067558289,-1.2930047512054443,0.43828511238098145,-0.34358346462249756,0.2977510094642639,-0.1332346498966217,-0.9853349924087524,-0.3900863528251648,0.1901676207780838,-0.4211898148059845,-0.47449466586112976,0.3493255376815796,0.6888333559036255,-0.34998273849487305,-0.551933765411377,0.10794723033905029,-0.31169670820236206,-0.06322929263114929,1.304375171661377,-0.5014896988868713,-0.3049941956996918,0.7028833627700806,0.18223240971565247,0.2168053686618805,0.1507062017917633,0.016507059335708618,-0.2936614751815796,-0.8578153252601624,-0.2808429002761841,0.22506093978881836,-0.09249703586101532,-0.3145853281021118,-0.14498846232891083,-0.05041727423667908,-0.345193475484848,0.41493484377861023,0.5591931343078613,0.18838880956172943,-0.03350071609020233,-0.1112908124923706,-0.0898534432053566,0.04657575488090515,-0.8364781141281128,0.10061541199684143,-0.8599207401275635,1.101505160331726,0.3807050585746765,B004GS-SALIVA-T1-rep-1,B004GS-STOOL-T1-rep-1
4,-0.18527135252952576,-0.4727429449558258,-1.0213217735290527,-0.4091351330280304,-0.014154259115457535,0.5433299541473389,0.0489201545715332,0.7364723086357117,0.33629104495048523,0.7711083292961121,0.144672691822052,-0.043762534856796265,-0.05967611074447632,0.7179412245750427,0.08149122446775436,-0.5321487188339233,-0.13247878849506378,-0.13130810856819153,0.6202490329742432,-0.44501394033432007,1.1336008310317993,-0.26144254207611084,0.03494368493556976,-0.40035757422447205,0.025426700711250305,0.12703393399715424,0.4187813997268677,-0.04524621367454529,0.09063073247671127,-0.4071047902107239,0.5900546908378601,0.03989873826503754,-0.09603668004274368,-0.037507593631744385,-0.6250333786010742,0.602150559425354,0.4583171010017395,-0.09298962354660034,0.6603976488113403,0.34958505630493164,0.42889687418937683,-0.03504404425621033,-0.6865761280059814,0.8849669694900513,0.609498143196106,-0.17579114437103271,-0.6165206432342529,0.9835768938064575,-0.215478777885437,0.31786835193634033,0.11647607386112213,0.23361355066299438,0.3583819270133972,0.5805451273918152,-0.08498565107584,-0.02012862265110016,-0.9036972522735596,-0.41667163372039795,0.10653111338615417,0.7057443261146545,-0.7142125368118286,-0.2637540102005005,0.3894804120063782,0.003210216760635376,0.8605643510818481,-0.009100764989852905,-1.2009484767913818,-0.06515100598335266,-0.11663976311683655,-0.2099139541387558,B005YS-SALIVA-T1-rep-1,B005YS-STOOL-T1-rep-1
5,-0.33846330642700195,0.19292455911636353,0.46863555908203125,-0.16684430837631226,0.35783928632736206,0.21462464332580566,-0.28782421350479126,-0.18504753708839417,0.5559114217758179,0.1598304808139801,-0.06322906911373138,-0.455229789018631,-0.04727804660797119,0.011938266456127167,-0.37905529141426086,-0.11058177053928375,-0.3626101315021515,-0.515521228313446,0.29798129200935364,0.13691139221191406,0.34503549337387085,0.5049857497215271,-0.030009552836418152,0.6356794834136963,-0.25911468267440796,-0.2387315332889557,-0.6569108366966248,0.9375866651535034,-0.13676968216896057,-0.09064143896102905,0.006339997053146362,-0.14525672793388367,-0.0358954519033432,-0.4271475076675415,0.25163179636001587,-0.2200440615415573,-0.39297741651535034,0.20414912700653076,0.3338170051574707,0.4603576064109802,-0.013248682022094727,-0.34595006704330444,-0.44744423031806946,0.6578594446182251,0.626868724822998,-0.01915845274925232,-0.3588610291481018,0.6880918741226196,0.05792549252510071,-0.4252198040485382,-0.8222898840904236,-0.3231765031814575,0.2581785023212433,0.46898388862609863,0.04595291614532471,0.05923038721084595,0.2721364498138428,-0.4743679165840149,0.4697890281677246,0.5218938589096069,-0.29164695739746094,0.1814625859260559,0.09296897053718567,0.07560119032859802,-0.2736494243144989,0.24426457285881042,-0.3268040120601654,-0.07511752843856812,0.14496386051177979,0.09809587895870209,B006TR-SALIVA-T1-rep-1,B006TR-STOOL-T1-rep-1
6,-0.7180097699165344,-0.46596863865852356,0.22258463501930237,-0.5048647522926331,0.2007715255022049,-0.9190986156463623,0.1806853860616684,-0.5396679639816284,-0.11802021414041519,0.1027291864156723,-0.6954582333564758,-0.4214172959327698,-0.15254826843738556,-0.18866029381752014,-0.7963795065879822,0.08102884888648987,-1.2802140712738037,-1.0085043907165527,0.434006005525589,0.7438113689422607,-0.2289734035730362,0.3481174409389496,-0.5427647829055786,-0.05360852926969528,-0.5936152935028076,-1.0331823825836182,-0.6492354869842529,0.5908913612365723,-0.21918687224388123,-0.05015106499195099,0.08778125047683716,-0.4634554386138916,-0.4682152271270752,-0.4024316668510437,0.5289531946182251,0.019883692264556885,0.20501670241355896,-1.0605242252349854,-0.3669111132621765,0.13820083439350128,-0.01126222312450409,0.5562049150466919,0.10538601875305176,0.18309973180294037,0.31834733486175537,-0.28217560052871704,-0.4176771640777588,-0.026387333869934082,-0.9175890684127808,0.3240857720375061,-0.43413078784942627,-0.5075663924217224,0.6599762439727783,-0.03146296739578247,0.3124621510505676,-0.3561345338821411,-0.10171587020158768,-0.22214432060718536,-0.08405055105686188,-0.294480562210083,-1.0097013711929321,0.1910518854856491,-0.7764542698860168,0.7423821091651917,-0.22449743747711182,-0.45622390508651733,1.1665523052215576,0.10348761081695557,0.18450576066970825,0.23324812948703766,B007AP-SALIVA-T1-rep-1,B007AP-STOOL-T1-rep-1
7,-0.14095532894134521,0.392733097076416,0.6411516666412354,0.693254292011261,0.09192407131195068,-0.579749584197998,0.530699610710144,0.17604446411132812,-0.23136405646800995,0.1857922524213791,0.5681465864181519,0.07870835065841675,-0.8211477994918823,0.09834304451942444,0.1328125,-0.8282216191291809,-0.3184947967529297,-1.0922067165374756,0.299807608127594,-0.1260681450366974,0.042325615882873535,0.86246657371521,-0.0021113380789756775,0.5974698066711426,0.4466211199760437,0.0011648889631032944,-0.3637458384037018,0.1585220992565155,0.0021755993366241455,-0.5270022749900818,-0.15476825833320618,-0.5925790071487427,-0.4591347575187683,1.050995111465454,-0.03515508770942688,0.12138806283473969,-0.565822958946228,0.1993943452835083,0.4294406771659851,-0.35536444187164307,0.3326795995235443,0.4857793152332306,-0.5105961561203003,0.11874514818191528,0.2775760293006897,0.06467476487159729,0.82796311378479,-0.8268926739692688,-0.5696020126342773,-0.5105990171432495,-0.5980268716812134,0.40002238750457764,-0.38045355677604675,0.8677093386650085,1.2765047550201416,-0.26706448197364807,0.40714991092681885,0.4216207265853882,-0.7080776691436768,-0.08966779708862305,0.6666316986083984,1.069362998008728,-0.266794890165329,-0.06193777173757553,-0.7084642052650452,0.011524096131324768,0.5512721538543701,-0.04409594088792801,-1.2466846704483032,0.6143503785133362,B008AB-SALIVA-T1rep-1,B008AB-STOOL-T1-rep-1
8,0.0033362731337547302,-0.0012866556644439697,-0.2584229111671448,0.022663593292236328,0.30551692843437195,0.015317991375923157,-0.189789816737175,-0.661176323890686,1.5365440845489502,0.10945895314216614,0.7000946998596191,-0.6209312677383423,0.9972822666168213,0.3722720444202423,-0.4638318121433258,-0.205567866563797,-0.3153618276119232,0.3763730525970459,0.42411476373672485,0.9439611434936523,0.3534209728240967,0.3877297639846802,-0.24758389592170715,-0.015026569366455078,0.35995036363601685,-0.04989668354392052,-0.3169364631175995,0.5037832856178284,-0.47066643834114075,-0.14504005014896393,0.34324970841407776,0.08630074560642242,0.5257363319396973,-0.652342677116394,-0.838821291923523,0.3287177085876465,-0.3955020308494568,-0.3702273964881897,-0.12034356594085693,0.6484097838401794,0.5273712277412415,-0.05123079568147659,-0.6110292673110962,0.1632601022720337,0.2625521421432495,0.591696560382843,0.03561103343963623,0.3777953088283539,0.4705587327480316,0.003811776638031006,-0.5108486413955688,-0.5914965867996216,1.0398242473602295,-0.10930562764406204,-0.47308549284935,0.7617210149765015,-0.6130983829498291,-0.6496698260307312,-0.14328478276729584,0.8807939887046814,0.3896932005882263,0.16016560792922974,0.46713921427726746,-0.665360689163208,0.37618547677993774,0.795097827911377,0.30714017152786255,-0.126493901014328,-0.08238378167152405,0.14782927930355072,B009HM-SALIVA-T1-rep-1,B009HM-STOOL-T1-rep-1
9,0.14224514365196228,0.49384805560112,-0.18241865932941437,-0.44262948632240295,-0.43418508768081665,-0.10502395778894424,-0.28142547607421875,-0.22759035229682922,-0.054240405559539795,-0.08276775479316711,0.5067574977874756,-0.3594602644443512,-0.1978536993265152,-0.4004415273666382,-0.2203032374382019,-0.2089124321937561,0.18715067207813263,0.10209757089614868,0.0446498729288578,0.09765803813934326,0.33858537673950195,0.12767910957336426,0.24720507860183716,-0.5908499956130981,0.08136731386184692,0.2548184394836426,0.06581810116767883,0.5461950302124023,0.6477195620536804,-0.598580002784729,-0.3494223356246948,-0.5313546061515808,0.29449886083602905,0.03393718600273132,0.0002152472734451294,0.2185898721218109,0.0678095892071724,-0.2651263475418091,0.4486308693885803,0.3778153955936432,0.47117307782173157,-0.3043704628944397,-0.28800299763679504,0.3765867352485657,0.8549035787582397,0.782530665397644,-0.21286550164222717,0.2102741003036499,0.25546127557754517,-0.5825507044792175,-0.43945157527923584,0.27519306540489197,0.33825212717056274,-0.355668842792511,0.34231024980545044,-1.4404171705245972,0.3668275773525238,1.173790454864502,0.2499704509973526,0.45047158002853394,0.6427469849586487,-0.06954953819513321,-0.21137510240077972,0.19096189737319946,-0.034715503454208374,0.29256555438041687,-0.8356995582580566,-0.24183960258960724,0.22801056504249573,-0.04184500873088837,B009HM-SALIVA-T3-rep-1,B009HM-STOOL-T3-rep-1
