-0.23669260353388955,g__Porphyromonas
-0.21056283882385984,f__S24-7
-0.20731396746742964,g__[Prevotella]
-0.20713266809511743,g__Butyrivibrio
-0.20211185733893372,f__Peptostreptococcaceae
-0.18523640788846274,g__Catonella
