,y score,y pred,y test
0,3.0513328850715746,1,1
1,-1.0276005958777623,0,0
2,2.2472885429846308,1,1
3,-0.3823205889168939,0,1
4,0.5651715849647889,1,1
5,1.8000114789879387,1,1
6,1.7340669979399315,1,1
7,4.42566974017682,1,1
8,-1.9422753284206569,0,1
9,2.586277652134007,1,1
10,-1.1508918030038182,0,1
11,0.28660662165552786,1,1
12,-0.39808750444331653,0,1
13,1.2167207712973007,1,1
14,3.3331706144475666,1,1
15,1.0187668610200455,1,1
16,3.2384516445516267,1,0
17,-0.742369847855944,0,0
18,-0.17219754168575552,0,1
19,1.4812949875629546,1,1
20,0.7637686303175633,1,1
21,-1.8271648241517529,0,0
22,-1.4238566020279881,0,0
23,1.3390645257744889,1,1
24,3.1448868960169176,1,1
25,-0.006620536580699721,0,0
26,1.4617425295182098,1,1
27,2.6132705315981704,1,1
28,-1.9000217435719509,0,1
29,5.111415893479071,1,1
30,-2.4099384488585356,0,0
31,1.3466249446269525,1,1
32,4.103094902284261,1,1
33,4.374584931197634,1,1
34,0.09626248029634876,1,0
35,1.0070453558758443,1,1
36,0.6158662775261246,1,0
37,2.1207698109356654,1,1
38,0.49713921649040405,1,1
39,2.463613345450199,1,1
40,-2.02971628246078,0,0
41,0.3601058990065851,1,0
42,2.3502168785012065,1,1
43,3.4118791086399503,1,1
44,-0.3386061236536132,0,1
45,2.46034214116775,1,1
46,2.1705990957710184,1,1
47,2.8205161699620036,1,1
48,1.6978119926805872,1,1
49,-0.5159390581882891,0,0
50,2.0682428542651956,1,1
51,3.093142806796226,1,1
52,0.7991220088860566,1,1
53,-2.746791340850727,0,0
54,-0.702436921237518,0,0
55,-0.35522677228689037,0,1
56,0.02089282346823429,1,1
57,0.7174863391407266,1,1
58,0.9747909812040724,1,1
59,1.0741179680219008,1,1
60,0.8816503294560445,1,0
61,1.3130296301599031,1,1
62,-0.14984969282640492,0,1
63,2.4059239733386772,1,1
64,-1.5326517829612172,0,1
65,-2.232746617623618,0,1
66,3.100602719087107,1,1
67,-0.008114423581075614,0,0
68,2.293848666085946,1,1
69,0.36319004916345565,1,1
70,-2.4691032206730745,0,0
71,1.4105074663413584,1,1
72,0.8418093526860844,1,1
73,2.6023579983268705,1,1
74,-4.290861075497976,0,0
75,1.4634683006154523,1,1
76,1.03636820543568,1,1
77,2.5267488014014603,1,1
78,2.9468113056105083,1,1
79,1.2317439438032758,1,1
80,2.904548224206503,1,1
81,1.2079123158203267,1,1
82,-1.7981882575357155,0,1
83,3.5922033990646747,1,1
84,2.989084993374155,1,1
85,1.199040643126255,1,1
86,-2.0749066652144608,0,1
87,-2.168809520180518,0,0
88,-0.6760994312795101,0,1
89,2.227118491746882,1,1
90,3.924352978943389,1,1
91,5.029539448872976,1,1
92,-2.557917143109161,0,1
93,-1.7650021977322616,0,1
94,2.398581742539524,1,1
95,3.3012636498150187,1,1
96,3.8147024121459636,1,1
97,1.8172992501307688,1,1
98,0.2814313053545875,1,0
99,2.5521295626966465,1,1
100,0.8064590810481331,1,0
101,-1.215569908505795,0,0
102,-0.5454436172005299,0,1
103,-2.271301584635529,0,0
104,-1.0739279868462588,0,1
105,3.264351113338497,1,1
106,2.7841257146891585,1,1
107,2.2287628986178114,1,1
108,-3.953831989932189,0,1
109,1.7386675756425594,1,1
110,2.6592104595149517,1,1
111,1.1901839408553156,1,1
112,0.8414555608264775,1,1
113,0.6215480130009483,1,1
114,-2.3636934740530466,0,1
115,-0.19025815047770633,0,0
116,2.097574555307382,1,1
117,6.505813381891029,1,1
118,1.7318387020035488,1,1
119,1.7149054116450482,1,1
120,3.73546795606512,1,0
121,-2.5816908121246684,0,1
122,2.891466319676411,1,1
123,5.022549306627942,1,1
124,1.4829847632908146,1,1
125,2.641405490496391,1,1
126,-2.72678614008651,0,0
127,2.5472658184050103,1,1
128,-1.426603342172597,0,0
129,1.6201470540678704,1,1
130,0.2652757288679055,1,1
131,2.1594352103095575,1,1
132,2.8082111311182745,1,1
133,-0.8714741524195642,0,0
134,-2.832683101030599,0,0
135,-0.7811249795955488,0,1
136,-0.9714771114987655,0,1
137,-0.03459584526319537,0,1
138,1.7541547067026384,1,1
139,1.5538328657315508,1,1
140,0.4913243483606595,1,0
141,5.238976282639513,1,1
142,1.034647103776884,1,1
143,0.9051055381445776,1,1
144,-2.363860273488636,0,0
145,1.4735340789901286,1,1
146,-1.3894603151150076,0,1
147,1.548724405600801,1,1
148,-0.42297023614961504,0,1
149,0.2155050893143966,1,1
150,2.376750613090877,1,1
151,-1.4625830864461586,0,1
152,0.2846871594580669,1,0
153,0.7566966603386145,1,1
154,0.7143918163451421,1,1
155,1.563591415305261,1,1
156,-0.8837686861840384,0,1
157,-2.8356541362833974,0,1
158,0.52871963999806,1,1
159,-0.594309449562437,0,1
160,0.2589487092500371,1,1
161,3.1179816554990616,1,1
162,2.274042680424324,1,1
163,1.178864484620495,1,1
164,3.240978084740247,1,1
165,1.4529739001048405,1,1
166,-0.29671732575323473,0,1
167,-2.9919966428489517,0,0
168,1.3067016382623886,1,1
169,2.134848288684462,1,1
170,5.269134030888919,1,1
171,1.4279268343916633,1,1
172,-0.44298032113069286,0,1
173,-0.7835439532552546,0,0
174,1.0115356924709609,1,1
175,-1.0059947291482434,0,0
176,0.5956933710367189,1,1
177,-1.233970774063918,0,0
178,3.548960142952682,1,1
179,0.15777728890163045,1,1
180,0.35680238083522087,1,1
181,0.08618178563260193,1,1
182,-0.35899364319218163,0,1
183,0.6771996703080728,1,0
184,1.4145986447603467,1,0
185,2.7075549417455607,1,1
186,0.8893982397980871,1,1
