,learning_rate,latent_layer_size,klb_coefficient,best_loss
662,0.007,40,0.2,0.020660797174829635
663,0.007,40,0.3,0.020620636696363017
664,0.007,40,0.4,0.0206666967294512
665,0.007,40,0.5,0.020592546811069014
666,0.007,40,0.6,0.02069621886650141
667,0.007,40,0.7,0.0206003345712258
668,0.007,40,0.8,0.020556293264792785
669,0.007,40,0.9,0.020647137704556878
670,0.007,45,0.0,0.020694727445170827
671,0.007,45,0.1,0.020668118539517815
672,0.007,45,0.2,0.02074388866006893
673,0.007,45,0.3,0.020728175657509017
674,0.007,45,0.4,0.02068610260956479
675,0.007,45,0.5,0.02054295052577109
676,0.007,45,0.6,0.020632712510380433
677,0.007,45,0.7,0.020768120341057326
678,0.007,45,0.8,0.02069118597211629
679,0.007,45,0.9,0.020703388826690452
680,0.007,50,0.0,0.02076118183832099
681,0.007,50,0.1,0.02072686174490156
682,0.007,50,0.2,0.020695557559493684
683,0.007,50,0.3,0.020774394056222736
684,0.007,50,0.4,0.020779773266646113
685,0.007,50,0.5,0.020741768997081005
686,0.007,50,0.6,0.02073775416743146
687,0.007,50,0.7,0.020718967827567217
688,0.007,50,0.8,0.020771679216927855
689,0.007,50,0.9,0.020877716315053675
690,0.007,55,0.0,0.020876430246951808
691,0.007,55,0.1,0.020836854503102548
692,0.007,55,0.2,0.02083567807274143
693,0.007,55,0.3,0.020796838468008668
694,0.007,55,0.4,0.02081930550345539
695,0.007,55,0.5,0.020775899399806112
696,0.007,55,0.6,0.02081262630267735
697,0.007,55,0.7,0.020875735874593692
698,0.007,55,0.8,0.020788925407576736
699,0.007,55,0.9,0.02077648587470507
700,0.008,10,0.0,0.020290670603731253
701,0.008,10,0.1,0.020258644201459675
702,0.008,10,0.2,0.020292381300543345
703,0.008,10,0.3,0.02029387272187393
704,0.008,10,0.4,0.020254678099694914
705,0.008,10,0.5,0.0202723906858124
706,0.008,10,0.6,0.02027437634711718
707,0.008,10,0.7,0.020263781512740754
708,0.008,10,0.8,0.020281081652119212
709,0.008,10,0.9,0.020285515889634183
710,0.008,15,0.0,0.02032630112919494
711,0.008,15,0.1,0.020286010129608376
712,0.008,15,0.2,0.020350108181473113
713,0.008,15,0.3,0.02037784478960246
714,0.008,15,0.4,0.020313463071837044
715,0.008,15,0.5,0.020356568106769644
716,0.008,15,0.6,0.020346081169852374
717,0.008,15,0.7,0.02035752526164925
718,0.008,15,0.8,0.020329388388752066
719,0.008,15,0.9,0.020330672716572337
720,0.008,20,0.0,0.0204443600926086
721,0.008,20,0.1,0.02037530397846751
722,0.008,20,0.2,0.020397476906323955
723,0.008,20,0.3,0.020398404476416374
724,0.008,20,0.4,0.02040550656562304
725,0.008,20,0.5,0.020441775774433665
726,0.008,20,0.6,0.020416077036057075
727,0.008,20,0.7,0.020451897252215086
728,0.008,20,0.8,0.020459242980845654
729,0.008,20,0.9,0.02041396259391395
730,0.008,25,0.0,0.02048817168187051
731,0.008,25,0.1,0.02049838539457669
732,0.008,25,0.2,0.020496817400855738
733,0.008,25,0.3,0.02050524210407786
734,0.008,25,0.4,0.02049875259399414
735,0.008,25,0.5,0.020510753575902787
736,0.008,25,0.6,0.02053719193395907
737,0.008,25,0.7,0.020517241345704908
738,0.008,25,0.8,0.020437614761129784
739,0.008,25,0.9,0.020487653077953923
740,0.008,30,0.0,0.02059483354109047
741,0.008,30,0.1,0.02058463723120028
742,0.008,30,0.2,0.020565541121211364
743,0.008,30,0.3,0.02057424775005257
744,0.008,30,0.4,0.020513271763376945
745,0.008,30,0.5,0.020600365896294586
746,0.008,30,0.6,0.02059969936844206
747,0.008,30,0.7,0.020538883487673572
748,0.008,30,0.8,0.020583589581677515
749,0.008,30,0.9,0.020530145533763578
750,0.008,35,0.0,0.020611968353716998
751,0.008,35,0.1,0.020701582414390397
752,0.008,35,0.2,0.020657474977256608
753,0.008,35,0.3,0.020670775949519916
754,0.008,35,0.4,0.020621755697431354
755,0.008,35,0.5,0.020647718958611037
756,0.008,35,0.6,0.02063649762285887
757,0.008,35,0.7,0.02058243751525879
758,0.008,35,0.8,0.020637623585053604
759,0.008,35,0.9,0.02073582419513786
760,0.008,40,0.0,0.020745058129303648
761,0.008,40,0.1,0.020734553789570384
762,0.008,40,0.2,0.020613082133940537
763,0.008,40,0.3,0.020678769062905417
764,0.008,40,0.4,0.02071765217467816
765,0.008,40,0.5,0.02071213026116364
766,0.008,40,0.6,0.02062719233714751
767,0.008,40,0.7,0.02072950697293247
768,0.008,40,0.8,0.02071768001918375
769,0.008,40,0.9,0.02071979272104528
770,0.008,45,0.0,0.02076924804353366
771,0.008,45,0.1,0.02077985331959968
772,0.008,45,0.2,0.020751817383035255
773,0.008,45,0.3,0.02078038584576906
774,0.008,45,0.4,0.02069495890262353
775,0.008,45,0.5,0.02074258170858787
776,0.008,45,0.6,0.020733946431292234
777,0.008,45,0.7,0.020756563130956498
778,0.008,45,0.8,0.020818588507436488
779,0.008,45,0.9,0.020725488662719727
780,0.008,50,0.0,0.020757344517394576
781,0.008,50,0.1,0.020752715368340485
782,0.008,50,0.2,0.020817486909184144
783,0.008,50,0.3,0.02078462691202651
784,0.008,50,0.4,0.02091947785259163
785,0.008,50,0.5,0.020945218357726607
786,0.008,50,0.6,0.02089514523527048
787,0.008,50,0.7,0.020726764289132
788,0.008,50,0.8,0.020816467104166965
789,0.008,50,0.9,0.02081090690445726
790,0.008,55,0.0,0.02093639861058145
791,0.008,55,0.1,0.020893831322663023
792,0.008,55,0.2,0.02099308480311484
793,0.008,55,0.3,0.020950261693801323
794,0.008,55,0.4,0.02101600605205898
795,0.008,55,0.5,0.02098217497776895
796,0.008,55,0.6,0.02091999993707142
797,0.008,55,0.7,0.020879320854688212
798,0.008,55,0.8,0.020902741564451342
799,0.008,55,0.9,0.020874204426786325
800,0.009,10,0.0,0.020297344583664497
801,0.009,10,0.1,0.020334367334407612
802,0.009,10,0.2,0.02029791713631066
803,0.009,10,0.3,0.02033446479017717
804,0.009,10,0.4,0.020301837990753843
805,0.009,10,0.5,0.02027469481864985
806,0.009,10,0.6,0.0202888589705864
807,0.009,10,0.7,0.020298393973468862
808,0.009,10,0.8,0.020283561553398187
809,0.009,10,0.9,0.020268581209391574
810,0.009,15,0.0,0.020387764394718365
811,0.009,15,0.1,0.020389435065053675
812,0.009,15,0.2,0.020430723245996627
813,0.009,15,0.3,0.020367900820544165
814,0.009,15,0.4,0.020396509309754753
815,0.009,15,0.5,0.02043013329053447
816,0.009,15,0.6,0.020381520264340144
817,0.009,15,0.7,0.020347513421608582
818,0.009,15,0.8,0.02039274160009231
819,0.009,15,0.9,0.020379193507841904
820,0.009,20,0.0,0.020454389335465256
821,0.009,20,0.1,0.02049841671964548
822,0.009,20,0.2,0.020448588976894853
823,0.009,20,0.3,0.02044271030565248
824,0.009,20,0.4,0.02042229506221131
825,0.009,20,0.5,0.020463043755858484
826,0.009,20,0.6,0.020452389751907683
827,0.009,20,0.7,0.020443328105620225
828,0.009,20,0.8,0.020464328083678755
829,0.009,20,0.9,0.020374562618506217
830,0.009,25,0.0,0.020514249801635742
831,0.009,25,0.1,0.020500364094755075
832,0.009,25,0.2,0.020530888634006473
833,0.009,25,0.3,0.020504279728353458
834,0.009,25,0.4,0.02053249839448581
835,0.009,25,0.5,0.020549161590798927
836,0.009,25,0.6,0.020516442556450836
837,0.009,25,0.7,0.020479964513848297
838,0.009,25,0.8,0.02050565107025369
839,0.009,25,0.9,0.020454972329801018
840,0.009,30,0.0,0.020716990867670437
841,0.009,30,0.1,0.020509100308383467
842,0.009,30,0.2,0.020605837341642726
843,0.009,30,0.3,0.020618872050821347
844,0.009,30,0.4,0.020603949136107507
845,0.009,30,0.5,0.02063523591869939
846,0.009,30,0.6,0.020595484406408602
847,0.009,30,0.7,0.020606514311184848
848,0.009,30,0.8,0.020664161139161048
849,0.009,30,0.9,0.0206102663583129
850,0.009,35,0.0,0.020659568536020544
851,0.009,35,0.1,0.020637640987869597
852,0.009,35,0.2,0.020730840028637516
853,0.009,35,0.3,0.0207376619325067
854,0.009,35,0.4,0.02066243303953296
855,0.009,35,0.5,0.02067950868258511
856,0.009,35,0.6,0.020681536110648272
857,0.009,35,0.7,0.020608355529116888
858,0.009,35,0.8,0.02067125626724132
859,0.009,35,0.9,0.020747174311728372
860,0.009,40,0.0,0.020855478996778056
861,0.009,40,0.1,0.02078002560747801
862,0.009,40,0.2,0.02079538011202847
863,0.009,40,0.3,0.020790991121835082
864,0.009,40,0.4,0.02071739461300147
865,0.009,40,0.5,0.0207284610636913
866,0.009,40,0.6,0.02080414242988085
867,0.009,40,0.7,0.02077358134471587
868,0.009,40,0.8,0.020884458165969292
869,0.009,40,0.9,0.020712382601995538
870,0.009,45,0.0,0.021001375504653818
871,0.009,45,0.1,0.020799683828423492
872,0.009,45,0.2,0.020838716604413776
873,0.009,45,0.3,0.0208868632351395
874,0.009,45,0.4,0.020890439513826024
875,0.009,45,0.5,0.020893963584064566
876,0.009,45,0.6,0.020882853626334755
877,0.009,45,0.7,0.02073698322268298
878,0.009,45,0.8,0.020857595179202784
879,0.009,45,0.9,0.020924850101888614
880,0.009,50,0.0,0.020999953694587205
881,0.009,50,0.1,0.02097218576138907
882,0.009,50,0.2,0.021070998950596272
883,0.009,50,0.3,0.02095411467726213
884,0.009,50,0.4,0.02102668267967057
885,0.009,50,0.5,0.02097180289943723
886,0.009,50,0.6,0.02095753781116792
887,0.009,50,0.7,0.02092401476672096
888,0.009,50,0.8,0.020914638129464033
889,0.009,50,0.9,0.02099005845341369
890,0.009,55,0.0,0.021074439487318054
891,0.009,55,0.1,0.02098916046810846
892,0.009,55,0.2,0.02098650305810636
893,0.009,55,0.3,0.020961416898852718
894,0.009,55,0.4,0.02098197658566663
895,0.009,55,0.5,0.02103337406241981
896,0.009,55,0.6,0.020980281551388928
897,0.009,55,0.7,0.021128950327852346
898,0.009,55,0.8,0.021066663909132463
899,0.009,55,0.9,0.021152840913647282
900,0.01,10,0.0,0.020314698671772533
901,0.01,10,0.1,0.020278053562136463
902,0.01,10,0.2,0.02027033367296205
903,0.01,10,0.3,0.020317557954440152
904,0.01,10,0.4,0.020342802479319327
905,0.01,10,0.5,0.02032777688799113
906,0.01,10,0.6,0.020259932009843145
907,0.01,10,0.7,0.020298273894038512
908,0.01,10,0.8,0.020340371305925132
909,0.01,10,0.9,0.02032632897370053
910,0.01,15,0.0,0.02038518355710663
911,0.01,15,0.1,0.02044745605357372
912,0.01,15,0.2,0.020419181698430194
913,0.01,15,0.3,0.020416764447288793
914,0.01,15,0.4,0.0204201371130282
915,0.01,15,0.5,0.020339412410763928
916,0.01,15,0.6,0.02034822519678269
917,0.01,15,0.7,0.020382752383712434
918,0.01,15,0.8,0.020388004553579066
919,0.01,15,0.9,0.02037929618445626
920,0.01,20,0.0,0.02049223871996803
921,0.01,20,0.1,0.02052898128537366
922,0.01,20,0.2,0.020526621463525033
923,0.01,20,0.3,0.020481161827588603
924,0.01,20,0.4,0.02058279427298664
925,0.01,20,0.5,0.020487402477403625
926,0.01,20,0.6,0.020435204471114778
927,0.01,20,0.7,0.020505449197588177
928,0.01,20,0.8,0.020512406843422103
929,0.01,20,0.9,0.020511308725732955
930,0.01,25,0.0,0.020558381602711923
931,0.01,25,0.1,0.020620346069335938
932,0.01,25,0.2,0.020624178169417556
933,0.01,25,0.3,0.020606959823274266
934,0.01,25,0.4,0.020530084623907603
935,0.01,25,0.5,0.02058602423563491
936,0.01,25,0.6,0.020559323095057133
937,0.01,25,0.7,0.020618400434507942
938,0.01,25,0.8,0.020590919647773688
939,0.01,25,0.9,0.020612605296782334
940,0.01,30,0.0,0.020689309948552264
941,0.01,30,0.1,0.02070363246611435
942,0.01,30,0.2,0.020656021842121206
943,0.01,30,0.3,0.020612476515943987
944,0.01,30,0.4,0.020569801330566406
945,0.01,30,0.5,0.02077268161912904
946,0.01,30,0.6,0.020662713224870444
947,0.01,30,0.7,0.020619994532452883
948,0.01,30,0.8,0.020650305017067567
949,0.01,30,0.9,0.020678821271353395
950,0.01,35,0.0,0.02083900201059606
951,0.01,35,0.1,0.020704707960142708
952,0.01,35,0.2,0.020730834807792718
953,0.01,35,0.3,0.020897920984421333
954,0.01,35,0.4,0.02076730588926886
955,0.01,35,0.5,0.02075648481828453
956,0.01,35,0.6,0.020848047994349125
957,0.01,35,0.7,0.02073323291583653
958,0.01,35,0.8,0.0208243714631909
959,0.01,35,0.9,0.020746906308362085
960,0.01,40,0.0,0.02089926448181598
961,0.01,40,0.1,0.020958728163781828
962,0.01,40,0.2,0.020847465000013367
963,0.01,40,0.3,0.020841118193020786
964,0.01,40,0.4,0.020844623120161738
965,0.01,40,0.5,0.020866648124082246
966,0.01,40,0.6,0.02089850745932029
967,0.01,40,0.7,0.02090715839915032
968,0.01,40,0.8,0.020848552676012915
969,0.01,40,0.9,0.020962118232337228
970,0.01,45,0.0,0.020944299489042185
971,0.01,45,0.1,0.020953094872244952
972,0.01,45,0.2,0.020978114900797824
973,0.01,45,0.3,0.021042547086729622
974,0.01,45,0.4,0.020960336183979564
975,0.01,45,0.5,0.020882681338456426
976,0.01,45,0.6,0.021012137406063777
977,0.01,45,0.7,0.020834853179263372
978,0.01,45,0.8,0.020931148180996416
979,0.01,45,0.9,0.02109585887324201
980,0.01,50,0.0,0.021148373610781927
981,0.01,50,0.1,0.02117463968095988
982,0.01,50,0.2,0.02125038543756861
983,0.01,50,0.3,0.021023454457303904
984,0.01,50,0.4,0.020949001729923443
985,0.01,50,0.5,0.02105824268647354
986,0.01,50,0.6,0.021091629988955755
987,0.01,50,0.7,0.021009861117731916
988,0.01,50,0.8,0.021151405181327874
989,0.01,50,0.9,0.021304405518691904
990,0.01,55,0.0,0.021193995092907092
991,0.01,55,0.1,0.02110188894898352
992,0.01,55,0.2,0.021067584518098485
993,0.01,55,0.3,0.02111481924126618
994,0.01,55,0.4,0.021219152603706305
995,0.01,55,0.5,0.021058160893238375
996,0.01,55,0.6,0.021296006919693772
997,0.01,55,0.7,0.021201906413057425
998,0.01,55,0.8,0.021429985979177654
999,0.01,55,0.9,0.021226199003901793
