,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,id0,id1
23,0.36017543,-0.4284415,0.39837146,0.90440804,0.5612894,-1.4094993,-1.7173041,-0.48251367,-0.00790894,-0.6365646,-0.42997235,1.1488374,-0.005283922,-0.908992,-1.6194351,-0.29050165,0.021797925,0.36693823,-0.4648219,-0.44968867,0.3698383,1.5659502,1.078651,0.028670222,1.3242176,-0.39203942,-1.0909523,-0.3908785,-1.2197782,0.42885822,-1.8014193,0.85279036,DirectPBLN353,DirectPBLN353
24,1.3817861,0.22214998,2.0913892,0.4175595,-0.6681968,-1.4320847,1.8105447,-0.87033165,0.71777844,1.5228908,0.49425986,-0.9696932,0.75441635,0.107124746,1.1054392,0.40690872,-0.7539351,0.5936564,-1.8318725,0.023526847,1.693453,-0.3409313,0.9613981,0.1127978,-0.32231578,0.41355154,0.44943854,0.4249022,-0.55014604,1.3276398,-0.1259165,0.9174502,DirectPBLN360,DirectPBLN360
25,1.3006191,-0.7574277,2.3910997,0.50619346,0.81847143,0.28126127,0.017864347,-0.28669655,1.0452409,-0.07524044,0.30046174,0.71813715,-0.23433724,1.1817068,-0.2245638,-0.0005981624,0.054419875,0.023756217,1.0798886,0.12138737,-0.45096785,-0.46673378,0.7661196,0.48780942,0.027427435,0.10103277,-0.31739402,0.04150279,-3.327672,1.2685251,0.63355577,0.3077316,DirectPT06m360,DirectPT06m360
26,1.5596316,0.9158768,0.074844114,-0.84543926,1.1332937,-0.11630675,-1.2613612,0.48101497,-0.4227616,0.3206398,-0.9266914,0.5247768,-1.0376421,0.7925655,0.49964797,-0.095962584,0.28997898,0.39351988,0.62024343,0.6672045,0.7908412,-0.6715611,-2.2625666,0.7861827,-0.22732522,-0.11086869,2.511328,-0.35152876,0.15391272,-0.8910004,-1.4397804,0.21407355,DirectPBLN206,DirectPBLN206
27,0.44947013,0.9110053,0.49830273,-0.7053089,0.45200777,0.08819701,-0.075573206,-0.7289456,1.0736432,0.3396824,2.066475,-0.57017446,1.1165451,1.174963,-1.6329007,-0.41055378,-0.41913667,0.8705492,-2.2545662,1.0331843,-0.07037908,-0.06409913,-0.14555636,-0.563936,-0.05052398,0.19783162,-0.69524556,-0.65397716,-0.23383605,0.380424,-1.0979768,-0.52582985,DirectPT06m206,DirectPT06m206
28,1.1148238,1.2204971,0.5307187,2.0731986,0.1677886,0.5297115,1.503999,2.1309142,-0.97555816,-0.95351815,0.90125537,1.6676269,0.44363216,0.34583753,2.1861818,0.41254294,0.5723342,0.32206255,-1.3146799,0.16397038,-1.8674514,-0.47193778,-2.0708137,1.7477549,1.6858314,1.5536382,2.493054,1.0554919,1.06412,-1.4224417,2.1775653,2.1172948,DirectPT18m206,DirectPT18m206
29,-0.65709174,0.78467107,1.8864567,-1.2175485,1.4556156,0.32827634,0.4381649,-0.9581263,0.85157,0.9153508,0.43007734,-1.630928,-0.97127926,1.8325729,-0.20604798,0.54710114,1.6446282,0.0904544,-0.044090778,0.7058314,-0.5341104,0.16434,-0.37791163,0.5610341,1.1918025,-0.9749633,0.6404861,-0.83988285,0.48340744,0.25899556,1.8489158,-0.7008163,DirectPBLN311,DirectPBLN311
30,0.75089675,-0.30216417,-0.27459785,0.29673624,-0.44011617,-0.20482044,-1.106375,0.7995067,0.26555768,0.099856734,-0.8009274,-1.0943179,-1.4144912,-0.8740606,-0.8369798,0.19638622,-0.018667758,0.526726,-0.22982092,-0.5386974,-1.0620089,-0.16143765,-1.4290493,-1.4990535,-1.0341334,0.06650275,-0.2549173,-0.3384711,0.5291709,-0.30302286,0.8546207,0.073746964,DirectPT06m311,DirectPT06m311
31,1.9570295,0.047047496,-0.6291775,0.5181661,-1.2961636,0.5020833,1.0295699,0.6240309,-0.31822857,1.3092198,0.051546693,0.035554826,1.9295914,0.3819142,-0.5841775,0.59992933,0.69016373,-0.57897437,-0.78729033,-0.63540804,1.1524421,-0.073278576,-1.1932995,-0.5720421,1.6133494,-0.75424826,-0.1937446,-0.71799654,0.40616366,-0.5561179,-0.30778676,1.186197,DirectPT18m311,DirectPT18m311
32,-0.30362648,-1.5480254,2.4092627,-1.6695573,2.1232383,0.5971871,1.0889609,-1.3294281,1.2285734,0.8244257,-0.9451878,-1.0655907,-0.5270566,-0.7768797,0.22179547,-1.2041898,-1.1806985,1.4981107,2.8817785,0.926265,0.0919993,1.320572,0.13746399,-0.5812765,1.8294791,0.23777685,-1.5164156,-1.4860914,-0.35198107,0.016902506,0.6769503,-0.12874764,DirectPBLN326,DirectPBLN326
33,1.3558674,-1.2964361,1.3358387,-0.19269928,-0.6508496,-0.6754458,0.7925965,-1.9152937,0.07318078,0.99715304,-1.5148789,0.524011,-0.46463084,1.1373092,0.22321033,-0.4788994,-0.20238471,-0.1751402,0.16323474,0.73179114,-0.27299422,2.0432775,0.4001243,0.04322504,-2.06917,-3.411633,-0.029444009,-1.2603015,-0.9246725,-0.43233728,0.83468527,-1.2244484,DirectPT18m326,DirectPT18m326
34,-0.79753613,-1.7162219,0.36710298,-0.61514246,0.5272298,1.3479853,-1.5541894,-1.0510316,1.1546178,-1.2602648,-0.06290909,-0.3968394,0.18482903,0.2867081,-1.2898585,-1.6607378,-0.60774255,-1.0934277,1.098781,-0.4888866,0.1887174,-0.04429765,1.2077764,0.63651764,0.52026594,-0.9357724,-0.42444798,-1.1948866,-0.5270891,0.18245876,0.8565979,1.0461721,DirectPBLN368,DirectPBLN368
35,1.645088,-1.5963144,0.16582656,0.16152188,0.50492394,-0.29520217,-1.1657252,0.62437606,-0.61611027,2.1702003,-0.600576,-0.457269,-1.298929,-0.36433178,-0.34771362,-0.66872466,-0.6090317,-0.7315315,-0.3314622,0.55823946,1.2034843,-0.13996433,0.1193673,-0.2186799,1.7896048,-1.4019027,-1.303464,-0.3304342,-1.2612386,1.5958812,-0.5904698,0.35142365,DirectPT06m368,DirectPT06m368
36,-0.25232637,-0.29920888,0.9647641,0.6786217,0.28996837,1.889827,-0.7968587,0.030093968,0.6670999,1.4148395,2.2808158,-0.82164526,1.6058023,1.0126417,-0.95282,-0.14279945,-0.8501122,0.4641981,-0.78862894,0.76533425,1.0035352,-0.838884,-1.0586848,0.4086928,1.1264436,-1.4913714,-0.14221123,-0.26819125,-0.18572295,1.0022492,1.2308755,0.75158364,DirectPT18m368,DirectPT18m368
37,2.6958609,-1.7127466,-1.2283525,0.03630261,-0.4147882,-1.0231539,-0.43983653,0.9517174,1.3853348,1.6029625,-0.012099929,-2.5890782,2.082429,-0.86619824,-0.114862874,-0.112863064,0.11696422,-0.5826671,1.7878104,-1.2642989,-0.69202226,0.35135654,-0.7509929,-0.43015173,0.43224788,-1.2742407,-0.382204,0.6805521,0.1624279,-0.29413265,0.81512755,1.987783,DirectPBLN120,DirectPBLN120
38,-0.44947416,-1.3582673,-0.66816235,0.57157594,-1.0160992,-0.6010233,-0.6350687,0.11347082,0.12419318,1.1927391,1.8025969,-0.7759756,-0.14140937,-0.13563989,-1.1160877,-0.10313821,-0.90510035,1.1388923,-0.21142063,0.4140201,0.4514822,-0.61687016,2.024726,0.19276008,0.6275311,0.99829966,1.0769535,-0.0937119,-1.1718742,0.6271046,-0.4457054,-0.6212251,DirectPT06m120,DirectPT06m120
39,-0.19450277,-1.0557996,-0.15254617,0.3386805,0.56859493,0.3365817,-0.5955009,0.4491419,0.3059249,-0.64362067,-0.8956142,0.66551596,-0.21950844,-0.2465052,-0.2791829,1.3819447,0.6071917,-0.4302991,0.8172671,2.4524503,0.40966102,-0.25670367,1.8249564,-1.827486,0.9667815,0.11544937,0.5489769,-1.2587667,-0.32499978,-0.09876275,-0.65260315,0.6268234,DirectPT18m120,DirectPT18m120
40,-0.6072764,0.4453606,-2.56394,0.4656767,1.4512646,-0.41259813,0.19265616,-1.074909,1.2173064,-0.5319395,-1.1743522,-1.925631,-0.24318689,-1.8030862,0.18383633,1.0108047,-1.4804686,-0.011014804,1.9637597,-0.945856,-1.5639156,-0.3783428,0.4321793,0.017477185,0.4632041,0.27807754,-0.48386887,-0.58033806,1.141685,1.5396591,0.46554813,-0.1913556,DirectPBLN188,DirectPBLN188
41,1.0431211,-0.30922243,0.666396,0.9386485,-1.8241353,0.74813265,-0.20945707,-0.3425879,1.3161047,0.22420663,-2.3146896,0.51014936,1.0782282,-1.1643975,-0.15025613,-0.5626519,-1.0869092,0.42152518,-0.5712155,0.57846117,1.6986403,0.7663741,0.053560972,-0.1539174,-0.025219232,0.86846673,-0.4623614,-0.24812561,-1.5298204,0.435772,-0.3777034,-0.47334898,DirectPT06m188,DirectPT06m188
42,1.276518,-2.0676074,-1.1189157,-0.15654686,0.12938228,2.0485008,-0.7934993,1.9523387,0.5182614,-2.01564,0.71920353,-0.5316375,0.9915861,-0.49476466,-0.66127115,1.3887651,-1.7279718,-0.3253159,-0.5424127,-0.4896111,0.33127123,2.4113352,-0.46469498,-0.3921679,0.8496646,-0.64607316,0.7704928,0.43417856,0.3234002,-0.95535004,-1.342165,0.18953988,DirectPT18m188,DirectPT18m188
43,0.3500355,0.08516753,-1.4870721,0.57759684,-1.4399775,1.2006791,0.14979152,-0.53952825,-1.2432716,-1.2932087,-0.6937802,-0.376747,1.643558,0.6156451,1.5223176,0.68589306,-0.21000129,-0.1195299,-1.5114685,1.0904918,-0.67306775,-0.29786283,0.51069987,-0.8794697,-0.4706996,0.0009801686,-1.0845119,-0.109392986,-0.74896955,-0.85836625,-1.5492922,0.9064126,DirectPT06m249,DirectPT06m249
44,-0.3364595,-0.8056179,0.17351502,-0.0027595437,0.4070113,0.49579483,-0.15799098,-2.2397876,0.82872045,0.34535137,1.645498,-0.7500182,-0.6461895,-1.9003564,-1.2956848,-0.63075566,0.16392359,1.39503,-0.1328797,0.006288413,1.76102,-0.63740283,0.790943,2.3910904,-0.95918816,1.207056,-0.20319879,-0.60768366,-0.58500296,0.7208533,0.71002966,-0.71669173,DirectPBLN289,DirectPBLN289
45,1.5155816,0.06438536,0.083229035,-0.72224134,0.6947193,0.9680482,1.4255337,-1.2473724,0.56235754,-1.1759492,-0.6778817,-0.8548082,-1.9325174,0.4519132,0.32002532,0.04435426,0.43191633,1.0849447,-1.264929,0.12095317,-0.35084215,2.4137087,-0.6015824,0.5635797,0.3193309,0.08700507,-0.19231996,0.5234105,-1.4843827,-0.9817409,0.8523346,0.72731984,DirectPT06m289,DirectPT06m289
46,1.077723,-0.71870285,-1.5919466,-2.0351815,0.049572796,-1.3423474,1.7909006,-1.1690369,-0.031962678,-0.799503,0.019938275,-0.99262416,-1.1933031,-2.9503028,-0.39073884,0.8629997,0.9321542,0.44207788,1.4897062,-0.8665261,-0.25580448,0.842381,-0.01623955,-0.3143505,-0.29461563,0.61793494,-0.6348466,-0.15013671,0.61456406,-0.3659979,0.93176615,1.8315098,DirectPT18m289,DirectPT18m289
47,0.25899923,-1.6266663,0.59947765,-1.1006233,-1.1851475,0.6412121,1.6708939,0.67730343,3.2428882,-0.9843752,-0.05935967,-1.7711219,0.27339023,-1.2299577,1.2385937,-0.4884683,0.35684898,1.2846626,1.5793861,-0.94469076,0.2580914,0.3461485,0.10461409,-0.6600434,0.51290387,-2.393329,2.4017637,-1.1367364,-0.05799915,0.12625551,1.0366749,-1.2019941,DirectPBLN322,DirectPBLN322
48,-1.1031318,-1.7017465,0.8037684,0.027923584,-2.190837,-0.25333244,1.3700624,1.5790005,1.4519827,0.6154592,-0.51756495,-0.6382416,-1.4504371,-0.010772914,-0.35153478,-0.2135804,1.5100029,0.6189066,1.6601374,-1.4315202,-0.95190555,0.84181756,0.63026994,0.55719614,0.6846117,-3.1576412,0.019791126,0.41274673,-0.79097587,0.48063654,1.119057,-1.6174178,DirectPT06m322,DirectPT06m322
49,1.8037318,-1.3254322,-1.1109728,2.0208573,-1.9515536,1.0768737,1.5734646,0.5386127,0.42122516,-1.3116856,-0.5747148,0.21219337,-0.4335824,-1.6182476,0.38577214,-0.6328146,0.5407794,-0.12610668,1.8571802,1.0112605,-0.68815297,0.4783861,-0.61986583,0.008983992,0.8776793,-2.498721,-0.59218395,2.22794,0.14407265,-1.5191207,0.32546857,-1.3623637,DirectPT18m322,DirectPT18m322
50,0.032054946,-0.74577236,-0.5195187,0.90356773,1.3904241,0.181947,-0.118153185,-0.46901885,-0.5140952,0.5222056,0.34195086,0.3962652,-1.0476048,1.5817711,1.1449142,-1.883424,1.1881877,1.3429554,0.86730194,0.77482355,-1.273724,-0.44493037,0.36107823,1.271639,-0.22873975,-0.5990647,-0.43458867,0.062484853,0.20945266,0.5735962,0.5085479,-0.16406101,DirectPBLN023,DirectPBLN023
51,0.11688575,-0.96177095,-1.2875535,1.0029167,-1.0534892,0.04944372,0.21545804,-1.0033234,1.5877179,-0.058875263,-2.4008775,-1.4092788,-0.49391064,0.32186538,0.07375586,-0.31230983,0.34825492,1.9693663,-0.0863285,0.46938473,0.35606927,1.0832233,-0.38217938,-0.1671629,-0.629965,-2.8368728,0.35910258,0.8162524,1.2399552,0.16656363,1.172645,-0.16227472,DirectPT06m023,DirectPT06m023
52,0.32792038,-0.6320171,-0.1951285,0.24095303,0.83655,-0.5670422,0.61859035,-0.8217964,-1.3342626,1.2408322,1.0474159,-0.58553755,0.4512515,-1.2526174,-1.4491036,1.2132567,0.15933758,-0.0612877,1.7894535,0.51835054,-0.59224266,0.081426024,0.19348823,-1.1125826,0.9827926,-0.4933783,-1.3532102,-1.5439126,0.54735184,1.0241866,1.6752195,-0.7008435,DirectPT18m023,DirectPT18m023
53,0.5317596,-0.2065936,0.6153109,-0.083253056,0.102048784,0.016747475,-0.44644082,-0.83859044,0.8186809,1.191964,2.0101159,-0.39613384,-1.5833994,0.9390111,-2.0718322,-0.1830237,-0.7485719,1.5931273,1.3020216,1.3184344,-0.5108907,0.4819348,-0.292884,1.3890716,0.10471246,-0.0006070435,0.10895252,0.44532907,-0.74646807,0.56235826,-0.5619731,0.18361649,DirectPT06m210,DirectPT06m210
54,-0.29046774,1.1160026,-1.0749694,-1.5810815,-0.21164355,0.7955452,0.81216437,-1.0735829,-1.0770643,0.24489623,-0.9327827,0.33454192,-1.0490054,0.2403786,1.132245,0.9468945,-0.42134303,-2.4509213,0.073661864,-0.73590434,0.59212506,-0.07071656,-1.1716926,0.5617323,-0.08453109,-0.60637695,0.88434696,-0.43351132,1.0213592,0.022973008,-0.08719394,-0.39490253,DirectPT18m210,DirectPT18m210
55,0.8839532,-1.8045276,-0.21257257,0.6911634,0.8042149,-0.32703024,-0.04950224,-0.92802,0.31276083,0.1883589,-0.030285597,0.9763644,0.58067465,-1.2532885,-0.072271764,-2.2976074,1.2649373,-0.25756276,2.0764186,-0.11174144,0.68787336,0.11556871,0.88361454,-0.05886212,-0.7084062,-1.1358763,-0.38941503,0.49808407,-1.3167534,-1.2506921,-1.4731065,-1.1624703,DirectPBLN329,DirectPBLN329
56,0.2095649,0.40580222,1.6133974,0.41885504,-0.6942961,-2.116854,0.42684093,-2.006272,-0.7151666,1.8120687,1.0856034,0.807637,-0.7944706,0.5135647,-1.8298588,-1.6884851,2.3916168,0.9497324,0.39731014,-0.23198467,-1.8313415,1.6292185,-2.0735965,1.3739138,-1.6458029,1.0486536,-0.9798832,-1.49539,2.1623538,2.3368027,1.1730813,0.6535341,DirectPT06m329,DirectPT06m329
57,-0.7067595,-0.7151072,-0.8920599,0.04906094,-0.02093333,0.20091024,0.17267832,1.1883011,-1.0237508,-0.18869044,-0.9976809,0.7637762,-0.62795734,-0.54354864,0.37738025,-0.19207326,1.5596707,-0.26080644,0.6875347,-0.32288912,-2.0363677,-0.18581071,-1.1522477,0.4345903,-0.014555737,1.0519242,-0.6139683,1.3066704,-1.5846356,-1.8440515,-1.2062726,0.30486602,DirectPBLN089,DirectPBLN089
58,-0.017119944,-0.6848457,0.21462128,-0.08825664,-0.30551457,-1.324318,0.7210095,0.10188204,-0.076540515,0.066270605,0.14841092,0.24913034,-0.66709274,1.2638988,-0.81774545,-1.1409032,-1.5961992,0.3928593,-0.6253521,-0.77606654,-0.74806464,0.07432964,-0.12032843,-0.86957,-0.8438141,-1.3485675,1.3700929,-0.83937824,-0.66608274,-0.40153226,0.84462714,0.8344089,DirectPT06m089,DirectPT06m089
59,-1.8604662,-0.9014862,1.5001822,0.96870464,-0.14137056,1.0120958,-1.5668187,0.21749707,-0.34966618,-0.016392589,-0.5540908,0.5538111,-1.4393778,0.4516499,-0.12614086,-0.38912904,0.97989774,-0.26072684,0.946562,0.8640416,-0.6212762,0.20094591,-0.10813096,0.80992734,-0.041636333,-0.10562984,-1.8035198,-1.3772483,1.2774022,1.1306052,0.45439002,0.2181203,DirectPT18m089,DirectPT18m089
60,-2.3217735,-0.7756664,-0.7154838,-1.5533129,0.739158,-1.028094,1.0057797,1.2683837,-0.031331837,-0.19336292,0.4506515,0.54262507,0.16168383,0.9141829,-0.7153105,0.68273175,-0.3569451,2.2957835,0.431279,-0.5036365,1.3519313,-0.79767436,1.2956295,-0.33224258,-1.0483937,-0.13761804,-1.459829,0.8183169,-1.2721164,0.14705768,0.46748737,0.71581554,DirectPBLN006,DirectPBLN006
