ID,0,1,2,3,4
1.3.D0.Exp1,2.3064987097705005,-0.8477935878710511,2.4435548947640324,-1.8126338690439046,-0.2071078594569311
1.5.D0.Exp1,3.7193354766522764,-1.0791079720223284,0.5967959065581196,-0.6525125211763336,-0.7019700810584061
1.6.D0.Exp1,3.315598229538124,-1.29258906445916,0.5546103776126485,-0.6147323773579849,-0.29376207327630943
1.3.D7.Exp1,3.900949884767541,0.09957854863319744,-0.6201217826322497,-1.1972910414393831,-1.2822296848901262
1.5.D7.Exp1,3.971020044603441,0.2967996231895026,-0.6652258434718761,-1.7095163470185804,-1.1213234379021395
1.6.D7.Exp1,3.8635273039360656,0.721178967416768,-1.7338834847705984,-1.4414359842752864,-1.5584366280836819
1.3.D27.Exp1,2.2202626313885627,0.8283259497095263,-0.5495952587832574,-1.5583204568466782,1.5811341156991658
1.5.D27.Exp1,1.8465198744670226,1.213768051503671,-0.0400440612485014,-1.2605013720587477,2.138891872242171
1.6.D27.Exp1,3.481564942848345,0.9008321349809612,-0.9472415776687094,-0.4451659293971781,0.9026862909370187
1.3.D46.Exp1,3.237473868580431,0.1365646133254852,2.139582105337883,3.0285312784897522,-0.19251986683086897
1.6.D46.Exp1,1.3298136793290931,0.8382567148592567,4.534317815886872,2.580943173498945,-0.8687150691626268
1.3.D73.Exp1,4.31050792368021,0.42675160204429297,0.49119595472639843,1.69352757456578,0.4514839204615948
1.5.D73.Exp1,4.090268705013439,1.0149914658956356,1.9853789956225492,1.9779862743761902,0.23198242787208004
1.6.D73.Exp1,2.0608350593612257,1.6126182456192404,1.771433134617418,3.002482163010411,-0.9089721733242067
2.3.D0.Exp1,2.4005139938839473,-0.806361343518501,-0.498747681889742,-0.5207715521074688,-0.5458563468055085
2.6.D0.Exp1,3.5164671696947076,-1.5031194329069892,0.2066471154048425,-0.5907218527296931,0.11567416409664677
2.3.D7.Exp1,3.9017669388731924,0.23357668146950333,-0.9698315766543415,-0.8410846000501035,-0.5475366241233642
2.6.D7.Exp1,3.3889874735066003,0.9269523635908017,-0.88662948123062,-0.7832227529194089,-0.8398195577272513
