,y score 0,y score 1,y pred,y test
0,0.6210387,0.37896135,0,0
1,0.39833182,0.6016682,1,0
2,0.48429608,0.5157039,1,0
3,0.45169765,0.54830235,1,1
4,0.39953756,0.60046244,1,0
5,0.5112268,0.4887732,0,0
6,0.65370494,0.34629506,0,0
7,0.32041472,0.6795853,1,1
8,0.55616415,0.44383582,0,0
9,0.73135984,0.26864013,0,0
10,0.4287883,0.5712117,1,1
11,0.62332535,0.37667465,0,1
12,0.42361438,0.5763856,1,0
13,0.47484112,0.5251589,1,1
14,0.38616544,0.61383456,1,0
15,0.4581939,0.5418061,1,1
16,0.5620261,0.43797392,0,0
17,0.5154999,0.4845001,0,0
18,0.28336716,0.71663284,1,1
19,0.49521613,0.50478387,1,0
20,0.483532,0.516468,1,0
21,0.52441823,0.47558177,0,0
22,0.4810174,0.5189826,1,0
23,0.39610863,0.6038914,1,1
24,0.64838445,0.35161558,0,0
25,0.5034555,0.49654445,0,1
26,0.50759405,0.49240595,0,1
27,0.3149466,0.6850534,1,0
28,0.52600586,0.47399414,0,0
29,0.3833089,0.6166911,1,0
30,0.51514244,0.48485756,0,0
31,0.46955717,0.53044283,1,1
32,0.4808606,0.5191394,1,1
33,0.50658625,0.49341375,0,0
34,0.5016539,0.4983461,0,0
35,0.37407273,0.62592727,1,0
36,0.56168264,0.43831736,0,0
37,0.3356334,0.6643666,1,0
38,0.48517346,0.51482654,1,1
39,0.46255535,0.53744465,1,1
40,0.6834419,0.31655815,0,0
41,0.57748246,0.42251754,0,0
42,0.41422588,0.5857741,1,1
43,0.56772244,0.4322776,0,0
44,0.47336054,0.52663946,1,0
45,0.60940886,0.3905911,0,1
46,0.6283776,0.37162238,0,0
47,0.6731442,0.32685575,0,1
48,0.6119827,0.38801733,0,0
49,0.746178,0.25382203,0,0
50,0.6488421,0.35115787,0,0
51,0.4704253,0.5295747,1,0
52,0.42370713,0.5762929,1,0
53,0.7378447,0.2621553,0,0
54,0.45386428,0.5461357,1,0
55,0.6190426,0.38095742,0,1
56,0.4745494,0.5254506,1,1
57,0.55826604,0.44173396,0,0
58,0.45245212,0.5475479,1,0
59,0.41266638,0.5873336,1,1
60,0.54567456,0.4543254,0,0
61,0.5589111,0.44108889,0,1
62,0.5074193,0.4925807,0,0
63,0.42682886,0.57317114,1,1
64,0.47328216,0.52671784,1,1
65,0.45193022,0.5480698,1,1
66,0.51775455,0.48224548,0,0
67,0.3710019,0.6289981,1,1
68,0.5506122,0.44938776,0,1
69,0.4994722,0.5005278,1,1
70,0.54437184,0.45562816,0,1
71,0.4275434,0.5724566,1,0
72,0.5501528,0.44984722,0,0
73,0.57297266,0.42702731,0,0
74,0.44248337,0.55751663,1,0
75,0.48903435,0.51096565,1,0
76,0.42590535,0.57409465,1,0
77,0.46076947,0.5392305,1,0
78,0.44667065,0.55332935,1,0
79,0.7060801,0.2939199,0,0
80,0.43840313,0.5615969,1,0
81,0.3443271,0.6556729,1,1
82,0.5344912,0.4655088,0,1
83,0.44136643,0.55863357,1,0
84,0.6317133,0.3682867,0,0
85,0.4441719,0.5558281,1,0
86,0.26537037,0.73462963,1,0
87,0.5879159,0.41208413,0,0
88,0.60628194,0.39371806,0,1
89,0.5712502,0.42874983,0,1
90,0.35030138,0.6496986,1,0
91,0.5359895,0.46401045,0,0
92,0.5313815,0.46861848,0,1
93,0.52802885,0.47197118,0,1
94,0.61589545,0.38410455,0,0
95,0.5478483,0.45215172,0,0
96,0.38355196,0.61644804,1,0
97,0.4383064,0.5616936,1,1
98,0.64046,0.35954002,0,0
99,0.42013156,0.57986844,1,0
100,0.52830136,0.47169867,0,0
101,0.49529833,0.5047017,1,0
102,0.6248357,0.37516424,0,1
103,0.37761325,0.62238675,1,0
104,0.4432307,0.5567693,1,1
105,0.55604076,0.44395924,0,0
106,0.5410608,0.4589392,0,0
107,0.48153913,0.51846087,1,0
108,0.45218635,0.54781365,1,1
109,0.55588984,0.44411013,0,0
110,0.60551435,0.39448565,0,0
111,0.45637035,0.54362965,1,1
112,0.6659398,0.3340602,0,0
113,0.29952353,0.70047647,1,0
114,0.5240189,0.47598115,0,0
115,0.3144911,0.6855089,1,1
116,0.4637072,0.5362928,1,0
117,0.6191174,0.3808826,0,0
118,0.48599952,0.5140005,1,1
119,0.2852574,0.7147426,1,1
120,0.29928446,0.70071554,1,0
121,0.6315652,0.36843476,0,0
122,0.26540285,0.73459715,1,0
123,0.39322013,0.6067799,1,1
124,0.4032778,0.5967222,1,1
125,0.33379292,0.6662071,1,1
126,0.53392756,0.4660724,0,1
127,0.5788361,0.42116392,0,1
128,0.4701187,0.5298813,1,1
129,0.4171821,0.5828179,1,1
130,0.66742206,0.3325779,0,1
131,0.39255333,0.6074467,1,0
132,0.4838274,0.5161726,1,0
133,0.6211163,0.37888372,0,0
134,0.52336013,0.47663987,0,1
135,0.36262417,0.63737583,1,1
136,0.5500703,0.44992968,0,0
137,0.63216174,0.3678383,0,1
138,0.4547227,0.5452773,1,0
139,0.56701195,0.43298808,0,0
140,0.4375617,0.5624383,1,0
141,0.30421728,0.6957827,1,1
142,0.4299478,0.5700522,1,1
143,0.60119754,0.39880246,0,1
144,0.46759182,0.5324082,1,0
145,0.6232951,0.37670487,0,0
146,0.3694554,0.6305446,1,1
147,0.51350594,0.4864941,0,0
148,0.7203402,0.2796598,0,0
149,0.49390173,0.5060983,1,1
150,0.3975382,0.6024618,1,1
151,0.45645154,0.54354846,1,0
152,0.62851644,0.37148356,0,0
153,0.6861542,0.3138458,0,0
154,0.5753567,0.4246433,0,0
155,0.47395802,0.526042,1,1
156,0.57435596,0.42564407,0,0
157,0.7144126,0.28558737,0,0
158,0.42426002,0.57574,1,0
159,0.48303425,0.51696575,1,0
160,0.62448454,0.37551543,0,1
161,0.3563404,0.6436596,1,1
162,0.37832183,0.6216782,1,1
163,0.46370512,0.5362949,1,1
164,0.5177536,0.48224637,0,1
165,0.44469953,0.5553005,1,1
166,0.53457344,0.46542656,0,0
167,0.27413177,0.7258682,1,1
168,0.7196739,0.28032616,0,0
169,0.4854322,0.5145678,1,0
170,0.60650074,0.39349928,0,0
171,0.53397465,0.46602538,0,0
172,0.56831527,0.43168473,0,1
173,0.33962673,0.6603733,1,1
174,0.53692424,0.46307576,0,1
175,0.48581034,0.51418966,1,0
176,0.35971642,0.6402836,1,1
177,0.39235115,0.60764885,1,0
178,0.46211135,0.53788865,1,1
179,0.55358005,0.44641998,0,0
180,0.49986005,0.50013995,1,1
181,0.62661517,0.37338483,0,1
182,0.7069794,0.29302064,0,0
183,0.4284895,0.5715105,1,0
184,0.5872139,0.41278613,0,0
185,0.3711785,0.6288215,1,1
186,0.29223412,0.7077659,1,0
187,0.38721174,0.61278826,1,0
188,0.4846567,0.5153433,1,1
189,0.32171172,0.6782883,1,0
190,0.6124445,0.38755545,0,0
191,0.43209952,0.5679005,1,1
192,0.37437642,0.6256236,1,1
193,0.42501104,0.57498896,1,1
194,0.3243428,0.6756572,1,0
195,0.29564756,0.70435244,1,1
196,0.5173812,0.4826188,0,1
197,0.31856984,0.68143016,1,1
198,0.5169749,0.48302504,0,1
199,0.5138602,0.48613977,0,1
200,0.47776663,0.52223337,1,0
