ID,0,1
d0.1,-2.32851642478851,-1.2968732528408555
d0.2,-2.800157430476294,-1.5928289057988203
d0.3,-2.267460838657231,-1.1891773170188267
d0.4,-2.212861133024697,-1.0490964940229692
d0.5,-2.5360568101438736,-1.3683590500093028
d0.6,-2.2322323235737294,-0.9315465292215211
d0.7,-2.08981317846905,-1.1953793620995865
d0.8,-1.8636617966242064,-1.2144024273495042
d0.9,-1.7896618410909904,0.17855385168152155
d0.10,-2.9006464082587127,-1.817852875693276
d0.11,-3.130806319246612,-2.085404555010295
d0.12,-2.558796658111193,-1.0531707063581242
d0.13,-3.0707850834758186,-1.7120739928267161
d0.14,-1.7381801796486118,-0.8044504869160207
d0.15,-1.4763555289494203,-1.084689601954055
d0.16,-2.5584790284740557,-1.330238713179201
d0.17,-1.945139341826784,-1.1791331574621209
d0.18,-2.243062497139735,-1.307147575361557
d0.19,-1.3731168029465322,0.7023989671549223
d0.20,-0.9752353072295923,0.5506688814422814
d0.21,-1.7103656304737944,-0.8858709669148184
d0.22,-2.244672184218692,0.6484631666498925
d0.23,-1.6834094853296107,-0.9568181368489
d0.24,2.544107022884086,-2.8994469286860634
d0.25,2.290497872970554,-2.799602105750135
d0.26,-1.4392662757283676,-0.8170625862604212
d0.27,-1.7177708195482615,-1.010590954305323
d0.28,-1.8712461457394465,1.192150884633426
d0.29,-1.3678517613637564,-0.9035461312803208
d0.30,-1.438641249273722,-0.8909635765393752
d0.31,1.49398235032867,-2.8901423871208376
d0.32,2.663792683887384,-2.1455553877279634
d0.33,-0.5766004716013288,-0.5736713543398075
d0.34,-0.8996830867246777,-1.0407254373734598
d0.35,-1.5771512695348355,-1.011138631072159
d0.36,-1.2150861277405776,-2.8512553363205337
d4.1,-1.817487001188647,-0.9876461530547844
d4.2,-1.7982348399425028,-0.020903538704076022
d4.3,-1.3446499795250988,-0.09859308466797875
d4.4,-2.5844855050836855,-0.9400289299551912
d4.5,-2.253270807177753,-1.4128230621464113
d4.6,-2.544131855444894,-0.8426779377028737
d4.8,-1.2322564979062334,0.035843721713995164
d4.9,-2.050892128163567,-0.8607511593542717
d4.10,-2.3289885600415294,-0.7584666240667812
d4.11,-1.8400615966702312,-0.7077613089991069
d4.12,-1.113276238616897,-0.7869744941535379
d4.13,-1.5310290579414307,-0.6152462849473295
d4.14,-1.2651145512066397,-0.32369348845264784
d4.15,-1.2252671141791867,-1.1264080139910413
d4.16,-1.3660874855334488,-0.4738448350985698
d4.17,-1.6371510184659404,-0.43508241852213264
d4.18,-1.5131646954322775,0.3473553513026142
d4.19,-0.9573773095643677,1.6292592503336083
d4.20,-0.968433471426965,0.32804066126622444
d4.21,-1.198185033878433,-0.1602589543319086
d4.22,-0.923556114472136,1.8437281135852872
d4.23,-0.24653793835601248,0.019481072610518298
d4.24,2.587940841512628,-1.2637302329597622
d4.25,2.3487040339822274,-1.4919700655962116
d4.26,-0.16652759601234135,-0.8446102118057653
d4.27,-0.222466209118213,-0.851988540566541
d4.28,-0.6549795980276121,1.9945391875945608
d4.29,-1.1377057832881698,-0.4952048848764448
d4.30,-1.0402624964113425,-0.0191619669214441
d4.31,1.5209341389720663,-3.049581017438897
d4.32,2.4918395360616086,-3.139378957274343
d4.33,0.43245455403705924,-1.9937269053844102
d4.34,-0.5800830718204907,-1.1453760176982397
d4.35,-1.641795927478683,-0.9795085698978739
d4.36,-2.4475591879445897,-0.8961472297968637
d8.1,-1.1209358247611114,-0.7308739963838211
d8.2,-1.2639893343480062,-0.6622279289859083
d8.3,-1.219099590739302,-0.6247705618122659
d8.4,-1.7319340794686828,-0.40804174720280206
d8.5,-1.6486475591819107,-0.5347623558218262
d8.7,-0.7791025132953154,0.6518896242251047
d8.8,-1.3612862406803639,0.42796698591027293
d8.10,-1.6713645928904277,-0.15990107346320806
d8.11,-0.7808763457023568,0.6862670908177141
d8.12,-0.5566649646562022,-0.7371666593078953
d8.14,-1.4155626233712832,-0.11029956930405006
d8.15,-1.6277714447688718,-0.3558512278722502
d8.16,-0.7555741473856707,0.6326986255118063
d8.17,-1.8987553572677316,-0.4561531753775279
d8.18,-1.4549482198849673,-0.12665100018600278
d8.19,0.8828310584367232,2.5706691938747435
d8.20,0.20489191857297154,1.5739461057499793
d8.21,0.5566133466014208,2.0575627530306324
d8.22,0.13894019310511352,2.6937894854625832
d8.23,1.2910154107764589,0.0534797028775744
d8.24,2.489838388159685,-1.4363989198783476
d8.25,2.7919743720607193,-2.349100835339408
d8.26,2.485700142481194,-0.9223836817557985
d8.27,0.549957551161073,-2.0184266028940576
d8.28,0.712095665960545,2.9995642988459625
d8.29,-0.05999789014771676,1.2153427184352648
d8.30,-0.5945692067990764,1.01151313411462
d8.31,1.0299274029034649,-1.9436827911271803
d8.33,0.9213449929734695,-1.4582176505528188
d8.34,-0.08243295534398844,-0.8564212660287854
d8.35,-1.2241275656299133,-1.3198229411157352
d8.36,-1.6865215527394017,-0.5344854134273054
d11.1,-0.6174459356871901,0.7505246104075315
d11.2,1.158452633161934,0.4706747760148549
d11.3,-0.5028423242436574,0.5665736995102933
d11.4,-1.1915179742420647,-0.30694956595786976
d11.5,-1.275115997804908,-0.8547650694438899
d11.6,-1.4908970099005936,-0.5305277587890668
d11.7,-1.6155631921117588,-0.5804271347767184
d11.8,-1.2150158879912736,-0.5451750983318772
d11.9,-1.101208563519679,-0.4651653869651222
d11.10,-1.894153991943312,-0.8333049994103388
d11.11,-0.5647521823607833,0.39371305777008053
d11.12,0.014122080426653099,-0.35821292405278066
d11.14,-1.1665583859683637,-0.25640709526050326
d11.15,-1.525702850607168,-0.31478418758322674
d11.16,-1.3904646732745796,-0.18515076279286527
d11.17,-1.1270018837498925,-0.5418237985155856
d11.18,-1.7616860551992826,-0.3661443509203611
d11.19,0.6304713507821176,3.029217908271278
d11.20,-0.07897060643013347,0.5057521608516282
d11.21,0.6197577191194029,2.6931322865749303
d11.22,0.4751378419130674,2.7745791038060106
d11.23,0.9244374687434395,0.031243452901641964
d11.24,2.535895907412496,0.19448972947040521
d11.25,3.5911733267278154,-1.8042064848184975
d11.26,2.3382117377137916,-0.9143203560534908
d11.27,1.3798344473577162,-1.4365986325739135
d11.28,0.18542979108957067,2.3244480679507786
d11.29,0.9189125884464657,2.480209509305288
d11.30,0.7601898806119276,2.46495955402827
d11.32,2.0457063264870747,-2.9292680457673197
d11.33,0.36572546081298685,-1.177742800485279
d11.34,0.19940173124495178,-0.510259566855649
d11.35,-0.6021156395375387,-1.1599485894705746
d11.36,-1.2032616990046205,0.10085758168647979
d15.1,-1.423213445920069,0.5671910838078036
d15.3,-1.3130472854479678,-0.18204117399951159
d15.4,-1.8058551267574354,-0.6273203662681659
d15.6,-1.7150264338060177,-0.3760400991688563
d15.7,-0.8057234401433727,-0.17062638947528436
d15.8,-0.9533873021253908,0.31482482103762355
d15.9,-1.0811259934477873,-0.1485472361884269
d15.10,-2.1261468504928183,-0.916583601662911
d15.11,-1.2816994279173883,-0.08532911437156838
d15.12,-1.514253911541831,-0.3845376077899786
d15.14,-1.033967296765962,0.9883950801960504
d15.15,-1.5500565478164006,-0.28075807464662933
d15.16,-1.5001706511197674,-0.38699862829551057
d15.17,-1.5234646251271813,0.15445008347309852
d15.18,-1.5839213966214214,-0.5683284769910577
d15.19,0.0725762930833822,2.5308968955454865
d15.20,0.5486752154145531,2.361897133678992
d15.21,0.13857806528774685,2.2495546818973358
d15.23,2.782335306782067,0.0531246540325295
d15.24,3.198427357103369,-0.7020220163314979
d15.25,2.900047110280816,-1.8945989528357814
d15.26,1.236508223505459,-1.6386292416264479
d15.27,0.5470573027202754,-0.5846999063520754
d15.28,-0.26188117618141643,2.4417730645124047
d15.29,0.8136269782301291,3.0862076252794632
d15.30,-0.40165851844025063,2.6543247989235095
d15.31,2.4236381622288543,0.04897313148935325
d15.32,2.746997372982801,-1.9349517546188817
d15.33,0.7703855323794132,-1.0769253931297196
d15.34,0.10859374002976116,-0.405029046477734
d15.36,-1.0688582769839656,-0.7571137939930027
d18.1,-2.1318849137854077,-1.0275681853905485
d18.2,-1.6908132482321307,-0.8927182086526422
d18.3,-1.6944790538793768,-0.5595134348714841
d18.4,-2.1794047769476403,-1.0163675298866242
d18.6,-1.6980658808248112,0.3378000929500245
d18.7,-1.4108529004418882,-0.9259606792573416
d18.8,-0.38120785342773345,0.8651556469726828
d18.9,-0.836832353623275,-0.057590346418868996
d18.10,-2.072845402702665,-0.7515590005634976
d18.11,-0.33096776386921256,0.9120829376045408
d18.12,-1.1224891232555447,-0.3056469334160828
d18.15,-1.7549411170007974,-0.6351403499115965
d18.18,-0.6759474627229334,1.0140678161420391
d18.19,0.45681364371381894,3.20416750817821
d18.20,0.524958987083719,2.9746013944159917
d18.21,0.2952512370807826,2.9646615488586456
d18.23,3.3956358869873045,1.1977670705424517
d18.24,3.2909325263284916,0.5627864528375538
d18.25,3.2510277823017204,-1.9012634005923985
d18.26,2.7567971972941554,-0.020200782642001956
d18.27,3.1978026841779346,-1.1619005934868933
d18.28,0.3675263949944045,3.183938292226555
d18.29,0.250754866298709,3.0646445423874003
d18.30,-0.12163242405620356,2.756600385800067
d18.31,3.5796536080528494,-0.24303452902798361
d18.32,3.1582727338528853,-1.1439057185979988
d18.34,0.4455877279114663,-0.9301274177098523
d18.35,0.8408351208859113,-0.7977322397740252
d18.36,-1.7235805371220918,-0.8230823474045135
d21.1,-1.5826036975194986,-0.7243335086736883
d21.2,-1.522860657912016,0.4142975911483212
d21.3,-1.5347387518411868,-0.9039127792248868
d21.4,-0.9305574721320427,-0.14334787243727856
d21.6,-0.8755263398662916,-0.037533237063637294
d21.7,-0.21125091107906305,0.919257507233345
d21.8,-0.7327737967843244,-0.1598088286511088
d21.9,-0.038621176590991985,0.44472547110805694
d21.10,-1.786204508727127,-0.3790352968605593
d21.11,-0.37524833519294887,1.1472707843781684
d21.12,-1.3926868080141703,-0.589657259284791
d21.15,-0.5749655750614816,0.16165340526764602
d21.18,-0.4674312086962395,0.23122994174293
