ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426
d18.25,147,0,0,0,0,0,0,0,254,0,0,14,8,0,0,0,0,16,67,229,56,0,109,4,0,3,0,0,0,0,0,0,9,0,35,136,0,0,0,0,0,0,0,6,0,0,0,0,72,50,3,450,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,56,0,0,0,0,68,0,0,0,0,0,0,0,0,0,114,0,5,0,0,0,11,389,0,14,0,0,0,0,18,0,0,24,59,0,224,0,0,100,3,0,0,0,0,0,0,0,102,0,84,74,0,0,8,0,0,118,6,0,159,0,0,0,0,1170,0,114,0,0,28,0,33,0,0,0,89,29,0,800,230,0,0,0,0,0,0,17,6,319,6,7,4,34,0,0,0,0,0,0,0,0,133,40,0,0,10,8,0,0,60,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1534,6,17,0,0,0,19,0,0,0,0,0,38,0,0,0,0,25,14,0,0,0,0,0,4,18,0,0,0,169,72,0,4,0,0,0,0,60,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,442,20,0,0,26,9,0,0,22,186,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,53,0,37,0,0,0,0,0,0,0,0,105,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,19,0,0,0,0,14,0,0,0,20,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,284,12,0,0,8,0,0,31,25,0,21,0,0,0,8,0,0,0,0,0,150,0,0,156,0,0,71,0,0,0,0,0,0,0,12,0,0,0,69,0,54,0,0,0,32,0,0,0,0,0,24,0,69,0,8,10,0,0,391,0,0,0,0,184,0,29,0,0,0,0,0,0,0,0,0,0,144,0,80,0,35,0,5,0
d18.26,82,0,0,0,0,0,0,0,376,0,0,1,8,0,0,0,0,0,6,0,22,0,82,0,0,45,0,0,0,0,0,0,18,0,67,44,0,0,0,0,0,0,0,0,0,0,0,0,74,42,13,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,11,0,0,0,55,0,0,0,0,74,0,0,0,0,0,0,0,0,28,46,0,18,5,0,0,0,279,0,53,0,0,0,0,12,31,0,11,34,0,156,0,0,0,8,43,0,0,0,0,0,0,124,0,42,0,0,0,0,0,0,249,12,0,350,2,0,0,0,2654,0,129,0,0,0,0,95,0,0,0,109,16,0,503,143,0,0,0,0,26,0,12,0,222,7,0,9,0,0,0,0,0,0,0,0,0,93,7,0,0,12,5,0,0,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,589,7,0,0,0,7,0,0,0,0,12,0,55,0,0,0,0,59,0,0,0,0,0,0,8,9,0,0,0,143,149,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,17,0,0,0,0,0,0,9,0,0,0,0,0,214,26,0,0,80,8,0,0,25,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,51,0,0,1,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,35,27,0,0,0,0,14,0,0,0,0,11,8,0,0,29,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,724,21,0,0,12,0,0,92,0,0,0,0,0,0,11,0,0,6,0,0,138,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,33,0,13,0,0,0,46,0,0,0,0,17,156,0,16,0,12,0,0,0,230,0,0,0,6,209,0,31,0,0,14,0,0,0,0,0,0,0,113,0,156,0,25,0,0,0
d18.27,0,0,0,0,0,0,0,0,290,0,0,28,50,0,0,0,0,0,12,0,208,0,125,3,0,33,0,0,0,0,0,0,6,0,32,62,0,0,0,0,0,0,18,17,0,0,0,0,43,29,7,1415,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,27,0,0,0,105,0,0,0,0,44,0,0,0,0,0,0,0,0,0,107,0,9,0,0,0,0,185,0,105,0,0,0,0,10,73,0,52,32,0,116,0,0,0,9,0,0,7,0,0,0,0,86,0,60,0,0,0,11,0,0,392,9,0,503,1,0,0,0,1286,0,166,0,0,12,0,0,24,0,0,45,22,0,225,334,0,0,0,0,30,0,19,0,347,13,0,6,0,0,0,0,0,0,0,0,0,63,1,0,0,0,15,0,0,31,0,0,0,0,37,0,7,0,0,0,0,2,0,0,0,0,677,9,3,0,0,0,13,0,0,7,41,0,34,0,0,0,0,31,47,0,0,0,0,0,21,6,0,0,24,186,242,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25,0,23,0,0,0,9,0,0,24,0,0,0,2,0,66,11,0,0,120,27,0,0,37,172,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,23,0,85,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,21,0,0,0,41,0,0,0,0,21,47,0,0,0,59,7,0,0,33,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,218,21,0,0,9,0,0,40,16,0,59,0,0,0,20,0,0,2,0,0,177,0,0,65,6,0,18,0,13,0,0,0,3,0,0,0,0,10,20,0,15,0,0,0,89,0,32,0,0,53,362,0,16,0,0,4,0,0,108,0,0,0,0,140,0,60,0,0,41,0,0,0,0,0,0,0,210,9,86,0,47,0,0,0
d18.28,865,0,0,0,0,0,0,3,471,0,0,0,4,0,0,0,0,0,0,2,3,0,90,0,0,14,0,0,0,0,0,0,12,0,20,241,0,0,0,0,0,0,0,0,0,0,0,0,77,33,15,382,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,39,0,0,0,0,182,17,0,0,0,0,0,23,0,32,6,0,0,0,0,0,0,71,0,0,0,0,0,0,12,13,0,12,0,0,66,0,0,0,0,23,0,0,0,0,0,0,31,0,36,351,0,0,68,0,0,154,2,0,0,155,0,0,0,1949,0,38,0,0,13,0,26,0,0,0,22,0,0,352,0,0,0,0,0,0,0,18,0,222,0,0,8,0,0,0,0,0,4,0,0,0,26,0,0,0,6,0,0,0,64,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,575,0,0,0,0,0,19,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,281,81,20,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,84,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,26,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,48,0,38,175,0,0,0,0,0,0,29,0,4,4,0,0,0,7,0,0,0,0,0,249,0,0,957,0,4,0,0,0,0,0,0,0,0,0,36,0,0,0,0,39,0,0,0,22,0,0,7,0,0,30,0,2,0,0,0,0,0,161,0,0,0,0,398,0,23,0,0,0,0,0,0,0,0,0,0,224,0,34,0,2,0,0,0
d18.29,0,0,0,0,0,0,0,0,443,8,0,0,3,0,0,0,0,0,0,0,0,0,54,6,0,17,0,0,11,0,0,0,6,0,28,165,0,0,0,0,0,0,0,0,0,0,0,0,166,30,5,676,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,101,0,99,0,0,0,15,0,0,0,0,82,1,0,0,0,0,0,0,0,32,53,0,0,0,0,0,11,144,0,34,0,0,0,0,9,11,0,15,0,0,90,0,0,0,0,34,0,0,0,0,0,0,49,0,33,0,0,0,33,0,0,210,8,0,190,799,0,0,0,2264,0,86,0,0,10,0,0,13,0,0,82,8,0,536,0,0,0,0,0,34,0,18,3,178,0,0,8,0,0,0,0,0,0,0,0,0,34,0,0,1,17,0,0,0,28,0,0,0,0,0,0,0,0,1289,0,0,0,0,0,0,0,556,5,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,21,9,0,0,0,0,0,0,11,2,0,0,126,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0,14,0,0,0,5,0,429,11,0,0,55,4,0,0,0,101,0,0,0,0,0,39,0,9,0,0,0,0,0,25,0,29,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,36,0,15,0,124,80,0,0,0,0,0,0,57,4,12,0,0,0,0,10,0,0,0,0,0,114,0,0,62,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,90,0,7,0,0,0,0,0,209,0,0,0,0,268,0,35,0,0,0,0,0,0,0,0,0,0,221,5,56,0,0,0,0,0
d18.3,551,0,0,0,0,0,0,5,286,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10,12,0,0,8,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,93,36,8,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,4,0,0,0,13,52,0,0,0,0,177,12,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1392,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,3,13,0,16,0,0,0,0,22,0,9,242,0,0,16,0,0,183,0,0,34,0,0,0,0,2648,27,15,0,0,13,0,0,0,0,0,214,0,0,27,0,0,0,0,0,0,0,8,0,83,0,0,0,0,0,0,0,0,0,0,0,0,451,0,2,0,17,20,0,0,44,66,0,0,0,14,0,48,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,18,0,62,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,190,108,0,8,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,85,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,81,0,0,0,0,0,0,0,0,0,0,0,31,312,0,0,0,0,0,0,48,0,0,8,0,0,0,0,0,0,0,8,0,165,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,485,0,29,0,0,0,5,0,0,0,0,0,0,67,0,31,0,5,0,0,0
d18.30,993,0,0,0,0,0,0,12,136,8,0,0,20,0,0,0,0,16,2,0,0,0,123,6,0,102,0,0,0,0,0,0,14,0,39,72,0,15,0,0,0,0,0,0,0,0,0,0,89,17,0,645,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,50,0,21,0,0,0,32,0,0,0,0,41,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,165,0,0,0,2,0,0,2,0,0,32,0,0,45,0,0,0,2,78,0,0,0,0,0,0,63,0,77,417,0,0,0,0,0,180,0,0,0,1190,0,0,0,940,0,92,0,0,12,0,39,0,0,0,61,0,0,359,157,0,0,0,0,112,0,44,4,247,0,0,0,0,0,0,0,12,6,0,0,0,50,0,0,0,6,0,0,0,35,0,0,0,0,5,0,0,0,491,0,0,0,0,0,0,0,152,9,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,119,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,323,1,0,0,0,10,0,0,1,118,0,0,0,0,0,24,0,0,0,0,0,0,0,22,0,12,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,437,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,3,0,0,0,96,0,0,1211,5,0,0,0,0,0,0,0,0,0,0,177,0,0,0,2,71,0,0,0,37,0,0,0,0,0,16,0,36,0,0,0,0,0,157,0,0,0,0,117,0,46,0,28,0,0,0,0,0,0,0,0,338,0,75,0,19,0,0,0
d18.31,219,0,0,0,0,0,0,0,364,6,0,8,13,1,0,1,0,0,1,616,74,0,108,8,0,101,11,0,1,0,0,0,9,0,98,44,0,1,0,0,0,0,14,10,0,0,0,0,63,15,25,148,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,27,225,0,0,0,111,0,0,0,0,65,0,0,0,0,0,0,5,3,3,169,0,9,0,0,0,0,580,0,13,0,0,0,0,11,22,0,39,40,0,108,0,0,11,11,3,0,8,0,0,0,0,202,0,51,91,0,0,12,0,0,49,9,0,65,6,0,0,0,1390,0,125,0,0,11,0,63,0,0,0,78,14,0,478,64,0,0,0,0,0,0,24,3,252,6,0,10,40,0,0,0,0,0,0,0,0,153,15,0,0,13,0,0,1,49,2,0,0,0,16,0,0,0,8,0,0,2,0,0,0,0,362,10,9,0,0,0,25,0,0,0,0,0,55,0,5,0,0,8,44,0,0,0,0,0,20,23,0,0,0,123,79,0,7,0,0,13,0,33,7,0,0,0,0,0,0,10,14,0,9,0,0,0,2,0,0,0,0,0,0,0,0,64,59,0,0,18,8,0,0,27,139,0,0,6,0,0,0,0,6,0,0,0,0,11,20,0,8,0,32,0,0,0,0,0,0,0,0,235,0,34,0,0,1,0,0,0,20,0,0,13,45,0,0,0,0,7,12,0,3,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,631,47,0,0,1,0,0,93,22,0,56,0,0,0,20,7,0,3,0,0,116,0,0,229,6,0,166,0,1,0,0,0,28,0,4,0,0,0,95,0,92,0,0,0,46,0,0,14,0,0,41,0,63,0,0,4,0,0,238,0,0,0,0,128,0,57,0,0,0,0,0,0,0,0,0,0,451,0,227,0,123,0,11,0
d18.32,259,0,0,0,0,0,0,0,282,8,0,6,5,0,0,0,0,0,2,612,43,0,31,5,0,123,10,0,0,0,0,0,7,0,104,67,0,0,0,0,0,0,0,12,0,0,2,0,37,37,6,18,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,18,387,0,0,0,45,0,0,0,0,58,0,0,0,0,0,0,0,0,0,173,0,5,0,0,0,0,468,0,26,0,0,0,0,16,0,0,22,25,0,83,0,0,25,2,0,0,0,0,0,0,0,175,0,17,118,0,0,11,0,0,8,6,0,95,0,0,0,0,1526,0,108,0,0,16,0,75,0,0,0,54,10,0,1230,0,0,0,0,0,0,0,27,3,66,2,0,13,34,1,0,0,0,0,0,0,0,155,18,0,0,12,0,0,0,36,0,0,0,0,22,0,12,0,6,0,0,0,0,0,0,0,540,6,7,0,0,0,28,0,0,0,0,0,53,0,5,0,0,29,0,0,0,0,0,0,3,11,0,0,0,96,24,17,3,0,0,0,0,28,0,0,0,0,0,0,0,6,25,0,12,0,0,0,0,0,0,0,0,0,0,0,0,106,12,0,0,12,5,0,0,29,224,0,0,0,0,0,0,0,0,0,0,0,0,6,45,0,23,0,35,0,0,0,0,0,0,0,0,271,0,7,0,0,10,0,0,0,10,0,0,25,19,0,0,0,0,2,0,0,2,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,559,22,0,0,0,0,0,120,10,0,21,0,0,0,12,5,0,0,0,5,87,0,0,309,6,11,109,0,0,0,0,0,38,0,0,0,0,0,29,0,52,0,0,0,49,0,0,5,0,0,81,0,54,0,0,4,0,0,519,0,0,0,0,203,0,25,0,0,0,0,0,0,0,0,0,0,253,0,163,0,24,0,4,0
d18.34,22,0,0,0,0,0,0,0,297,11,0,0,3,0,0,0,0,0,0,0,21,0,80,2,0,7,0,0,0,0,0,0,14,0,30,60,0,2781,0,0,0,0,0,0,0,0,0,0,62,0,19,204,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,49,247,0,0,0,25,0,0,0,0,83,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,266,0,22,0,0,0,0,14,17,0,11,0,0,35,0,0,0,3,58,0,33,0,0,0,0,90,0,29,0,0,0,5,0,0,60,3,0,439,0,0,0,0,1553,0,87,0,0,0,0,0,0,0,0,56,8,0,538,0,0,0,0,0,26,0,0,9,178,0,0,0,0,0,0,0,7,0,0,0,0,87,0,0,0,0,0,0,0,31,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,64,595,13,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,23,0,0,0,0,0,0,1,15,0,0,0,57,194,31,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,279,8,0,0,104,11,0,0,23,293,0,0,8,0,0,0,0,0,0,0,0,0,0,33,0,46,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,35,0,85,423,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,38,0,0,9,0,0,86,0,28,0,0,0,0,0,241,0,0,0,0,215,0,37,0,0,29,0,0,0,0,0,0,0,256,5,98,0,6,0,0,0
d18.35,30,0,0,0,0,0,0,0,154,0,0,0,127,0,0,0,0,0,5,10,0,0,83,4,0,24,0,0,0,0,0,0,11,0,222,113,0,1045,0,0,0,0,23,0,0,0,0,0,77,35,67,945,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,134,0,0,0,0,24,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,332,0,38,0,0,0,0,17,0,0,9,0,0,56,0,0,0,18,82,0,0,0,0,0,0,408,0,106,0,0,0,0,0,0,332,0,0,81,2,0,0,0,1183,0,300,0,0,15,0,0,0,0,0,44,0,0,492,53,0,0,0,0,0,0,4,2,189,7,0,0,0,0,0,0,8,0,0,0,0,86,2,0,0,0,0,0,0,22,4,0,0,0,34,0,0,0,0,0,0,4,0,0,0,42,234,15,2,0,0,0,0,0,0,0,2,0,53,0,2,0,0,13,0,0,0,0,0,0,0,38,0,0,0,125,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,0,16,1,13,0,9,0,0,0,0,0,13,0,0,399,20,0,0,23,10,0,0,29,107,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,44,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,28,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47,0,0,0,0,0,0,0,0,0,84,0,0,0,0,79,0,1,0,0,140,0,0,23,0,0,4,0,0,0,0,0,0,0,9,0,0,0,93,0,25,0,0,0,28,0,0,12,0,0,400,0,140,0,0,0,0,0,221,0,0,0,0,103,0,57,0,21,0,0,0,0,0,0,0,0,294,13,432,0,92,0,7,0
d18.36,654,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,8,0,21,9,0,35,0,0,0,0,0,0,20,0,0,130,0,1951,0,0,0,0,0,0,0,0,0,0,32,32,0,247,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,1,30,0,0,0,0,93,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,137,0,0,0,4,0,0,0,0,0,0,0,0,80,0,0,0,0,3,0,0,0,0,0,0,13,0,22,300,0,0,25,0,0,94,0,0,0,0,0,0,0,1841,0,45,0,0,16,0,0,0,0,0,44,0,0,896,0,0,0,0,0,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,58,373,9,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,171,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,284,0,0,0,0,0,0,9,15,191,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,28,0,19,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,150,0,0,793,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,18,0,0,0,0,0,36,0,0,0,0,0,466,0,0,0,0,321,0,21,0,0,15,0,0,0,0,0,0,0,314,4,0,0,4,0,0,0
d18.4,208,0,0,0,0,0,0,5,335,0,22,0,3,0,0,0,0,0,4,0,0,0,59,0,0,31,3,0,0,0,0,0,11,0,47,60,0,0,0,0,0,0,5,0,0,0,0,0,107,12,16,401,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,89,0,0,0,1,9,24,0,0,0,0,279,5,0,0,0,0,0,4,0,2,0,0,0,18,0,0,0,615,0,0,0,2,0,0,3,32,0,5,0,0,23,0,0,0,9,26,0,31,14,0,0,0,66,0,12,76,0,0,11,0,0,131,4,0,140,0,0,0,0,3356,56,66,0,0,13,0,57,0,0,0,220,0,0,31,0,0,0,0,0,0,0,0,4,115,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,9,3,0,0,42,18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,29,0,127,0,0,0,0,16,0,0,0,0,0,0,14,0,0,0,0,331,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,72,11,0,0,36,0,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,206,0,0,0,4,0,0,0,0,0,31,0,10,304,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,326,24,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,19,0,0,5,0,0,32,0,0,0,0,0,0,6,0,0,0,0,0,737,0,14,0,0,0,0,0,0,0,0,0,0,25,0,66,0,13,0,0,0
d18.6,1099,0,0,0,0,0,0,5,265,13,0,0,3,0,0,0,0,0,7,0,0,0,122,3,0,44,0,0,0,0,0,0,3,0,79,187,0,0,0,20,0,0,5,0,0,0,0,0,66,29,13,512,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,4,4,0,0,0,52,0,0,0,0,129,6,0,0,0,0,0,21,0,33,0,0,0,76,0,0,0,360,0,0,0,1,0,0,13,48,0,18,0,0,57,0,0,0,15,3,0,108,47,0,0,0,171,0,16,467,0,0,38,0,0,146,4,0,36,5,0,0,0,1421,0,250,0,0,8,0,14,0,0,0,57,0,0,97,0,0,0,0,0,0,0,9,0,302,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,5,3,0,0,31,145,0,0,0,43,0,0,0,13,0,0,0,0,0,0,0,951,2,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,117,136,0,0,4,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,469,23,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,8,4,5,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,25,0,0,0,0,31,0,0,2,8,0,0,0,0,0,19,0,27,76,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,1,0,110,103,0,1297,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,46,0,19,20,0,0,34,0,0,0,0,0,0,30,37,0,0,0,0,383,0,23,0,0,0,0,0,0,0,0,0,0,100,0,136,0,14,0,0,0
d18.7,49,0,0,0,0,0,0,27,72,21,0,0,231,0,0,0,0,0,0,0,0,0,62,0,0,231,0,0,21,0,0,0,0,0,238,38,0,0,0,0,0,0,0,0,0,0,0,0,15,17,127,22,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1282,0,0,0,51,0,0,0,0,20,50,0,0,0,0,0,61,0,90,21,0,0,0,0,0,0,103,0,0,0,0,0,0,105,147,0,154,0,0,22,42,0,0,0,72,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,16,0,838,0,0,0,0,238,0,535,0,0,0,0,0,49,0,0,30,0,0,375,0,0,0,0,0,292,0,31,24,119,0,0,0,0,0,0,0,43,0,0,0,0,47,0,0,0,8,29,0,0,11,55,0,0,0,57,0,0,0,5,0,0,0,0,0,0,0,118,7,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,33,0,0,0,0,0,0,26,11,0,0,0,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,47,0,28,0,0,0,0,0,17,0,0,124,0,0,0,189,27,0,0,16,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,119,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,38,0,0,0,0,0,0,0,0,0,126,0,0,0,0,129,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,50,0,0,0,27,0,84,57,0,0,60,0,16,0,0,0,0,0,174,0,0,0,0,65,0,112,0,9,0,0,0,0,0,0,0,0,857,0,549,0,77,0,0,0
