,y test,y pred,y score
68,0.0,0.0,-0.02863097110167978
69,0.0,0.0,-2.156365261077439
70,0.0,0.0,-1.9883693040469574
71,0.0,0.0,-1.1906401470232817
72,0.0,0.0,-1.4866097710686392
73,0.0,0.0,-0.4699963509107238
74,0.0,0.0,-0.33799382225589214
75,0.0,0.0,-2.803376428833166
76,0.0,0.0,-2.284596714813878
77,0.0,0.0,-0.22646711658934382
78,0.0,0.0,-0.4992056652894291
79,0.0,0.0,-1.0707607296273265
80,0.0,0.0,-1.1925334462439103
81,0.0,0.0,-0.07031151151204307
82,0.0,0.0,-0.8164645133489367
83,0.0,0.0,-0.9758187895235167
84,0.0,1.0,1.0130914747008966
85,0.0,0.0,-0.3109775556916933
86,0.0,1.0,0.5764013032994616
87,1.0,1.0,1.314777194281509
88,0.0,0.0,-2.317590202931644
89,0.0,1.0,1.0348264703805659
90,0.0,0.0,-0.9829213348432267
91,0.0,0.0,-0.40476130755814343
92,0.0,0.0,-0.9024971847438611
93,0.0,0.0,-1.0295219073318984
94,0.0,0.0,-1.490626245660149
95,0.0,0.0,-0.7993195955225395
96,0.0,0.0,-1.4771795266333574
97,0.0,0.0,-0.5834956617814141
98,0.0,0.0,-2.7527253261627287
99,0.0,0.0,-0.589606538025559
100,0.0,0.0,-2.3841555309855833
101,0.0,1.0,0.38442774674225977
102,0.0,0.0,-1.1008288417862793
103,0.0,0.0,-2.3106297908443354
104,0.0,0.0,-1.1161940116613747
105,0.0,0.0,-2.3153631509142163
106,0.0,0.0,-0.9108089459684378
107,0.0,0.0,-2.091086545532166
108,0.0,0.0,-2.8010357724539086
109,1.0,0.0,-0.21386815239113632
110,0.0,1.0,0.47356154763717606
111,0.0,0.0,-1.2566505682962648
112,0.0,0.0,-1.5862714599388865
113,0.0,0.0,-2.4947648917672076
114,0.0,0.0,-0.2649801979591869
115,0.0,0.0,-1.0392062950114807
116,1.0,1.0,0.2418923979081894
117,0.0,0.0,-0.918749611532808
118,0.0,0.0,-1.3038506539241341
119,0.0,0.0,-1.1350209445015782
120,0.0,1.0,0.11475032989951017
121,1.0,1.0,0.42355969990718634
122,0.0,0.0,-0.7948165935746144
123,0.0,0.0,-0.6016134510197081
124,1.0,1.0,1.3968971441386642
125,0.0,1.0,0.09273608325297855
126,0.0,0.0,-0.9522396648166059
127,0.0,0.0,-1.8333140063174427
128,0.0,1.0,0.9872194862430489
129,0.0,0.0,-2.275562057030997
130,0.0,0.0,-0.4217830684110876
131,0.0,0.0,-3.1977882618483076
132,0.0,1.0,0.6752368471130538
133,0.0,0.0,-0.051854585590157876
134,0.0,1.0,0.3999436808199984
135,0.0,0.0,-0.33106192876227747
136,1.0,1.0,0.16426979992416413
137,0.0,0.0,-0.37546128467829487
138,0.0,0.0,-1.980974331714155
139,0.0,0.0,-1.5238058111582373
140,0.0,0.0,-1.3455472627788252
141,0.0,0.0,-1.5074415273236954
142,0.0,0.0,-1.1221728163914224
143,0.0,0.0,-2.102756868774857
144,0.0,0.0,-0.3910255321814496
145,0.0,1.0,0.3212419074627674
146,0.0,0.0,-0.6406845567901115
147,0.0,0.0,-0.8626061087447067
148,0.0,0.0,-1.9922706541131707
149,0.0,0.0,-1.1734247249429535
150,0.0,1.0,1.0165305387351622
151,0.0,0.0,-1.5182147968694752
152,0.0,1.0,0.11718289607105103
153,0.0,1.0,0.6522397197351829
154,0.0,0.0,-2.0868052745218155
155,0.0,0.0,-0.9090114486180444
156,0.0,0.0,-1.4297096020146676
157,0.0,0.0,-1.7682278489990804
158,0.0,0.0,-1.0689531994126864
159,0.0,0.0,-2.602257070416398
160,0.0,0.0,-1.4091610076318712
161,0.0,1.0,0.1563679736912812
162,0.0,0.0,-1.6425756438784076
163,0.0,0.0,-1.1710521994668084
164,0.0,0.0,-1.3667866901525745
165,1.0,0.0,-0.13212729713774507
166,0.0,0.0,-2.822580709042497
167,0.0,0.0,-1.136359589875417
168,0.0,0.0,-2.0078965864677776
169,0.0,0.0,-1.595189226791872
170,0.0,0.0,-1.8980785972996341
171,0.0,0.0,-0.4740156333279796
172,0.0,0.0,-0.7343319061849832
173,0.0,0.0,-1.6394167993562583
174,0.0,0.0,-2.0413204478723155
175,0.0,0.0,-0.48219723644381535
176,0.0,0.0,-0.4186072484368907
177,0.0,0.0,-2.295167093916344
178,0.0,0.0,-1.7902610697575914
179,0.0,0.0,-0.09019618147405162
180,0.0,0.0,-2.104964537890652
181,0.0,0.0,-2.3933025015330154
182,0.0,1.0,1.0581781458963015
183,0.0,0.0,-1.0053998002048408
184,0.0,0.0,-0.9028227581375523
185,0.0,1.0,0.8632137025952291
186,0.0,0.0,-0.08400661280240762
187,1.0,1.0,1.154171002384754
188,1.0,1.0,1.2756865715826144
189,0.0,1.0,0.3688878118971559
190,0.0,1.0,0.04360121029030306
191,0.0,0.0,-2.13137636644474
192,0.0,0.0,-1.762250301676423
193,1.0,1.0,0.15779708440611295
194,0.0,0.0,-2.610758692628625
195,0.0,0.0,-2.542633927694548
196,0.0,0.0,-0.6894156272367484
197,0.0,0.0,-2.0008035028879156
198,0.0,1.0,1.5256628939257615
199,0.0,1.0,1.2072019402537508
200,0.0,0.0,-1.414827179801287
201,0.0,0.0,-1.2951749953419545
202,0.0,1.0,0.3408578061278511
203,0.0,0.0,-1.7198030267748576
204,0.0,0.0,-2.4464453946998317
205,0.0,0.0,-1.8240187852348921
206,0.0,0.0,-0.7702356419427943
207,0.0,1.0,1.4674110709791197
208,0.0,0.0,-1.2156674428565637
209,0.0,0.0,-1.6435539901491827
210,0.0,0.0,-3.2297911190819364
211,0.0,0.0,-0.5779047872189007
212,0.0,0.0,-1.8730781772809433
213,0.0,0.0,-0.2347868799317132
214,0.0,0.0,-2.032345609439213
215,0.0,0.0,-0.8709510516040081
216,0.0,0.0,-0.06246185334008514
217,0.0,1.0,0.7067736301609466
218,0.0,0.0,-0.1857690012694071
219,0.0,0.0,-0.5170893169824359
220,0.0,0.0,-0.11747176290062988
221,0.0,1.0,1.2248313975619216
222,1.0,1.0,2.543780226018211
223,0.0,0.0,-4.096972189893762
224,0.0,0.0,-0.7294718137051666
225,0.0,1.0,0.2571989004349351
226,0.0,0.0,-0.9969563799972245
227,0.0,0.0,-0.10113918702878077
228,0.0,0.0,-4.030422663455598
229,0.0,0.0,-2.1750298580766962
230,0.0,0.0,-0.6855984704233412
231,0.0,1.0,1.3050765728865974
232,0.0,0.0,-0.9963475809249946
233,0.0,0.0,-3.169848039954689
234,0.0,0.0,-2.65968919080054
235,0.0,0.0,-1.4552819237773817
236,0.0,0.0,-1.179125803172133
237,0.0,0.0,-2.251051362141943
238,0.0,0.0,-2.3562980972384597
239,0.0,1.0,1.3618949258069746
240,0.0,0.0,-0.10089216109609289
241,0.0,0.0,-0.6930805723366682
242,1.0,1.0,2.8104432002452535
243,0.0,0.0,-2.8646376481610867
244,0.0,0.0,-0.12022742088179106
245,0.0,1.0,0.742851478245178
246,0.0,1.0,0.8832674513981633
247,0.0,0.0,-2.1603984753010357
248,0.0,0.0,-1.1874707978832126
249,0.0,0.0,-3.497102746886529
250,0.0,0.0,-1.6507783435902463
251,0.0,0.0,-0.599992668658868
252,0.0,1.0,0.8393519129896863
253,0.0,0.0,-2.381564269200638
254,0.0,1.0,0.16621608583520642
255,0.0,1.0,0.2818452906606441
256,0.0,0.0,-2.275798225072504
257,0.0,0.0,-0.44269841631642926
258,0.0,1.0,1.7485841106759388
259,0.0,0.0,-1.8648139927278833
260,1.0,0.0,-0.6602349160917793
261,0.0,1.0,0.11853597283435979
262,0.0,0.0,-1.784021558239595
263,0.0,1.0,1.7711349722939134
264,1.0,0.0,-2.6196285582637993
265,0.0,0.0,-0.8139590568781444
266,0.0,1.0,0.1285523296307659
267,0.0,0.0,-0.9182583021705923
268,0.0,1.0,0.870154269234503
269,0.0,1.0,0.07638541315892633
270,0.0,0.0,-1.9403574926774534
271,0.0,0.0,-1.4464514226692815
272,0.0,0.0,-1.3703032498892376
273,0.0,0.0,-1.5985916806179903
274,0.0,1.0,0.2082191197597656
275,0.0,0.0,-0.7276342387740609
276,0.0,1.0,0.23896588958137377
277,0.0,1.0,0.18206606721016283
278,0.0,0.0,-2.0841177833684537
279,0.0,0.0,-1.7835821700566277
280,0.0,0.0,-1.8495029789672466
281,1.0,1.0,0.808837135229026
282,0.0,0.0,-0.6286466986912708
283,0.0,0.0,-0.4027308275749081
284,0.0,0.0,-1.8790015658102122
285,0.0,0.0,-0.54980276281292
286,0.0,0.0,-3.1828751798638444
287,0.0,0.0,-0.9022383549106728
288,0.0,0.0,-0.26689703470980897
289,0.0,0.0,-2.0352240085200446
290,0.0,0.0,-2.5818593384605713
291,0.0,0.0,-1.6106174895923144
292,1.0,1.0,1.2594358444255151
293,0.0,0.0,-1.604384047105484
294,0.0,0.0,-0.6263027905131638
295,0.0,0.0,-1.3531688794673402
296,0.0,0.0,-0.7083084395699748
297,0.0,1.0,0.16541500257504405
298,0.0,1.0,1.4875309355692714
299,0.0,0.0,-1.39584265114561
300,0.0,0.0,-0.6871278764370051
301,0.0,0.0,-0.10428037994721984
302,0.0,0.0,-1.5374184234145196
303,0.0,0.0,-2.1717000109495146
304,0.0,0.0,-0.043865946766927344
305,0.0,0.0,-1.0118288182038375
306,0.0,0.0,-1.0989792760113164
307,1.0,1.0,1.5893972076449678
308,0.0,0.0,-0.8732006944869031
309,0.0,0.0,-1.5712865043521471
310,0.0,0.0,-0.3119592483906166
311,0.0,0.0,-1.7700405627065652
312,0.0,0.0,-0.4586610654233867
313,0.0,0.0,-1.0523458321347894
314,0.0,0.0,-0.6735273002779893
315,0.0,1.0,0.25041217900572876
316,0.0,0.0,-0.4695518443510409
317,0.0,0.0,-0.9352052410158945
318,1.0,0.0,-0.7195849879158969
319,0.0,0.0,-0.8406692849486939
320,0.0,0.0,-1.3822535049887834
321,0.0,0.0,-1.9373027619947505
322,0.0,0.0,-1.7748499973939373
323,0.0,1.0,0.12867252064238366
324,0.0,0.0,-2.2544745015382848
325,0.0,0.0,-0.7351617860272681
326,0.0,0.0,-3.143018646953306
327,0.0,0.0,-1.5484335299963248
328,0.0,0.0,-1.9599944212486502
329,0.0,0.0,-3.1161758054307724
330,0.0,0.0,-1.2147001811488667
331,0.0,0.0,-0.43823075180453097
332,0.0,0.0,-0.7323292519456785
333,0.0,0.0,-4.379679818113177
334,0.0,0.0,-0.5440498459422234
335,0.0,0.0,-1.5969563198920937
336,0.0,0.0,-2.4695465742888674
337,0.0,0.0,-2.2338778578796923
338,0.0,0.0,-2.312970587132403
339,0.0,1.0,0.5266231717514287
340,0.0,0.0,-0.6616833820739252
341,0.0,0.0,-1.8556479320723023
342,0.0,0.0,-1.5184585678424138
343,0.0,0.0,-0.09791057653066182
344,1.0,1.0,0.29696970052644556
345,0.0,0.0,-1.667369237697804
346,0.0,0.0,-1.4556165451077552
347,0.0,1.0,0.8093213913965291
348,0.0,0.0,-1.3767403230501123
349,0.0,0.0,-1.5714294523202648
350,0.0,0.0,-2.118648864759485
351,0.0,0.0,-2.7042916803098747
352,0.0,0.0,-1.0118134891647048
353,0.0,0.0,-0.11895579248748489
354,0.0,0.0,-1.1120288926791726
355,0.0,0.0,-2.3046808093113773
356,0.0,0.0,-2.7733540679426127
357,0.0,0.0,-3.2940612294853615
358,0.0,0.0,-0.9517532328782476
359,0.0,0.0,-2.3537656043511586
360,0.0,0.0,-1.2436154686443581
361,0.0,0.0,-1.3871127405003474
362,0.0,1.0,0.04556642760590246
363,0.0,0.0,-1.6092795104880668
364,0.0,0.0,-0.5321359926125077
365,0.0,0.0,-1.912065824192207
366,0.0,1.0,0.12235512128356751
367,0.0,0.0,-1.1849312172387354
368,1.0,1.0,1.9417282784150216
369,0.0,0.0,-2.05009323264071
370,0.0,0.0,-2.332712364450905
371,0.0,0.0,-2.760446264339887
372,0.0,1.0,0.49988815142577503
373,0.0,0.0,-0.40903953258892367
374,1.0,1.0,0.808647104396896
375,1.0,1.0,2.267292079913096
376,0.0,0.0,-1.8287274541251324
377,1.0,1.0,3.1451930948864617
378,0.0,0.0,-0.6476491808646488
379,0.0,0.0,-1.882626861455468
380,0.0,0.0,-0.8377421310501589
381,0.0,0.0,-0.47464602551604884
382,0.0,1.0,0.09174441714517034
383,0.0,0.0,-0.16322015391802291
384,0.0,0.0,-0.5282030581957735
385,1.0,0.0,-0.3504693898188075
386,0.0,0.0,-2.134763132169499
387,0.0,1.0,0.6822995434216891
388,0.0,0.0,-2.5825255210130402
389,0.0,1.0,0.864410391772071
390,0.0,0.0,-2.186798824596516
391,0.0,0.0,-0.15214684880252316
392,1.0,1.0,0.7729017866676854
393,0.0,0.0,-1.877580988907817
394,0.0,0.0,-2.1801282798415516
395,0.0,0.0,-0.7497196247372048
396,0.0,0.0,-1.0867379213978134
397,0.0,1.0,0.12007003639077019
398,0.0,1.0,1.1093515062519943
399,0.0,0.0,-0.5366872200972135
400,0.0,0.0,-0.3811390277111437
401,0.0,0.0,-1.0525256560351677
402,0.0,0.0,-3.1377471117277325
403,0.0,0.0,-0.7006835892485074
404,0.0,0.0,-1.1919195812992571
405,0.0,0.0,-2.3402784540105595
406,1.0,0.0,-1.1094195184118139
407,0.0,1.0,0.5816095897787726
408,0.0,0.0,-1.9111571095312527
409,1.0,1.0,0.12210414574641926
410,0.0,0.0,-1.6810270701987262
411,0.0,1.0,0.5656216732435916
412,0.0,0.0,-0.769001246557746
413,1.0,1.0,1.7575929784422697
414,0.0,1.0,0.2024984587380957
415,0.0,0.0,-1.7106029837110222
416,0.0,0.0,-1.9336789972739425
417,0.0,1.0,0.9081344795283294
418,0.0,0.0,-0.3332524823373403
419,0.0,0.0,-2.148431294373249
420,0.0,0.0,-0.5209286941420694
421,0.0,0.0,-2.4851646110641004
422,1.0,0.0,-1.4445716159427624
423,0.0,1.0,1.6160784954512946
424,0.0,0.0,-1.0111435730472547
425,0.0,1.0,0.1343903427905112
426,0.0,0.0,-0.632061917785363
427,0.0,1.0,0.2537627053478423
428,0.0,0.0,-1.3626576755821205
429,0.0,0.0,-0.19955173407493654
430,0.0,0.0,-0.14259798807193402
431,0.0,0.0,-1.1389289240164797
432,1.0,1.0,2.6431653241594844
433,0.0,0.0,-1.736184089850032
434,0.0,0.0,-0.3593471110253348
435,0.0,0.0,-0.2412960774488505
436,0.0,0.0,-0.6864886030774647
437,0.0,0.0,-0.9651823599080077
438,0.0,0.0,-0.16713939673692557
439,0.0,0.0,-1.9071793579146088
440,0.0,0.0,-2.8918858281423163
441,0.0,0.0,-2.954897246742135
442,0.0,0.0,-0.5552897045240671
443,0.0,0.0,-1.0970288549348477
444,0.0,0.0,-1.608157632938065
445,0.0,0.0,-1.7038576451241858
446,0.0,1.0,0.7190386818541973
447,0.0,0.0,-0.27765063047643834
448,0.0,0.0,-2.5141743692921805
449,0.0,0.0,-1.2846731475078554
450,0.0,0.0,-1.46272935417396
451,0.0,0.0,-1.7262076188459785
452,0.0,0.0,-0.44747803770586786
453,0.0,0.0,-3.367145941788246
454,0.0,0.0,-2.663448438652876
455,0.0,0.0,-2.5253603529409463
456,1.0,1.0,0.5198047837948977
457,1.0,0.0,-0.5221429145429829
458,0.0,0.0,-1.131816041338845
459,0.0,1.0,0.04850364558857756
460,0.0,0.0,-1.2310672838199503
461,0.0,1.0,0.16547746707603028
462,0.0,1.0,1.4536127034500992
463,0.0,0.0,-2.0823223633202534
464,0.0,0.0,-2.020201756511698
465,0.0,0.0,-0.4801916440984796
466,0.0,0.0,-1.1951569641525448
467,0.0,1.0,0.7727744720774202
468,0.0,0.0,-2.1668950502653352
469,0.0,0.0,-0.10301225771453681
470,0.0,1.0,1.7537056650473999
471,0.0,1.0,0.1996103104437411
472,0.0,0.0,-0.717307018803732
473,0.0,0.0,-1.1689058058961364
474,0.0,0.0,-2.214490525155027
475,0.0,0.0,-0.8219291890372713
476,0.0,0.0,-2.347760406717724
477,0.0,1.0,0.6734571608286967
478,0.0,1.0,0.8918751759040447
479,0.0,1.0,0.1177225926849571
480,0.0,0.0,-1.9628119278663116
481,0.0,1.0,0.39784200870539277
482,0.0,0.0,-2.949572142020985
483,0.0,0.0,-1.295641767853015
484,0.0,0.0,-1.1633780019936055
485,0.0,0.0,-0.28147673524077355
486,0.0,1.0,0.8770622058707206
487,0.0,0.0,-1.7738838164233988
488,0.0,0.0,-1.7165961586612268
489,0.0,0.0,-1.2455969031635812
490,0.0,0.0,-0.6111985931201722
491,0.0,1.0,0.2828808351353612
492,0.0,1.0,1.0312150887275218
493,0.0,0.0,-1.728516440831461
494,0.0,0.0,-1.610606820530342
495,0.0,0.0,-0.42788429937273176
496,0.0,0.0,-0.18413318546666801
497,0.0,0.0,-2.153232235759059
498,1.0,0.0,-0.21070267248914354
499,0.0,0.0,-1.5310826068589911
500,0.0,1.0,0.5607554546281736
501,0.0,0.0,-1.5937362481681285
502,0.0,1.0,0.6479669539089704
503,0.0,1.0,0.2780475091351652
504,0.0,1.0,0.40810479949874845
505,0.0,0.0,-0.9130973081047161
506,1.0,1.0,1.340843138649197
507,1.0,1.0,0.8862738790086343
508,0.0,0.0,-1.2071645424292878
509,0.0,0.0,-1.701057979021364
510,0.0,1.0,0.5376820750879084
511,0.0,0.0,-2.4175432042766043
512,0.0,0.0,-0.4872970586096445
513,0.0,0.0,-1.1984071675298005
514,0.0,1.0,0.41502557813382535
515,0.0,0.0,-2.522459454736088
516,0.0,0.0,-0.9159004866146024
517,0.0,0.0,-1.735974950187141
518,0.0,0.0,-0.7057961694629811
519,0.0,0.0,-2.338079971407118
520,0.0,0.0,-0.15441638557240678
521,0.0,0.0,-1.777437486930887
522,0.0,0.0,-0.5718573210165547
523,0.0,0.0,-1.9538009911907883
524,0.0,0.0,-3.9322210866231586
525,0.0,0.0,-2.29626884326148
526,0.0,0.0,-1.182803793054107
527,0.0,0.0,-0.9732444706333028
528,0.0,1.0,0.23643210731212239
529,0.0,0.0,-0.997613668383828
530,0.0,0.0,-0.6325276315805485
531,0.0,0.0,-1.6906853879301873
532,0.0,0.0,-1.7416134885019632
533,0.0,1.0,0.06527571339617866
534,0.0,0.0,-2.6036108522701866
535,0.0,0.0,-2.890986852758179
536,0.0,0.0,-0.6054052156069912
537,0.0,1.0,0.792497611943587
538,0.0,0.0,-0.8306306384644905
539,0.0,0.0,-0.4244727250702621
540,0.0,0.0,-0.9486277600815344
541,0.0,0.0,-1.5998089470456898
542,0.0,0.0,-0.9587458720704327
543,1.0,1.0,3.2642917029681775
544,0.0,1.0,0.2723222952221206
545,0.0,0.0,-1.744555638621851
546,0.0,1.0,0.767580662703706
547,0.0,0.0,-1.5814872002525235
548,0.0,0.0,-0.16917475095051449
549,0.0,0.0,-1.3060792281028246
550,0.0,0.0,-1.180828566843805
551,0.0,0.0,-0.027947285113955167
552,0.0,0.0,-1.0660732713143852
553,0.0,0.0,-0.672322697838926
554,0.0,1.0,2.1297280515549737
555,0.0,0.0,-2.822110905727613
556,0.0,0.0,-0.846679965190792
557,0.0,0.0,-1.9763117001325892
558,0.0,0.0,-1.8380416379349276
559,0.0,0.0,-0.47003385015102406
560,0.0,0.0,-2.9350550059641645
561,1.0,1.0,1.765087500926236
562,1.0,0.0,-0.46971731826746466
563,0.0,0.0,-1.1464733176421027
564,0.0,0.0,-1.0842532234015243
565,1.0,1.0,1.5999016909341224
566,0.0,0.0,-2.179198405544457
567,0.0,0.0,-0.948699701090884
568,0.0,0.0,-1.111011747631007
569,0.0,0.0,-1.9432555002752956
570,0.0,0.0,-2.6404696191708754
571,0.0,1.0,0.4512150064014989
572,0.0,0.0,-0.9132728699992613
573,0.0,0.0,-0.6881507351909337
574,0.0,0.0,-0.7799460275270407
575,0.0,1.0,0.5783481934873601
576,0.0,0.0,-0.9178550481073932
577,0.0,0.0,-1.1978112630778854
578,0.0,0.0,-0.8633237893115039
579,0.0,0.0,-1.604795190204908
580,1.0,1.0,0.8409334588083465
581,0.0,0.0,-0.05347325812567272
582,0.0,0.0,-1.9900448773387756
583,0.0,0.0,-2.030076517809432
584,0.0,0.0,-2.3179844101590144
585,0.0,0.0,-1.4011090307067868
586,0.0,0.0,-1.571848994458953
587,0.0,0.0,-0.8468956566762756
588,0.0,0.0,-2.571280166803397
589,0.0,0.0,-1.0065211564352863
590,0.0,0.0,-1.2657867663510394
591,0.0,0.0,-0.3669937069557526
592,0.0,1.0,0.612957129912704
593,0.0,0.0,-0.6325245374283591
594,0.0,0.0,-0.10721042255984192
595,1.0,0.0,-0.0705352550829782
596,0.0,1.0,3.066757549427097
597,0.0,0.0,-0.6552185370740189
598,0.0,0.0,-0.595015639649274
599,0.0,0.0,-1.2271128146301535
600,0.0,1.0,0.33370132146729425
601,0.0,0.0,-1.529487931692381
602,0.0,0.0,-1.0877768207142835
603,0.0,0.0,-0.22661811818913313
604,0.0,0.0,-1.253943843062376
605,0.0,0.0,-2.2120331890111324
606,0.0,0.0,-3.304736024275575
607,0.0,0.0,-1.4402129315011103
608,0.0,1.0,0.3474212887424878
609,0.0,0.0,-0.4313557557012615
610,0.0,1.0,1.1909471728414123
611,0.0,0.0,-1.8086361183966786
612,0.0,0.0,-1.9553674609537803
613,0.0,1.0,0.025390688992027677
614,0.0,1.0,1.4496923154285435
615,0.0,1.0,0.2845109313950004
616,0.0,0.0,-1.2989743272535872
617,0.0,0.0,-0.1724260864441901
618,0.0,0.0,-0.9249802291816002
619,0.0,0.0,-0.6908562844459385
620,0.0,1.0,0.09206733365263509
621,0.0,0.0,-1.79381831837166
622,0.0,1.0,0.6220508020923544
623,0.0,0.0,-2.0443694014976512
624,1.0,1.0,2.3561817345676865
625,0.0,0.0,-0.9921587827920931
626,0.0,0.0,-0.4112701506132276
627,0.0,1.0,1.6142473025358313
628,0.0,1.0,0.4597602275776437
629,0.0,1.0,0.23642254386891925
630,0.0,0.0,-3.103100118071653
631,1.0,1.0,2.083337345863999
632,0.0,0.0,-0.45231968684180063
633,0.0,0.0,-1.1780952048830975
634,0.0,0.0,-2.1093685587132693
635,0.0,0.0,-0.7212839299036855
636,0.0,0.0,-1.280065956205011
637,0.0,1.0,1.3212048938369492
638,0.0,0.0,-0.37389410920876953
639,0.0,0.0,-0.07400518221974228
640,0.0,1.0,0.4897515672876859
641,0.0,1.0,1.6246061019324705
642,0.0,0.0,-1.13675169068142
643,0.0,0.0,-0.7355863531864747
644,0.0,0.0,-1.005694947790821
645,0.0,0.0,-0.35586591152965413
646,0.0,1.0,0.048962823059270244
647,0.0,1.0,0.3307322504924407
648,0.0,0.0,-2.633563416399888
649,0.0,0.0,-1.3681532777222234
650,0.0,0.0,-0.1263668499905083
651,0.0,0.0,-2.8096229670718715
652,0.0,0.0,-0.3066210869083059
653,0.0,0.0,-1.2302221352378557
654,0.0,0.0,-0.9751594933209055
655,0.0,1.0,0.14157633649706958
656,0.0,1.0,0.20363184854083383
657,0.0,0.0,-2.0427396981331634
658,0.0,0.0,-1.1237605029445694
659,0.0,0.0,-0.7505016365128795
660,0.0,0.0,-1.4787476064034446
661,0.0,0.0,-1.6325170602389396
662,1.0,0.0,-0.5885959799119723
663,0.0,0.0,-1.6959007503387977
664,0.0,0.0,-2.8097068376583834
665,0.0,0.0,-0.45106684370750005
666,1.0,1.0,0.8339735196364154
667,0.0,0.0,-1.2558498635297701
668,0.0,0.0,-0.8548363418914632
669,0.0,0.0,-0.680274187474805
670,0.0,0.0,-0.6364380705191585
671,0.0,1.0,0.29985717986290095
672,0.0,0.0,-0.8237644867186228
673,0.0,0.0,-0.6650026456034602
674,1.0,1.0,1.5050978330554972
675,0.0,1.0,1.276885888184509
676,0.0,0.0,-2.369138838845336
677,0.0,0.0,-0.9591381868884985
678,0.0,0.0,-0.647398580738571
679,0.0,0.0,-1.9363432661227558
680,0.0,0.0,-0.23703703448056712
681,0.0,1.0,0.6504636987727076
682,0.0,1.0,0.7907992959409414
683,0.0,1.0,1.4320852052723918
684,0.0,0.0,-0.8684991857794447
685,0.0,0.0,-2.6733762736009417
686,0.0,0.0,-1.0378879639022085
687,0.0,1.0,0.9243818188701672
688,0.0,0.0,-1.4089614492126312
689,0.0,0.0,-0.2029507193364325
690,0.0,0.0,-1.3465732027839081
691,0.0,0.0,-1.6527891317457528
692,0.0,0.0,-0.4871433021834086
693,0.0,1.0,1.8570991685328906
694,0.0,1.0,0.14031837999845143
695,0.0,0.0,-0.2872139875162193
696,0.0,0.0,-1.9778919217430353
697,0.0,0.0,-0.5491877172735079
698,0.0,0.0,-0.7690919469177954
699,0.0,0.0,-2.337601118064609
700,0.0,0.0,-0.7304269562601255
701,0.0,0.0,-2.001408370709328
702,0.0,0.0,-1.527491397042302
703,0.0,0.0,-2.038775223856676
704,0.0,0.0,-0.6553605145499453
705,0.0,0.0,-1.141095729688768
706,0.0,0.0,-1.6914255964605935
707,0.0,0.0,-1.554969946746231
708,1.0,0.0,-0.5079694725432499
709,0.0,0.0,-0.880649367139685
710,0.0,0.0,-1.5206844592004183
711,0.0,1.0,0.2704913213259229
712,0.0,0.0,-0.840497899093465
713,1.0,1.0,1.7987349674976238
