,y score 0,y score 1,y pred,y test
0,0.58361137,0.4163886,0,1
1,0.60934466,0.39065534,0,0
2,0.50145984,0.49854013,0,1
3,0.59884524,0.4011548,0,1
4,0.6715406,0.32845938,0,0
5,0.62779695,0.37220305,0,0
6,0.629475,0.37052497,0,0
7,0.61483324,0.38516676,0,0
8,0.55324805,0.44675192,0,1
9,0.5202568,0.47974318,0,1
10,0.6787871,0.3212129,0,1
11,0.5372276,0.46277243,0,1
12,0.65781045,0.34218952,0,0
13,0.6775409,0.32245907,0,0
14,0.45093244,0.54906756,1,0
15,0.656382,0.34361798,0,0
16,0.49719614,0.50280386,1,0
17,0.67926013,0.32073984,0,0
18,0.6760951,0.3239049,0,0
19,0.6964898,0.3035102,0,0
20,0.4664026,0.5335974,1,0
21,0.5398871,0.46011293,0,0
22,0.5333073,0.46669266,0,0
23,0.39613247,0.60386753,1,1
24,0.3895614,0.6104386,1,1
25,0.59199893,0.40800107,0,0
26,0.51712817,0.48287183,0,0
27,0.3995518,0.6004482,1,1
28,0.6222279,0.37777206,0,0
29,0.3976698,0.6023302,1,1
30,0.568063,0.43193695,0,0
31,0.579321,0.42067897,0,0
32,0.37739247,0.6226075,1,0
33,0.288678,0.711322,1,1
34,0.6977008,0.3022992,0,0
35,0.38114178,0.6188582,1,1
36,0.33518392,0.6648161,1,0
37,0.49152267,0.50847733,1,0
38,0.45284337,0.54715663,1,0
39,0.4468704,0.5531296,1,1
40,0.49426717,0.50573283,1,1
41,0.5883455,0.4116545,0,0
42,0.71819675,0.28180322,0,0
43,0.689186,0.31081405,0,0
44,0.6865525,0.31344748,0,0
45,0.46961308,0.5303869,1,1
46,0.29857355,0.70142645,1,1
47,0.620476,0.379524,0,0
48,0.54724824,0.45275176,0,1
49,0.61518407,0.38481593,0,0
50,0.5539774,0.44602263,0,0
51,0.6968024,0.30319765,0,0
52,0.43800628,0.5619937,1,0
53,0.47807056,0.52192944,1,0
54,0.47712767,0.5228723,1,1
55,0.6194015,0.3805985,0,0
56,0.7456012,0.25439885,0,0
57,0.5898566,0.41014335,0,0
58,0.48271567,0.51728433,1,1
59,0.51358986,0.48641014,0,0
60,0.6473899,0.35261014,0,0
61,0.399374,0.600626,1,1
62,0.4757766,0.5242234,1,1
63,0.68917227,0.31082773,0,0
64,0.3190983,0.6809017,1,1
65,0.4148906,0.5851094,1,1
66,0.40635604,0.59364396,1,0
67,0.4012739,0.5987261,1,0
68,0.54131114,0.45868886,0,0
69,0.48221552,0.5177845,1,0
70,0.6983354,0.3016646,0,0
71,0.5545953,0.4454047,0,0
72,0.79286623,0.20713374,0,0
73,0.50359595,0.49640405,0,0
74,0.6316316,0.36836836,0,0
75,0.5218394,0.47816062,0,1
76,0.4999475,0.5000525,1,0
77,0.37544304,0.62455696,1,1
78,0.57760996,0.42239004,0,0
79,0.44976664,0.55023336,1,1
80,0.58245856,0.41754144,0,1
81,0.6505686,0.3494314,0,0
82,0.51927364,0.48072633,0,0
83,0.45503563,0.5449644,1,0
84,0.62620604,0.37379396,0,1
85,0.45743954,0.54256046,1,0
86,0.45967197,0.540328,1,1
87,0.71473324,0.28526673,0,0
88,0.56078935,0.43921065,0,1
89,0.7138246,0.28617534,0,0
90,0.5314068,0.46859318,0,0
91,0.43822044,0.56177956,1,1
92,0.56447804,0.435522,0,0
93,0.4914708,0.5085292,1,0
94,0.601818,0.39818197,0,1
95,0.6332904,0.36670962,0,0
96,0.48175305,0.51824695,1,0
97,0.3806721,0.6193279,1,1
98,0.59143704,0.40856296,0,1
99,0.69841427,0.30158573,0,0
100,0.6774628,0.3225372,0,1
101,0.4170826,0.5829174,1,0
102,0.42439193,0.5756081,1,0
103,0.5311457,0.4688543,0,0
104,0.43661088,0.5633891,1,0
105,0.44987756,0.55012244,1,1
106,0.43919903,0.56080097,1,1
107,0.31978464,0.68021536,1,1
108,0.31726557,0.68273443,1,1
109,0.70923567,0.29076436,0,0
110,0.7297151,0.27028492,0,0
111,0.5289676,0.47103238,0,1
112,0.5327487,0.46725127,0,1
113,0.63441145,0.36558858,0,0
114,0.3118103,0.6881897,1,1
115,0.3637241,0.6362759,1,1
116,0.37622505,0.62377495,1,1
117,0.6249201,0.37507984,0,1
118,0.34876555,0.65123445,1,0
119,0.45569164,0.54430836,1,0
120,0.4618647,0.5381353,1,1
121,0.4487363,0.5512637,1,0
122,0.4564479,0.5435521,1,1
123,0.6036917,0.39630827,0,0
124,0.34513402,0.654866,1,1
125,0.5044296,0.49557045,0,0
126,0.5406282,0.45937178,0,1
127,0.36351556,0.63648444,1,1
128,0.42068565,0.57931435,1,1
129,0.54741514,0.45258486,0,1
130,0.42465663,0.5753434,1,0
131,0.6243648,0.3756352,0,1
132,0.74704593,0.25295407,0,0
133,0.42232704,0.57767296,1,0
134,0.4714858,0.5285142,1,1
135,0.77227825,0.22772175,0,0
136,0.58164644,0.41835356,0,0
137,0.5864433,0.41355667,0,1
138,0.39324814,0.60675186,1,1
139,0.561663,0.43833703,0,0
140,0.57535654,0.42464346,0,1
141,0.3699212,0.6300788,1,1
142,0.5904912,0.40950885,0,0
143,0.5050677,0.49493232,0,1
144,0.69658285,0.30341715,0,0
145,0.34833568,0.6516643,1,0
146,0.30061215,0.69938785,1,1
147,0.45829028,0.5417097,1,0
148,0.50695395,0.49304602,0,0
149,0.36264616,0.63735384,1,1
150,0.6500584,0.34994164,0,0
151,0.415636,0.584364,1,0
152,0.6382915,0.36170852,0,1
153,0.42643493,0.57356507,1,0
154,0.6281626,0.37183738,0,1
155,0.5550288,0.4449712,0,0
156,0.70302397,0.29697603,0,0
157,0.53876483,0.4612352,0,1
158,0.38365817,0.6163418,1,1
159,0.552425,0.447575,0,0
160,0.61622494,0.38377506,0,0
161,0.43295872,0.5670413,1,1
162,0.427819,0.572181,1,0
163,0.40783417,0.5921658,1,1
164,0.56562406,0.43437594,0,0
165,0.52716166,0.47283834,0,1
166,0.52064824,0.47935176,0,0
167,0.5834993,0.4165007,0,1
168,0.4182263,0.5817737,1,0
169,0.5797337,0.42026627,0,0
170,0.5331124,0.46688756,0,0
171,0.6680858,0.33191422,0,1
172,0.69154507,0.30845493,0,0
173,0.42177588,0.5782241,1,0
174,0.33124048,0.6687595,1,0
175,0.75004894,0.24995108,0,0
176,0.5191525,0.4808475,0,1
177,0.6670674,0.33293262,0,0
178,0.41736597,0.58263403,1,0
179,0.5233401,0.4766599,0,0
180,0.50887024,0.49112976,0,1
181,0.48426837,0.51573163,1,1
182,0.34759235,0.65240765,1,1
183,0.70572823,0.29427177,0,0
184,0.56601614,0.43398386,0,0
185,0.53022105,0.46977895,0,0
186,0.49977672,0.5002233,1,1
187,0.37241656,0.62758344,1,1
188,0.45438945,0.54561055,1,0
189,0.32159632,0.6784037,1,0
190,0.37661064,0.62338936,1,0
191,0.59481895,0.40518102,0,1
192,0.3995381,0.6004619,1,1
193,0.47563666,0.52436334,1,0
194,0.6872659,0.31273416,0,0
195,0.4506845,0.5493155,1,0
196,0.39867568,0.6013243,1,0
197,0.54279137,0.45720863,0,0
198,0.3049451,0.6950549,1,1
199,0.5790676,0.4209324,0,0
200,0.53954095,0.46045905,0,1
201,0.51561785,0.48438218,0,1
202,0.6229842,0.3770158,0,0
203,0.30173826,0.69826174,1,1
204,0.25158942,0.7484106,1,0
205,0.52208304,0.47791693,0,0
206,0.5186713,0.4813287,0,1
207,0.42050397,0.579496,1,0
208,0.6666393,0.33336067,0,1
209,0.45188147,0.54811853,1,0
210,0.49890274,0.50109726,1,1
211,0.44521052,0.5547895,1,1
212,0.63946044,0.36053956,0,1
213,0.7362359,0.26376408,0,1
214,0.5705023,0.4294977,0,0
215,0.54642487,0.45357516,0,0
216,0.3522007,0.6477993,1,1
217,0.4548015,0.5451985,1,0
218,0.44008338,0.5599166,1,0
219,0.5709433,0.4290567,0,0
220,0.6864824,0.31351757,0,1
221,0.59277636,0.40722364,0,0
222,0.4365232,0.5634768,1,0
223,0.58533883,0.41466114,0,1
224,0.42617315,0.57382685,1,0
225,0.3846342,0.6153658,1,1
226,0.4589483,0.5410517,1,1
227,0.70481634,0.2951837,0,0
228,0.5030718,0.49692824,0,0
229,0.68408936,0.31591064,0,0
230,0.7501477,0.24985227,0,0
231,0.44137907,0.5586209,1,0
232,0.6412576,0.35874242,0,0
233,0.54143643,0.45856357,0,1
234,0.5287528,0.47124723,0,1
235,0.46248055,0.53751945,1,1
236,0.4626094,0.5373906,1,0
237,0.6876038,0.31239623,0,0
238,0.62847066,0.37152934,0,0
239,0.5453331,0.4546669,0,0
240,0.72392,0.27607998,0,0
241,0.31930327,0.6806967,1,1
242,0.47855717,0.52144283,1,0
243,0.35719597,0.642804,1,1
244,0.58406,0.41594,0,0
245,0.3806485,0.6193515,1,0
246,0.5809392,0.4190608,0,0
247,0.64750916,0.35249084,0,1
248,0.48422742,0.5157726,1,1
249,0.4657753,0.5342247,1,1
250,0.503397,0.496603,0,1
251,0.6327939,0.36720607,0,0
252,0.39815587,0.60184413,1,1
253,0.75337607,0.24662395,0,0
254,0.40576422,0.5942358,1,0
255,0.29627526,0.70372474,1,1
256,0.39909917,0.6009008,1,1
257,0.64360857,0.3563914,0,0
258,0.66401684,0.33598313,0,0
259,0.46748793,0.53251207,1,0
260,0.41144806,0.58855194,1,0
261,0.6306211,0.3693789,0,0
262,0.5959692,0.40403077,0,1
263,0.41626585,0.58373415,1,1
264,0.32618403,0.67381597,1,0
265,0.6631042,0.3368958,0,0
266,0.40748858,0.5925114,1,1
267,0.6970032,0.3029968,0,0
268,0.51982903,0.48017097,0,0
269,0.3906693,0.6093307,1,1
270,0.56483734,0.43516266,0,0
271,0.68263394,0.31736606,0,0
272,0.7648847,0.23511526,0,0
273,0.40834606,0.59165394,1,0
274,0.31433517,0.68566483,1,0
275,0.56045806,0.4395419,0,0
276,0.38286686,0.61713314,1,1
277,0.7015112,0.2984888,0,0
278,0.7074169,0.2925831,0,0
279,0.31462103,0.68537897,1,0
280,0.37397623,0.62602377,1,1
281,0.48850572,0.5114943,1,1
282,0.6001806,0.39981937,0,1
283,0.64054495,0.35945505,0,0
284,0.49137825,0.50862175,1,0
285,0.7746165,0.22538352,0,0
286,0.43277735,0.56722265,1,0
287,0.33690363,0.66309637,1,0
288,0.6264435,0.37355646,0,0
289,0.5345299,0.46547005,0,0
290,0.32695436,0.67304564,1,1
291,0.6185945,0.3814055,0,1
292,0.51436615,0.48563385,0,0
293,0.5867083,0.41329166,0,1
294,0.68995315,0.31004685,0,0
295,0.636124,0.363876,0,1
296,0.64482677,0.35517323,0,0
297,0.48925132,0.5107487,1,0
298,0.43044364,0.56955636,1,0
299,0.46203703,0.537963,1,1
300,0.6585153,0.34148473,0,0
301,0.41515154,0.58484846,1,1
302,0.62494504,0.375055,0,1
303,0.4643008,0.5356992,1,1
304,0.38954479,0.6104552,1,1
305,0.6118196,0.38818035,0,0
306,0.4265409,0.5734591,1,0
307,0.6367628,0.3632372,0,0
308,0.61383045,0.38616955,0,0
309,0.65919656,0.34080344,0,0
310,0.3054877,0.6945123,1,1
311,0.60172856,0.39827144,0,1
312,0.28803563,0.71196437,1,1
313,0.53766847,0.46233153,0,0
314,0.4304152,0.5695848,1,1
315,0.55752003,0.44247997,0,0
316,0.49200273,0.5079973,1,0
317,0.57863224,0.42136776,0,0
318,0.61683655,0.38316342,0,0
319,0.36894244,0.63105756,1,1
320,0.46925944,0.53074056,1,1
321,0.4397077,0.5602923,1,0
322,0.34968555,0.65031445,1,1
323,0.32953054,0.67046946,1,1
324,0.5586066,0.44139335,0,0
325,0.37989104,0.62010896,1,1
326,0.6057274,0.39427263,0,1
327,0.40678382,0.5932162,1,1
328,0.5999924,0.40000764,0,1
329,0.5461494,0.4538506,0,1
330,0.60825753,0.3917425,0,0
331,0.61690384,0.38309616,0,1
332,0.56613433,0.43386567,0,0
333,0.4668123,0.5331877,1,0
334,0.636787,0.363213,0,1
335,0.6393086,0.36069143,0,0
336,0.7154901,0.28450987,0,0
337,0.68022573,0.31977424,0,1
338,0.3344444,0.6655556,1,1
339,0.42670733,0.5732927,1,0
340,0.3525607,0.6474393,1,0
341,0.73330265,0.26669735,0,0
342,0.41250163,0.58749837,1,0
343,0.44357592,0.5564241,1,1
344,0.6845079,0.3154921,0,0
345,0.3139984,0.6860016,1,1
346,0.45104003,0.54896,1,1
347,0.56943274,0.4305673,0,0
348,0.3832575,0.6167425,1,0
349,0.6223588,0.37764123,0,1
350,0.46875793,0.5312421,1,1
351,0.38700926,0.61299074,1,0
352,0.61077344,0.3892266,0,0
353,0.47224826,0.52775174,1,1
354,0.7579009,0.2420991,0,0
355,0.4559645,0.5440355,1,0
356,0.62946224,0.3705378,0,0
357,0.3032391,0.6967609,1,0
