ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
34C,-0.0004140903383657053,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.00028667731495137053,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,0.00031967701960616677,-4.968481392666642e-06,-5.386031088566609e-06,-0.06741969133001546,-0.0047494072618455545,-5.9947243831649194e-06,-0.0011878996399955878,-0.021492824489439278,-0.0008901719222042969,-0.011675216903474254,-2.769612958329503e-05,-0.0003416171574556797,-0.008667735487410108,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,0.00021739828399877593,-1.0575495338859092e-05,-6.571620263750972e-05,-0.011654893490348464,-0.008984884475080907,0.004576471903136237,-0.0048777652204791515,0.007156108415766212,-0.00015800966001350674,-0.00015212216079420594,0.017064861868904335,-0.0002700949022513994,-0.0005402069851585705,1.76875295685767e-05,-0.0009102020447548527,-0.00028095495702134675,0.0002795048264231422,-0.0008685827450884876,-0.008842696355360424,-1.0277592268010457e-05,-0.0054275241129241305,-0.0004745333161545309,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,0.0004355086096900575,-0.004435806491324462,-3.0745916553227755e-05,0.0003569224066544905,7.272159990210957e-05,-0.0005626081846471099,-0.00011442102889820353,-0.001994252543840103,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,0.010657765541421622,0.0058506398044325305,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0029732609085783438
40C,-0.00039474077608644,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002930562372155071,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.0037376405778075227,-4.968481392666642e-06,-5.386031088566609e-06,0.39648983306401364,-0.008308460083171371,-5.9947243831649194e-06,-0.0011847592601580332,-0.02779529478190805,-0.0008902882208067026,-0.010721124194945815,-2.769612958329503e-05,-0.0003416171574556797,-0.008744355741891901,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.013683571971528722,-0.008425624809320046,0.003961169166157027,-0.0048777652204791515,-0.01323644943626657,-0.00015800966001350674,-0.00015212216079420594,-0.008340723773675012,-0.0002700949022513994,0.00015166993213248145,-0.0009972537240596393,-0.0006292540542107269,-7.845618624409759e-06,-0.00038913574318954537,-0.0008672261357906045,-0.04082332209333611,-1.0277592268010457e-05,-0.0054275241129241305,-0.0004433128888468386,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.004435806491324462,-3.0745916553227755e-05,-0.0002063484991423629,7.272159990210957e-05,-0.0005626081846471099,-0.00011442102889820353,-0.0021035794123825716,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,-0.04297459252795986,-0.010962359675545817,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,0.3642869989216691
31D,-0.0004140903383657053,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.00025394003757025303,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.003024238889701703,-4.968481392666642e-06,-5.386031088566609e-06,0.3006468169738509,-0.009458180023954328,-5.9947243831649194e-06,-0.0011848665968087011,0.5515043195148939,-0.0008939594878534114,-0.011764369294139872,-2.769612958329503e-05,-0.0003416171574556797,-0.009028389453824715,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.007173718408210441,-0.008835356852766452,0.0049800310520867475,-0.0048777652204791515,-0.01327741102629192,-0.00015800966001350674,-0.00015212216079420594,-0.008935541838204886,-0.0002700949022513994,-0.0005402069851585705,-0.0009846934659210407,-0.0005893010060947522,-0.00028095495702134675,-0.0015930889107398623,0.013218886289614776,-0.040871839708034555,-1.0277592268010457e-05,-0.0054275241129241305,-0.0004573137968561841,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.004435806491324462,-3.0745916553227755e-05,-0.0002063484991423629,7.272159990210957e-05,-0.0005626081846471099,-0.00011442102889820353,-0.0021946158585148838,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,-0.03525824190152613,-0.010962359675545817,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0032362377590889934
5D,-0.0004141779949522123,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002930562372155071,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.0010308886376793266,-4.968481392666642e-06,-5.386031088566609e-06,-0.29917504543249096,-0.009552606864698249,-5.9947243831649194e-06,-0.0011848665968087011,-0.030355663626718907,-0.0008939594878534114,-0.011742541118361738,-2.769612958329503e-05,-0.0003416171574556797,-0.009028389453824715,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00011680054696530507,-3.584453206995232e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.013683571971528722,-0.006803262601416349,0.0008908774618065499,-0.0017341158280350488,-0.010715343302790573,-0.00015800966001350674,-0.00015212216079420594,-0.00863129622937025,-0.0002700949022513994,-0.0005402069851585705,-0.0009822451263037115,-0.0005763048113005756,-0.00028095495702134675,-0.0013714381194170338,-0.0008667027504238147,-0.039291052665304194,-1.0277592268010457e-05,-0.0054275241129241305,-0.0004433128888468386,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.0040574396310365905,-3.0745916553227755e-05,-0.00011907194837793566,7.272159990210957e-05,-0.0005626081846471099,-0.00011442102889820353,-0.002107300429217683,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,-0.0028973897616616276,-0.009828237341828479,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0032362377590889934
73A,-0.0004140903383657053,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.00028137227987090266,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,0.01552944088152597,-4.968481392666642e-06,-5.386031088566609e-06,-0.21042112439182298,-0.00942024414992852,-5.9947243831649194e-06,-0.0011848665968087011,-0.030355663626718907,-0.0008939594878534114,-0.011764369294139872,-2.769612958329503e-05,-0.0003416171574556797,-0.009028389453824715,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,0.000849453330319149,-0.008948843179526184,0.005079869195574556,-0.0048777652204791515,-0.013231042224525492,-0.00015800966001350674,-0.00015212216079420594,-0.008932072362659797,-0.0002700949022513994,-0.00020991097756173368,-0.0009794160998649018,-0.0005917629997524516,-0.00028095495702134675,-0.0014721115156639288,-0.0008666836870301031,-0.04098420306087793,-1.0277592268010457e-05,-0.0054269914905691625,-0.00011735448198729926,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.004435806491324462,-3.0745916553227755e-05,-0.0002063484991423629,7.272159990210957e-05,-0.0005626081846471099,-0.00011442102889820353,-0.0021946158585148838,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,0.07039693556650593,-0.010192471124530865,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0032362377590889934
28C,-0.0004140903383657053,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002930562372155071,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.0033204490079489484,-4.968481392666642e-06,-5.386031088566609e-06,-0.18853872090262053,0.06348070465559338,-5.9947243831649194e-06,-0.0011848665968087011,-0.009483135257072114,-0.0008939594878534114,-0.005068588432823144,3.1155096549489265e-05,-0.0003416171574556797,-0.009028389453824715,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.009928811413680074,-0.008859940596213369,0.004684692739772742,-0.0030004007198052075,-0.01325294934135413,-0.00015800966001350674,-0.00015212216079420594,-0.008936080882201509,-0.0002700949022513994,0.0023106295448850405,-0.0010185186476867555,-0.0007008894503677595,-0.00028095495702134675,-0.0013714381194170338,0.01602696503601759,-0.040421695484291184,-1.0277592268010457e-05,-0.0054275241129241305,-0.0004433128888468386,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.0038795456460304885,-3.0745916553227755e-05,-0.0002063484991423629,7.272159990210957e-05,-0.0005626081846471099,-0.00011442102889820353,-0.0021946158585148838,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,-0.035651646855775494,-0.010962359675545817,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.003027639942103754
72D,-0.0004093059972442422,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002930562372155071,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.001855862805461246,-4.968481392666642e-06,-5.386031088566609e-06,-0.1581962183611525,-0.009552749557579223,-5.9947243831649194e-06,-0.0011855329382630649,-0.016840208078261986,-0.0008939621204531939,-0.011764369294139872,-2.769612958329503e-05,-0.0002790643783798048,-0.009028389453824715,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00016159900958954412,0.004234916232570845,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.013683571971528722,-0.008856537427557105,0.00500457826736281,-0.0048777652204791515,-0.013113192914567067,-0.00015800966001350674,-0.00015212216079420594,-0.0013913376682515002,-0.0002700949022513994,-0.0005402069851585705,0.002312395755232701,-0.0005351317959637031,-0.00028095495702134675,-0.0013714381194170338,-0.0008670130856220788,0.024557231148318696,-1.0277592268010457e-05,-0.0054275241129241305,-0.0004433128888468386,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.004435806491324462,-3.0745916553227755e-05,-0.0002063484991423629,0.014567155541657965,-0.00016905363755158036,-0.00011442102889820353,0.006322987558983411,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,0.06982438361231588,-0.010467665640041982,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0017753697310878321
39B,-0.000402505393164856,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002716777020691799,-5.186786453590834e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.0010036851403481008,-4.968481392666642e-06,-5.386031088566609e-06,0.11897085654668886,-0.0010717865178259984,-5.9947243831649194e-06,-0.0011848665968087011,-0.02646652807902441,-0.0008939594878534114,-0.011764983694708471,-2.769612958329503e-05,-0.0003416171574556797,-0.008826938143363139,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,5.4368412354198345e-05,-1.0575495338859092e-05,-6.571620263750972e-05,-0.013683571971528722,-0.008994887084898125,0.004439072415313505,-0.004014409751406323,-0.006368573785114954,-0.00015800966001350674,-0.00015212216079420594,0.06408060309220322,-0.0002700949022513994,-0.0005402069851585705,-0.0008117875819740354,-0.0006379446213450563,-0.00028095495702134675,0.0005447613096765232,-0.00014727319096535514,0.04267769883195295,-1.0277592268010457e-05,-0.0054275241129241305,-0.00044399698079198213,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,0.0005602663244191585,-0.004435806491324462,-3.0745916553227755e-05,4.5353514831238334e-05,7.272159990210957e-05,0.0021533410078970095,-0.00011442102889820353,-0.0019787751687346247,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,0.0035891476260607276,0.029285964124801604,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0030923439659021547
82C,-0.0003824935590371667,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002930562372155071,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,0.004015681512216751,-4.968481392666642e-06,-5.386031088566609e-06,-0.14343140795938333,-0.009552643305601637,-5.9947243831649194e-06,-0.0011848665968087011,-0.029682425470307493,-0.0008939594878534114,-0.011764373665070164,-2.769612958329503e-05,-0.0003416171574556797,-0.009028389453824715,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,0.0006280694503981926,-1.0575495338859092e-05,-6.571620263750972e-05,0.002397548384227285,-0.008964968924091212,0.004853782704306975,-0.0048777652204791515,-0.009446438388318261,-0.00015800966001350674,-0.00015212216079420594,-0.008957271480243157,-0.0002700949022513994,-0.00018923017536474088,-0.0010314362887047697,0.003055419808756191,-0.00028095495702134675,-0.0015744617819061692,-0.0008669508801028183,-0.024638555225061348,-1.0277592268010457e-05,-0.0054275241129241305,-0.0004433128888468386,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.0043081785469662875,-3.0745916553227755e-05,-0.0002063484991423629,7.272159990210957e-05,-0.0005626081846471099,-0.00011442102889820353,-0.0021946158585148838,-0.0012874555813772901,-0.00033162782041275534,-8.038716681144296e-06,-0.006462101872242082,-0.010579874387756117,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.002255097936835533
58C,0.00722056462607112,-6.627661543022907e-06,-0.0012676035678142032,-9.380786858378514e-05,-0.0002827287783397499,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.002951631895889288,-4.968481392666642e-06,-5.386031088566609e-06,0.06826334758313587,-0.004749652728708325,-5.9947243831649194e-06,0.016691411524841514,-0.030292985076596703,-0.0007939597544226779,-0.01131804432642397,0.0001148619393900977,-0.0002706983900363471,0.014024346885557827,-1.0592497555685512e-05,0.09582282991882686,-5.755802563762171e-06,-0.00025878061781713286,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.011353910828830577,-0.003219863259192075,0.0087021344054416,-0.0048777652204791515,-0.013152619299689737,-0.00015800966001350674,-0.00015212216079420594,-0.008655778032218522,0.004333715082720273,-0.00040935935394161016,-0.0011401635130346424,-0.0011304608638139455,0.005586095572607186,-0.001091066886710208,-0.0009290171141331947,-0.03984495082416878,-1.0277592268010457e-05,-0.005351803224614209,-0.00044387544690729176,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.003799507550312117,0.0006429823739304316,-0.0002063484991423629,-0.0005625917838495906,-0.0005626081846471099,-0.00011450872617849393,-0.0016144609417095108,0.0012413548925062313,-0.00033162782041275534,0.0004411134769746285,-0.042906283966872294,-0.010962170663733792,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.002225645323363505
95B,-0.00040433956180722344,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002766982268254986,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.002086128990465206,-4.968481392666642e-06,-5.386031088566609e-06,0.29120410771968824,-0.009533114534873748,-5.9947243831649194e-06,-0.0011848665968087011,0.14267625028005076,-0.0008939594878534114,-0.011764369294139872,-2.769612958329503e-05,-0.0003416171574556797,-0.009028389453824715,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.0001633977687918875,-9.235303501174019e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.011371433316612658,0.009490047819120596,-0.07042083972682424,-0.004547462474367236,-0.012909992741775496,-0.00015800966001350674,-0.00015212216079420594,-0.005551052296792953,-0.0002700949022513994,-0.0005402069851585705,-0.0009830006506153562,-0.0005779684748595549,-0.00028095495702134675,-0.0013714381194170338,-0.0008759861211635348,0.07068202573684682,-1.0277592268010457e-05,-0.005423928808703813,-0.0004433128888468386,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.004435806491324462,-3.0745916553227755e-05,-6.878247350079824e-05,-0.0010714614159528172,-0.0005626081846471099,-0.00011442102889820353,0.006576831130211903,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,-0.010146869652072742,-0.010587970425153026,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0032362377590889934
24A,-0.0004140679536922559,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002879734133659085,-5.174059565384647e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.0037376405778075227,-4.968481392666642e-06,-5.386031088566609e-06,0.39134096318532896,0.05712366170963001,-5.9947243831649194e-06,-0.0011848665968087011,-0.030355663626718907,-0.0008939594878534114,0.3554466964379398,-2.769612958329503e-05,-0.00032271093018381965,-0.009028389453824715,-1.0592497555685512e-05,-0.00947881431403537,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.013683571971528722,-0.008660008955565367,0.002598781661598788,-0.0048777652204791515,-0.013202356986285179,-0.00015800966001350674,-0.00015212216079420594,-0.008488392722514105,-0.0002700949022513994,-0.0005402069851585705,-4.812388080010892e-05,-0.0008475713653220339,-0.00028095495702134675,-0.0013714381194170338,0.0009197790329698118,-0.02953875564904739,-1.0277592268010457e-05,-0.0054275241129241305,0.003507895032034849,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.00407658817315912,0.000508081560694785,-0.0002063484991423629,7.272159990210957e-05,0.0028274570834962544,-0.00011442102889820353,0.016424866966388663,-0.0016047805669048034,-0.00033162782041275534,-8.038716681144296e-06,-0.03994647898445577,-0.010788676423200364,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0032362377590889934
26C,-0.0002660791606725129,-6.627661543022907e-06,-0.0018009717977804335,-0.0003745279896186432,-0.0002402763910131205,-5.2094075720303216e-05,-5.074188519444147e-06,-2.0430899221268517e-06,-2.862705910758852e-06,-0.0013397366471691904,-4.968481392666642e-06,-5.386031088566609e-06,-0.16981284184503267,0.13529860939238514,-5.9947243831649194e-06,-0.0011848665968087011,-0.030355663626718907,-0.0008939594878534114,-0.011644476673072284,-2.769612958329503e-05,-0.0003416171574556797,-0.009028389453824715,-1.0592497555685512e-05,-0.008262861946194154,-5.755802563762171e-06,-0.0004833567146450192,-0.00010359115902917044,-2.1810994225884533e-05,-2.546438808966345e-06,-1.774513313606018e-05,-0.00023341917401948029,-1.0575495338859092e-05,-6.571620263750972e-05,-0.013683571971528722,-0.0076926645343380695,-0.0005039080846949846,-0.0032791605254979175,-0.012089145255484943,-0.00015800966001350674,-0.00015212216079420594,-0.004383335736831417,-0.0002700949022513994,-0.0005402069851585705,-0.0007382383378038849,-0.0006431779617809735,-0.00028095495702134675,0.001289614176190984,-0.0008667027504238147,-0.03987036568312495,-1.0277592268010457e-05,-0.005357578394183542,-0.0004433128888468386,-0.003987814958621418,-1.9964931496252085e-05,-2.2728565341015355e-05,-8.460123258470805e-06,-1.5308848328198727e-05,-0.004435806491324462,-3.0745916553227755e-05,-0.0002063484991423629,7.272159990210957e-05,-0.0005626081846471099,-0.00011442102889820353,-0.0008624340307089401,-0.0012850468423431423,-0.00033162782041275534,-8.038716681144296e-06,-0.045001794040470555,-0.010962359675545817,-1.635967922011176e-05,-0.00032974320018716233,-0.00010544277538308165,-0.0032362377590889934
