Time Point,X,y
0,"[-0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092  3.46721194 -0.31858092 -0.31858092 -0.31858092  5.69641834
 -0.31858092 -0.31858092 -0.31858092  3.82414176 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092  1.33608971 -0.31858092
 -0.31858092 -0.31858092 -0.31858092  3.23079386 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092  1.7258465  -0.31858092 -0.31858092
 -0.31858092  3.50361816 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092  1.20279424 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
  0.78475952 -0.31858092  1.37460027  1.97736847 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
  2.00203466 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092  2.9082038  -0.31858092
 -0.31858092 -0.31858092  2.33403194 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092  1.65318654
 -0.31858092 -0.31858092 -0.31858092  3.67946272 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092  0.67233851 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092  3.33698437 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092  4.03299523
 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092 -0.31858092
 -0.31858092 -0.31858092 -0.31858092 -0.31858092]",[-0.10354276516538274]
0,"[-0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892   0.96097148
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892   2.49822861 -0.3260892  -0.3260892  -0.3260892   5.33931401
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892   4.00660528 -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892   1.58650686 -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
  2.49822861 -0.3260892  -0.3260892   0.30277947 -0.3260892   3.32399659
 -0.3260892   2.22632894 -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892   4.17646156 -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892   1.92484687
 -0.3260892  -0.3260892  -0.3260892   1.31988286 -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892   1.12126046 -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892   2.77798982 -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892   0.86992291 -0.3260892   2.49822861
 -0.3260892  -0.3260892   4.01389941 -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892   1.6191635  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892   3.76505353 -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892   2.73588857 -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892  -0.3260892
 -0.3260892  -0.3260892  -0.3260892  -0.3260892 ]",[0.10219046918814223]
0,"[-0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143  1.74269152
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143  3.39260816 -0.32328143 -0.32328143 -0.32328143  4.6250037
 -0.32328143 -0.32328143  1.22058151 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143  0.84547641 -0.32328143
 -0.32328143 -0.32328143 -0.32328143  1.39100139 -0.32328143 -0.32328143
  0.5941975  -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
  1.88765983 -0.32328143 -0.32328143  2.35638628 -0.32328143 -0.32328143
 -0.32328143  2.75294014 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143  1.24920137 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143  2.70511252
 -0.32328143  1.69547785 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143  0.19882857
 -0.32328143 -0.32328143  0.65524448 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143  2.72324656
 -0.32328143 -0.32328143  4.14011175 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143  2.32346711 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143  2.24895158
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143  4.26409425 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143  5.80321395 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143 -0.32328143
 -0.32328143 -0.32328143 -0.32328143 -0.32328143]",[0.09371295624718537]
0,"[-0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592  1.36001736
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592  4.3034776  -0.28526592 -0.28526592 -0.28526592  6.37528588
 -0.28526592  1.73575666 -0.28526592  3.11983829 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592  0.62928654 -0.28526592
 -0.28526592 -0.28526592 -0.28526592  2.9110825  -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592  2.43330128 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592  0.24762577 -0.28526592 -0.28526592
 -0.28526592  3.51543711 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592  0.95207026 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592  0.70137103
  0.87607756 -0.28526592 -0.28526592  0.8420543  -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592  3.85902274 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592  2.78619688
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592  1.84630082 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592  5.43674908 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592 -0.28526592
 -0.28526592 -0.28526592 -0.28526592 -0.28526592]",[-0.06370342123888106]
0,"[-0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831  1.86746358
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831  2.66638141 -0.35384831 -0.35384831 -0.35384831  5.73866115
 -0.35384831 -0.35384831  1.79057904  0.80994475 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831  0.7482209  -0.35384831
 -0.35384831 -0.35384831 -0.35384831  1.4315175  -0.35384831 -0.35384831
  0.27495636 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
  3.48379806 -0.35384831 -0.35384831  1.91082912 -0.35384831  2.46603971
 -0.35384831  2.74093394 -0.35384831  1.33568705 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831  4.17350144  2.94406454
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831  0.32385577
  1.64823672 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
  3.39865088 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831  2.77228673 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831  2.43775626 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831  0.77650435
 -0.35384831  1.7708281  -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831  1.28979789 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831  3.5690543  -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831 -0.35384831
 -0.35384831 -0.35384831 -0.35384831 -0.35384831]",[0.022957910255636704]
0,"[-0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922  1.66056007
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922  2.91274918 -0.31802922 -0.31802922 -0.31802922  7.20679543
 -0.31802922 -0.31802922 -0.31802922 -0.31802922  0.90607668 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922  1.46374433 -0.31802922
 -0.31802922 -0.31802922 -0.31802922  0.88932891 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
  2.81587302 -0.31802922 -0.31802922 -0.31802922  2.07730807 -0.31802922
  3.33745407 -0.31802922 -0.31802922  3.18309871 -0.31802922 -0.31802922
 -0.31802922  3.08274375  2.28170718 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922  1.50886249 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922  0.74761672
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922  0.76001491 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922  2.5073485  -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922  1.82710213
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922  1.63949286
 -0.31802922  1.44489213 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922  0.99926393 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922  4.77037878 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922 -0.31802922
 -0.31802922 -0.31802922 -0.31802922 -0.31802922]",[0.036912241925894096]
0,"[-0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528  6.40836187
 -0.33107528  0.84284102 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528  1.52106358 -0.33107528
 -0.33107528 -0.33107528 -0.33107528  2.35685028 -0.33107528 -0.33107528
 -0.33107528 -0.33107528  1.24221619 -0.33107528  1.88701552 -0.33107528
 -0.33107528 -0.33107528 -0.33107528  1.52106358 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528  3.35707656 -0.33107528 -0.33107528 -0.33107528 -0.33107528
  5.39796858 -0.33107528 -0.33107528  0.70008208 -0.33107528 -0.33107528
 -0.33107528  2.1529805  -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528  0.91205762 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528  0.31372405
 -0.33107528 -0.33107528  0.13710516 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528  0.98567538 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528  2.22679943 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528  2.32960402 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528  1.36606516 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528  2.59766946
 -0.33107528  1.32191589 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528  2.23347538 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528  4.74049161 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528 -0.33107528
 -0.33107528 -0.33107528 -0.33107528 -0.33107528  1.39415559 -0.33107528
 -0.33107528 -0.33107528 -0.33107528  1.05288314]",[0.06998572097289563]
0,"[-0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679  0.72886664
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679  1.71756284 -0.30756679 -0.30756679 -0.30756679  5.09050458
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679  0.59036602 -0.30756679
 -0.30756679 -0.30756679 -0.30756679  0.60055262 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
  2.86387509 -0.30756679 -0.30756679  4.17964171 -0.30756679  3.87863649
  2.1625956   3.87024054 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679  2.80992596  2.23913644
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679  2.24870742 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679  1.04730907
 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679  1.46351081 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679  5.73529284 -0.30756679 -0.30756679
 -0.30756679  2.93527564 -0.30756679 -0.30756679 -0.30756679 -0.30756679
 -0.30756679 -0.30756679 -0.30756679  1.71756284  1.17815515 -0.30756679
 -0.30756679 -0.30756679 -0.30756679 -0.30756679]",[2.6798379070514238]
0,"[-0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588  2.60263527
  3.29867786  0.93638296 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588  2.9369442  -0.37478588 -0.37478588 -0.37478588  4.78548375
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588  0.078792   -0.37478588
 -0.37478588 -0.37478588 -0.37478588  0.74365156 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588  0.98629448 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588  2.11735174
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
  3.95297992 -0.37478588 -0.37478588  1.81983992 -0.37478588  1.87159952
 -0.37478588  2.84097677 -0.37478588  0.20443936 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588  0.82720665 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588  1.31000317 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588  3.47524598 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588  0.969023   -0.37478588  1.18153449
 -0.37478588 -0.37478588  2.54880431 -0.37478588 -0.37478588 -0.37478588
 -0.37478588  0.61993814 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588  0.98629448 -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588  4.03184122 -0.37478588 -0.37478588
 -0.37478588  3.4249058  -0.37478588  2.8030625  -0.37478588 -0.37478588
 -0.37478588 -0.37478588 -0.37478588 -0.37478588  1.38062383 -0.37478588
 -0.37478588 -0.37478588 -0.37478588  1.60941918]",[0.01443812377077186]
0,"[-0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714  1.76228735
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
  3.55760299 -0.29055714 -0.29055714 -0.29055714 -0.29055714  4.76119222
 -0.29055714 -0.29055714  1.90629497 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714  1.85582693 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714  2.36057346 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714  2.48130115
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714  3.60475008 -0.29055714  3.04626651
 -0.29055714  4.09309809 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714  2.5083841
 -0.29055714 -0.29055714  5.88822534 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
  2.6725088  -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714  3.35687219 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
  1.76228735 -0.29055714 -0.29055714 -0.29055714 -0.29055714 -0.29055714
 -0.29055714 -0.29055714 -0.29055714 -0.29055714]",[-0.4825559084675164]
