Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,sum,log,No,ICA,0.7797101449275363,0.7826086956521738
four,sum,log,No,PCA,0.9414095371669002,0.7496376811594202
four,sum,log,No,None,0.8716280972417018,0.7855072463768116
four,sum,log,col,ICA,0.8475455820476858,0.8273550724637679
four,sum,log,col,PCA,0.9669354838709676,0.7362318840579711
four,sum,log,col,None,0.9992286115007012,0.7461050724637681
four,sum,log,row,ICA,0.7803295932678822,0.7721014492753623
four,sum,log,row,PCA,0.9210729312762972,0.7329710144927537
four,sum,log,row,None,0.8601799906498364,0.7659420289855071
four,sum,log,both,ICA,0.8279803646563814,0.7913043478260868
four,sum,log,both,PCA,0.9854137447405328,0.7249999999999999
four,sum,log,both,None,0.9976741467975688,0.7355072463768118
four,sum,relative,No,ICA,0.7262973352033661,0.773913043478261
four,sum,relative,No,PCA,0.7493805516596541,0.7779891304347826
four,sum,relative,No,None,0.761261103319308,0.7773550724637681
four,sum,relative,z_after_relative,ICA,0.8139609630668536,0.7418478260869564
four,sum,relative,z_after_relative,PCA,0.9160705937353903,0.6836050724637681
four,sum,relative,z_after_relative,None,0.9714586255259468,0.6814311594202899
four,mean,log,No,ICA,0.8215287517531558,0.8202898550724637
four,mean,log,No,PCA,0.9147674146797568,0.8125
four,mean,log,No,None,0.8861734455352968,0.8282608695652174
four,mean,log,col,ICA,0.8556977559607292,0.8268115942028986
four,mean,log,col,PCA,0.9711781206171108,0.7690217391304348
four,mean,log,col,None,0.9976975222066388,0.7696557971014493
four,mean,log,row,ICA,0.7923328658251519,0.7610507246376811
four,mean,log,row,PCA,0.9057094436652642,0.7297101449275362
four,mean,log,row,None,0.9027466105656852,0.777536231884058
four,mean,log,both,ICA,0.8080177653108929,0.7436594202898551
four,mean,log,both,PCA,0.9835320243104254,0.6810688405797103
four,mean,log,both,None,0.9966222533894342,0.6960144927536231
four,mean,relative,No,ICA,0.7420757363253857,0.7525362318840579
four,mean,relative,No,PCA,0.7551834969611968,0.7544384057971014
four,mean,relative,No,None,0.7626986909770921,0.7448369565217391
four,mean,relative,z_after_relative,ICA,0.8099520804114073,0.7380434782608696
four,mean,relative,z_after_relative,PCA,0.9012330528284244,0.5684782608695651
four,mean,relative,z_after_relative,None,0.9647615708274896,0.5952898550724637
four,sub PCA,log,No,ICA,0.8463651238896681,0.8623188405797102
four,sub PCA,log,No,PCA,0.9505493221131368,0.826086956521739
four,sub PCA,log,No,None,1.0,0.867663043478261
four,sub PCA,log,col,ICA,0.9223994857410004,0.8907608695652174
four,sub PCA,log,col,PCA,0.9981942496493688,0.8230072463768116
four,sub PCA,log,col,None,0.9994740532959326,0.8327898550724638
four,sub PCA,log,row,ICA,0.8112085086489014,0.7918478260869566
four,sub PCA,log,row,PCA,0.9653459560542308,0.7418478260869565
four,sub PCA,log,row,None,1.0,0.8208333333333334
four,sub PCA,log,both,ICA,0.9206404862085088,0.8903985507246375
four,sub PCA,log,both,PCA,0.9999649368863954,0.8384057971014492
four,sub PCA,log,both,None,1.0,0.8534420289855073
four,sub PCA,relative,No,ICA,0.6921867695184666,0.7318840579710144
four,sub PCA,relative,No,PCA,0.7372136512388967,0.7773550724637681
four,sub PCA,relative,No,None,0.7590170640486209,0.7507246376811593
four,sub PCA,relative,z_after_relative,ICA,0.8311068256194483,0.6925724637681159
four,sub PCA,relative,z_after_relative,PCA,0.9974170172978029,0.6297101449275362
four,sub PCA,relative,z_after_relative,None,0.9996961196820946,0.6301630434782608
five,sum,log,No,ICA,0.8904862085086487,0.8753623188405797
five,sum,log,No,PCA,0.9954125759700796,0.8447463768115941
five,sum,log,No,None,0.9471482000935016,0.8764492753623191
five,sum,log,col,ICA,0.8680282842449742,0.8384057971014492
five,sum,log,col,PCA,0.9986617578307622,0.8094202898550724
five,sum,log,col,None,1.0,0.8439311594202898
five,sum,log,row,ICA,0.8830236091631603,0.8547101449275363
five,sum,log,row,PCA,0.9914679756895748,0.8193840579710144
five,sum,log,row,None,0.9215521271622256,0.866123188405797
five,sum,log,both,ICA,0.9123889668069192,0.8607789855072463
five,sum,log,both,PCA,0.9999064983637214,0.8371376811594203
five,sum,log,both,None,1.0,0.8537137681159421
five,sum,relative,No,ICA,0.6990416082281441,0.7195652173913044
five,sum,relative,No,PCA,0.7526472650771387,0.786231884057971
five,sum,relative,No,None,0.7516713417484807,0.7243659420289854
five,sum,relative,z_after_relative,ICA,0.8606241234221599,0.767391304347826
five,sum,relative,z_after_relative,PCA,0.9839995324918188,0.7339673913043478
five,sum,relative,z_after_relative,None,0.9991000467508181,0.7179347826086957
five,mean,log,No,ICA,0.8706930808789155,0.8546195652173914
five,mean,log,No,PCA,0.9738370733987844,0.8288043478260871
five,mean,log,No,None,0.9326496026180456,0.8817028985507246
five,mean,log,col,ICA,0.9094787283777463,0.8451086956521738
five,mean,log,col,PCA,0.9977676484338476,0.8270833333333334
five,mean,log,col,None,0.9995792426367462,0.8476449275362319
five,mean,log,row,ICA,0.8545991117344552,0.8155797101449276
five,mean,log,row,PCA,0.9780388031790558,0.7637681159420291
five,mean,log,row,None,0.9502863487611034,0.8552536231884058
five,mean,log,both,ICA,0.9167718560074803,0.8663043478260871
five,mean,log,both,PCA,0.9995441795231418,0.7967391304347828
five,mean,log,both,None,1.0,0.8381340579710145
five,mean,relative,No,ICA,0.7070243104254325,0.7197463768115944
five,mean,relative,No,PCA,0.7674322113136981,0.778804347826087
five,mean,relative,No,None,0.8107760635811128,0.7579710144927535
five,mean,relative,z_after_relative,ICA,0.8364656381486677,0.7351449275362318
five,mean,relative,z_after_relative,PCA,0.9811711079943898,0.6843297101449275
five,mean,relative,z_after_relative,None,0.9995441795231416,0.6807065217391305
five,sub PCA,log,No,ICA,0.8097709209911175,0.8050724637681159
five,sub PCA,log,No,PCA,0.983006077606358,0.8107789855072463
five,sub PCA,log,No,None,0.9999415614773258,0.8901268115942027
five,sub PCA,log,col,ICA,0.9267648433847594,0.8541666666666666
five,sub PCA,log,col,PCA,0.9996610565684899,0.8306159420289856
five,sub PCA,log,col,None,0.9995500233754092,0.836413043478261
five,sub PCA,log,row,ICA,0.7931743805516597,0.7643115942028985
five,sub PCA,log,row,PCA,0.9953716690042076,0.726358695652174
five,sub PCA,log,row,None,1.0,0.8468297101449276
five,sub PCA,log,both,ICA,0.9264200561009815,0.8433876811594203
five,sub PCA,log,both,PCA,1.0,0.8286231884057971
five,sub PCA,log,both,None,1.0,0.8382246376811594
five,sub PCA,relative,No,ICA,0.7341923796166433,0.7664855072463769
five,sub PCA,relative,No,PCA,0.7487786348761103,0.7795289855072465
five,sub PCA,relative,No,None,0.818969144460028,0.7802536231884059
five,sub PCA,relative,z_after_relative,ICA,0.8704710144927537,0.6827898550724638
five,sub PCA,relative,z_after_relative,PCA,0.9981533426834972,0.6785326086956522
five,sub PCA,relative,z_after_relative,None,0.9998480598410472,0.686141304347826
six,sum,log,No,ICA,0.9197639083683964,0.8722826086956523
six,sum,log,No,PCA,0.999970780738663,0.8622282608695653
six,sum,log,No,None,0.9653517999064982,0.8651268115942029
six,sum,log,col,ICA,0.9335612435717624,0.8349637681159421
six,sum,log,col,PCA,1.0,0.8816123188405797
six,sum,log,col,None,0.9994915848527348,0.8815217391304347
six,sum,log,row,ICA,0.8848994857410005,0.823822463768116
six,sum,log,row,PCA,1.0,0.8394021739130435
six,sum,log,row,None,0.9724403927068728,0.862228260869565
six,sum,log,both,ICA,0.9670289855072464,0.8612318840579709
six,sum,log,both,PCA,1.0,0.8568840579710144
six,sum,log,both,None,1.0,0.8644927536231884
six,sum,relative,No,ICA,0.7489013557737261,0.7840579710144927
six,sum,relative,No,PCA,0.7573165030388032,0.7801630434782609
six,sum,relative,No,None,0.7482000935016363,0.7342391304347826
six,sum,relative,z_after_relative,ICA,0.9475514258999532,0.7892210144927534
six,sum,relative,z_after_relative,PCA,0.9994857410004676,0.7507246376811594
six,sum,relative,z_after_relative,None,1.0,0.8007246376811594
six,mean,log,No,ICA,0.9274427302477792,0.8771739130434784
six,mean,log,No,PCA,0.9998539036933148,0.8666666666666666
six,mean,log,No,None,0.9479020570359982,0.8729166666666666
six,mean,log,col,ICA,0.9656498363721364,0.8541666666666667
six,mean,log,col,PCA,0.9999824684431978,0.868840579710145
six,mean,log,col,None,1.0,0.8700181159420289
six,mean,log,row,ICA,0.8918536699392241,0.8146739130434785
six,mean,log,row,PCA,0.9994331463300608,0.8303442028985508
six,mean,log,row,None,0.9789913510986444,0.8423007246376809
six,mean,log,both,ICA,0.972183263207106,0.859963768115942
six,mean,log,both,PCA,0.9995324918186068,0.8539855072463768
six,mean,log,both,None,1.0,0.8502717391304347
six,mean,relative,No,ICA,0.7491467975689574,0.7275362318840579
six,mean,relative,No,PCA,0.7814749883122956,0.7705615942028986
six,mean,relative,No,None,0.8710261804581579,0.7701086956521739
six,mean,relative,z_after_relative,ICA,0.9358286582515196,0.7478260869565216
six,mean,relative,z_after_relative,PCA,0.9997311827956992,0.723731884057971
six,mean,relative,z_after_relative,None,1.0,0.7990942028985508
six,sub PCA,log,No,ICA,0.8773141654978961,0.8528985507246377
six,sub PCA,log,No,PCA,0.9960729312762974,0.8346014492753623
six,sub PCA,log,No,None,1.0,0.8947463768115942
six,sub PCA,log,col,ICA,0.8690334268349694,0.8103260869565216
six,sub PCA,log,col,PCA,1.0,0.8827898550724639
six,sub PCA,log,col,None,1.0,0.9021739130434784
six,sub PCA,log,row,ICA,0.881580177653109,0.8291666666666668
six,sub PCA,log,row,PCA,0.9985974754558204,0.7855978260869565
six,sub PCA,log,row,None,1.0,0.8628623188405797
six,sub PCA,log,both,ICA,0.9051075268817206,0.8331521739130435
six,sub PCA,log,both,PCA,1.0,0.8435688405797102
six,sub PCA,log,both,None,1.0,0.8768115942028987
six,sub PCA,relative,No,ICA,0.7061827956989247,0.734963768115942
six,sub PCA,relative,No,PCA,0.7196996259934549,0.7572463768115942
