Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,mean,log,row,PCA,0.7895548961424332,0.7468627450980392
four,mean,log,row,None,0.8808783382789318,0.7550980392156863
four,mean,log,col,PCA,0.8609258160237389,0.7719607843137254
four,mean,log,col,None,0.9941038575667654,0.7204411764705883
four,mean,log,both,PCA,0.7428011869436202,0.6645098039215687
four,mean,log,both,None,0.9939436201780416,0.6513725490196078
four,mean,log,No,PCA,0.8209554896142434,0.7909803921568627
four,mean,log,No,None,0.8593709198813058,0.8255882352941176
four,mean,relative,z_after_relative,PCA,0.8071958456973294,0.7457843137254903
four,mean,relative,z_after_relative,None,0.9441988130563796,0.4951470588235295
four,mean,relative,No,PCA,0.7309732937685458,0.7209803921568627
four,mean,relative,No,None,0.7839169139465876,0.6994607843137255
four,sum,log,row,PCA,0.7736023738872404,0.7355882352941177
four,sum,log,row,None,0.8551216617210683,0.7581372549019608
four,sum,log,col,PCA,0.8421335311572701,0.7535294117647059
four,sum,log,col,None,0.9972937685459942,0.6781862745098038
four,sum,log,both,PCA,0.8227359050445104,0.7464705882352942
four,sum,log,both,None,0.9934094955489614,0.7238725490196078
four,sum,log,No,PCA,0.7778813056379822,0.7451960784313726
four,sum,log,No,None,0.8720949554896142,0.7839215686274509
four,sum,relative,z_after_relative,PCA,0.795887240356083,0.7013725490196079
four,sum,relative,z_after_relative,None,0.9492344213649848,0.5529411764705883
four,sum,relative,No,PCA,0.7288308605341246,0.7245098039215685
four,sum,relative,No,None,0.7580118694362019,0.7161764705882353
four,pca_anna,log,row,PCA,0.7437210682492582,0.6685294117647059
four,pca_anna,log,row,None,1.0,0.7538725490196079
four,pca_anna,log,col,PCA,0.9088902077151336,0.8192156862745097
four,pca_anna,log,col,None,0.9985163204747776,0.7830392156862747
four,pca_anna,log,both,PCA,0.8978516320474779,0.8178431372549019
four,pca_anna,log,both,None,0.9995905044510384,0.7576470588235293
four,pca_anna,log,No,PCA,0.8325994065281899,0.7879411764705883
four,pca_anna,log,No,None,0.9985875370919879,0.8279411764705882
four,pca_anna,relative,z_after_relative,PCA,0.8368724035608308,0.7143137254901961
four,pca_anna,relative,z_after_relative,None,0.9985281899109792,0.6187254901960785
four,pca_anna,relative,No,PCA,0.6715845697329377,0.6648039215686274
four,pca_anna,relative,No,None,0.7961721068249258,0.7176470588235294
five,mean,log,row,PCA,0.7617448071216618,0.7607843137254902
five,mean,log,row,None,0.923192878338279,0.8391176470588235
five,mean,log,col,PCA,0.8996557863501483,0.7743627450980392
five,mean,log,col,None,0.9987715133531158,0.7697549019607843
five,mean,log,both,PCA,0.8979198813056379,0.8037745098039215
five,mean,log,both,None,0.9961305637982196,0.7793137254901962
five,mean,log,No,PCA,0.8596023738872403,0.8259803921568627
five,mean,log,No,None,0.8301780415430267,0.7892156862745099
five,mean,relative,z_after_relative,PCA,0.8441958456973294,0.6921078431372549
five,mean,relative,z_after_relative,None,0.9969436201780416,0.5923039215686274
five,mean,relative,No,PCA,0.7473887240356082,0.7212745098039216
five,mean,relative,No,None,0.8084925816023739,0.7313725490196079
five,sum,log,row,PCA,0.8710712166172107,0.8185294117647057
five,sum,log,row,None,0.9200059347181008,0.8191176470588235
five,sum,log,col,PCA,0.8330385756676557,0.7058823529411764
five,sum,log,col,None,0.9997744807121658,0.7463235294117647
five,sum,log,both,PCA,0.9055697329376856,0.7856372549019609
five,sum,log,both,None,0.999839762611276,0.7912745098039216
five,sum,log,No,PCA,0.8730089020771512,0.8380392156862746
five,sum,log,No,None,0.9313323442136501,0.8143137254901962
five,sum,relative,z_after_relative,PCA,0.8456765578635016,0.6822549019607843
five,sum,relative,z_after_relative,None,0.9977626112759644,0.6198039215686274
five,sum,relative,No,PCA,0.7355548961424333,0.7343137254901961
five,sum,relative,No,None,0.7740118694362018,0.7006372549019607
five,pca_anna,log,row,PCA,0.8098575667655787,0.7431372549019608
five,pca_anna,log,row,None,0.9996973293768546,0.7787745098039215
