Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,sum,log,No,ICA,0.8748114224137932,0.6872222222222222
four,sum,log,No,PCA,0.8679256465517241,0.7141269841269843
four,sum,log,No,None,0.9160344827586208,0.6449206349206349
four,sum,log,col,ICA,0.9013092672413792,0.6624603174603175
four,sum,log,col,PCA,0.905872844827586,0.7915079365079366
four,sum,log,col,None,0.9160344827586208,0.6449206349206349
four,sum,log,row,ICA,0.8603502155172413,0.8021428571428572
four,sum,log,row,PCA,0.8830010775862069,0.6797619047619047
four,sum,log,row,None,0.945581896551724,0.6714285714285715
four,sum,log,both,ICA,0.9372036637931034,0.709126984126984
four,sum,log,both,PCA,0.9061260775862068,0.7269841269841271
four,sum,log,both,None,0.9455818965517241,0.6714285714285715
four,sum,relative,No,ICA,0.788459051724138,0.5971428571428572
four,sum,relative,No,PCA,0.788459051724138,0.5971428571428572
four,sum,relative,No,None,0.9160344827586208,0.6449206349206349
four,sum,relative,z_after_relative,ICA,0.9272306034482759,0.8032539682539683
four,sum,relative,z_after_relative,PCA,0.9162607758620692,0.7765873015873015
four,sum,relative,z_after_relative,None,0.9160344827586208,0.6501587301587303
four,mean,log,No,ICA,0.8840517241379309,0.6781746031746032
four,mean,log,No,PCA,0.8754418103448276,0.6549206349206348
four,mean,log,No,None,0.9160344827586208,0.6449206349206349
four,mean,log,col,ICA,0.850915948275862,0.6242063492063492
four,mean,log,col,PCA,0.8830980603448275,0.7846031746031746
four,mean,log,col,None,0.9160344827586208,0.6449206349206349
four,mean,log,row,ICA,0.8924084051724137,0.828015873015873
four,mean,log,row,PCA,0.8926400862068965,0.7238095238095238
four,mean,log,row,None,0.9355226293103448,0.6782539682539682
four,mean,log,both,ICA,0.913572198275862,0.7000000000000001
four,mean,log,both,PCA,0.8932596982758622,0.6893650793650793
four,mean,log,both,None,0.9355226293103448,0.6782539682539682
four,mean,relative,No,ICA,0.7968857758620691,0.7016666666666665
four,mean,relative,No,PCA,0.801740301724138,0.6619047619047619
four,mean,relative,No,None,0.9266379310344828,0.6911111111111111
four,mean,relative,z_after_relative,ICA,0.8966163793103448,0.7170634920634922
four,mean,relative,z_after_relative,PCA,0.9062984913793104,0.7545238095238095
four,mean,relative,z_after_relative,None,0.9266379310344828,0.6911111111111111
four,sub PCA,log,No,ICA,0.9021875,0.6232539682539682
four,sub PCA,log,No,PCA,0.8908405172413794,0.7788888888888891
four,sub PCA,log,No,None,0.9452047413793104,0.6690476190476191
four,sub PCA,log,col,ICA,0.8925215517241378,0.6423809523809523
four,sub PCA,log,col,PCA,0.9211584051724138,0.7360317460317459
four,sub PCA,log,col,None,0.9520043103448276,0.8162698412698413
four,sub PCA,log,row,ICA,0.8958189655172414,0.6590476190476191
four,sub PCA,log,row,PCA,0.8961476293103449,0.7294444444444445
four,sub PCA,log,row,None,0.9409482758620692,0.6830158730158731
four,sub PCA,log,both,ICA,0.9006573275862071,0.6030158730158729
four,sub PCA,log,both,PCA,0.9192510775862068,0.7032539682539682
four,sub PCA,log,both,None,0.9410614224137932,0.6846825396825397
four,sub PCA,relative,No,ICA,0.7695905172413792,0.4995238095238096
four,sub PCA,relative,No,PCA,0.8126508620689655,0.6287301587301588
four,sub PCA,relative,No,None,0.947365301724138,0.7061904761904763
four,sub PCA,relative,z_after_relative,ICA,0.9100269396551725,0.6738888888888891
four,sub PCA,relative,z_after_relative,PCA,0.9004202586206895,0.8244444444444445
four,sub PCA,relative,z_after_relative,None,0.9545797413793105,0.7319047619047618
five,sum,log,No,ICA,0.8950969827586208,0.645
five,sum,log,No,PCA,0.8859213362068965,0.7080952380952381
five,sum,log,No,None,0.9506088362068964,0.7381746031746032
five,sum,log,col,ICA,0.9195420258620688,0.7217460317460317
five,sum,log,col,PCA,0.9386099137931034,0.6673809523809524
five,sum,log,col,None,0.9506088362068964,0.7381746031746032
five,sum,log,row,ICA,0.9394773706896552,0.6213492063492064
five,sum,log,row,PCA,0.9090571120689656,0.6484126984126984
five,sum,log,row,None,0.9773114224137932,0.7501587301587301
five,sum,log,both,ICA,0.9629148706896552,0.7306349206349206
five,sum,log,both,PCA,0.9489385775862068,0.7326190476190476
five,sum,log,both,None,0.9773114224137932,0.7501587301587301
five,sum,relative,No,ICA,0.6827640086206896,0.5515873015873015
five,sum,relative,No,PCA,0.6827640086206896,0.5515873015873015
five,sum,relative,No,None,0.9506088362068964,0.7381746031746032
five,sum,relative,z_after_relative,ICA,0.9338900862068964,0.705
five,sum,relative,z_after_relative,PCA,0.94328125,0.8195238095238095
five,sum,relative,z_after_relative,None,0.9506088362068964,0.7407142857142858
five,mean,log,No,ICA,0.8801185344827587,0.6663492063492064
five,mean,log,No,PCA,0.8966056034482759,0.6593650793650794
five,mean,log,No,None,0.9506088362068964,0.7381746031746032
five,mean,log,col,ICA,0.9091648706896552,0.7386507936507936
five,mean,log,col,PCA,0.9380387931034484,0.698968253968254
five,mean,log,col,None,0.9506088362068964,0.7381746031746032
five,mean,log,row,ICA,0.9271605603448274,0.6784920634920636
five,mean,log,row,PCA,0.905646551724138,0.6173015873015874
five,mean,log,row,None,0.9712176724137932,0.7374603174603175
five,mean,log,both,ICA,0.9124245689655172,0.7350793650793649
five,mean,log,both,PCA,0.940064655172414,0.6934920634920635
five,mean,log,both,None,0.9712176724137932,0.7374603174603175
five,mean,relative,No,ICA,0.7942995689655172,0.5861111111111111
five,mean,relative,No,PCA,0.8058189655172413,0.6635714285714287
five,mean,relative,No,None,0.9702316810344828,0.6911111111111111
five,mean,relative,z_after_relative,ICA,0.9424515086206896,0.7034126984126983
five,mean,relative,z_after_relative,PCA,0.9289816810344828,0.7324603174603176
five,mean,relative,z_after_relative,None,0.9702316810344828,0.6911111111111111
five,sub PCA,log,No,ICA,0.9455765086206896,0.671984126984127
five,sub PCA,log,No,PCA,0.8975592672413792,0.6886507936507937
five,sub PCA,log,No,None,0.9741056034482758,0.7517460317460318
five,sub PCA,log,col,ICA,0.9163685344827586,0.6807142857142856
five,sub PCA,log,col,PCA,0.9659482758620692,0.7926190476190476
five,sub PCA,log,col,None,0.9564008620689656,0.8211904761904762
five,sub PCA,log,row,ICA,0.9341002155172412,0.6735714285714286
five,sub PCA,log,row,PCA,0.8976508620689656,0.6753174603174603
five,sub PCA,log,row,None,0.9688577586206896,0.7190476190476189
five,sub PCA,log,both,ICA,0.9208890086206898,0.7301587301587302
