ID,Unassigned;p__;c__;o__;f___0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
188,-1.1693189501498806,0.2720527438492777,1.1925564239246491,-1.4482847607145561,2.2609459607775158,0.0786285555687477,-1.1765250035676282,-0.6063924344800239,-0.2558421922750405,0.5243924845867399,-0.5801517782706633,-1.3785756902554591,-0.5886774325677016,-0.7482260656557687,-1.3891894834689866,0.09024798403751952,-1.4280005385490102,-0.7636893623276579,0.11927109049877899,-0.30270396758548,-0.6445145186998591,0.043154475647369656,-0.4971628300637498,-0.7545707228294646,-0.17777496609452026,-0.3964814301976296
150,-0.6545652620533349,-0.6900116410317089,-0.16753241684202175,0.48648199002246506,0.10965056041124065,0.12709774423641,0.47226433392879846,-0.36741860727538694,1.8285862393011303,-0.6533849219498983,-0.4175140614804048,-0.13378523241167659,-0.5506175873900261,0.8556927992258595,-0.38308155130594207,-0.0735387595870993,0.0752860014321919,-0.07559029552305971,-0.5826926242084927,3.7081388109393356,-0.2516725699127481,-0.528895609335902,-0.09289217545172149,0.5105971239502177,-0.37984769487559455,-0.3964814301976296
223,-0.2929420676201164,-0.3769822308828037,0.23184112983750366,-0.47732802096986837,-0.6741312552791303,-0.5691143992764945,0.8157975634701212,0.17991260776408413,0.8817226453227756,-0.12169374425388955,-0.49959718056336283,-0.2228926200432424,0.3335742502880475,-0.4461281874457034,-0.24056403978129334,-0.46707528279557936,-0.6934645190911342,0.5107228386277263,-0.24222093716841153,-0.328856291327251,0.1915169134687158,-0.47751412647654057,0.48996857026102175,-0.2681050993794008,-0.3398426831947499,-0.3964814301976296
129,2.5085860709352157,-0.49117179759806456,-0.40442510533676707,-0.8275558060056953,-0.6186383980601019,0.03663791388745342,1.63761107959531,-1.6909449569897492,-0.8863104555366771,-1.6003016598778268,-0.1972750120481991,-1.2166100547059209,-1.0127948175921844,-0.41677701475610085,-0.5145748449481312,-0.12373411801943336,-0.36330743151475364,-0.7760524110812316,0.5741948492619431,-0.2517433095598659,-0.6445145186998591,-0.4997974512261434,-0.6173824309685293,-0.03065763479977561,-0.4272241324030201,1.788418156931252
249,-2.238447018614213,-0.7660384624603299,0.25214286883536235,1.6099563751600225,-0.46991804436320933,-0.06667116691717938,-0.9853912323734504,2.011606813889809,0.33000483957906784,0.6482103485754203,-0.3857986379706751,2.30313003693924,1.903192892180232,-0.8340483593221594,-0.9136586635522758,-0.025844193998252614,-1.5728490729841675,-0.9101642723687624,-0.47212062453591624,-0.11671355262220476,0.007110887554551221,0.9228484164610724,-0.27541520700507655,-0.8433264895810034,-0.2569554973119267,-0.3964814301976296
230,0.17428721609870834,-0.46034650597035004,0.5416111624471318,0.9107966315690743,0.8227878060397603,4.154398466157753,-1.117122799866577,0.3023390940734213,0.4025301150667389,1.3222435428169177,-0.4650991776780136,1.436371885061993,0.0154735591859187,-0.6927823469627765,-1.0495456890589503,0.12983673579550634,-0.5669575220439803,-0.6993737033866028,0.22545850986055968,-0.1445740418519385,0.3973074073654842,-0.11727984911431122,-0.1614416787074116,-1.0597003526603856,-0.3853431574992216,-0.3964814301976296
103,0.5098238178486137,1.8464162176838497,0.510128160952201,-0.5163428407535006,0.014724131595920887,0.526860496261979,0.9747225077472735,-0.9742176658677408,0.7611798581327613,-0.46845207674941725,-0.5545669286953911,0.17088001815821852,-0.19476106770825016,0.205789361964616,-0.6882144807084108,-0.297899755773388,0.538395540529843,-0.28956686366137174,1.8957572244817293,1.9701833970989455,-0.6445145186998591,1.4908632711658614,0.3268724695240012,-0.9996150144980822,-0.05731349610263986,-0.3964814301976296
190,-1.6083070052772142,0.28846072954782004,0.7592738754470035,-0.9050002946161252,-0.4071846062816555,0.14629270786912263,1.7074130170126776,-1.2654444313818345,2.5204590993955436,-1.0685457477146258,-0.6042030673570057,0.07098830080120674,1.2861914240144756,-0.8234153545424115,-1.5013745883297178,0.19045858963858237,-2.1039432420043473,-0.6878908546796446,-0.05008306698825304,-0.2320779246050127,-0.6445145186998591,-0.480669099097201,1.1576388339609458,-1.2450227326676528,-0.4272241324030201,-0.3964814301976296
197,-0.18870846858315404,-0.8359990615195385,0.5828038824801409,3.0726805529674235,0.22748552999331373,0.9350605701876208,-1.0131718830698715,0.4174596330237679,-1.120311464268811,0.6276938952951433,-0.4180469062359495,6.324191318638849,2.3628824469071943,0.06295626217628404,-0.6947334605522992,-0.2927986486391873,-0.9170963813508042,-0.16198384820873415,-0.13449682939007201,-0.3520428735736553,0.14788075608462917,0.9320941093246456,0.17705102681155438,-1.0057872141135422,0.2257846579002211,-0.3964814301976296
240,2.727968094302715,-0.1769026332085344,-0.9306967025484594,0.2646783015325186,-1.0946859237136768,-1.0085342612042358,-1.4762128187997763,-0.7426817828252028,-1.5922991474288348,1.5341696112153613,1.2062355014336288,-1.2935939751354957,-0.9752844749225872,-0.2858162848490584,-0.4533737301722254,-0.06965245937479912,1.5224501694351298,-0.11210116958226284,-0.29584588367510695,0.21146962291010074,2.5955178892072355,-0.4423180086542644,-0.6838581197138998,1.9590398484401985,-0.4045722238957541,-0.3964814301976296
207,-0.2921137146410648,-1.1355861719110565,-0.15170773288704423,1.1369119984537501,-0.02700287484847241,0.27491917903846397,-1.0179614029845392,1.9508110765101563,0.18379266917594647,0.4161245192632641,-0.08822679961547765,0.744573029239619,-0.8436064834689738,-0.4401145798281919,-0.38119854716365326,-0.3956196406663683,-0.6566364864239109,-0.6219619223296093,-0.30645747627213016,-0.3049157197275298,-0.2375357152306327,1.034381021927836,0.8875386595309399,-0.530366330591745,-0.0754745910440903,0.26482609047089767
132,-0.4396725848648217,0.8281772832141007,-1.285232227588024,0.785422249051717,0.8585762875196707,-0.4625312978301011,-0.9342174955052472,-0.7391674159609132,0.4511138646303429,-0.6892069064052047,0.028833670178911627,-1.2515342775058191,1.2493835254979335,5.543715558063811,4.512062001796595,8.533240908572647,2.526147261710811,-0.6649518910875051,-0.5826926242084927,-0.4391834790313002,-0.6445145186998591,2.8761323176456193,0.9483211746438527,-0.6402909664930202,1.8974197305740124,-0.3964814301976296
153,-0.1142483018836238,-0.5613189480548018,-0.26667128816458097,-0.36681036946575685,-0.6727616742615883,-0.1436620037866121,-1.037749940765389,-1.0527154304755433,-0.923112354369735,-0.8083292462928557,3.3824575432895725,0.239050692971366,-0.9412942923287566,1.9556715761596906,2.812812795482576,-1.6155597478048547,2.130910946332572,1.2410739496185352,-0.5826926242084927,0.8135905517652113,-0.6445145186998591,-0.17883110358944707,-0.6584697466744686,1.4491361235958862,-0.4272241324030201,1.4546008234123635
112,1.2060232283103929,-0.5914434122886253,-1.1333657970666182,-1.3107206089759575,-1.0980004834766866,-0.9665084427465094,-1.1362981097779188,-0.6147749682392045,-1.4510252382381899,-0.07103507432292024,3.2591103232088408,1.05016648401614,-0.8973465559463112,-0.4827060305221521,-1.398567454101172,0.2656589661075208,-0.8897621123801916,-0.004213055785213374,-0.5826926242084927,-0.4391834790313002,-0.6445145186998591,-0.528895609335902,-0.6758392632221828,-0.17449583797039164,-0.407938510753763,-0.3964814301976296
204,-1.1163629726157929,0.11137275356746296,0.8160703461856316,-0.025597444638959556,-0.8090605125463516,0.2916031103695711,-0.9976709355582967,1.7557623954772164,-1.179031535927445,1.5259302291839496,-0.5053062851706365,1.8895608366240744,2.1566883300933632,-0.191408335548214,0.34958736475876273,-0.2799369583029014,-0.7684725270810528,-0.9101642723687624,-0.11631596169087888,-0.3485080527712985,2.3787931124235717,-0.31774920213111824,-0.33930752277763365,-0.6151160784642683,-0.4272241324030201,-0.3964814301976296
114,0.18244212256280903,-1.1355861719110565,1.9146539790833115,-0.8430686650104366,-0.48473226926156804,-0.5818954777308952,0.6582924407252828,-0.07768854085209602,0.6154574823037082,-0.5612527958878922,-0.5461034088398455,-0.08919257843751752,-0.5998040985898785,-0.6998723637404567,-1.0709693451725824,0.226046540003717,-1.4664822480470927,-0.9101642723687624,-0.5826926242084927,-0.260653174174368,-0.5092287840037,-0.23788817985066563,-0.10044821411689439,-0.9589182904412954,-0.1661784399876083,-0.3964814301976296
124,0.2535215674345967,-0.5864772519484553,0.05941204686845939,1.6886351766254128,0.3183623568880111,-0.4996218177150536,-1.264927184416496,0.6321726154897265,-0.8813426982853034,0.6021226136944353,-0.4603394647864579,-0.421950975153121,-0.7021461289822644,0.5574962114963227,1.481025141837104,0.10351055201262728,4.117372257983868,3.546655543276891,-0.41839429474906187,-0.2794647124755505,-0.6445145186998591,-0.08259109073709894,-0.6110297489477186,2.6563763545417607,4.097605620105554,-0.3964814301976296
226,-0.36942112732031657,-0.28876206999691445,-0.670323283073018,1.1858665398927593,-0.8692286414912531,-0.616117285952759,-1.5515498511918615,2.1046187416935105,-0.919989575989785,3.3366648206001543,-0.3829139712076934,1.919190533170442,0.3999758424623315,-0.8329040916240145,-0.6968244525533439,-0.05290185681618688,0.0670891219909603,0.4116074131083377,0.5575056334519098,1.0387058372444478,2.341904205182959,0.10202895217191228,-0.10356723381934926,-0.49533877033129786,-0.18711759500360345,0.7560319733735413
117,-0.6815922355352998,0.05797718390241296,-1.1162506124244664,-0.5030482595239362,0.7830007977140654,-0.5476214214926786,1.4359361732840985,-0.40718071387282107,1.5285233533990237,-1.0087579922834211,-0.5356202033723504,-1.223759263469021,0.194524990541208,0.01964991472470349,-1.197208308557901,0.03233878118605621,-0.23684040054383318,-0.164971382855457,-0.46365099249390723,-0.32345994946898526,-0.6445145186998591,-0.528895609335902,-0.26171831490173947,-0.5368145240912542,-0.4272241324030201,-0.3964814301976296
205,2.244777409237097,-0.8987374963777344,0.360114594033165,-0.34332109365379476,-0.541273575612861,-0.5146353713904259,1.3458135579394763,-1.137350134319548,-0.969412659428991,-1.3077051513053954,-0.23624124442418024,-1.3678080583226901,-1.0367990046441637,-0.5263594171458771,-0.3025440508427171,0.24886658226827743,-0.5456033830928017,-0.7622894670319446,-0.22835635038276472,-0.4391834790313002,0.1907584945985682,-0.36847413636434795,-0.49537853910470603,-0.4878227108106225,-0.4272241324030201,0.04462509490652387
224,4.152085343031804,-0.7541738393110462,-0.4374752367031289,-0.8543205439455351,-0.8228365421380792,-0.16899131558554087,-0.16953297126118533,-1.2025095226781966,-1.5111751482311087,-0.8550472629734853,0.12428928430076636,-1.3704282374279644,-1.043854983872652,0.5183588650333626,-0.3952101567809752,-0.08256706240561851,-0.29379792860006976,-0.433900055908299,-0.4115096217023382,3.0554588597955448,0.36430501863539755,-0.5030619296383342,-0.5826846083628933,0.7109775681535154,-0.4272241324030201,-0.23255644409264806
238,-0.3341980243201381,-1.1355861719110565,3.0973974911798794,0.8793989808130749,1.3565896480539983,2.089722017707037,-0.15610676657376085,-0.6448455442281552,0.9031868514389346,-1.328119665987372,-0.4893121158785106,0.17859573588440794,2.923066434581417,0.040675113878266674,0.39059990332327915,-0.23954717550876925,-1.4063392515175974,-0.9101642723687624,-0.48266788766004654,-0.34194677796961076,0.3870545459664698,0.7390841860388924,0.5871609295713162,-0.7497231483446168,-0.4272241324030201,2.955950562513878
156,0.4996740042962659,0.3738452852941514,-1.4745318933476514,1.5393913700071675,-0.9906671972462118,-0.6588001632687761,-0.6387253712530264,-0.23912335678116253,1.5916499499551666,-0.12394892414692632,-0.3581089999720724,0.3558480699025483,-0.5248247112274772,2.2257659869065707,4.193347596125849,-1.9472418910841323,3.2454199017404,2.8594473988957665,-0.5826926242084927,-0.4391834790313002,-0.6445145186998591,-0.3244230977888479,-0.2834660305853347,4.167801550082224,1.217826632009202,-0.3964814301976296
202,0.1623036225019564,-1.1355861719110565,-0.6311548457025626,0.22677350002163726,-0.3130585393338576,-1.0085342612042358,0.17785016732035733,-0.844455238651881,0.21298048232113526,1.136447290880653,-0.45889750179167504,-0.5590839931952292,0.1659820663993734,-0.2346179991097103,0.3964490706375682,-0.5562299358980172,1.68571969059404,0.3544421756320549,2.689965016621921,-0.32135246609812834,1.6770086218852152,2.54416923215888,0.22952541689861486,-0.13128272251071751,-0.4272241324030201,-0.3964814301976296
245,0.2485151068529582,-1.1355861719110565,-1.5640977011554786,0.04783203876244965,-0.8001506439046787,-1.0085342612042358,-0.9662980274197336,2.892103300343673,-1.2897586152285978,1.9455891134717274,0.2564474267934575,-1.1746899454784587,-0.40310123432877326,0.8175385660484866,1.2267586822708763,3.579529291527683,0.9549913604859934,1.3849920447316055,-0.5826926242084927,-0.22532991683300774,1.1380663116431133,-0.47909776091262685,-0.6188496599346517,0.22425744090236502,1.9831339166814328,-0.3964814301976296
155,-0.39987933220245653,2.226430700352782,-0.9093507540758275,0.4069320624656735,-0.7369918083504948,-0.8972518752386647,1.259242792773605,-0.5821853154258775,0.5600547145803192,-0.4965800468184651,-0.4115547219616828,-0.48797897191454404,-0.8037112654606628,0.033576857077784704,0.3267803583679845,-0.50453089612488,1.7732650253794817,0.28929378281747725,0.8543726585382484,-0.29948254891498105,-0.6445145186998591,-0.3337114186866274,0.25041825366596354,0.6084092448472312,-0.4272241324030201,-0.3964814301976296
215,0.5232030389538037,1.181936146164309,0.9056442640669177,2.7313832599433647,-0.9023196322497667,-0.20308207572564083,-0.8709503510000686,2.007990359403282,0.4979225316902287,1.2741261726179007,-0.29301011667511684,0.002815684726695432,0.8564909309786846,-1.0493022686578173,-0.6977506109320422,-0.1439252319992449,-0.8803145624754828,-0.427854683939996,-0.3515514477180049,-0.3268342429472492,-0.3039729180262214,0.5175681804599708,0.5456347441149205,-0.47787970676245456,0.9075201773315433,-0.3964814301976296
100,0.26107267696091324,-1.1355861719110563,3.2000151633186587,-0.8199845173883185,0.406056936840743,1.6641195285145514,0.2855184212739306,-1.2504814742558705,-0.9233075862668931,-1.1938830927836976,-0.6215358761413153,2.47648608223578,-0.004538541079128268,-0.7597881198772873,-1.624521267659783,0.4027412864092785,-0.8869448178187951,-0.9101642723687622,-0.5826926242084935,-0.38910619449380546,-0.6445145186998599,-0.41228586015926244,-0.15867198254381035,-1.1122405731703349,-0.4272241324030204,-0.396481430197631
231,0.16349142650710055,-0.732131283625401,1.458413441236125,-0.5076972841899243,4.374316151090096,1.2349901716069323,-1.218501803793045,-0.22063288993190652,-1.0163418912245725,-0.40895070649486265,-0.4089720589684037,0.37723242700199755,-0.5023370257633114,0.06878045343993859,-1.1192389114262027,0.3450757442672867,-1.7213163606660287,-0.9101642723687624,-0.5223339578786057,-0.38050721756912836,-0.377734226777036,1.5479303959635056,-0.13091874537968393,-0.8342632643880045,-0.40934996659260975,-0.3964814301976296
174,2.5999992609428255,0.841030271781938,-3.197231963517142,-1.6125477459461637,-0.6386623353735701,-0.9322041783774071,-1.1427659877608787,-0.5836200954031017,-1.2060969141087026,1.6556448765003617,-0.13562650616389185,1.6579799891893097,-0.6196189193757485,-0.28006384981365495,-0.7364771130974421,-0.04654940329640186,0.08952526578851988,0.3239223070832387,-0.38555214935642484,-0.34336073516900795,-0.6445145186998591,-0.1718837232354729,-0.6692937399432857,-0.32283034280683476,-0.4155481900745724,-0.3964814301976296
242,-1.7805391040935294,1.3598232611690089,0.7855924415988313,2.478336373867315,-0.2471541098282835,1.3042034597222871,-0.47280289982848783,0.9165295982791694,-0.6662769674221938,1.6880281161560908,-0.3264124688508159,0.24158870876731486,1.4164848523123832,-0.605321348927647,0.5185908824416987,-0.2296353768237153,-0.47201753933528323,-0.24245370028881919,-0.3693643514028072,1.2198731268926637,0.7698253521509383,-0.190859303225764,-0.542015376109153,-1.0260103940635474,-0.3703680314182259,-0.3964814301976296
