Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,sum,log,No,ICA,0.8185991379310346,0.8028571428571428
four,sum,log,No,PCA,0.8206142241379311,0.8023809523809524
four,sum,log,No,None,0.9067780172413794,0.8565079365079366
four,sum,log,col,ICA,0.7859806034482758,0.7609523809523809
four,sum,log,col,PCA,0.7976185344827585,0.7941269841269841
four,sum,log,col,None,0.9107650862068966,0.8601587301587301
four,sum,log,row,ICA,0.8221551724137929,0.8168253968253968
four,sum,log,row,PCA,0.8224245689655172,0.813015873015873
four,sum,log,row,None,0.8947629310344828,0.8571428571428572
four,sum,log,both,ICA,0.8440732758620689,0.8353968253968255
four,sum,log,both,PCA,0.8460775862068967,0.8222222222222222
four,sum,log,both,None,0.9197198275862069,0.8709523809523809
four,sum,relative,No,ICA,0.6316379310344827,0.7106349206349206
four,sum,relative,No,PCA,0.6316379310344827,0.7106349206349206
four,sum,relative,No,None,0.6324676724137931,0.7106349206349206
four,sum,relative,z_after_relative,ICA,0.8036853448275862,0.7976190476190476
four,sum,relative,z_after_relative,PCA,0.8073706896551724,0.8207936507936507
four,sum,relative,z_after_relative,None,0.8520043103448276,0.8428571428571429
four,mean,log,No,ICA,0.8336099137931035,0.8152380952380953
four,mean,log,No,PCA,0.8358943965517242,0.8141269841269841
four,mean,log,No,None,0.9028987068965516,0.8587301587301588
four,mean,log,col,ICA,0.7844719827586207,0.7622222222222222
four,mean,log,col,PCA,0.7953448275862071,0.7903174603174603
four,mean,log,col,None,0.9094288793103448,0.860952380952381
four,mean,log,row,ICA,0.8350215517241378,0.8187301587301586
four,mean,log,row,PCA,0.8456788793103449,0.8358730158730158
four,mean,log,row,None,0.9075107758620692,0.8660317460317459
four,mean,log,both,ICA,0.8082219827586207,0.7809523809523811
four,mean,log,both,PCA,0.8157866379310343,0.8052380952380953
four,mean,log,both,None,0.9167564655172414,0.8614285714285714
four,mean,relative,No,ICA,0.7043103448275861,0.7182539682539683
four,mean,relative,No,PCA,0.7027693965517241,0.7282539682539683
four,mean,relative,No,None,0.7316702586206897,0.7407936507936509
four,mean,relative,z_after_relative,ICA,0.8152586206896553,0.7758730158730159
four,mean,relative,z_after_relative,PCA,0.8257004310344827,0.7944444444444445
four,mean,relative,z_after_relative,None,0.8764439655172414,0.8592063492063492
four,sub PCA,log,No,ICA,0.8180064655172413,0.7526984126984126
