ID,Unassigned;p__;c__;o___0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_1,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2_0,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_2,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales_0
131,-0.1181277048443721,-0.11396380404148994,-0.6919138142861349,-1.654433082064347,0.04610034695270724,0.14834249048084555,-0.4221435226721309,0.0912429138300136,0.4603423275719448,-0.34968110018217813,-0.7070527019404779,-0.42985332195240306,-0.2906043369432379,-0.8297262586470614,4.329563308635792,-0.014702731111030874,-0.4272241324030201,-0.5668727570223154,1.8720837429989252
167,0.11517436749333104,-0.0876552261530136,0.8948345096135785,-0.22688398570026594,-0.48215945339416966,-0.4188919087744094,0.7029808165079388,-0.8862571693572446,2.19900362501212,0.14705651434113431,-0.7673067729798931,-0.42591744034459345,-0.13437284491616988,-0.8297262586470614,-0.5448709339653608,2.273010405874709,0.15774642943678588,0.005215674263156765,-0.24635338325224648
191,-0.0021571393018100476,-0.6177277793647246,-1.0281490202221402,-2.2410944596410647,-0.6662029311061152,-0.7136074743436734,-0.384309121149933,-1.460760855573562,-0.8025850229552838,-0.4871107665022929,1.198057208580143,-0.19532289800871003,-0.4391834790313002,-0.8297262586470614,-0.6609635829801483,-0.07544044213007392,-0.4272241324030201,0.502807435352181,-0.09972497164675499
241,-0.7526714403240212,2.568745626558702,1.4932507099296848,-0.4994832262980587,-0.03795183235482456,-0.01908064159675551,-0.4144759645794363,-0.7497011321238048,3.286181506101873,-1.0298059636769301,0.4686911257024483,0.033068155692354835,-0.08002504114789702,-0.10938587497942956,-0.6474650904161671,3.264912757847105,-0.2594650669227761,1.115698514170577,-0.33751612651006874
188,1.6759505999850715,0.2720527438492777,-1.019693417049923,2.79212889966263,0.5132641377910062,-0.4496886217672951,-0.5801517782706633,-1.3785756902554591,-2.3024952630693423,-0.3820955079565656,-0.512070419004258,0.11927109049877899,-0.30270396758548,-0.4252257643770481,-0.4971628300637498,-0.7545707228294646,-0.17777496609452026,-0.637746598337615,-0.3964814301976296
150,0.5388401482085294,-0.6900116410317089,-1.3791592275526856,-0.6553380546347174,0.09918453042361855,0.7901299664058213,-0.4175140614804048,-0.13378523241167659,0.23018629615308017,0.02052564236342766,-0.4314265918338132,-0.5826926242084927,3.7081388109393356,-0.5519450527251576,-0.09289217545172149,0.5105971239502177,-0.37984769487559455,-0.69276511198878,-0.3964814301976296
223,0.032627501223671765,-0.3769822308828037,-0.14176615073854432,-1.0677100815504221,0.5679580606243196,-0.28691449342117886,-0.49959718056336283,-0.2228926200432424,-0.6646992776348875,-0.540581656882465,-0.24499483489898197,-0.24222093716841153,-0.328856291327251,-0.2022305687182877,0.48996857026102175,-0.2681050993794008,-0.3398426831947499,0.8383001192325348,-0.3964814301976296
129,-0.7526714403240212,-0.49117179759806456,-1.4782975304423633,-1.9967026372179795,-0.11901233592049787,-0.7136074743436734,-0.1972750120481991,-1.2166100547059209,-1.122236629001461,-0.670415399112361,3.549425658249317,0.5741948492619431,-0.2517433095598659,-0.8091507537276127,-0.6173824309685293,-0.03065763479977561,-0.4272241324030201,-0.3191697648056019,1.788418156931252
249,2.766806598697189,-0.7660384624603299,1.841553918168828,0.7133441319820056,0.34031665346782136,2.4042924971133277,-0.3857986379706751,2.30313003693924,-2.360923925919528,-0.5588920334194706,-0.9497867095908527,-0.47212062453591624,-0.11671355262220476,0.6575805300969715,-0.27541520700507655,-0.8433264895810034,-0.2569554973119267,-0.1884963804100094,-0.3964814301976296
230,-0.6128712188183157,-0.46034650597035004,-0.343115093521848,3.4520785030781123,0.7171529910621897,1.9450132791258012,-0.4650991776780136,1.436371885061993,-1.469551659779788,-0.3596464085363775,-0.8402887073473773,0.22545850986055968,-0.1445740418519385,0.19800938535851434,-0.1614416787074116,-1.0597003526603856,-0.3853431574992216,-0.09954011736628528,-0.3964814301976296
103,-0.7526714403240212,1.8464162176838497,-1.4374616225004073,-0.5691615064720755,-0.6987716533559402,-0.5272418185327619,-0.5545669286953911,0.17088001815821852,-0.263301964186148,0.332683417852631,0.31773606384810393,1.8957572244817293,1.9701833970989455,0.5984589421174887,0.3268724695240012,-0.9996150144980822,-0.05731349610263986,-0.13523168934592453,-0.3964814301976296
190,1.9008140415012058,0.28846072954782004,-2.438765932761943,-1.853280967703004,-0.632300157511982,-0.7136074743436734,-0.6042030673570057,0.07098830080120674,-3.0551123627848433,1.4729773028168425,0.45516483929163337,-0.05008306698825304,-0.2320779246050127,-0.7956249662243134,1.1576388339609458,-1.2450227326676528,-0.4272241324030201,0.07872464438174014,-0.3964814301976296
197,-0.13241249367816124,-0.8359990615195385,1.1554144099931667,1.1983878228900056,-0.44276330493654925,3.8361399988270692,-0.4180469062359495,6.324191318638849,-1.3047301797984832,-0.8156869926648638,-1.0236756103310485,-0.13449682939007201,-0.3520428735736553,0.7636575508419288,0.17705102681155438,-1.0057872141135422,0.2257846579002211,0.13373753935493427,-0.3964814301976296
240,-0.7526714403240212,-0.1769026332085344,2.380016835111895,-0.24776707319041014,-0.5334333911780075,-0.5338634670663768,1.2062355014336288,-1.2935939751354957,0.8982637303626597,-1.4999633359787197,0.5338793514987,-0.29584588367510695,0.21146962291010074,1.522542236789064,-0.6838581197138998,1.9590398484401985,-0.4045722238957541,-0.32385891359633834,-0.3964814301976296
207,0.01189317124260919,-1.1355861719110565,1.5524672501695056,1.135991583833289,-0.7566251522853923,0.5846017805861328,-0.08822679961547765,0.744573029239619,-0.496840529733461,-0.9411470545831049,-0.5628134964894014,-0.30645747627213016,-0.3049157197275298,0.5634547199222694,0.8875386595309399,-0.530366330591745,-0.0754745910440903,-0.3935022432349951,0.26482609047089767
132,0.2231050012290924,0.8281772832141007,-0.5373027535705533,-0.12114489110473213,0.9578189509568036,1.0536896084703031,0.028833670178911627,-1.2515342775058191,5.520399406862422,9.083049489936192,-3.8559269610798905,-0.5826926242084927,-0.4391834790313002,1.5779920786511519,0.9483211746438527,-0.6402909664930202,1.8974197305740124,-0.591877905857433,-0.3964814301976296
153,-0.15819595889087995,-0.5613189480548018,0.21482830236511596,-0.4318121000057451,-0.6563534975648523,-0.7136074743436734,3.3824575432895725,0.239050692971366,3.6972282235420266,-0.24188820878692902,3.7786233890570564,-0.5826926242084927,0.8135905517652113,-0.5821932727810254,-0.6584697466744686,1.4491361235958862,-0.4272241324030201,-0.41767194448032535,1.4546008234123635
112,-0.7526714403240212,-0.5914434122886253,1.406765762205271,-0.7076329621641211,1.1752790503459953,-0.7136074743436734,3.2591103232088408,1.05016648401614,-1.5764181192989921,-0.6548226350877351,-0.2041561166292314,-0.5826926242084927,-0.4391834790313002,-0.8297262586470614,-0.6758392632221828,-0.17449583797039164,-0.407938510753763,-0.7983335914651235,-0.3964814301976296
204,1.1835870037154752,0.11137275356746296,2.591789486886504,1.4510712420791798,-0.593328393870391,-0.1875734740333676,-0.5053062851706365,1.8895608366240744,-1.070190830111143,0.8142470984199052,0.6383208501624366,-0.11631596169087888,-0.3485080527712985,1.4573781252910272,-0.33930752277763365,-0.6151160784642683,-0.4272241324030201,0.43176789053147957,-0.3964814301976296
114,-0.6255951843657718,-1.1355861719110565,-0.8812648549681165,-0.007431147883690106,-0.2743541346937332,-0.1957548746149147,-0.5461034088398455,-0.08919257843751752,-2.2277318720657115,-0.2071601517916867,-0.6807042566264194,-0.5826926242084927,-0.260653174174368,-0.5282914714809261,-0.10044821411689439,-0.9589182904412954,-0.1661784399876083,0.27524267048634576,-0.3964814301976296
124,-0.7526714403240212,-0.5864772519484553,1.1068943491035401,1.3168921790821448,-0.27723108503630356,0.521824662180108,-0.4603394647864579,-0.421950975153121,5.902047218205067,-1.630276892002956,0.854536588381132,-0.41839429474906187,-0.2794647124755505,-0.5141413070716493,-0.6110297489477186,2.6563763545417607,4.097605620105554,1.0212913804263544,-0.3964814301976296
226,0.12395209792027097,-0.28876206999691445,4.253056127776416,1.1358074946276846,-0.7566251522853923,0.47717825988606205,-0.3829139712076934,1.919190533170442,-0.11471787759208556,-1.304983761093926,-0.9368831043257246,0.5575056334519098,1.0387058372444478,1.7281217083322749,-0.10356723381934926,-0.49533877033129786,-0.18711759500360345,-0.6221889166286598,0.7560319733735413
117,0.5652639432367619,0.05797718390241296,-1.6755207188410162,-1.5622211228486251,1.2579634481394526,-0.042262285282840546,-0.5356202033723504,-1.223759263469021,-0.889627870764458,0.0841024169796422,-0.42008457213879097,-0.46365099249390723,-0.32345994946898526,-0.8297262586470614,-0.26171831490173947,-0.5368145240912542,-0.4272241324030201,-0.18511070857006404,-0.3964814301976296
205,-0.2623048494223697,-0.8987374963777344,-0.8805884237787788,-1.7906928652681275,-0.5912024526953549,-0.7136074743436734,-0.23624124442418024,-1.3678080583226901,-1.088220463157799,-0.6172761113434517,1.9534518075410168,-0.22835635038276472,-0.4391834790313002,-0.12566393541550325,-0.49537853910470603,-0.4878227108106225,-0.4272241324030201,1.0286103929905068,0.04462509490652387
224,-0.436804163728505,-0.7541738393110462,0.09831847370124384,-0.955729459162688,0.10914425560364707,-0.7136074743436734,0.12428928430076636,-1.3704282374279644,-0.629359956016158,-0.9659006185413561,2.993753755142305,-0.4115096217023382,3.0554588597955448,-0.09811595270667647,-0.5826846083628933,0.7109775681535154,-0.4272241324030201,-0.2263188403186315,-0.23255644409264806
238,0.07787500987465404,-1.1355861719110565,-2.3067873338624225,1.1861055757493164,-0.7566251522853923,0.22655556920227848,-0.4893121158785106,0.17859573588440794,-1.3327899072663534,4.505448267167082,3.9370680061244983,-0.48266788766004654,-0.34194677796961076,0.7963003339578125,0.5871609295713162,-0.7497231483446168,-0.4272241324030201,5.499588438511719,2.955950562513878
156,-0.7526714403240212,0.3738452852941514,0.20494170525157646,-0.8884931691534491,-0.36128692746511026,-0.2891015015035666,-0.3581089999720724,0.3558480699025483,7.2313954270563165,-1.6008265320142638,-0.21947308545108848,-0.5826926242084927,-0.4391834790313002,-0.6851423591658945,-0.2834660305853347,4.167801550082224,1.217826632009202,0.017401241042403297,-0.3964814301976296
202,-0.24944514589804825,-1.1355861719110565,0.41968162953924465,-0.729588175849674,0.09217912672931702,-0.030036173381469373,-0.45889750179167504,-0.5590839931952292,1.5106513239959505,-0.2783877615690104,-0.2954699321807648,2.689965016621921,-0.32135246609812834,2.9848234851890596,0.22952541689861486,-0.13128272251071751,-0.4272241324030201,-0.35174604201173154,-0.3964814301976296
245,-0.7526714403240212,-1.1355861719110565,3.875850936489129,0.1509817503045436,0.33456922030371417,-0.5068365599520649,0.2564474267934575,-1.1746899454784587,2.44413999308116,1.4100821702461703,-2.557241054787341,-0.5826926242084927,-0.22532991683300774,0.4659611308101953,-0.6188496599346517,0.22425744090236502,1.9831339166814328,-0.7505725243855187,-0.3964814301976296
155,0.2417071424769907,2.226430700352782,-0.6037378205187898,-1.792147413237949,-0.0857279393288522,-0.17331085707759628,-0.4115547219616828,-0.48797897191454404,1.9174574383829361,-0.9343227155556758,-0.4700036606525904,0.8543726585382484,-0.29948254891498105,-0.6917101938585511,0.25041825366596354,0.6084092448472312,-0.4272241324030201,-0.5557931158237512,-0.3964814301976296
215,-0.7526714403240212,1.181936146164309,2.200707549608079,0.4312711856263932,-0.7566251522853923,3.4142688791060505,-0.29301011667511684,0.002815684726695432,-1.4817611664835508,-0.3007346683080848,-0.4024871320785407,-0.3515514477180049,-0.3268342429472492,0.15103465849622605,0.5456347441149205,-0.47787970676245456,0.9075201773315433,-0.3279018102439224,-0.3964814301976296
100,-0.7526714403240226,-1.1355861719110563,-2.2296027334457236,1.8535155745278575,-0.6965025915396196,-0.2294197990191185,-0.6215358761413153,2.47648608223578,-2.3182240823263687,0.7433539350115737,-0.24932505007777342,-0.5826926242084935,-0.38910619449380546,-0.7472707142517969,-0.15867198254381035,-1.1122405731703349,-0.4272241324030204,1.5615467977229212,-0.396481430197631
231,-0.5856105119014686,-0.732131283625401,-2.226754834976273,4.478407475094852,0.5466342365474333,0.8749152283186751,-0.4089720589684037,0.37723242700199755,-2.2122594577717622,0.008843695268246835,-0.5717801967581675,-0.5223339578786057,-0.38050721756912836,0.8274536465502772,-0.13091874537968393,-0.8342632643880045,-0.40934996659260975,-0.7752638887332058,-0.3964814301976296
174,-0.6162599158444718,0.841030271781938,1.9500841922237262,0.02269185419377342,4.65045938153275,-0.3430107694910804,-0.13562650616389185,1.6579799891893097,-0.00788149207396785,-1.4252323604410548,0.2706527170796438,-0.38555214935642484,-0.34336073516900795,-0.577280733021248,-0.6692937399432857,-0.32283034280683476,-0.4155481900745724,-0.7650695734103555,-0.3964814301976296
242,2.1995822691031717,1.3598232611690089,1.4805146150871893,1.5973586667806476,-0.6943796573396915,2.8956401706011943,-0.3264124688508159,0.24158870876731486,-0.4486441063999316,0.3357304396801406,-0.03976970422596955,-0.3693643514028072,1.2198731268926637,0.4093908192717713,-0.542015376109153,-1.0260103940635474,-0.3703680314182259,-0.14560746564373783,-0.3964814301976296
220,0.3496118192457892,1.52644601926675,-1.1842880112082828,-1.1262121273273338,-0.7566251522853923,-0.49970506953832655,-0.3749635064050146,0.44379194664192484,1.480413870189577,3.8002168644388687,5.477548015048903,-0.5826926242084927,0.003275184606171336,0.06365272688518206,0.6443410224510074,-0.5951794241888327,-0.4272241324030201,0.7465275107359075,1.6737935278218725
195,-0.5751504052519038,-1.1355861719110565,2.659709612882176,0.19895198810971768,3.248239531930607,-0.3518965912781564,3.332160950952332,-1.29130821647049,-0.6768894657133351,-0.74249609353668,-0.6110458788100931,-0.3261411247375339,-0.2521330878845315,0.0027138735626430666,-0.6838581197138998,0.23667084342596278,-0.41202948242387466,-0.3203571542066147,-0.3964814301976296
126,-0.7526714403240212,0.8405787270464393,-0.7575880071101915,-0.7002345560162152,-0.6703615992793108,-0.4357234409481858,0.025664295171891713,-0.9232507819760994,3.3939467387206874,-1.6142681428620207,-0.35538710328200396,1.4868094898715,-0.29548219833012535,-0.7824035356202553,-0.2033433827262887,1.34072563296567,-0.3221646570616183,-0.6400238532584179,-0.3964814301976296
176,-0.7526714403240212,-0.11802590526138416,-1.2369067358438044,-2.2288804697155085,-0.5197262604427184,-0.5228246428982695,-0.5523301623866747,-1.2750843232548914,-1.6697695948247508,-0.2548462060789523,-0.5120928157251683,-0.48120489511568015,1.3366769899244169,-0.7647469003122743,0.08091022441610404,-0.6273479959650082,-0.331051908179903,-0.6969639233319553,-0.3964814301976296
144,0.24573468370790927,0.5866761147481818,-0.3371747770233472,-0.9947632963338526,-0.3957602123995039,-0.519862836521484,-0.5854568146654759,0.9368230587801899,-1.1860958351866044,0.03454209967409837,-0.09685850455890506,0.13875029690032858,-0.4391834790313002,-0.6647559341279198,-0.33360826440366703,-0.3081878515912231,-0.41501597626975034,-0.6285617952046267,-0.3964814301976296
203,-0.7526714403240212,-0.3320386756610723,2.336162969673569,0.1960780424416062,0.08520980274976872,-0.7136074743436734,2.4576281094079406,-1.4522093919443277,2.0814266608700835,-1.0638885958662028,-0.21967687367419042,-0.5826926242084927,1.1969059599296372,0.42264779470905317,-0.5950459659716814,1.9648910063345941,-0.3489055111063687,-0.45788226687691463,-0.3964814301976296
115,-0.6489809976411662,-0.13392967774652395,-0.3374725936182009,1.7295272432599726,0.030412440695309618,0.13149714265077334,-0.5167796217440785,1.9921935423595385,-2.36001184492987,-0.8381755105662608,-0.7612423047526808,2.1146490949019565,-0.3663457714543536,-0.6858077641944306,-0.5952915859652023,-1.0049750805955013,-0.4050360578727459,-0.2245116142015776,-0.25298272564291047
179,-0.11755180995562843,0.3982381755161613,-0.6680271687802283,0.14461379893137077,-0.6227161470539905,-0.49792441246552377,-0.5429334787030977,-0.8819871565663838,1.359381613007662,1.5436305474646541,-0.11146169424856016,-0.4679591128754146,-0.3276479876296408,-0.5358854165053515,-0.3617585993412032,0.3747452611964842,-0.2641377611274442,0.2262237867428514,-0.3964814301976296
141,-0.3592377979412894,-0.4229746367028245,-0.24977466340243154,-1.1908184366465993,0.36322395899774973,-0.1791760470816289,0.16691617761462982,1.7154503038210742,-2.089119467555622,-0.5297888844614087,-0.4640289678835248,-0.29839958013457246,-0.4391834790313002,-0.5111846520984801,-0.4213199560552552,-0.8667441967519961,-0.41459586876457866,0.7485408844998981,-0.3964814301976296
160,2.87655347431817,-0.8333572813590229,-1.2779340802341548,-1.6941162470121929,-0.5983104007146615,-0.7136074743436734,-0.4793064716306292,-0.6170379430117917,-1.4980487864828842,0.011975696042679316,-0.24633735485226477,-0.5826926242084927,-0.2633654441693963,-0.6560286800390683,-0.6170503732687613,-0.8103243628539785,-0.41651247276666714,-0.10590402664059745,-0.3964814301976296
143,-0.7526714403240212,-0.04812868118019733,-0.7665620691503873,-0.024261674102425468,-0.4401605126425196,-0.5097195809599834,-0.4485226337073596,-0.5586128242195126,-1.2156686803995589,-0.6599096813708945,-0.5960815438167602,0.5018975945371393,-0.4391834790313002,-0.6908405488174013,0.5020296642469354,-0.36701585121299857,0.20871715388227272,-0.5689810081668335,-0.3964814301976296
233,-0.7526714403240212,1.2336151947608385,1.674736110371243,0.4367804658495477,-0.7566251522853923,0.8411017250453048,-0.46700590536342507,4.486000608183427,0.0019098502994048326,-0.2984632093047491,-0.26751264867172153,-0.4645448965762092,-0.09461985399238813,2.076862573424145,2.283845228324433,0.04931142037150661,1.0632385934160036,-0.3153635871764295,-0.3964814301976296
128,-0.013374378426397552,-0.5404479862319018,-1.3067046504792486,-0.7092212952052369,-0.7046672064142152,-0.21148520847980676,-0.5816333774903932,-0.012021873082445818,-1.8041389332479973,-0.019805679687803324,-0.21527469966173707,-0.49365727425345884,-0.26607622564088856,-0.7442165133669143,-0.17079208009540667,-1.0594044568823078,-0.42195087934806913,0.2775090691319313,-0.3964814301976296
162,-0.7526714403240212,-0.8768252986751444,-2.8141924932090405,2.054484989694509,-0.2596262318477771,-0.42251632024953184,-0.5774050559718171,0.9079334425240826,-0.7774985319100101,0.13503989027841748,1.5140934153615573,-0.27299829831759687,-0.36391796065483045,-0.7553684812726487,-0.4207421033183096,-0.7089569461704298,-0.4134675468086756,0.7966941106059306,0.4561387617023553
148,-0.4965969027047359,0.41047437233949635,-1.3640655448842476,-1.1240049394177327,-0.540661513574998,-0.7136074743436734,-0.5556870105566485,-0.14460144076808074,-2.7191498340234603,0.17667866727595524,-0.5999559086773602,-0.3051354888982836,-0.3492432598248711,-0.8001077607345284,-0.301090346860294,-0.7484779643246068,-0.3833874911157962,-0.6357562630612175,-0.26358695795752296
161,-0.24573635887363732,3.761440046866602,-0.43285136013947567,-0.6163870217508076,-0.7566251522853923,-0.7136074743436734,-0.5489445139226051,0.44080577751261607,-1.5302230436418243,0.6030483172943156,-0.5025174410805422,1.3404274019489544,-0.4391834790313002,-0.8004092953298207,-0.1696761017512302,-0.8232405385448275,-0.36213859658193587,-0.6770888499277972,-0.3964814301976296
234,2.9593577123931802,-1.1355861719110565,4.201640213711265,0.10939899113659288,0.6347463345270886,-0.7136074743436734,0.5651471764593377,-1.2536845952210762,5.733506209764942,-1.1263336328675666,0.0869743542507014,-0.1356438914472219,-0.2943208330915108,1.188430150498391,-0.6838581197138998,1.256683623224114,-0.41839842030501306,0.023944702922380375,-0.3964814301976296
138,-0.39856965342642525,-0.5654784145257993,-1.8549045289496984,-1.7244960283167508,-0.5077617058476712,-0.7136074743436734,-0.5868520595951134,-1.2033737962529354,-2.7715895227154212,0.10114011405652308,-0.26560390489213676,-0.5826926242084927,-0.4391834790313002,-0.8024218049424049,2.1138394809210044,-0.7664734731149132,-0.30598886117528923,-0.619550444398949,-0.11062092021944687
247,-0.7526714403240212,-0.09630393611119624,0.669706824113414,0.7995373003239553,-0.43905790474220135,0.4555254848448991,-0.5205215101629229,-1.3177236491568731,0.6535340695582879,-0.5927720707356204,1.8416038239399528,-0.5826926242084927,0.16540650583567626,2.322517895690276,-0.029117613909893637,-1.0472347447714176,5.825425225749473,1.5600452770005304,-0.3964814301976296
177,2.3405344894999502,0.7319496197390563,0.631348886306494,0.8266753627618438,0.004243814922254399,-0.5385349121406781,-0.13005713323429502,0.5476069873969261,-0.3479485718243696,-0.5451473186372624,-0.4170705982655302,3.3287919598753866,-0.4391834790313002,0.0945161972948664,-0.6425762100268769,-1.0169975813131953,-0.41619253329374684,4.212084714500704,2.501931173361268
222,2.004288433667567,1.317399296610057,0.985834334476215,-0.6543559758578172,3.6488583985184646,-0.7136074743436734,-0.4962883220124607,0.606513090415669,-1.3426989429680962,0.4236580437766557,-0.17174494942876006,5.708353000771294,-0.235327065138014,-0.36776539442840006,0.7724243787245901,-0.8176907808317943,-0.19124623674218774,-0.3578766092149447,-0.3964814301976296
165,0.7213524819815524,0.6443098292651731,-0.1270604417641994,0.7490553441423976,0.11357030305656564,-0.5133793739084219,-0.3716034335968151,-0.057357611293863194,3.7696218906129335,2.0799025257678556,-0.38070094015621947,-0.5826926242084927,-0.33564016237028493,-0.6251371970165467,-0.29041181308152814,2.5183719973978604,-0.03610676195288477,-0.642337698974283,-0.34548335413085385
127,0.710909101586947,-0.4286719585047873,1.7382836957643586,-0.2927116405957232,0.3542707770165491,-0.7136074743436734,1.5599457068461273,-1.2414542346594277,2.4171295681601825,-0.9849080094381636,-0.2153885128749024,-0.5826926242084927,-0.4391834790313002,-0.8297262586470614,-0.6838581197138998,3.2195042124426156,-0.4146968316008415,0.004659754027251091,-0.3964814301976296
