Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,mean,log,row,PCA,0.7263387978142075,0.6609375000000001
four,mean,log,row,ICA,0.7263387978142075,0.6609375000000001
four,mean,log,row,None,0.8018678589170394,0.6796875
four,mean,log,col,PCA,0.6977049180327869,0.6087500000000001
four,mean,log,col,ICA,0.6977049180327869,0.6087500000000001
four,mean,log,col,None,0.8155191256830602,0.6803125
four,mean,log,both,PCA,0.7458320914058619,0.6643749999999999
four,mean,log,both,ICA,0.7458320914058619,0.6643749999999999
four,mean,log,both,None,0.8070740188772976,0.66375
four,mean,log,No,PCA,0.7411028315946349,0.6765625000000001
four,mean,log,No,ICA,0.7411028315946349,0.6765625000000001
four,mean,log,No,None,0.8080675608544461,0.6896875
four,mean,relative,z_after_relative,PCA,0.7519125683060108,0.7315625
four,mean,relative,z_after_relative,ICA,0.7519125683060108,0.7315625
four,mean,relative,z_after_relative,None,0.8033184302036761,0.71875
four,mean,relative,No,PCA,0.622354694485842,0.5721875
four,mean,relative,No,ICA,0.622354694485842,0.5721875
four,mean,relative,No,None,0.6626726279185295,0.619375
four,sum,log,row,PCA,0.7202980625931444,0.660625
four,sum,log,row,ICA,0.7202980625931444,0.660625
four,sum,log,row,None,0.7785593641331348,0.65375
four,sum,log,col,PCA,0.6986388474913066,0.6084375000000001
four,sum,log,col,ICA,0.6986388474913066,0.6084375000000001
four,sum,log,col,None,0.8126775956284152,0.666875
four,sum,log,both,PCA,0.7339493293591655,0.6625
four,sum,log,both,ICA,0.7339493293591655,0.6625
four,sum,log,both,None,0.8022454048683557,0.6465625
four,sum,log,No,PCA,0.7291803278688525,0.6653125
four,sum,log,No,ICA,0.7291803278688525,0.6653125
four,sum,log,No,None,0.8044311972180824,0.6818749999999999
four,sum,relative,z_after_relative,PCA,0.7174167908594137,0.7081249999999999
four,sum,relative,z_after_relative,ICA,0.7174167908594137,0.7081249999999999
four,sum,relative,z_after_relative,None,0.8018082463984103,0.7159375
four,sum,relative,No,PCA,0.5988474913065077,0.5787500000000001
four,sum,relative,No,ICA,0.5988474913065077,0.5787500000000001
four,sum,relative,No,None,0.6010134128166915,0.580625
four,pca_anna,log,row,PCA,0.7943566815697962,0.71875
four,pca_anna,log,row,ICA,0.7943566815697962,0.71875
four,pca_anna,log,row,None,0.8958569299552905,0.7715624999999999
four,pca_anna,log,col,PCA,0.8009935419771486,0.7415624999999999
four,pca_anna,log,col,ICA,0.8009935419771486,0.7415624999999999
four,pca_anna,log,col,None,0.8873124689518131,0.7899999999999999
four,pca_anna,log,both,PCA,0.8111475409836066,0.74625
four,pca_anna,log,both,ICA,0.8111475409836066,0.74625
four,pca_anna,log,both,None,0.8999105812220567,0.7865624999999999
four,pca_anna,log,No,PCA,0.7775459513164431,0.7084374999999999
four,pca_anna,log,No,ICA,0.7775459513164431,0.7084374999999999
four,pca_anna,log,No,None,0.8976055638350721,0.790625
four,pca_anna,relative,z_after_relative,PCA,0.7318628912071534,0.5928125000000001
four,pca_anna,relative,z_after_relative,ICA,0.7318628912071534,0.5928125000000001
four,pca_anna,relative,z_after_relative,None,0.8741579731743667,0.7759375000000001
four,pca_anna,relative,No,PCA,0.5494088425235966,0.4703125
four,pca_anna,relative,No,ICA,0.5494088425235966,0.4703125
four,pca_anna,relative,No,None,0.5962841530054646,0.4915625
five,mean,log,row,PCA,0.7433283656234475,0.6478125
five,mean,log,row,ICA,0.7433283656234475,0.6478125
five,mean,log,row,None,0.8584997516145056,0.7046874999999999
five,mean,log,col,PCA,0.7742275211127672,0.6634374999999999
five,mean,log,col,ICA,0.7742275211127672,0.6634374999999999
five,mean,log,col,None,0.8955191256830601,0.7325
five,mean,log,both,PCA,0.7782414307004469,0.6884374999999999
five,mean,log,both,ICA,0.7782414307004469,0.6884374999999999
five,mean,log,both,None,0.9014406358668652,0.7496875
five,mean,log,No,PCA,0.7466865375062096,0.6499999999999999
five,mean,log,No,ICA,0.7466865375062096,0.6499999999999999
five,mean,log,No,None,0.855538996522603,0.7034375
five,mean,relative,z_after_relative,PCA,0.7634972677595627,0.6796875
five,mean,relative,z_after_relative,ICA,0.7634972677595627,0.6796875
five,mean,relative,z_after_relative,None,0.8878489816194735,0.7640625000000001
five,mean,relative,No,PCA,0.652876304023845,0.4871875
five,mean,relative,No,ICA,0.652876304023845,0.4871875
five,mean,relative,No,None,0.6151217088922007,0.4975000000000001
five,sum,log,row,PCA,0.7394535519125682,0.6403125
five,sum,log,row,ICA,0.7394535519125682,0.6403125
five,sum,log,row,None,0.8344560357675112,0.67875
five,sum,log,col,PCA,0.7743467461500249,0.6599999999999999
five,sum,log,col,ICA,0.7743467461500249,0.6599999999999999
five,sum,log,col,None,0.8943666169895679,0.726875
five,sum,log,both,PCA,0.7899652260307998,0.6890624999999999
five,sum,log,both,ICA,0.7899652260307998,0.6890624999999999
five,sum,log,both,None,0.8961549925484352,0.7568750000000001
five,sum,log,No,PCA,0.7468653750620964,0.6490625
five,sum,log,No,ICA,0.7468653750620964,0.6490625
five,sum,log,No,None,0.8544262295081968,0.70125
five,sum,relative,z_after_relative,PCA,0.8055439642324889,0.7721875
five,sum,relative,z_after_relative,ICA,0.8055439642324889,0.7721875
five,sum,relative,z_after_relative,None,0.8918827620466965,0.745625
five,sum,relative,No,PCA,0.5705911574764033,0.5678125
five,sum,relative,No,ICA,0.5705911574764033,0.5678125
five,sum,relative,No,None,0.6554992548435171,0.6228125
five,pca_anna,log,row,PCA,0.7704719324391456,0.665
five,pca_anna,log,row,ICA,0.7704719324391456,0.665
five,pca_anna,log,row,None,0.9027521112767014,0.6953125000000001
five,pca_anna,log,col,PCA,0.8085047193243915,0.7134375000000001
five,pca_anna,log,col,ICA,0.8085047193243915,0.7134375000000001
five,pca_anna,log,col,None,0.9221460506706408,0.7428125
five,pca_anna,log,both,PCA,0.8153204172876305,0.7384375000000001
five,pca_anna,log,both,ICA,0.8153204172876305,0.7384375000000001
five,pca_anna,log,both,None,0.9272528564331842,0.7799999999999999
five,pca_anna,log,No,PCA,0.7802881271733729,0.6725000000000001
five,pca_anna,log,No,ICA,0.7802881271733729,0.6725000000000001
five,pca_anna,log,No,None,0.9019572776949828,0.665625
five,pca_anna,relative,z_after_relative,PCA,0.7615697963238947,0.6578125
five,pca_anna,relative,z_after_relative,ICA,0.7615697963238947,0.6578125
five,pca_anna,relative,z_after_relative,None,0.9020566318926976,0.7831250000000001
five,pca_anna,relative,No,PCA,0.6554793840039741,0.4828125
five,pca_anna,relative,No,ICA,0.6554793840039741,0.4828125
five,pca_anna,relative,No,None,0.6094585196224541,0.4896875000000001
six,mean,log,row,PCA,0.7997615499254843,0.7303125
six,mean,log,row,ICA,0.7997615499254843,0.7303125
six,mean,log,row,None,0.9176751117734724,0.761875
six,mean,log,col,PCA,0.8528365623447591,0.7746875
six,mean,log,col,ICA,0.8528365623447591,0.7746875
six,mean,log,col,None,0.949806259314456,0.7584375
six,mean,log,both,PCA,0.8611425732737208,0.789375
six,mean,log,both,ICA,0.8611425732737208,0.789375
six,mean,log,both,None,0.9540387481371088,0.7840625000000001
six,mean,log,No,PCA,0.8077694982613015,0.74125
six,mean,log,No,ICA,0.8077694982613015,0.74125
six,mean,log,No,None,0.9131445603576752,0.7453124999999999
six,mean,relative,z_after_relative,PCA,0.8101738698460009,0.7509374999999999
six,mean,relative,z_after_relative,ICA,0.8101738698460009,0.7509374999999999
six,mean,relative,z_after_relative,None,0.9303725782414308,0.7709375
six,mean,relative,No,PCA,0.6467759562841531,0.4834375
six,mean,relative,No,ICA,0.6467759562841531,0.4834375
six,mean,relative,No,None,0.6115052160953801,0.4925000000000001
six,sum,log,row,PCA,0.8019274714356681,0.72125
six,sum,log,row,ICA,0.8019274714356681,0.72125
six,sum,log,row,None,0.9020168902136114,0.7546875
six,sum,log,col,PCA,0.8496770988574268,0.771875
six,sum,log,col,ICA,0.8496770988574268,0.771875
six,sum,log,col,None,0.9493293591654248,0.7484375000000001
six,sum,log,both,PCA,0.8617386984600099,0.7818750000000001
six,sum,log,both,ICA,0.8617386984600099,0.7818750000000001
six,sum,log,both,None,0.952568306010929,0.7728124999999999
six,sum,log,No,PCA,0.8044709388971685,0.7459374999999999
six,sum,log,No,ICA,0.8044709388971685,0.7459374999999999
six,sum,log,No,None,0.9109587680079484,0.7446875000000001
six,sum,relative,z_after_relative,PCA,0.8335817188276204,0.84375
six,sum,relative,z_after_relative,ICA,0.8335817188276204,0.84375
six,sum,relative,z_after_relative,None,0.9406855439642324,0.7715624999999999
six,sum,relative,No,PCA,0.5684053651266766,0.5628124999999999
six,sum,relative,No,ICA,0.5684053651266766,0.5628124999999999
six,sum,relative,No,None,0.6531743666169897,0.6171875
six,pca_anna,log,row,PCA,0.8298261301539991,0.6862499999999999
six,pca_anna,log,row,ICA,0.8298261301539991,0.6862499999999999
six,pca_anna,log,row,None,0.8964729259811226,0.725625
six,pca_anna,log,col,PCA,0.7842821659215102,0.675
six,pca_anna,log,col,ICA,0.7842821659215102,0.675
six,pca_anna,log,col,None,0.9383209140586192,0.7121875
six,pca_anna,log,both,PCA,0.7721808246398408,0.6203125
six,pca_anna,log,both,ICA,0.7721808246398408,0.6203125
six,pca_anna,log,both,None,0.9404073522106308,0.7353125
six,pca_anna,log,No,PCA,0.8150620963735719,0.6628124999999999
six,pca_anna,log,No,ICA,0.8150620963735719,0.6628124999999999
six,pca_anna,log,No,None,0.8981222056631892,0.7131249999999999
six,pca_anna,relative,z_after_relative,PCA,0.8040933929458519,0.753125
six,pca_anna,relative,z_after_relative,ICA,0.8040933929458519,0.753125
six,pca_anna,relative,z_after_relative,None,0.9081172379533036,0.755625
six,pca_anna,relative,No,PCA,0.6580228514654743,0.48375
six,pca_anna,relative,No,ICA,0.6580228514654743,0.48375
six,pca_anna,relative,No,None,0.6087034277198211,0.48249999999999993
