Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,mean,log,row,PCA,0.9172975658221559,0.5865625
four,mean,log,row,ICA,0.9159165424739194,0.59125
four,mean,log,row,None,0.9616989567809241,0.73703125
four,mean,log,col,PCA,0.88301043219076,0.5914062499999999
four,mean,log,col,ICA,0.9095876800794834,0.5728125000000001
four,mean,log,col,None,0.9285444610034774,0.68171875
four,mean,log,both,PCA,0.8949428713363141,0.6314062500000001
four,mean,log,both,ICA,0.9022354694485842,0.65953125
four,mean,log,both,None,0.9616989567809241,0.73703125
four,mean,log,No,PCA,0.9004769001490314,0.555625
four,mean,log,No,ICA,0.9038648782911078,0.5701562499999999
four,mean,log,No,None,0.9285444610034774,0.68171875
four,mean,relative,z_after_relative,PCA,0.9198410332836562,0.6470312500000001
four,mean,relative,z_after_relative,ICA,0.9063387978142076,0.6575
four,mean,relative,z_after_relative,None,0.9254545454545452,0.6707812499999999
four,mean,relative,No,PCA,0.8007749627421759,0.5035937500000001
four,mean,relative,No,ICA,0.816641828117238,0.5723437499999999
four,mean,relative,No,None,0.9254545454545452,0.6707812499999999
four,sum,log,row,PCA,0.9115250869349232,0.568125
four,sum,log,row,ICA,0.9100149031296572,0.5643750000000001
four,sum,log,row,None,0.9587580725285644,0.7396875
four,sum,log,col,PCA,0.8994336810730253,0.54015625
four,sum,log,col,ICA,0.9005365126676601,0.46984375
four,sum,log,col,None,0.9285444610034774,0.68171875
four,sum,log,both,PCA,0.9221162444113264,0.62890625
four,sum,log,both,ICA,0.8880278191753601,0.60109375
four,sum,log,both,None,0.9587580725285644,0.7396875
four,sum,log,No,PCA,0.9181619473422752,0.5571875
four,sum,log,No,ICA,0.9245007451564828,0.56140625
four,sum,log,No,None,0.9285444610034774,0.68171875
four,sum,relative,z_after_relative,PCA,0.9000695479384002,0.46921875
four,sum,relative,z_after_relative,ICA,0.9007749627421758,0.453125
four,sum,relative,z_after_relative,None,0.9471137605563836,0.7384375000000001
four,sum,relative,No,PCA,0.7905315449577746,0.510625
four,sum,relative,No,ICA,0.7905315449577746,0.510625
four,sum,relative,No,None,0.9471137605563836,0.7384375000000001
four,pca_anna,log,row,PCA,0.9345057128663684,0.58328125
four,pca_anna,log,row,ICA,0.9344858420268256,0.5845312500000001
four,pca_anna,log,row,None,0.9749627421758568,0.6174999999999999
four,pca_anna,log,col,PCA,0.9367411823149528,0.5873437499999999
four,pca_anna,log,col,ICA,0.9298956780923994,0.63375
four,pca_anna,log,col,None,0.9581023348236464,0.6640625
four,pca_anna,log,both,PCA,0.9163040238450072,0.6185937499999999
four,pca_anna,log,both,ICA,0.9187183308494784,0.61265625
four,pca_anna,log,both,None,0.9698360655737704,0.6017187500000001
four,pca_anna,log,No,PCA,0.9164331843020368,0.6064062499999999
four,pca_anna,log,No,ICA,0.9080874316939892,0.60953125
four,pca_anna,log,No,None,0.9546050670640834,0.6953125
four,pca_anna,relative,z_after_relative,PCA,0.8956582215598609,0.6340625000000001
four,pca_anna,relative,z_after_relative,ICA,0.8936910084451068,0.6137499999999999
four,pca_anna,relative,z_after_relative,None,0.9474714356681572,0.62609375
four,pca_anna,relative,No,PCA,0.7290213611525089,0.5046875
four,pca_anna,relative,No,ICA,0.7290213611525089,0.5046875
four,pca_anna,relative,No,None,0.9464878291107801,0.6699999999999999
five,mean,log,row,PCA,0.93551912568306,0.6146875
five,mean,log,row,ICA,0.9140884252359662,0.74265625
five,mean,log,row,None,0.985176353700944,0.7128125000000001
five,mean,log,col,PCA,0.9387083954297069,0.63984375
five,mean,log,col,ICA,0.948534525583706,0.6428125
five,mean,log,col,None,0.964769001490313,0.6214062499999999
five,mean,log,both,PCA,0.9499453551912568,0.5475
five,mean,log,both,ICA,0.9411525086934924,0.5621875
five,mean,log,both,None,0.985176353700944,0.7128125000000001
five,mean,log,No,PCA,0.9310581222056632,0.58828125
five,mean,log,No,ICA,0.9392945851962246,0.72140625
five,mean,log,No,None,0.964769001490313,0.6214062499999999
five,mean,relative,z_after_relative,PCA,0.9102136115250872,0.6426562499999999
five,mean,relative,z_after_relative,ICA,0.9136512667660208,0.6673437500000001
five,mean,relative,z_after_relative,None,0.9575558867362144,0.61390625
five,mean,relative,No,PCA,0.8086040735221063,0.43984375
five,mean,relative,No,ICA,0.8073224043715848,0.4334374999999999
five,mean,relative,No,None,0.9575558867362144,0.61390625
five,sum,log,row,PCA,0.9222851465474416,0.59359375
five,sum,log,row,ICA,0.9157774465971188,0.68875
five,sum,log,row,None,0.9864679582712368,0.7374999999999999
five,sum,log,col,PCA,0.9496770988574268,0.6153125
five,sum,log,col,ICA,0.9200596125186288,0.6515625000000002
five,sum,log,col,None,0.964769001490313,0.6214062499999999
five,sum,log,both,PCA,0.9380923994038748,0.67296875
five,sum,log,both,ICA,0.9437158469945356,0.6878124999999999
five,sum,log,both,None,0.9864679582712368,0.7374999999999999
five,sum,log,No,PCA,0.9208544461003476,0.63625
five,sum,log,No,ICA,0.9199900645802286,0.6
five,sum,log,No,None,0.964769001490313,0.6214062499999999
five,sum,relative,z_after_relative,PCA,0.9387580725285642,0.5887500000000001
five,sum,relative,z_after_relative,ICA,0.92949826130154,0.5640625
five,sum,relative,z_after_relative,None,0.972627918529558,0.6721875
five,sum,relative,No,PCA,0.7100844510680576,0.45375
five,sum,relative,No,ICA,0.7100844510680576,0.45375
five,sum,relative,No,None,0.972627918529558,0.6721875
five,pca_anna,log,row,PCA,0.9541082960755092,0.6190625
five,pca_anna,log,row,ICA,0.9409239940387482,0.6556250000000001
five,pca_anna,log,row,None,0.9852657724788872,0.5515625
five,pca_anna,log,col,PCA,0.9222652757078986,0.65
five,pca_anna,log,col,ICA,0.9326477893691008,0.6909375
five,pca_anna,log,col,None,0.9567610531544958,0.6287499999999999
five,pca_anna,log,both,PCA,0.9239841033283658,0.6270312499999999
five,pca_anna,log,both,ICA,0.936562344759066,0.61578125
five,pca_anna,log,both,None,0.96722305017387,0.65578125
five,pca_anna,log,No,PCA,0.9204769001490312,0.6853125
five,pca_anna,log,No,ICA,0.9416989567809241,0.69140625
five,pca_anna,log,No,None,0.9753700943864878,0.6215624999999999
five,pca_anna,relative,z_after_relative,PCA,0.8983805265772479,0.6354687499999999
five,pca_anna,relative,z_after_relative,ICA,0.8987183308494784,0.570625
five,pca_anna,relative,z_after_relative,None,0.9662791852955788,0.5971875
five,pca_anna,relative,No,PCA,0.8120019870839543,0.500625
five,pca_anna,relative,No,ICA,0.81050173869846,0.5046875
five,pca_anna,relative,No,None,0.9602881271733732,0.6307812499999998
six,mean,log,row,PCA,0.9472925981122702,0.52125
six,mean,log,row,ICA,0.9416095380029806,0.6481250000000001
six,mean,log,row,None,0.9839741679085942,0.7081250000000001
six,mean,log,col,PCA,0.9476999503229012,0.70609375
six,mean,log,col,ICA,0.9572776949826128,0.64078125
six,mean,log,col,None,0.9846597118728266,0.724375
six,mean,log,both,PCA,0.9607749627421758,0.739375
six,mean,log,both,ICA,0.9459115747640338,0.6864062499999999
six,mean,log,both,None,0.9839741679085942,0.7081250000000001
six,mean,log,No,PCA,0.9615499254843516,0.69703125
six,mean,log,No,ICA,0.9590859413810234,0.5590625
six,mean,log,No,None,0.9846597118728266,0.724375
six,mean,relative,z_after_relative,PCA,0.9451068057625436,0.671875
six,mean,relative,z_after_relative,ICA,0.9474913065077,0.64671875
six,mean,relative,z_after_relative,None,0.9719821162444112,0.6671875
six,mean,relative,No,PCA,0.8030998509687035,0.43765625
six,mean,relative,No,ICA,0.8079682066567313,0.4325
six,mean,relative,No,None,0.9719821162444112,0.6671875
six,sum,log,row,PCA,0.9249279682066568,0.69734375
six,sum,log,row,ICA,0.9563636363636364,0.67546875
six,sum,log,row,None,0.994595131644312,0.7209375000000001
six,sum,log,col,PCA,0.934555389965226,0.6398437499999999
six,sum,log,col,ICA,0.9472528564331842,0.6714062499999999
six,sum,log,col,None,0.9846597118728266,0.724375
six,sum,log,both,PCA,0.9357675111773472,0.6440625
six,sum,log,both,ICA,0.9412021857923496,0.6079687500000001
six,sum,log,both,None,0.994595131644312,0.7209375000000001
six,sum,log,No,PCA,0.956214605067064,0.6334374999999999
six,sum,log,No,ICA,0.9447391952309986,0.71265625
six,sum,log,No,None,0.9846597118728266,0.724375
six,sum,relative,z_after_relative,PCA,0.9094386487829113,0.68046875
six,sum,relative,z_after_relative,ICA,0.940655737704918,0.77578125
six,sum,relative,z_after_relative,None,0.9900844510680576,0.7346874999999999
six,sum,relative,No,PCA,0.7087332339791357,0.4606250000000001
six,sum,relative,No,ICA,0.7087332339791357,0.4606250000000001
