Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,mean,log,No,ICA,0.8033181126331812,0.6666666666666666
four,mean,log,No,PCA,0.8033181126331812,0.6666666666666666
four,mean,log,No,None,0.8825494672754947,0.5995321637426899
four,mean,log,col,ICA,0.8218188736681887,0.6747368421052632
four,mean,log,col,PCA,0.8218188736681887,0.6747368421052632
four,mean,log,col,None,0.8876255707762557,0.5666666666666667
four,mean,log,row,ICA,0.7959817351598174,0.6684210526315789
four,mean,log,row,PCA,0.7959817351598174,0.6684210526315789
four,mean,log,row,None,0.8765601217656012,0.6051461988304094
four,mean,log,both,ICA,0.8063318112633181,0.6897076023391813
four,mean,log,both,PCA,0.8063318112633181,0.6897076023391813
four,mean,log,both,None,0.8827016742770166,0.5616374269005848
four,mean,relative,No,ICA,0.6922602739726027,0.6762573099415206
four,mean,relative,No,PCA,0.6922602739726027,0.6762573099415206
four,mean,relative,No,None,0.6982115677321157,0.6788304093567251
four,mean,relative,z_after_relative,ICA,0.7887442922374429,0.6679532163742691
four,mean,relative,z_after_relative,PCA,0.7887442922374429,0.6679532163742691
four,mean,relative,z_after_relative,None,0.8625799086757991,0.631578947368421
four,sum,log,No,ICA,0.7859284627092847,0.6478362573099414
four,sum,log,No,PCA,0.7859284627092847,0.6478362573099414
four,sum,log,No,None,0.8888127853881279,0.6074853801169592
four,sum,log,col,ICA,0.8190182648401826,0.67906432748538
four,sum,log,col,PCA,0.8190182648401826,0.67906432748538
four,sum,log,col,None,0.8939117199391172,0.6162573099415204
four,sum,log,row,ICA,0.7836757990867579,0.6342690058479532
four,sum,log,row,PCA,0.7836757990867579,0.6342690058479532
four,sum,log,row,None,0.8764916286149164,0.6370760233918129
four,sum,log,both,ICA,0.8093455098934551,0.7094736842105263
four,sum,log,both,PCA,0.8093455098934551,0.7094736842105263
four,sum,log,both,None,0.8894901065449008,0.5969590643274854
four,sum,relative,No,ICA,0.6352511415525114,0.6342690058479532
four,sum,relative,No,PCA,0.6352511415525114,0.6342690058479532
four,sum,relative,No,None,0.6655631659056317,0.6454970760233921
four,sum,relative,z_after_relative,ICA,0.8137671232876713,0.6846783625730994
four,sum,relative,z_after_relative,PCA,0.8137671232876713,0.6846783625730994
four,sum,relative,z_after_relative,None,0.8748021308980214,0.6063157894736843
four,sub PCA,log,No,ICA,0.8297260273972602,0.7340350877192983
four,sub PCA,log,No,PCA,0.8297260273972602,0.7340350877192983
four,sub PCA,log,No,None,0.9503805175038053,0.6909941520467836
four,sub PCA,log,col,ICA,0.8645814307458144,0.6981286549707603
four,sub PCA,log,col,PCA,0.8645814307458144,0.6981286549707603
four,sub PCA,log,col,None,0.9828462709284628,0.7283040935672515
four,sub PCA,log,row,ICA,0.8177016742770167,0.7061988304093567
four,sub PCA,log,row,PCA,0.8177016742770167,0.7061988304093567
four,sub PCA,log,row,None,0.9537138508371384,0.6849122807017545
four,sub PCA,log,both,ICA,0.8617503805175037,0.6998830409356724
four,sub PCA,log,both,PCA,0.8617503805175037,0.6998830409356724
four,sub PCA,log,both,None,0.9844901065449008,0.7219883040935672
four,sub PCA,relative,No,ICA,0.7482572298325724,0.7043274853801169
four,sub PCA,relative,No,PCA,0.7482572298325724,0.7043274853801169
four,sub PCA,relative,No,None,0.7019025875190258,0.6632748538011696
four,sub PCA,relative,z_after_relative,ICA,0.8739649923896501,0.7713450292397661
four,sub PCA,relative,z_after_relative,PCA,0.8739649923896501,0.7713450292397661
four,sub PCA,relative,z_after_relative,None,0.9854642313546425,0.7400000000000001
five,mean,log,No,ICA,0.8623135464231355,0.6561403508771929
five,mean,log,No,PCA,0.8623135464231355,0.6561403508771929
five,mean,log,No,None,0.9641780821917808,0.6378947368421053
five,mean,log,col,ICA,0.8847564687975646,0.6821052631578948
five,mean,log,col,PCA,0.8847564687975646,0.6821052631578948
five,mean,log,col,None,0.9838964992389648,0.6739181286549708
five,mean,log,row,ICA,0.8569330289193304,0.6484210526315791
five,mean,log,row,PCA,0.8569330289193304,0.6484210526315791
five,mean,log,row,None,0.9689649923896501,0.6288888888888888
five,mean,log,both,ICA,0.8899238964992391,0.6691228070175439
five,mean,log,both,PCA,0.8899238964992391,0.6691228070175439
five,mean,log,both,None,0.9818340943683408,0.65953216374269
five,mean,relative,No,ICA,0.7694292237442923,0.7549707602339182
five,mean,relative,No,PCA,0.7694292237442923,0.7549707602339182
five,mean,relative,No,None,0.7352587519025875,0.6904093567251463
