Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,mean,log,No,ICA,0.8125951293759511,0.6748538011695906
four,mean,log,No,PCA,0.8090753424657533,0.6652046783625731
four,mean,log,No,None,0.9111491628614916,0.6473684210526315
four,mean,log,col,ICA,0.828158295281583,0.6953216374269007
four,mean,log,col,PCA,0.8333333333333334,0.6859649122807017
four,mean,log,col,None,0.9968417047184168,0.5631578947368421
four,mean,log,row,ICA,0.8052130898021309,0.6818713450292397
four,mean,log,row,PCA,0.8010654490106545,0.6508771929824562
four,mean,log,row,None,0.9633942161339422,0.6029239766081871
four,mean,log,both,ICA,0.8316971080669711,0.7005847953216374
four,mean,log,both,PCA,0.82720700152207,0.7005847953216373
four,mean,log,both,None,0.9991628614916286,0.5771929824561404
four,mean,relative,No,ICA,0.6939117199391172,0.6426900584795322
four,mean,relative,No,PCA,0.6830289193302892,0.6654970760233919
four,mean,relative,No,None,0.8194444444444444,0.7096491228070175
four,mean,relative,z_after_relative,ICA,0.8035768645357686,0.6532163742690058
four,mean,relative,z_after_relative,PCA,0.8078386605783866,0.6707602339181287
four,mean,relative,z_after_relative,None,0.9982876712328768,0.6105263157894737
four,sum,log,No,ICA,0.7871004566210045,0.6514619883040935
four,sum,log,No,PCA,0.7858447488584476,0.6567251461988304
four,sum,log,No,None,0.9361491628614916,0.6239766081871345
four,sum,log,col,ICA,0.8332001522070016,0.6836257309941521
four,sum,log,col,PCA,0.8315639269406392,0.6894736842105263
four,sum,log,col,None,0.9992389649923896,0.5807017543859649
four,sum,log,row,ICA,0.7845700152207001,0.6391812865497076
four,sum,log,row,PCA,0.7885464231354643,0.6345029239766082
four,sum,log,row,None,0.9120243531202435,0.5976608187134503
four,sum,log,both,ICA,0.8263318112633182,0.7181286549707602
four,sum,log,both,PCA,0.825152207001522,0.7111111111111111
four,sum,log,both,None,0.994406392694064,0.5760233918128654
four,sum,relative,No,ICA,0.6294710806697108,0.6555555555555554
four,sum,relative,No,PCA,0.5754375951293759,0.5947368421052632
four,sum,relative,No,None,0.7448249619482495,0.7070175438596491
four,sum,relative,z_after_relative,ICA,0.8296803652968036,0.6824561403508772
four,sum,relative,z_after_relative,PCA,0.8252283105022832,0.6695906432748538
four,sum,relative,z_after_relative,None,0.9896879756468796,0.6178362573099415
four,sub PCA,log,No,ICA,0.8436073059360731,0.7210526315789474
four,sub PCA,log,No,PCA,0.8421613394216134,0.7315789473684211
four,sub PCA,log,No,None,1.0,0.6473684210526317
four,sub PCA,log,col,ICA,0.877872907153729,0.7289473684210526
four,sub PCA,log,col,PCA,0.8807458143074579,0.7204678362573099
four,sub PCA,log,col,None,1.0,0.6982456140350877
four,sub PCA,log,row,ICA,0.8402777777777777,0.7192982456140351
four,sub PCA,log,row,PCA,0.8427701674277017,0.7181286549707602
four,sub PCA,log,row,None,1.0,0.6748538011695906
four,sub PCA,log,both,ICA,0.892123287671233,0.7064327485380117
four,sub PCA,log,both,PCA,0.8910197869101978,0.7225146198830409
four,sub PCA,log,both,None,1.0,0.7210526315789474
four,sub PCA,relative,No,ICA,0.7477929984779301,0.7029239766081872
four,sub PCA,relative,No,PCA,0.7593226788432267,0.7216374269005847
four,sub PCA,relative,No,None,0.8256849315068493,0.7210526315789474
four,sub PCA,relative,z_after_relative,ICA,0.8933028919330288,0.7812865497076023
four,sub PCA,relative,z_after_relative,PCA,0.8998477929984781,0.7713450292397661
four,sub PCA,relative,z_after_relative,None,1.0,0.7535087719298245
five,mean,log,No,ICA,0.8920662100456621,0.6447368421052632
five,mean,log,No,PCA,0.8728881278538813,0.65
five,mean,log,No,None,0.9464992389649926,0.6479532163742691
five,mean,log,col,ICA,0.9029299847793001,0.6672514619883041
five,mean,log,col,PCA,0.9123668188736682,0.6771929824561403
five,mean,log,col,None,1.0,0.6543859649122807
five,mean,log,row,ICA,0.8813546423135463,0.6479532163742691
five,mean,log,row,PCA,0.8898782343987823,0.6333333333333334
five,mean,log,row,None,0.9901065449010656,0.6210526315789474
five,mean,log,both,ICA,0.9077054794520548,0.6479532163742691
five,mean,log,both,PCA,0.9102739726027398,0.6666666666666666
five,mean,log,both,None,1.0,0.6491228070175439
five,mean,relative,No,ICA,0.7708333333333334,0.7251461988304093
five,mean,relative,No,PCA,0.7685312024353121,0.7549707602339181
five,mean,relative,No,None,0.8834665144596652,0.7380116959064328
five,mean,relative,z_after_relative,ICA,0.907952815829528,0.6619883040935672
five,mean,relative,z_after_relative,PCA,0.901902587519026,0.6602339181286551
five,mean,relative,z_after_relative,None,1.0,0.7140350877192982
five,sum,log,No,ICA,0.8982115677321156,0.6409356725146198
five,sum,log,No,PCA,0.8876331811263318,0.6532163742690059
five,sum,log,No,None,0.9601598173515984,0.6040935672514619
five,sum,log,col,ICA,0.9086948249619482,0.6695906432748538
five,sum,log,col,PCA,0.8960045662100458,0.6994152046783626
five,sum,log,col,None,1.0,0.6204678362573101
five,sum,log,row,ICA,0.8910197869101978,0.6397660818713451
five,sum,log,row,PCA,0.8984398782343987,0.6602339181286551
five,sum,log,row,None,0.942427701674277,0.652046783625731
five,sum,log,both,ICA,0.9197298325722982,0.6526315789473685
five,sum,log,both,PCA,0.9193683409436836,0.6555555555555556
five,sum,log,both,None,1.0,0.6251461988304093
five,sum,relative,No,ICA,0.6795662100456622,0.6307017543859649
five,sum,relative,No,PCA,0.6554604261796043,0.5801169590643275
five,sum,relative,No,None,0.8019025875190259,0.7087719298245615
five,sum,relative,z_after_relative,ICA,0.8899162861491628,0.676608187134503
five,sum,relative,z_after_relative,PCA,0.8942161339421613,0.6695906432748538
five,sum,relative,z_after_relative,None,1.0,0.6912280701754386
five,sub PCA,log,No,ICA,0.84779299847793,0.6573099415204678
five,sub PCA,log,No,PCA,0.8472031963470318,0.6754385964912281
five,sub PCA,log,No,None,1.0,0.6859649122807017
five,sub PCA,log,col,ICA,0.9093036529680364,0.7210526315789474
five,sub PCA,log,col,PCA,0.9174657534246576,0.7116959064327486
five,sub PCA,log,col,None,1.0,0.7532163742690058
five,sub PCA,log,row,ICA,0.8462328767123287,0.6590643274853801
five,sub PCA,log,row,PCA,0.8547184170471842,0.6649122807017545
five,sub PCA,log,row,None,1.0,0.704093567251462
five,sub PCA,log,both,ICA,0.9316971080669711,0.7210526315789474
five,sub PCA,log,both,PCA,0.9241818873668188,0.7210526315789473
five,sub PCA,log,both,None,1.0,0.7614035087719297
five,sub PCA,relative,No,ICA,0.7450532724505327,0.7064327485380116
five,sub PCA,relative,No,PCA,0.6958904109589039,0.6546783625730994
five,sub PCA,relative,No,None,0.8701674277016742,0.7561403508771931
five,sub PCA,relative,z_after_relative,ICA,0.9143074581430746,0.7438596491228069
five,sub PCA,relative,z_after_relative,PCA,0.9138127853881276,0.7871345029239766
five,sub PCA,relative,z_after_relative,None,1.0,0.7760233918128655
six,mean,log,No,ICA,0.9322298325722984,0.7076023391812866
