ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
A5940FC,-5.584755903012712,1.1640438509740758,0.15286795041102366,-0.31670385178100413,0.27701373026766635,2.0744681062282138,0.007328911390213727,-0.6361503749199509,-0.5014431850379845,0.03200899053148434,-0.371195616425208,0.11116794448250018,-0.06493249258765962,0.052480551855262375,-0.03075350400116553,1.1354449413077201,-0.32596826168674214,0.23064023654784055,-0.2903367846752191,-0.7982359921859261
A5977FC,3.5328295992264893,-1.2257027230318762,0.16339824944037393,-0.695971795574614,-0.21769398061597553,-0.7831617682171618,-0.22248649141176763,-0.22361466332638918,1.604076378730816,-1.0517058767401029,-0.23338838698458403,1.1333753469165353,-0.11277540700928883,-2.504368800008782,-0.4436389121653587,0.8958247354055208,0.386129587764382,-0.6620547467213708,-0.5131185301189222,-0.279210587167587
A5944FC,-0.9792137646229137,-1.3231845612314195,1.0087046356666396,-0.15842249184605142,2.022200506783234,-0.8488065448411141,0.8735616741866824,-0.8990430196554258,0.013027134069942433,-1.594468452893089,1.4912668763100183,-1.0434596929681939,-0.15536691189637225,0.4717987369436361,-0.16681139334528297,0.9689638462343296,1.1525445832361347,0.027127634204849215,-0.3092918449611143,-0.6526143221256283
A5949FC,1.509428697150229,-2.197971840233123,2.053068538412725,-0.6418493877020174,2.273248790330776,-1.8050985872453553,1.1677574716543289,-0.028928626005635952,0.1940189029249428,-1.6403730111648906,0.1973570219025305,-0.3032329212523744,0.3895152425367752,0.5129290664347154,0.10958506512623663,-0.24974723798080084,0.27044240351780874,0.035448506975637735,-0.38109828471515156,-1.3030447228658633
A5959FC,-4.929181479486741,0.14422973576652642,1.5987173593735566,0.4203894410684237,3.2688464172985086,-0.7250185009858224,0.028612042735160756,1.4642889430989623,-0.9812660341490048,-0.1244628175459051,0.1152203298908581,0.07743549118802309,0.22684159806325518,0.6217740226624444,-0.7550396482712644,0.5618626545632104,0.24624010801862478,-0.5187311673852106,-0.6697407724027162,-1.3632494355490594
A5945FC,-2.523903747595299,2.458131461991282,0.8373373805907811,-0.19464865851604804,0.6955998160782288,-0.01519656091922186,-2.026946423792925,0.6424123660331124,-1.634411146066101,1.1402097366929629,0.1926686023219986,1.1228740413327074,0.3462059185325491,-0.3161044991331918,-0.6711626254072641,-1.5907819654210922,-0.5534328302444794,0.7231426447319028,0.542695852182248,0.5122777487088145
A5930FC,-2.1108681608190785,0.7506745272387724,-0.059186666417139655,-1.2668938776496221,-1.1469988950689114,0.8167748711637517,0.6801435364153482,-1.5064902179922026,0.04870555439849413,0.5311066973992302,-1.3441665391792692,0.04822860952418495,-0.014825131352866788,-1.2785367361271927,0.9937672738106228,-1.1567096803747206,0.3782152463586281,0.4517183815462121,-0.11960231634077731,0.8814164524852289
A5965FC,4.229426647445205,-1.653532945397838,1.777818552871368,-1.5870164603263175,0.9196459950305259,-2.9136603403450567,-0.7145397218772396,0.48554469319009425,0.03189729249720902,-1.0308261397418204,-1.0831249718162872,1.16446034279334,-2.925032443282964,-1.1299971060063625,-0.7509020433895552,-0.2372869919310737,-2.0673112453325855,1.5719331711511644,0.8652828456452699,-0.6154123433020299
A5941FC,-2.906417512979334,-0.07948843816791497,1.3331892925505364,0.9430220679532656,3.1141634301163372,-1.3642857696954147,0.4204875231460746,0.5866054727816618,0.09238806993508561,-0.1092616105532018,-0.7170361369074303,-0.38394648131166276,-0.7150230374588222,0.8065049875939238,-0.3911766990346202,1.0276339603946008,-0.5244649018389501,-0.004783695516656396,-0.19020884465133467,-1.2822325921236897
A5902FC,1.9563812834106116,-2.050090628948113,-2.083787443142214,-0.35191891510470014,-2.1495887494675845,1.3321585158364382,-0.32094164444994566,1.9074390667453465,-2.6857886913261937,-0.46650790369547357,2.717049080340424,-0.048016380423785504,-0.14613996761475864,2.740219283654888,-1.352551884980598,0.6415227284602116,-2.9940374678549793,-1.5062598686834074,-1.8303889288739241,1.7795550264039108
A5924FC,-0.40565406434411466,-1.9877748387287335,0.9773476132196318,-1.9850950743740086,0.9708330850324337,-0.23663422999208122,2.034416194135597,-0.9005129146556663,0.6720136776295527,2.4347397838733786,-1.8801174720894043,0.30200466506856405,-1.352462084254071,-0.5464935682264468,-0.046380477517040074,2.533158123077627,0.08642011313015026,-0.5832467006152425,-0.3217985682281186,-0.31403125293964196
A5925FC,0.4674357213559968,-2.2004282479560406,1.077021357300612,-1.0299553900426024,-0.15382738081680122,-0.5287041040449026,0.41615363960612056,0.5750229551525775,-0.4681357837469404,-1.6851630058732936,0.2120664016604508,-0.32338930239386265,-0.1572743834715172,0.24073579402999545,0.839686471198802,-0.494610530409445,1.1267679441483698,0.41843516236372263,-0.14022670038049906,-0.18491101520934108
A5975FC,-2.216566852918613,-1.479817603661669,-0.08827027650664745,-0.3706291029621596,-0.9942922183102426,0.8388400625670869,0.19089631978785007,3.698227342809904,-1.0194052915667142,-0.7329229670110765,0.12748772616434934,-0.008574313446718471,1.657768320224098,0.4520868078388852,-0.6703170998137785,-0.7414398660315269,0.7221475270457779,0.3349857171227413,-0.16298139547868762,-0.42760979240521046
A5905FC,2.6965015117075386,-1.6377409908323906,0.8630630501594958,0.17722999669446318,1.6626621571314462,-3.1171719658173065,1.0125064045041297,-0.6262258139396067,0.8917163604453585,-0.8331028519091894,-1.694651636566715,0.09019442590482175,-3.4872008386136626,0.09058287735584455,-0.44501779946371284,-1.6371634620658149,-1.8435266964478263,2.122383349359068,0.6468520700756374,0.6878598987488551
A5919FC,1.6097311522365991,-1.2686927056427693,0.20434402327732648,0.20383844294047826,0.288472022785451,-1.1413857553912246,-0.7920797597345771,-0.15986663806906315,0.04611433678539903,-2.2216119882744296,1.1413972797193346,-0.6814269611221359,-0.06974915998660325,-0.1826819204624649,0.8060493077705756,0.37314677454417783,1.2995779195730752,-0.17665755111130887,-0.5513367298880743,-0.6163682151256622
A5932FC,1.1974613436298884,0.0824838874655429,-0.6596886525550004,2.8681814538972605,1.6345078878772032,-3.0279515103025645,-0.6622089893689395,0.9667743986894477,0.983874382283029,-0.019965576418066195,-2.359150978098457,-1.016671919063142,-0.2626741656291713,-0.08248801997482962,2.1852111179844873,-1.0746638705610843,-0.17588548850838606,0.37611313130434015,0.4484932365953102,-0.2310003261528339
A5946FC,2.6408310319552912,-1.4520303551343638,-1.4501531731810653,0.9312070119070098,-1.220283352158912,-0.8902081500993662,0.4705272765321112,1.091099042132338,1.1138834648121738,-0.6058850692452842,-0.9228031614731531,-1.2641575124818247,1.516031504655876,-1.183310484126248,-0.030520328019745517,0.5273285449831911,-1.4739753633949426,-0.8953017406558336,-2.0513303594768297,-0.7014028306876392
A5960FC,-0.05567253252755944,-1.34018045580521,-1.07483215568523,0.6764672952299947,-0.9998236898708871,-0.772828906398954,0.8967908021924986,2.597584670845058,-0.5651583571224554,2.327400282750613,-1.3740460820025733,1.0505122588202078,0.06026126736436405,0.46972506741646425,-1.0989243023889526,-0.22065310158201235,-0.010762336527079431,-0.5488429391647092,1.0711685475679307,0.2632996716761155
A5978FC,-2.0293875148024845,-1.6474561516370236,-0.37296191346337154,-0.11933696717427966,-1.021044325543471,0.36319333317532276,0.7548661158720543,3.156161539244842,-0.7685527582558611,-0.13736751645479164,0.9651327408156657,1.9392380301031562,1.06688393726491,1.4679379024939414,-0.8733375604747358,0.24685819638535492,-0.6399051755001319,0.3069933739253304,1.201439784472222,-0.9075862051180918
A5973FC,2.998971900422709,-2.917999347629374,0.22757349462025225,-0.3839574876378939,-0.1199794363442932,-1.176231780790074,1.3406543372402577,0.2513028218166918,-0.059800410386088416,-1.5244210499156607,-1.2039595813062725,-0.7420215524239091,-0.2452938725577851,-0.1738027352475402,1.397181474168477,-1.3282334554570752,1.337910336384495,-0.7000564443478166,-0.9172587381508795,0.1243948967153292
