,y score 0,y score 1,y pred,y test
0,0.49772358,0.5022764,1,0
1,0.57967377,0.42032623,0,0
2,0.41536337,0.5846366,1,1
3,0.46923995,0.53076005,1,1
4,0.75011873,0.24988127,0,0
5,0.31694198,0.683058,1,0
6,0.49139524,0.50860476,1,1
7,0.44829297,0.551707,1,0
8,0.4670732,0.5329268,1,0
9,0.47899485,0.52100515,1,1
10,0.6294017,0.37059835,0,0
11,0.49919975,0.50080025,1,0
12,0.35507327,0.6449267,1,1
13,0.62563694,0.37436303,0,0
14,0.25276208,0.7472379,1,1
15,0.6574784,0.3425216,0,1
16,0.35394084,0.64605916,1,1
17,0.6200025,0.37999746,0,1
18,0.50927234,0.49072763,0,1
19,0.35990632,0.6400937,1,1
20,0.35171098,0.648289,1,1
21,0.5948612,0.4051388,0,0
22,0.57977974,0.42022026,0,0
23,0.57475066,0.42524934,0,0
24,0.5564748,0.44352517,0,0
25,0.55896723,0.4410328,0,0
26,0.43833268,0.5616673,1,0
27,0.33587772,0.6641223,1,1
28,0.37233323,0.6276668,1,1
29,0.4588763,0.5411237,1,0
30,0.3312208,0.6687792,1,0
31,0.38754833,0.6124517,1,1
32,0.4272642,0.5727358,1,1
33,0.45848143,0.54151857,1,1
34,0.5651418,0.4348582,0,0
35,0.29799742,0.7020026,1,0
36,0.4486906,0.5513094,1,1
37,0.50329936,0.49670067,0,0
38,0.5250562,0.47494382,0,1
39,0.67928743,0.3207126,0,0
40,0.37580717,0.62419283,1,0
41,0.5093048,0.49069518,0,1
42,0.67298925,0.32701078,0,0
43,0.51928854,0.48071146,0,0
44,0.4671501,0.5328499,1,1
45,0.5696327,0.4303673,0,0
46,0.47773355,0.52226645,1,0
47,0.48374397,0.51625603,1,0
48,0.53438306,0.46561694,0,0
49,0.7538421,0.24615788,0,0
50,0.4472633,0.5527367,1,1
51,0.4529876,0.5470124,1,0
52,0.36713105,0.63286895,1,0
53,0.6168851,0.38311487,0,1
54,0.4318431,0.5681569,1,0
55,0.4517061,0.5482939,1,0
56,0.5437336,0.45626643,0,1
57,0.647249,0.35275105,0,0
58,0.6964724,0.30352762,0,0
59,0.46829045,0.53170955,1,0
60,0.5645193,0.43548074,0,1
61,0.55253243,0.44746757,0,0
62,0.37712497,0.62287503,1,1
63,0.65066546,0.34933454,0,0
64,0.4993322,0.5006678,1,1
65,0.5626254,0.43737462,0,0
66,0.40265507,0.59734493,1,0
67,0.52236944,0.47763056,0,0
68,0.5892482,0.4107518,0,0
69,0.27016884,0.72983116,1,0
70,0.56788266,0.43211737,0,0
71,0.5837953,0.41620466,0,0
72,0.5402988,0.45970115,0,0
73,0.6012521,0.3987479,0,0
74,0.4560976,0.5439024,1,1
75,0.45714414,0.54285586,1,1
76,0.67984813,0.32015187,0,0
77,0.65158224,0.3484178,0,0
78,0.4751982,0.5248018,1,1
79,0.5445647,0.45543525,0,0
80,0.6136886,0.38631138,0,0
81,0.49509168,0.5049083,1,1
82,0.49642628,0.5035737,1,1
83,0.46067286,0.53932714,1,1
84,0.3429526,0.6570474,1,0
85,0.3340342,0.6659658,1,1
86,0.59280336,0.40719667,0,0
87,0.7083469,0.2916531,0,1
88,0.46919942,0.5308006,1,1
89,0.5879849,0.4120151,0,0
90,0.64449906,0.35550094,0,0
91,0.5506465,0.44935352,0,0
92,0.4127674,0.5872326,1,1
93,0.47995096,0.52004904,1,0
94,0.39841342,0.6015866,1,1
95,0.55994844,0.44005156,0,0
96,0.54840726,0.45159274,0,0
97,0.37872583,0.6212742,1,1
98,0.7492037,0.25079635,0,0
99,0.49101186,0.50898814,1,0
100,0.42878246,0.57121754,1,1
101,0.7182797,0.28172028,0,0
102,0.67941606,0.3205839,0,0
103,0.52628577,0.4737142,0,0
104,0.5536696,0.44633043,0,0
105,0.63504833,0.36495167,0,1
106,0.6175224,0.38247758,0,1
107,0.52725244,0.47274753,0,0
108,0.525182,0.47481802,0,1
109,0.4133399,0.5866601,1,0
110,0.42029053,0.5797095,1,1
111,0.59764177,0.40235823,0,1
112,0.3837288,0.6162712,1,0
113,0.6066593,0.39334074,0,0
114,0.3308956,0.6691044,1,1
115,0.27765703,0.72234297,1,1
116,0.5813321,0.4186679,0,0
117,0.49750328,0.5024967,1,1
118,0.62648106,0.37351894,0,0
119,0.64277345,0.35722655,0,0
120,0.4674647,0.5325353,1,1
121,0.4106552,0.5893448,1,1
122,0.6844413,0.31555867,0,0
123,0.34534657,0.65465343,1,0
124,0.66916656,0.33083344,0,0
125,0.48068577,0.5193142,1,1
126,0.35628015,0.64371985,1,1
127,0.44270533,0.55729467,1,0
128,0.5406822,0.45931783,0,1
129,0.68243736,0.31756264,0,0
130,0.53161216,0.46838784,0,1
131,0.6142099,0.3857901,0,1
132,0.6294388,0.37056118,0,0
133,0.5438063,0.4561937,0,1
134,0.48960668,0.5103933,1,0
135,0.46863574,0.53136426,1,0
136,0.57050186,0.42949814,0,0
137,0.5048074,0.4951926,0,1
138,0.5303813,0.46961865,0,0
139,0.46720165,0.53279835,1,0
140,0.62231463,0.37768537,0,0
141,0.39086276,0.60913724,1,0
142,0.39374137,0.60625863,1,1
143,0.7987675,0.20123251,0,0
144,0.5450195,0.4549805,0,0
145,0.5349803,0.46501973,0,1
146,0.5820485,0.41795152,0,0
147,0.41954225,0.58045775,1,1
148,0.55681527,0.44318473,0,0
149,0.74025655,0.25974345,0,0
150,0.53385425,0.46614575,0,0
151,0.48245448,0.5175455,1,1
152,0.38148624,0.61851376,1,1
153,0.43937248,0.5606275,1,1
154,0.38750738,0.6124926,1,1
155,0.5693476,0.43065235,0,0
156,0.33083338,0.6691666,1,1
157,0.43798745,0.56201255,1,0
158,0.5738951,0.4261049,0,0
159,0.47264445,0.52735555,1,1
160,0.61380064,0.38619933,0,0
161,0.4140653,0.5859347,1,1
