Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
five,mean,log,col,ICA,0.8912554824561404,0.7004166666666667
five,mean,log,col,PCA,0.8797560307017545,0.69625
five,mean,log,col,None,1.0,0.64375
five,mean,log,row,ICA,0.8583470394736843,0.6341666666666667
five,mean,log,row,PCA,0.8543722587719298,0.6297916666666666
five,mean,log,row,None,0.9833470394736844,0.6522916666666666
five,mean,log,both,ICA,0.8895970394736843,0.7
five,mean,log,both,PCA,0.7865268640350876,0.6595833333333334
five,mean,log,both,None,1.0,0.6229166666666667
five,mean,relative,No,ICA,0.7078399122807018,0.6010416666666666
five,mean,relative,No,PCA,0.6745339912280702,0.5689583333333333
five,mean,relative,No,None,0.8569901315789472,0.6641666666666667
five,mean,relative,z_after_relative,ICA,0.8954358552631579,0.6404166666666666
five,mean,relative,z_after_relative,PCA,0.8786595394736842,0.6458333333333334
five,mean,relative,z_after_relative,None,1.0,0.5825000000000001
five,sum,log,No,ICA,0.8659265350877192,0.6879166666666666
five,sum,log,No,PCA,0.8721902412280702,0.690625
five,sum,log,No,None,0.9479303728070174,0.7210416666666667
five,sum,log,col,ICA,0.8890625,0.7233333333333333
five,sum,log,col,PCA,0.8871436403508772,0.7233333333333334
five,sum,log,col,None,1.0,0.6433333333333333
five,sum,log,row,ICA,0.8804961622807017,0.6883333333333332
five,sum,log,row,PCA,0.8607319078947369,0.6891666666666667
five,sum,log,row,None,0.9587445175438596,0.7141666666666666
five,sum,log,both,ICA,0.8946957236842106,0.7297916666666666
five,sum,log,both,PCA,0.8716008771929825,0.72625
five,sum,log,both,None,1.0,0.63625
five,sum,relative,No,ICA,0.6117598684210527,0.60625
five,sum,relative,No,PCA,0.5817160087719297,0.5445833333333333
five,sum,relative,No,None,0.7628152412280702,0.6891666666666667
five,sum,relative,z_after_relative,ICA,0.8447368421052632,0.6925
five,sum,relative,z_after_relative,PCA,0.832140899122807,0.6927083333333333
five,sum,relative,z_after_relative,None,1.0,0.5795833333333335
five,sub PCA,log,No,ICA,0.8490953947368421,0.6933333333333334
five,sub PCA,log,No,PCA,0.8508086622807017,0.6914583333333335
five,sub PCA,log,No,None,1.0,0.70625
five,sub PCA,log,col,ICA,0.8851973684210528,0.7224999999999999
five,sub PCA,log,col,PCA,0.8978618421052632,0.7308333333333333
five,sub PCA,log,col,None,1.0,0.6897916666666666
five,sub PCA,log,row,ICA,0.8606359649122807,0.7033333333333333
five,sub PCA,log,row,PCA,0.8550712719298245,0.6933333333333334
five,sub PCA,log,row,None,1.0,0.7137500000000001
five,sub PCA,log,both,ICA,0.8917763157894736,0.7562500000000001
five,sub PCA,log,both,PCA,0.8809621710526316,0.7477083333333333
five,sub PCA,log,both,None,1.0,0.705
five,sub PCA,relative,No,ICA,0.6857044956140351,0.5445833333333333
