Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
six,mean,log,both,ICA,0.99515899122807,0.5500833333333334
six,mean,log,both,PCA,0.9984813596491228,0.5241666666666667
six,mean,log,both,None,0.995169956140351,0.7570833333333333
six,mean,relative,No,ICA,0.9332236842105264,0.5990833333333334
six,mean,relative,No,PCA,0.9344024122807018,0.5969166666666667
six,mean,relative,No,None,0.9938815789473684,0.7277499999999999
six,mean,relative,z_after_relative,ICA,0.9944078947368421,0.5434166666666667
six,mean,relative,z_after_relative,PCA,0.9952741228070175,0.5598333333333333
six,mean,relative,z_after_relative,None,0.9938815789473684,0.7277499999999999
six,sum,log,No,ICA,0.989890350877193,0.5785
six,sum,log,No,PCA,0.9915679824561404,0.5464166666666666
six,sum,log,No,None,0.9949561403508772,0.7148333333333333
six,sum,log,col,ICA,0.9923464912280702,0.6796666666666666
six,sum,log,col,PCA,0.9954550438596492,0.6129166666666667
six,sum,log,col,None,0.9949561403508772,0.7148333333333333
six,sum,log,row,ICA,0.994468201754386,0.4720000000000001
six,sum,log,row,PCA,0.9940241228070176,0.5465000000000001
six,sum,log,row,None,0.9934320175438596,0.7071666666666667
six,sum,log,both,ICA,0.9933826754385964,0.6305833333333333
six,sum,log,both,PCA,0.9958717105263156,0.5551666666666667
six,sum,log,both,None,0.9934320175438596,0.7071666666666667
six,sum,relative,No,ICA,0.8965460526315789,0.6554583333333334
