ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272
d14.30,0,10,0,0,0,10,63,0,235,0,0,1,28,4,0,17,38,119,4,26,4,54,0,0,0,11,0,10,7,0,0,1,59,21,0,0,5,12,19,0,0,0,176,0,0,10,40,0,0,13,0,24,0,0,5,19,18,0,37,600,98,1429,19,33,6,17,0,1,0,143,0,32,0,5,14,4,45,143,37,25,9,580,0,0,14,0,0,5,30,0,25,0,1,0,0,0,1,0,16,9,183,8,0,6,0,0,2,12,0,0,2,0,0,0,0,19,0,0,0,0,17,11,22,0,0,0,310,0,394,204,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,273,0,0,0,61,0,16,0,0,1,20,111,21,0,3,0,15,0,44,16,1189,0,314,0,0,0,40,0,21,9,64,0,76,131,0,5,0,57,0,0,0,3,0,0,0,99,0,6,0,0,0,247,3,0,0,36,0,0,0,26,6,7,0,311,25,0,189,0,0,0,23,28,11,0,38,12,0,212,54,0,6,71,0,89,23,0,9,81,32,52,75,0,0,0,0,4,95,6,0,0,148,0,0,26,0,21,0,0,0,75,0,1,1,4,176,0,8,0,62,5,45,0,0,0,48,227
d14.31,0,8,0,0,15,15,54,0,0,0,0,0,25,0,0,31,49,67,518,85,9,38,0,0,0,8,0,0,2,0,0,2,28,35,0,0,11,43,18,0,0,1,307,143,0,33,20,0,10,12,313,59,0,0,0,18,28,0,25,438,143,924,18,31,11,0,2,31,0,527,1,67,0,0,21,3,25,132,102,30,5,565,8,0,38,0,0,6,22,0,35,0,0,0,0,0,2,0,27,0,163,54,0,3,0,132,15,4,0,0,2,0,0,2,0,69,0,0,0,0,8,0,3,6,0,0,154,0,464,109,7,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,160,0,0,0,72,0,43,10,0,8,20,163,28,0,0,1,3,0,33,0,648,0,113,0,6,0,34,0,26,13,93,0,76,56,0,7,0,28,0,0,0,8,0,0,0,66,0,7,0,0,8,101,9,0,2,0,0,22,0,49,1,14,0,274,32,0,56,0,0,151,24,16,17,0,68,14,0,160,147,0,0,134,0,43,34,0,1,313,20,48,27,0,0,78,0,4,48,16,0,0,56,0,0,0,13,0,0,0,0,72,0,0,0,0,112,0,14,0,1,3,0,0,0,0,64,425
d14.32,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,4,17,23,5,38,0,12,4,0,0,9,0,0,0,0,0,0,38,9,0,0,0,0,4,0,0,0,104,8,0,0,0,0,4,0,0,0,0,2,0,30,0,0,0,428,0,405,25,0,0,8,0,0,0,4,1,3,0,15,0,7,0,0,9,72,21,5,19,0,2,0,0,3,29,0,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,67,0,349,161,3,10,0,47,0,0,259,0,0,0,0,0,0,15,0,0,108,60,0,0,0,28,6,3,0,0,28,0,0,0,0,0,2,10,0,58,54,463,0,229,0,0,0,2,0,0,41,41,0,20,22,0,0,0,0,0,0,0,2,0,0,12,4,0,0,8,0,0,30,0,0,0,0,0,0,0,42,0,0,0,4,10,0,0,0,0,0,12,32,11,0,0,40,0,42,6,0,0,13,0,84,0,0,2,0,0,43,98,11,0,0,0,7,97,3,0,0,69,0,0,0,2772,3441,0,0,0,8,0,0,0,0,104,0,0,0,27,3,0,0,0,0,3,61
d14.33,0,3,0,0,0,0,25,0,225,0,0,0,0,2,0,10,10,140,259,33,8,74,8,0,0,15,0,0,1,0,0,0,36,12,0,0,17,7,2,0,0,0,110,0,0,0,13,0,0,9,0,0,0,0,0,9,0,0,0,500,85,2006,6,0,11,23,4,0,0,380,0,15,0,0,3,1,48,44,13,18,7,175,16,0,4,0,0,3,23,0,10,0,0,94,0,0,0,0,0,0,56,0,0,14,0,0,18,3,32,0,0,1,0,0,0,8,0,1,0,0,17,0,34,0,0,0,405,0,665,137,8,0,0,8,1,0,429,0,0,0,0,0,0,0,0,0,224,152,3,0,0,50,3,0,0,0,17,0,31,19,0,0,0,40,0,45,9,1414,0,144,0,5,0,16,0,17,4,147,0,29,55,0,0,0,0,0,0,0,21,0,0,10,133,0,0,2,0,0,257,1,0,0,0,0,0,0,21,2,0,0,238,3,0,0,0,0,0,0,16,8,0,0,9,0,169,68,133,0,47,0,102,30,0,0,212,59,15,109,0,0,0,0,18,38,2,0,0,47,0,0,0,0,9,0,0,0,0,0,2,2,0,132,1,6,0,8,4,0,0,0,0,20,168
d14.34,0,3,0,0,29,15,52,0,8,0,0,0,24,5,0,42,29,73,252,39,5,21,5,0,0,5,0,49,0,0,0,12,26,27,0,0,29,52,7,0,0,0,389,73,0,0,42,0,6,30,0,0,0,0,4,10,44,0,57,1439,281,896,0,29,42,12,21,12,0,352,0,133,0,0,30,1,10,12,76,48,2,82,14,0,25,0,0,1,9,0,43,0,0,0,0,289,6,0,0,704,1,8,0,7,0,0,66,3,0,0,0,0,0,0,0,13,1,0,0,0,0,8,6,5,0,0,171,0,315,95,9,6,0,0,0,0,143,0,0,0,0,0,0,0,0,0,12,104,0,3,0,0,0,41,4,0,2,3,26,8,0,0,0,0,0,43,0,282,0,401,0,0,0,43,0,13,26,37,0,72,10,0,0,0,0,0,0,0,2,0,0,5,24,0,9,0,0,0,43,3,0,0,0,0,0,0,40,2,7,0,139,6,0,389,0,0,0,5,10,8,0,55,47,0,86,104,0,0,61,0,102,57,0,0,243,11,66,28,25,0,28,0,0,60,5,0,0,170,129,0,0,36,39,0,0,0,59,0,0,1,0,469,0,55,0,8,7,1,0,0,0,0,236
d14.35,0,31,0,0,8,21,54,0,105,0,0,0,12,0,0,16,41,58,246,29,7,33,0,0,0,11,0,67,2,0,0,3,57,10,0,0,7,9,9,0,0,0,98,0,0,0,8,0,5,25,0,17,0,0,0,9,30,7,44,820,528,873,0,17,0,43,17,10,0,212,27,21,0,0,24,0,39,28,28,29,8,149,0,0,13,0,0,0,44,0,22,0,0,0,0,210,2,0,7,565,0,3,0,2,0,0,44,8,0,0,0,0,0,0,0,0,0,0,0,0,47,9,6,5,0,0,172,0,442,43,1,5,0,19,11,0,5,0,0,0,0,0,0,0,0,0,296,191,0,0,0,0,0,5,2,0,0,10,62,19,0,0,4,10,0,21,0,598,0,215,0,0,0,53,0,18,9,49,0,41,37,0,0,0,20,0,0,0,20,0,0,0,59,0,7,1,0,0,82,12,0,5,0,0,0,0,24,0,0,0,182,8,0,30,15,0,0,5,24,4,0,47,16,0,173,14,0,0,24,0,64,0,2,4,144,22,40,33,8,0,2,0,0,42,6,0,0,92,8,0,0,843,1114,0,1,0,53,0,0,0,0,234,0,7,0,45,7,9,0,0,0,0,71
d14.36,0,2,0,0,24,0,91,0,566,0,0,0,33,0,0,21,24,8,1420,104,22,0,0,0,0,6,0,0,5,0,0,4,34,34,0,0,15,19,29,0,0,1,189,0,0,0,18,0,0,47,0,37,0,0,0,9,17,0,1,1136,149,66,8,0,49,0,14,0,0,1051,1,75,2,0,4,665,3,94,45,43,0,441,0,0,17,24,0,16,22,0,37,0,0,0,0,0,0,0,0,0,45,54,0,0,0,0,57,6,0,0,1,0,0,0,0,64,0,0,0,0,3,0,7,0,0,0,25,1,73,20,3,13,0,0,144,0,0,0,0,0,0,0,0,0,0,0,19,41,9,0,0,139,0,33,0,0,27,0,1,39,0,0,0,7,0,112,43,87,0,209,0,6,1,0,1,87,19,4,0,75,6,0,0,0,0,0,0,0,8,0,0,32,13,0,0,0,0,0,31,3,0,0,0,0,63,0,71,0,6,0,20,7,0,0,0,0,0,18,0,37,0,0,8,0,18,244,0,0,141,0,164,102,0,0,674,0,34,9,0,0,0,0,0,44,2,0,0,77,0,0,0,0,7,0,0,0,0,0,0,2,0,321,0,28,0,0,5,0,0,0,0,11,477
d14.37,0,7,0,0,0,14,164,0,12,0,3,0,0,0,0,75,14,40,91,17,14,203,0,0,0,24,0,0,3,0,0,0,27,0,0,0,0,38,17,0,0,0,56,618,0,0,54,0,0,16,0,119,0,0,0,31,34,0,464,12,79,182,0,0,15,0,36,0,0,1131,7,71,0,0,0,49,10,0,0,29,10,36,0,0,0,0,0,25,58,0,0,0,0,0,0,0,0,0,0,0,146,0,0,35,3,0,114,18,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,51,0,0,85,0,153,36,30,17,0,0,0,0,3,0,0,0,0,0,0,0,0,3,98,82,480,0,0,109,0,0,0,0,51,0,0,30,13,0,0,0,377,75,0,427,0,697,0,0,0,0,0,0,0,6,0,76,24,0,0,0,0,0,0,0,8,0,0,3,69,0,0,0,0,0,663,0,0,0,0,0,0,0,119,0,44,0,147,6,0,313,0,0,0,53,35,135,0,0,0,0,60,162,0,0,8,0,0,38,0,0,695,17,12,22,0,0,292,0,0,365,14,0,0,300,0,0,0,0,0,0,0,0,0,17,0,7,0,5,0,38,0,0,0,0,0,0,0,45,35
d14.39,0,18,0,0,0,9,91,145,563,0,3,0,16,4,0,33,25,91,167,47,4,32,24,0,0,17,0,0,5,0,0,0,29,11,0,0,54,11,10,0,0,0,253,0,0,60,18,0,0,7,0,0,0,0,2,13,16,0,8,0,48,1991,6,14,13,0,0,0,0,454,18,11,0,11,4,0,38,48,0,20,5,191,11,0,0,0,0,3,16,0,11,0,0,9,0,0,1,0,0,0,49,9,0,5,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,16,0,6,0,0,0,258,0,596,273,3,5,0,23,158,0,534,0,0,0,0,0,0,0,0,0,34,135,6,0,0,44,12,4,5,0,0,4,0,22,0,0,20,22,16,26,8,1507,0,76,0,13,0,52,0,26,9,201,0,103,111,0,1,0,34,0,0,0,7,0,0,3,144,0,2,5,0,0,95,7,0,0,0,0,1,0,20,0,0,0,407,6,0,0,0,0,0,25,15,4,0,34,3,0,112,44,0,0,24,0,13,25,0,0,289,36,12,21,0,70,0,0,0,39,10,0,141,18,0,0,5,0,0,0,0,0,1,0,0,2,0,0,1,0,0,10,7,0,0,0,0,12,86
d14.40,0,5,0,0,0,0,113,0,350,0,1,0,0,1,0,20,35,17,48,66,6,19,12,0,0,5,0,0,11,0,0,0,0,7,0,0,18,19,8,4,0,0,131,0,0,0,27,0,0,12,0,7,0,0,6,31,37,0,3,707,278,311,12,30,13,0,0,0,0,136,1,55,0,134,17,0,9,0,0,15,4,3,31,0,0,0,0,0,13,0,0,5,0,0,0,0,2,0,0,0,160,0,0,5,0,0,0,3,45,0,0,0,0,0,0,8,0,0,0,0,11,0,6,11,0,0,52,0,257,83,14,18,0,121,0,0,0,0,0,0,0,0,0,3,0,0,17,114,0,0,0,0,10,0,6,0,19,0,8,15,0,0,0,12,375,72,40,508,0,260,0,10,0,0,0,45,22,50,0,46,37,0,1,0,3,0,0,0,3,0,0,2,59,0,2,3,0,0,56,1,0,0,0,0,15,0,68,2,5,0,182,14,0,65,0,0,0,27,5,16,0,47,21,0,81,180,0,0,35,0,48,19,0,0,92,12,3,17,3,0,0,0,34,77,1,0,0,91,0,0,0,1668,2260,0,0,0,11,0,0,2,0,184,0,35,0,56,6,0,0,0,0,39,91
d14.41,0,2,0,0,0,8,65,0,207,0,1,0,36,8,0,12,16,85,118,55,7,72,0,0,0,13,0,0,5,0,0,0,45,10,0,0,9,15,6,0,6,1,129,273,0,0,22,0,0,5,0,29,0,0,0,12,21,0,3,530,10,1493,14,2,11,16,3,0,0,290,13,40,0,7,10,0,49,57,19,21,10,265,0,0,8,0,0,5,19,0,23,0,1,0,0,0,5,0,0,0,13,0,0,3,0,0,14,17,3,0,0,0,0,0,0,5,0,0,0,0,37,0,7,0,8,0,228,0,813,89,5,2,0,23,19,0,0,0,0,0,6,2,0,0,0,0,97,287,0,0,0,39,0,4,2,1,0,1,89,46,0,0,72,33,11,0,0,1695,0,147,0,11,0,35,0,14,0,246,0,84,123,0,4,0,22,0,0,6,8,1,0,0,86,0,9,1,0,0,279,5,0,0,12,0,0,0,22,0,26,0,363,20,0,0,0,0,0,17,21,5,0,4,4,0,257,34,0,0,85,0,82,18,0,4,168,27,11,55,0,0,102,0,11,39,13,0,0,54,0,0,0,0,0,0,0,0,13,0,5,2,0,167,0,10,0,12,12,0,0,0,0,0,256
d14.42,0,5,0,0,11,0,113,0,487,0,1,0,22,0,0,37,32,38,134,64,3,42,0,0,0,8,0,67,3,0,0,0,3,18,0,0,29,28,3,0,0,0,79,151,0,0,63,0,0,95,0,18,0,0,0,14,20,70,13,1728,0,700,3,31,34,0,14,5,0,20,1,42,0,61,11,0,22,190,20,33,0,786,0,0,10,0,0,0,13,0,34,0,0,0,0,176,2,0,20,416,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,18,0,0,0,0,8,0,4,8,0,0,120,0,298,66,0,8,0,32,0,0,0,0,0,0,17,0,0,0,0,0,15,126,0,0,0,12,0,13,7,0,0,22,4,36,0,0,29,2,0,32,5,518,0,220,0,0,0,42,0,26,16,147,4,55,54,0,6,0,62,0,0,0,9,2,0,3,86,0,14,0,0,0,129,4,0,1,0,0,0,0,28,3,14,0,257,10,0,481,0,0,0,14,10,5,0,48,7,0,124,113,0,0,41,0,147,0,0,66,12,17,30,21,0,0,72,0,30,77,7,0,0,87,0,0,3,15,0,0,0,0,63,0,0,2,16,425,0,14,0,7,3,113,0,0,0,0,154
d14.43,0,24,0,0,0,11,55,0,233,0,0,0,26,0,0,19,31,132,390,44,4,62,0,0,0,15,0,0,0,0,0,2,40,17,0,0,4,17,4,0,1,0,228,0,0,0,37,0,0,15,18,24,0,0,0,12,7,0,9,782,94,1490,0,7,8,18,9,0,0,310,4,27,0,0,5,0,35,85,28,29,15,365,0,0,11,0,0,0,26,0,10,0,0,0,0,0,9,0,6,1,157,0,0,4,0,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,421,0,506,29,5,1,0,3,0,0,4,0,2,0,0,0,0,0,0,0,92,314,0,0,0,61,0,8,3,1,11,12,100,18,0,0,1,7,0,0,103,1192,0,117,0,2,0,27,0,45,13,177,0,27,62,0,9,0,23,0,0,0,7,0,0,8,74,0,5,0,0,0,208,10,0,5,26,2,9,0,23,3,2,0,283,7,0,8,0,0,14,11,14,6,0,16,4,0,274,75,0,0,95,0,54,25,0,8,179,19,28,63,0,0,0,0,3,90,18,0,0,40,0,0,4,41,60,0,0,0,25,0,0,0,0,193,0,8,0,7,12,29,0,0,0,38,293
d14.44,0,8,0,0,0,0,40,0,68,0,4,2,20,0,0,10,9,234,78,23,0,91,0,0,0,9,0,0,1,0,6,0,23,5,0,0,11,13,4,0,0,0,69,224,0,0,21,0,0,5,0,14,0,0,0,7,9,0,4,427,23,1608,7,11,0,13,2,0,0,180,238,13,0,0,7,0,59,42,5,5,10,174,0,0,2,0,0,3,19,0,6,0,0,0,0,0,1,0,7,0,7,0,0,1,0,0,8,0,1,0,0,0,0,2,0,5,0,0,0,0,25,0,27,0,8,0,561,1,456,130,1,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,165,304,0,0,0,58,0,2,4,0,5,8,5,19,0,0,96,14,0,20,0,2417,0,43,1,5,0,0,0,8,4,387,0,15,148,0,9,0,29,0,0,0,9,0,0,1,147,0,1,0,0,0,317,5,0,2,0,0,2,0,10,1,0,0,312,5,0,41,0,0,0,5,21,5,0,16,0,0,324,24,0,0,47,0,18,7,0,3,112,46,21,50,0,0,123,0,0,42,5,0,0,11,0,0,1,7,18,0,0,0,10,0,2,1,0,101,1,7,0,2,3,0,0,0,0,0,133
d14.45,0,5,0,0,0,0,40,0,154,0,1,0,0,0,0,2,11,83,2,20,0,18,17,0,0,17,0,0,0,0,0,0,76,15,0,0,0,0,0,0,0,0,34,0,0,0,13,0,18,0,0,0,0,0,0,36,0,0,0,177,0,2175,32,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,7,51,22,0,6,0,6,0,0,3,45,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,55,0,0,0,0,0,218,0,826,506,19,12,0,1,0,0,420,0,0,0,0,5,0,11,0,0,209,74,0,0,0,16,23,0,0,0,20,0,0,0,0,0,2,43,0,71,54,724,0,330,0,0,0,0,0,0,16,80,0,28,85,0,0,0,0,0,0,0,0,1,0,5,69,4,0,0,0,0,76,0,0,0,0,0,0,0,30,0,0,0,124,7,0,0,0,5,0,60,31,14,0,0,36,0,103,18,0,0,0,0,358,0,0,0,0,34,75,133,0,0,0,0,2,43,0,0,0,151,0,0,0,1054,1313,0,0,0,35,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0
d14.46,0,0,0,0,0,0,81,0,904,0,2,0,37,4,0,23,32,44,727,87,15,13,21,0,0,11,0,0,3,0,4,4,102,9,0,0,44,23,39,0,1,0,267,0,0,36,22,0,0,31,0,9,0,0,2,24,5,0,4,612,0,599,13,0,26,8,12,0,0,33,0,27,0,0,4,1,9,144,36,38,9,655,0,0,11,13,0,6,17,0,29,0,2,27,0,0,1,0,0,0,586,13,0,20,0,0,40,8,0,0,2,2,0,0,0,22,0,0,0,0,0,0,33,0,0,0,99,0,724,144,11,6,0,53,0,0,106,0,0,0,0,0,0,0,0,0,24,82,3,0,0,77,7,0,0,0,0,0,74,57,0,0,0,30,0,84,48,390,0,356,0,3,0,0,0,37,23,83,0,90,29,0,0,0,0,0,0,0,1,0,0,9,49,0,0,1,0,0,49,4,0,0,0,0,34,0,42,3,0,1,104,13,0,0,0,0,0,23,15,13,0,0,6,0,75,207,32,0,84,0,443,50,0,168,14,11,39,45,0,0,0,0,55,128,8,0,0,120,0,0,0,0,14,0,0,0,1,0,0,8,0,171,0,8,0,43,12,0,0,0,0,181,288
d14.47,0,2,0,0,10,25,25,0,22,0,0,0,15,9,0,37,23,58,318,53,10,15,0,0,0,6,0,17,1,0,0,9,37,12,0,0,8,13,7,0,0,0,203,0,0,0,18,0,0,24,0,0,0,0,6,8,24,1,82,1245,165,696,0,19,16,0,16,5,0,152,17,62,0,0,7,0,13,0,35,23,1,11,0,0,18,0,0,3,11,0,36,0,0,0,0,274,5,0,15,700,3,0,0,0,0,0,44,4,0,0,0,0,0,0,0,0,1,0,0,0,5,16,6,5,0,0,171,0,425,29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,124,0,0,0,0,0,10,8,0,4,16,24,13,0,0,13,1,0,23,0,478,0,242,0,0,0,18,0,16,23,103,1,68,3,0,0,0,9,0,0,0,3,0,0,0,34,0,4,0,0,2,46,6,0,0,0,0,4,0,12,2,10,0,124,23,0,167,0,0,0,8,9,7,0,29,14,0,136,56,0,0,47,0,40,33,0,11,101,5,31,13,7,0,0,0,2,35,7,0,0,90,20,0,0,1158,1426,0,0,0,56,0,1,2,13,350,0,13,0,0,3,2,0,0,0,0,166
d14.48,0,9,0,0,10,12,57,0,131,0,0,0,24,0,0,28,55,12,28,61,4,0,0,0,0,0,0,37,2,0,0,8,35,20,0,0,17,0,0,0,0,0,188,0,0,0,20,0,2,21,0,21,0,0,7,9,22,45,35,1351,318,256,4,51,0,0,16,5,0,85,8,39,0,0,16,0,10,5,36,18,2,29,0,0,13,0,1,0,9,0,62,0,0,0,0,377,1,0,0,1116,3,0,0,33,0,0,57,10,0,0,2,2,0,0,0,1,0,0,0,0,10,9,16,5,0,0,44,0,159,43,0,5,0,0,4,0,86,0,0,0,0,0,0,0,0,0,21,37,0,0,0,8,0,10,10,0,0,10,8,44,0,0,1,1,0,37,0,273,0,354,0,0,0,69,0,15,31,53,0,101,13,0,0,0,42,0,0,0,2,0,0,11,16,0,11,0,0,0,25,6,0,0,1,0,8,0,0,4,14,0,63,29,0,10,0,0,0,21,18,8,0,78,10,0,30,49,0,0,33,0,214,9,0,14,38,0,43,11,0,0,0,0,3,47,8,0,0,122,55,0,1,1234,1562,0,0,0,205,0,0,0,4,365,0,8,0,0,10,3,0,0,0,0,122
d14.5,0,2,0,0,0,0,20,0,70,0,0,0,0,0,0,6,14,110,183,30,3,70,0,0,0,25,0,0,1,0,0,3,36,10,0,0,41,9,22,0,0,0,261,126,0,0,10,0,0,10,0,10,0,0,0,12,16,0,6,965,507,842,9,0,12,0,0,17,0,3,0,34,0,0,0,0,60,77,31,21,16,390,12,0,14,0,0,10,43,0,9,0,0,0,0,0,1,0,2,3,142,0,0,10,0,0,5,0,3,0,2,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,286,0,801,84,19,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,308,229,0,0,0,57,0,0,0,0,2,0,39,0,0,0,0,33,0,12,37,1473,0,173,0,12,0,1,0,51,8,78,0,50,121,0,8,0,0,0,0,0,5,0,0,6,108,0,0,5,0,0,232,5,0,0,0,0,13,0,15,5,0,0,388,4,0,0,0,0,0,0,42,6,0,0,4,0,220,48,0,0,101,0,292,23,0,0,0,33,34,64,0,0,54,0,0,139,5,0,0,73,3,0,0,17,17,0,0,0,3,0,0,2,0,258,0,8,0,0,10,0,0,0,0,53,337
d14.6,0,11,0,0,0,0,44,0,68,0,0,0,0,0,0,48,16,99,436,54,12,65,0,0,0,22,0,0,1,0,0,0,45,17,0,0,25,17,6,0,0,0,300,0,0,0,8,0,0,13,0,0,0,0,0,11,22,0,0,878,155,1150,7,1,20,0,2,5,0,640,0,38,0,0,1,3,46,73,52,31,18,273,16,0,17,0,0,8,34,0,18,0,0,0,0,0,2,0,0,0,13,0,0,17,0,0,9,0,2,0,1,0,0,0,0,14,0,0,0,0,0,0,25,0,0,0,329,0,855,77,10,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,269,196,0,6,0,76,0,0,3,0,3,0,16,0,0,0,1,16,0,46,8,788,0,240,1,14,0,22,0,44,7,125,0,51,71,0,3,0,0,0,0,0,7,0,0,8,84,0,0,2,0,0,224,6,0,0,0,0,0,0,42,9,6,0,178,26,0,0,0,1,0,9,19,9,0,5,13,0,151,74,0,0,144,0,191,33,0,5,408,22,31,37,6,0,0,0,0,76,10,0,0,98,0,0,0,0,12,0,0,0,3,0,0,1,0,269,0,11,0,40,16,0,0,0,0,0,417
d14.7,0,0,0,0,0,0,146,0,308,0,0,0,12,0,0,24,28,93,0,30,0,170,0,0,0,0,0,0,0,2,0,0,274,19,13,0,0,48,6,0,0,0,41,67,0,0,27,0,0,0,0,8,0,0,0,42,11,0,1,1078,59,1350,8,10,0,0,4,0,0,0,191,102,0,45,0,0,98,0,20,8,18,12,0,0,4,0,0,0,0,0,89,0,0,0,0,0,4,0,0,0,0,0,0,29,0,0,18,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,263,26,0,4,0,25,0,0,0,0,0,0,0,4,0,0,0,0,448,319,0,0,0,72,0,5,0,0,20,0,0,0,0,0,57,30,0,117,0,1123,0,377,3,0,0,0,0,57,30,170,0,164,128,0,0,0,0,0,0,0,25,0,0,8,90,0,0,1,0,0,585,4,0,0,0,0,0,0,0,0,0,0,425,2,0,213,0,0,0,2,14,7,0,19,9,0,290,8,0,0,0,0,2,0,0,0,0,29,121,176,0,0,34,0,0,8,10,0,0,156,0,0,0,0,0,0,0,0,0,0,7,0,0,369,0,37,0,0,0,0,0,0,0,0,0
d14.8,0,2,0,0,0,0,110,0,759,0,0,0,0,0,0,91,21,52,302,86,16,66,0,0,0,13,0,0,33,0,0,11,36,4,0,0,46,12,21,11,0,0,276,40,0,25,26,0,0,22,0,15,0,0,5,44,20,0,28,648,165,912,39,0,17,0,4,0,0,11,2,49,0,0,0,0,49,151,27,67,11,552,0,0,6,0,0,17,32,0,61,0,0,0,0,0,5,0,0,0,132,10,0,17,0,0,4,11,20,0,1,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,151,0,681,34,7,25,0,0,0,0,0,15,0,0,0,0,0,0,0,0,383,182,0,0,0,103,0,0,0,0,2,0,33,0,0,0,1,22,0,51,33,753,0,425,0,14,0,3,0,112,11,97,0,158,51,0,0,0,0,0,0,0,10,0,0,7,57,3,0,2,0,0,167,0,0,0,0,0,0,0,38,0,11,0,207,18,0,4,0,4,0,7,29,26,0,0,20,0,180,44,0,0,49,0,472,53,0,0,0,18,77,43,12,0,29,0,0,115,8,0,0,169,0,0,0,11,13,0,0,0,5,0,2,6,0,185,2,0,0,0,17,0,0,0,0,36,160
d14.9,0,0,0,0,2,0,98,0,4,0,0,0,36,0,0,22,39,96,26,18,0,81,0,0,0,14,0,78,1,0,0,3,88,23,0,0,25,12,15,0,0,0,65,156,0,0,42,0,6,58,0,13,0,0,6,25,30,18,55,366,128,1202,12,38,22,0,6,0,0,226,56,46,0,0,30,0,47,60,24,32,6,255,5,0,10,4,0,3,26,0,28,0,2,0,0,165,1,0,27,376,0,0,0,0,0,0,27,15,1,0,0,0,0,0,0,0,4,0,0,0,0,34,4,4,0,0,236,0,232,25,3,6,0,0,172,0,0,0,0,2,0,2,0,0,0,0,316,149,0,0,0,0,0,5,5,0,0,14,28,35,0,0,54,0,212,27,0,1047,0,371,0,0,0,45,0,4,11,111,2,33,34,0,0,0,55,0,0,0,5,0,0,0,52,0,8,0,0,0,248,0,0,0,18,0,0,0,0,0,8,0,267,52,0,56,0,0,0,10,26,4,0,71,8,0,157,18,0,9,0,0,39,0,1,0,160,19,50,47,0,0,80,0,0,45,20,0,0,131,154,0,7,507,601,0,0,0,126,0,0,0,1,82,0,8,1,37,16,68,0,0,0,0,0
d2.1,0,106,1,0,0,0,7,0,15,0,0,0,1,0,0,9,7,473,72,5,0,180,0,0,0,30,606,2,0,0,0,4,15,4,0,0,18,0,0,2,0,0,22,16,0,0,4,0,1,4,0,4,0,0,0,1,1,0,9,449,8,202,42,0,0,0,7,0,0,11,8,22,0,0,2,1,17,19,18,88,11,88,0,0,6,0,0,7,69,0,2,0,0,0,0,5,0,0,0,0,31,0,0,2,0,0,27,0,8,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1227,126,183,34,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,680,146,0,0,29,11,0,4,3,1,23,0,12,0,0,0,48,41,8,12,0,3166,0,183,0,0,0,2,0,6,3,49,0,29,21,0,0,0,0,0,0,0,0,0,0,0,232,101,0,48,0,0,574,0,0,0,0,0,4,0,0,0,0,0,289,0,0,3,0,0,0,0,61,3,0,1,0,0,143,12,0,0,0,0,93,0,0,0,5,75,4,11,9,0,5,0,0,58,0,0,0,58,0,0,0,29,32,0,0,0,5,0,4,5,0,152,0,0,0,0,7,4,8,0,21,11,2
