Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,sum,log,No,ICA,0.6658930433487265,0.6279729729729729
four,sum,log,No,PCA,0.668514821987189,0.6399443561208267
four,sum,log,No,None,0.7212026416405979,0.6672098569157393
four,sum,log,col,ICA,0.6887223794627341,0.6439507154213037
four,sum,log,col,PCA,0.6945905953622326,0.6596104928457869
four,sum,log,col,None,0.7346035056358309,0.666160572337043
four,sum,log,row,ICA,0.6585078703014052,0.6266693163751987
four,sum,log,row,PCA,0.6623754903421222,0.643966613672496
four,sum,log,row,None,0.7159824221659467,0.6756995230524643
four,sum,log,both,ICA,0.6957847956700929,0.6486009538950714
four,sum,log,both,PCA,0.697366304185908,0.6611844197138316
four,sum,log,both,None,0.7283504642733005,0.6570826709062003
four,sum,relative,No,ICA,0.5048691593425692,0.4631796502384738
four,sum,relative,No,PCA,0.5045339887779929,0.4610731319554848
four,sum,relative,No,None,0.5079264114404887,0.46129570747217796
four,sum,relative,z_after_relative,ICA,0.5683544366651769,0.5290222575516693
four,sum,relative,z_after_relative,PCA,0.6159824221659467,0.5312559618441971
four,sum,relative,z_after_relative,None,0.7108694572719598,0.6135532591414945
four,mean,log,No,ICA,0.6503714186404489,0.6231240063593004
four,mean,log,No,PCA,0.656215303639704,0.6365898251192369
four,mean,log,No,None,0.7057048512835792,0.6704372019077902
four,mean,log,col,ICA,0.6638621580018869,0.6138076311605724
four,mean,log,col,PCA,0.6840920601817371,0.6350556438791732
four,mean,log,col,None,0.7358692089974677,0.6721860095389507
four,mean,log,row,ICA,0.6621018918516312,0.6384737678855326
four,mean,log,row,PCA,0.6605208798848006,0.6416216216216216
four,mean,log,row,None,0.7195873677938329,0.6727821939586645
four,mean,log,both,ICA,0.6866428323154079,0.6453656597774244
four,mean,log,both,PCA,0.6899940414121853,0.6676073131955486
four,mean,log,both,None,0.7309667808729331,0.6724244833068364
four,mean,relative,No,ICA,0.6207984507671682,0.6118600953895071
four,mean,relative,No,PCA,0.6152837777446745,0.5986883942766295
four,mean,relative,No,None,0.6259243259347534,0.5872655007949126
four,mean,relative,z_after_relative,ICA,0.6421967327076816,0.5911923688394276
four,mean,relative,z_after_relative,PCA,0.6634798152837778,0.6190540540540541
four,mean,relative,z_after_relative,None,0.7113585580217489,0.6398489666136724
four,sub PCA,log,No,ICA,0.7377675157654303,0.7077027027027027
four,sub PCA,log,No,PCA,0.7404727146332986,0.7038076311605723
four,sub PCA,log,No,None,0.8017940314812056,0.7422734499205088
four,sub PCA,log,col,ICA,0.7229077908535677,0.6684181240063594
four,sub PCA,log,col,PCA,0.7304300114206266,0.6791414944356122
four,sub PCA,log,col,None,0.8117101147028154,0.7263275039745628
four,sub PCA,log,row,ICA,0.7099945379611698,0.6890143084260731
four,sub PCA,log,row,PCA,0.7171820845126371,0.6869236883942766
four,sub PCA,log,row,None,0.8005844381548239,0.7313831478537361
four,sub PCA,log,both,ICA,0.7181915685982422,0.6602623211446741
four,sub PCA,log,both,PCA,0.7323874075177517,0.668537360890302
four,sub PCA,log,both,None,0.8229812801032823,0.7429729729729729
four,sub PCA,relative,No,ICA,0.6590366949699588,0.6520985691573927
four,sub PCA,relative,No,PCA,0.6635329460251255,0.6658267090620033
four,sub PCA,relative,No,None,0.6903247430359005,0.6868600953895072
four,sub PCA,relative,z_after_relative,ICA,0.6643174934207261,0.6338076311605724
four,sub PCA,relative,z_after_relative,PCA,0.6978424946620985,0.6694356120826709
four,sub PCA,relative,z_after_relative,None,0.8072103878047571,0.7234499205087441
five,sum,log,No,ICA,0.7327568399622622,0.7117806041335453
five,sum,log,No,PCA,0.7377928397636426,0.7230604133545311
five,sum,log,No,None,0.8240165847360843,0.7422655007949126
five,sum,log,col,ICA,0.7664437161726003,0.7089189189189189
five,sum,log,col,PCA,0.7750220964298128,0.7055961844197138
five,sum,log,col,None,0.8538547097671185,0.7379809220985691
five,sum,log,row,ICA,0.7247847460151944,0.7086963434022258
five,sum,log,row,PCA,0.7316386116490392,0.7202066772655008
five,sum,log,row,None,0.8092710660906698,0.7459618441971383
five,sum,log,both,ICA,0.7587203932667957,0.719825119236884
five,sum,log,both,PCA,0.7647043050796961,0.7174403815580287
five,sum,log,both,None,0.8508838571925119,0.7329650238473768
five,sum,relative,No,ICA,0.5262267242663489,0.5039825119236884
five,sum,relative,No,PCA,0.5267759074432693,0.5042130365659778
five,sum,relative,No,None,0.55459903669497,0.5191891891891892
five,sum,relative,z_after_relative,ICA,0.6716108049059039,0.6295468998410174
five,sum,relative,z_after_relative,PCA,0.7158726848403595,0.6557869634340222
five,sum,relative,z_after_relative,None,0.8268419484582153,0.7379729729729729
five,mean,log,No,ICA,0.7193837827101643,0.6864387917329094
five,mean,log,No,PCA,0.7226505784795669,0.6927027027027026
five,mean,log,No,None,0.8210576493371071,0.7504848966613671
five,mean,log,col,ICA,0.7544878097224292,0.7086089030206677
five,mean,log,col,PCA,0.7705923829385769,0.7133704292527823
five,mean,log,col,None,0.8607572372014498,0.756287758346582
five,mean,log,row,ICA,0.7222136153731564,0.6926152623211447
five,mean,log,row,PCA,0.7270922091464324,0.6965580286168521
five,mean,log,row,None,0.8474328417498386,0.7664149443561208
five,mean,log,both,ICA,0.7604305079696111,0.7189109697933227
five,mean,log,both,PCA,0.7735021599880829,0.7177027027027028
five,mean,log,both,None,0.8568345002234471,0.7544753577106518
five,mean,relative,No,ICA,0.658553056259,0.6510651828298887
five,mean,relative,No,PCA,0.6590366949699588,0.6605484896661368
five,mean,relative,No,None,0.6761174834897463,0.6699205087440381
five,mean,relative,z_after_relative,ICA,0.6947236704900939,0.6772655007949127
five,mean,relative,z_after_relative,PCA,0.7417031630170317,0.732631160572337
five,mean,relative,z_after_relative,None,0.8344331893341279,0.7201828298887123
five,sub PCA,log,No,ICA,0.7500705099558072,0.7202623211446741
five,sub PCA,log,No,PCA,0.7566224738070412,0.7237758346581876
five,sub PCA,log,No,None,0.8748974626346889,0.8067408585055644
five,sub PCA,log,col,ICA,0.7972123740006951,0.7376311605723371
five,sub PCA,log,col,PCA,0.8060926560405184,0.7397217806041336
five,sub PCA,log,col,None,0.8903038879785491,0.7644197138314786
five,sub PCA,log,row,ICA,0.7389190128606188,0.7121701112877583
five,sub PCA,log,row,PCA,0.7436997864839366,0.7152861685214627
five,sub PCA,log,row,None,0.8937732757336511,0.8152941176470588
five,sub PCA,log,both,ICA,0.7699980138040616,0.7002225755166931
five,sub PCA,log,both,PCA,0.7885614975917375,0.7168124006359301
five,sub PCA,log,both,None,0.8923238492477283,0.7704133545310015
five,sub PCA,relative,No,ICA,0.6602701226475993,0.6541176470588235
five,sub PCA,relative,No,PCA,0.6635463528477084,0.6657949125596184
five,sub PCA,relative,No,None,0.6879065494811063,0.6850874403815581
five,sub PCA,relative,z_after_relative,ICA,0.7369576443716173,0.6791176470588235
five,sub PCA,relative,z_after_relative,PCA,0.7598952281642584,0.6949364069952306
five,sub PCA,relative,z_after_relative,None,0.8643011073042355,0.7194992050874404
six,sum,log,No,ICA,0.7883365609017329,0.7398092209856917
six,sum,log,No,PCA,0.7954094046377675,0.7423529411764707
six,sum,log,No,None,0.90483440091365,0.7992448330683624
