Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
five,sum,log,No,0,0.8445657889414715,0.7465161290322581
five,sum,relative,z_after_relative,1,0.8439873801723092,0.6696129032258064
five,sum,relative,z_after_relative,0,0.9238522832989524,0.6696451612903226
five,sum,relative,No,1,0.5557213930348258,0.5081290322580646
five,sum,relative,No,0,0.6667556526311532,0.5992258064516129
five,pca_anna,log,row,1,0.8641588803947741,0.7110967741935483
five,pca_anna,log,row,0,0.9964284269708368,0.7943870967741935
five,pca_anna,log,col,1,0.9029203575617846,0.7232903225806451
five,pca_anna,log,col,0,0.9898454880071188,0.7758709677419355
five,pca_anna,log,both,1,0.9627391497795574,0.8034838709677421
five,pca_anna,log,both,0,0.9930186466043764,0.8071612903225807
five,pca_anna,log,No,1,0.8097480079278405,0.6649032258064517
five,pca_anna,log,No,0,0.975205274440804,0.77
five,pca_anna,relative,z_after_relative,1,0.9105812401407596,0.7060645161290323
five,pca_anna,relative,z_after_relative,0,0.9859442624276988,0.736
five,pca_anna,relative,No,1,0.6258241313756422,0.6001935483870968
five,pca_anna,relative,No,0,0.7194960158556809,0.6298709677419355
six,mean,log,row,1,0.9530235003842576,0.7656129032258064
six,mean,log,row,0,0.9536140436031224,0.7769677419354838
six,mean,log,col,1,0.9748978683816688,0.7734838709677418
six,mean,log,col,0,0.9998098936213242,0.7933548387096774
six,mean,log,both,1,0.9933098733972414,0.7907741935483871
six,mean,log,both,0,0.9999595518343244,0.8153225806451614
six,mean,log,No,1,0.9186749180924644,0.748
six,mean,log,No,0,0.8164017311814911,0.7267096774193549
six,mean,relative,z_after_relative,1,0.9416373417465518,0.7201290322580645
six,mean,relative,z_after_relative,0,0.9907575941431056,0.7003870967741934
six,mean,relative,No,1,0.6414553250010112,0.5852903225806452
six,mean,relative,No,0,0.7671399102050722,0.6500645161290323
six,sum,log,row,1,0.970517332038992,0.772
six,sum,log,row,0,0.9435545847995794,0.7966451612903226
six,sum,log,col,1,0.9839461230433202,0.762516129032258
six,sum,log,col,0,0.9999838207337298,0.7937419354838708
six,sum,log,both,1,0.9970675079885128,0.8003225806451614
six,sum,log,both,0,0.9999878655502974,0.8057419354838709
six,sum,log,No,1,0.9588116328924484,0.7814838709677419
six,sum,log,No,0,0.8985438660356753,0.7618709677419354
six,sum,relative,z_after_relative,1,0.9035715730291628,0.7023225806451612
six,sum,relative,z_after_relative,0,0.9833677142741578,0.6810967741935483
six,sum,relative,No,1,0.5536828054847713,0.5125161290322581
six,sum,relative,No,0,0.7032196739877847,0.6109677419354839
six,pca_anna,log,row,1,0.9262063665412772,0.748
six,pca_anna,log,row,0,0.9994418153136756,0.8276129032258064
six,pca_anna,log,col,1,0.9428244954091334,0.7548387096774194
six,pca_anna,log,col,0,0.9968774016098372,0.7763870967741935
six,pca_anna,log,both,1,0.984265663552158,0.808709677419355
six,pca_anna,log,both,0,0.9999555070177568,0.8331935483870968
six,pca_anna,log,No,1,0.8859321279779963,0.7339354838709677
six,pca_anna,log,No,0,0.9962261861424584,0.8141612903225806
six,pca_anna,relative,z_after_relative,1,0.9439307527403632,0.7362580645161291
six,pca_anna,relative,z_after_relative,0,0.9930712292197548,0.7568387096774194
six,pca_anna,relative,No,1,0.62488775634025,0.5756774193548386
six,pca_anna,relative,No,0,0.7459248473081745,0.6298064516129032
four,pca_anna,log,No,PCA,0.7930328034623629,0.7101935483870968
four,pca_anna,log,No,PCA,0.8067548436678397,0.6896774193548387
four,pca_anna,log,No,ICA,0.679585810783481,0.6641290322580645
four,pca_anna,log,No,ICA,0.6793350321562917,0.6663870967741936
four,pca_anna,log,No,None,0.989778748533754,0.8039354838709677
four,pca_anna,log,No,None,0.9907414148768352,0.7558709677419355
four,pca_anna,log,row,PCA,0.8159042187436801,0.6551612903225805
four,pca_anna,log,row,PCA,0.8322493224932248,0.626
four,pca_anna,log,row,ICA,0.6693564696840999,0.6453548387096774
four,pca_anna,log,row,ICA,0.676677587671399,0.6387096774193548
four,pca_anna,log,row,None,0.9980544432309996,0.8023225806451613
four,pca_anna,log,row,None,0.9971322250535941,0.7521935483870967
four,pca_anna,log,col,PCA,0.8643247178740443,0.7199354838709678
four,pca_anna,log,col,PCA,0.8675646159446668,0.6787096774193547
four,pca_anna,log,col,ICA,0.6733810621688305,0.6549032258064518
four,pca_anna,log,col,ICA,0.6779395704404806,0.6341290322580646
four,pca_anna,log,col,None,0.9967803260122152,0.7674838709677421
four,pca_anna,log,col,None,0.9968329086275936,0.7261290322580646
four,pca_anna,log,both,PCA,0.9290781863042512,0.7508387096774194
four,pca_anna,log,both,PCA,0.9351332767059016,0.7327096774193548
four,pca_anna,log,both,ICA,0.7473041297577155,0.7394838709677419
four,pca_anna,log,both,ICA,0.7552319702301501,0.6962580645161291
four,pca_anna,log,both,None,0.9998907899526756,0.8176451612903225
four,pca_anna,log,both,None,0.9996036079763784,0.8240000000000001
four,pca_anna,relative,No,PCA,0.6071775269991506,0.569741935483871
four,pca_anna,relative,No,PCA,0.608720624519678,0.5816774193548387
four,pca_anna,relative,No,ICA,0.5691744529385592,0.5357419354838711
four,pca_anna,relative,No,ICA,0.5569267483719613,0.5734193548387096
four,pca_anna,relative,No,None,0.6889657404036726,0.5830967741935483
four,pca_anna,relative,No,None,0.6867370464749424,0.6165161290322582
four,pca_anna,relative,z_after_relative,PCA,0.8910771346519436,0.6829032258064516
