Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,sum,log,No,ICA,0.9049168048645658,0.6180472527472527
four,sum,log,No,PCA,0.8664309010503041,0.6256043956043956
four,sum,log,No,None,0.9126095218352682,0.6535274725274726
four,sum,log,col,ICA,0.9269747097844114,0.6161758241758242
four,sum,log,col,PCA,0.9390364151464898,0.6085978021978022
four,sum,log,col,None,0.9126095218352682,0.6535274725274726
four,sum,log,row,ICA,0.8921799336650083,0.6493153846153847
four,sum,log,row,PCA,0.913399322830293,0.6361274725274725
four,sum,log,row,None,0.9327939469320066,0.6389659340659339
four,sum,log,both,ICA,0.9271753731343284,0.637310989010989
four,sum,log,both,PCA,0.9399952321724708,0.6219417582417582
four,sum,log,both,None,0.9327939469320066,0.6389659340659339
four,sum,relative,No,ICA,0.7706180901050304,0.5131549450549451
four,sum,relative,No,PCA,0.7777128247650635,0.4931384615384616
four,sum,relative,No,None,0.9207937396351576,0.6572296703296703
four,sum,relative,z_after_relative,ICA,0.917660931453842,0.6039967032967033
four,sum,relative,z_after_relative,PCA,0.9332384604754008,0.5780483516483517
four,sum,relative,z_after_relative,None,0.9207937396351576,0.6572296703296703
four,mean,log,No,ICA,0.8748788004422333,0.6195351648351648
four,mean,log,No,PCA,0.8767484798231067,0.6071769230769231
four,mean,log,No,None,0.9126095218352682,0.6536175824175825
four,mean,log,col,ICA,0.9218116362631288,0.6228802197802198
four,mean,log,col,PCA,0.9331473880597014,0.5985296703296703
four,mean,log,col,None,0.9126095218352682,0.6536175824175825
four,mean,log,row,ICA,0.8971334991708126,0.6670208791208793
four,mean,log,row,PCA,0.9058676064123824,0.6407516483516484
four,mean,log,row,None,0.9454202598120508,0.6568604395604396
four,mean,log,both,ICA,0.922697277501382,0.5826428571428571
four,mean,log,both,PCA,0.9425621199557768,0.5848637362637363
four,mean,log,both,None,0.9454202598120508,0.6568604395604396
four,mean,relative,No,ICA,0.8349148009950249,0.5637362637362637
four,mean,relative,No,PCA,0.8459617191818685,0.5486791208791209
four,mean,relative,No,None,0.9284648286346048,0.6804967032967033
four,mean,relative,z_after_relative,ICA,0.92134770591487,0.5880450549450549
four,mean,relative,z_after_relative,PCA,0.9430866500829188,0.5998824175824176
four,mean,relative,z_after_relative,None,0.9284648286346048,0.6804967032967033
four,sub PCA,log,No,ICA,0.8868559977888336,0.6575230769230769
four,sub PCA,log,No,PCA,0.9064718767274736,0.6452571428571428
four,sub PCA,log,No,None,0.950583402432283,0.6980241758241759
four,sub PCA,log,col,ICA,0.924746614151465,0.628467032967033
four,sub PCA,log,col,PCA,0.9334625483692648,0.6707
four,sub PCA,log,col,None,0.9665348949695964,0.7437846153846154
four,sub PCA,log,row,ICA,0.882615464344942,0.6424076923076925
four,sub PCA,log,row,PCA,0.8692376312880044,0.6566043956043957
four,sub PCA,log,row,None,0.9626738529574352,0.7122692307692307
four,sub PCA,log,both,ICA,0.9166663211719184,0.6503901098901098
four,sub PCA,log,both,PCA,0.9215732448866778,0.6858175824175825
four,sub PCA,log,both,None,0.9718962133775566,0.7389318681318682
four,sub PCA,relative,No,ICA,0.8677094389165284,0.5755043956043956
four,sub PCA,relative,No,PCA,0.8652387368711995,0.5459516483516483
four,sub PCA,relative,No,None,0.9256326008844664,0.6761681318681318
four,sub PCA,relative,z_after_relative,ICA,0.945110972913212,0.5944296703296703
four,sub PCA,relative,z_after_relative,PCA,0.931261124930901,0.6421252747252747
four,sub PCA,relative,z_after_relative,None,0.9642794361525706,0.6924461538461539
five,sum,log,No,ICA,0.9362487562189056,0.6692087912087912
five,sum,log,No,PCA,0.950107310668878,0.6980076923076923
five,sum,log,No,None,0.939180417357656,0.688712087912088
five,sum,log,col,ICA,0.9432039800995023,0.6185802197802198
five,sum,log,col,PCA,0.9481861525704808,0.6560175824175825
five,sum,log,col,None,0.9391804173576559,0.688712087912088
five,sum,log,row,ICA,0.9407797816473188,0.6895582417582418
five,sum,log,row,PCA,0.9362844112769484,0.6569351648351648
five,sum,log,row,None,0.9615067025981204,0.6863857142857143
five,sum,log,both,ICA,0.9554975124378108,0.618389010989011
five,sum,log,both,PCA,0.9517739773355444,0.6506175824175824
five,sum,log,both,None,0.9615067025981204,0.6863857142857143
five,sum,relative,No,ICA,0.7845556937534549,0.5259593406593406
five,sum,relative,No,PCA,0.7911607932559426,0.4985516483516483
five,sum,relative,No,None,0.9472202183526812,0.7007417582417582
five,sum,relative,z_after_relative,ICA,0.9516359176340521,0.584220879120879
five,sum,relative,z_after_relative,PCA,0.9506260364842454,0.5931362637362637
five,sum,relative,z_after_relative,None,0.9472202183526812,0.7007417582417582
five,mean,log,No,ICA,0.9205198313985627,0.6601296703296704
five,mean,log,No,PCA,0.9256540215588724,0.6231373626373626
five,mean,log,No,None,0.939180417357656,0.688712087912088
five,mean,log,col,ICA,0.9456685323383084,0.5793043956043956
five,mean,log,col,PCA,0.9574199834162521,0.6256395604395605
five,mean,log,col,None,0.9391804173576559,0.688712087912088
five,mean,log,row,ICA,0.9394148700939746,0.6644681318681319
five,mean,log,row,PCA,0.8916419292426756,0.650667032967033
five,mean,log,row,None,0.9677171088999448,0.7109340659340659
five,mean,log,both,ICA,0.954974087893864,0.5978043956043956
five,mean,log,both,PCA,0.9518273217247096,0.6390505494505494
five,mean,log,both,None,0.9677171088999448,0.7109340659340659
five,mean,relative,No,ICA,0.8731406854615811,0.5998428571428571
five,mean,relative,No,PCA,0.8631390961857378,0.5485318681318682
five,mean,relative,No,None,0.9518435599778884,0.7092835164835165
five,mean,relative,z_after_relative,ICA,0.9452994057490324,0.5882571428571429
five,mean,relative,z_after_relative,PCA,0.9661730237700388,0.6020791208791209
five,mean,relative,z_after_relative,None,0.9518435599778884,0.7092835164835165
five,sub PCA,log,No,ICA,0.902055901050304,0.689143956043956
five,sub PCA,log,No,PCA,0.9266776533996685,0.6742846153846155
five,sub PCA,log,No,None,0.9584331122166944,0.6995978021978022
five,sub PCA,log,col,ICA,0.9612155887230514,0.6747296703296704
five,sub PCA,log,col,PCA,0.9612743919292428,0.6917945054945054
five,sub PCA,log,col,None,0.965477957435047,0.7328252747252747
five,sub PCA,log,row,ICA,0.9268744472084024,0.6947868131868131
five,sub PCA,log,row,PCA,0.9082332089552236,0.6930274725274725
five,sub PCA,log,row,None,0.9742658236594804,0.7244593406593407
five,sub PCA,log,both,ICA,0.9605150635710338,0.6602549450549451
five,sub PCA,log,both,PCA,0.9557468905472636,0.6857208791208791
five,sub PCA,log,both,None,0.9826611387506908,0.7414593406593406
five,sub PCA,relative,No,ICA,0.8836864289662797,0.5530901098901099
five,sub PCA,relative,No,PCA,0.8979051962410172,0.5694802197802198
five,sub PCA,relative,No,None,0.949659549474848,0.7123681318681319
five,sub PCA,relative,z_after_relative,ICA,0.9671409618573796,0.6306659340659341
five,sub PCA,relative,z_after_relative,PCA,0.9654387783305692,0.6505560439560438
five,sub PCA,relative,z_after_relative,None,0.9681721254836928,0.7224373626373626
six,sum,log,No,ICA,0.9469418877833056,0.6694219780219781
six,sum,log,No,PCA,0.9702236042012162,0.7023373626373626
six,sum,log,No,None,0.956770867882808,0.7029010989010989
six,sum,log,col,ICA,0.9802361802100608,0.6452703296703296
six,sum,log,col,PCA,0.9762911829740188,0.7007296703296703
six,sum,log,col,None,0.956770867882808,0.7029010989010989
six,sum,log,row,ICA,0.9523533029297954,0.6516868131868132
six,sum,log,row,PCA,0.9736493919292428,0.7229428571428571
six,sum,log,row,None,0.9706572001105584,0.7267945054945055
six,sum,log,both,ICA,0.9651969320066334,0.6647450549450549
six,sum,log,both,PCA,0.9841636954118296,0.6885054945054945
six,sum,log,both,None,0.9706572001105584,0.7267945054945055
six,sum,relative,No,ICA,0.796021558872305,0.5501945054945054
six,sum,relative,No,PCA,0.7874798922056385,0.5127516483516483
six,sum,relative,No,None,0.9634754698728579,0.6995164835164835
six,sum,relative,z_after_relative,ICA,0.9561925787728024,0.6061142857142857
six,sum,relative,z_after_relative,PCA,0.9807678275290216,0.5984527472527472
six,sum,relative,z_after_relative,None,0.963475469872858,0.6995164835164835
six,mean,log,No,ICA,0.9444880458817024,0.6740725274725274
six,mean,log,No,PCA,0.9712031509121062,0.7018967032967033
six,mean,log,No,None,0.956770867882808,0.7029186813186814
six,mean,log,col,ICA,0.9682132393587618,0.6578945054945056
six,mean,log,col,PCA,0.9735691680486456,0.6851582417582418
six,mean,log,col,None,0.956770867882808,0.7029186813186814
