Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
six,sum,relative,No,ICA,0.501985212824765,0.49307692307692297
six,sum,relative,No,PCA,0.5404643449419568,0.4995274725274725
six,sum,relative,No,None,0.6594575732448866,0.6042307692307693
six,sum,relative,z_after_relative,ICA,0.7631909894969596,0.6497362637362637
six,sum,relative,z_after_relative,PCA,0.9077563571033721,0.6669560439560439
six,sum,relative,z_after_relative,None,0.99150912106136,0.7221978021978022
six,mean,log,No,ICA,0.7548569651741293,0.697021978021978
six,mean,log,No,PCA,0.9627660309563296,0.7723736263736264
six,mean,log,No,None,0.8003765892758431,0.7136263736263736
six,mean,log,col,ICA,0.8048873687119956,0.7017582417582418
six,mean,log,col,PCA,0.9824516307352128,0.7699780219780221
six,mean,log,col,None,0.9989220563847429,0.7622197802197801
six,mean,log,row,ICA,0.7379906025428413,0.6716153846153846
six,mean,log,row,PCA,0.9811359867330016,0.7810329670329671
six,mean,log,row,None,0.9543788004422332,0.7608901098901101
six,mean,log,both,ICA,0.8592882808181315,0.7404835164835165
six,mean,log,both,PCA,0.9951934770591484,0.7985824175824175
six,mean,log,both,None,0.9967350746268656,0.7786043956043958
six,mean,relative,No,ICA,0.5602121337755667,0.5544395604395604
six,mean,relative,No,PCA,0.6112914593698175,0.5670000000000001
six,mean,relative,No,None,0.7761587893864013,0.6673846153846152
six,mean,relative,z_after_relative,ICA,0.8178855721393035,0.6771098901098902
six,mean,relative,z_after_relative,PCA,0.9557918739635156,0.7140549450549449
six,mean,relative,z_after_relative,None,0.9937430901050304,0.7445384615384615
six,sub PCA,log,No,ICA,0.6975621890547263,0.6542857142857141
six,sub PCA,log,No,PCA,0.9374405749032616,0.7760219780219779
six,sub PCA,log,No,None,0.9990298507462686,0.7993516483516483
six,sub PCA,log,col,ICA,0.7458312603648425,0.6895824175824175
six,sub PCA,log,col,PCA,0.971235489220564,0.7673736263736263
six,sub PCA,log,col,None,0.9939959922609178,0.7691868131868131
six,sub PCA,log,row,ICA,0.7483851575456053,0.6945494505494505
six,sub PCA,log,row,PCA,0.9628876451077945,0.7474505494505495
six,sub PCA,log,row,None,0.9993615257048092,0.7956593406593406
six,sub PCA,log,both,ICA,0.8321662520729685,0.7533846153846154
six,sub PCA,log,both,PCA,0.9894955776672194,0.8175054945054946
six,sub PCA,log,both,None,0.9969720840243228,0.8128791208791208
six,sub PCA,relative,No,ICA,0.5677563571033719,0.5500659340659341
six,sub PCA,relative,No,PCA,0.6175649530127142,0.5904285714285715
six,sub PCA,relative,No,None,0.7502501381978994,0.643978021978022
six,sub PCA,relative,z_after_relative,ICA,0.7800981205085682,0.6832747252747253
six,sub PCA,relative,z_after_relative,PCA,0.946712271973466,0.7003296703296703
six,sub PCA,relative,z_after_relative,None,0.9984162520729687,0.7733076923076923
