,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
DirectPBLN153,-0.2914847433567047,0.12539607286453247,-0.18593402206897736,-0.09789590537548064,-0.11005009710788727,0.1737775355577469,-0.15915997326374054,-0.20139944553375244,-0.3164906203746796,-0.5700017213821411,0.25801169872283936,-0.042097080498933785,0.5296732783317566,-0.481470912694931,-0.08482258021831512,-0.1306372582912445,-0.08289971947669983,0.3775314688682556,-0.19617429375648496,0.0002143231686204672,-0.24599048495292666,0.032224688678979874,-0.19750815629959104,-0.08619359880685806,0.30929553508758545,-0.1440361887216568,-0.4715521335601807,0.556833803653717,-0.0442173033952713,-0.326221764087677,0.3291547000408173,0.41460075974464417,-0.1724635809659958,-0.3730853199958801,-0.5293849110603333,-0.1476486772298813,-0.16984276473522186,0.04551324620842934,0.020334217697381973,-0.4660258591175079,-0.3267371654510498,0.3656765818595886,-0.0798870250582695,0.11333221942186356,-0.2141298055648804,0.02521790750324726,-0.041028376668691635,0.1904100477695465,0.16347196698188782,-0.1825903356075287,-0.20517706871032715,-0.4298626184463501,-0.20783129334449768,0.4043196141719818,0.16376015543937686
DirectPBLN232,-0.3400688171386719,-0.1410830169916153,-0.186075896024704,0.04337301477789879,-0.2898526787757873,-0.06731287389993668,-0.14645935595035553,-0.36599645018577576,-0.08551188558340073,-0.6407713294029236,0.025072086602449417,-0.3395615220069885,0.02473989874124527,-0.0981597974896431,-0.09030069410800934,-0.5632184743881226,-0.061795052140951164,0.2011653035879135,0.0940905511379242,-0.16868844628334045,0.0012818353716284034,0.28921613097190857,-0.2456393837928772,-0.12127094715833665,0.19925588369369507,0.09072691947221756,0.1665528267621994,0.4668349921703338,-0.12064191699028015,-0.2062343806028366,0.07220512628555298,-0.2247837632894516,0.4735076725482941,0.16596417129039764,-0.28276222944259644,-0.4278755486011505,0.068802610039711,0.2715114653110504,0.0876302570104599,-0.033317100256681435,-0.14778472483158112,0.013103668577969074,0.2876374125480652,-0.2742762267589569,-0.002712067449465394,-0.1107311025261879,0.10492929071187973,0.03562244027853012,-0.1948524117469788,0.291257381439209,0.1512584686279297,-0.31695589423179626,0.2003863900899887,0.08489510416984558,-0.1819323301315308
DirectPBLN125,0.2787431478500366,-0.26082250475883484,-0.3547881543636322,0.01604461669921875,-0.05347586795687676,-0.0950092077255249,0.1090814471244812,-0.022316249087452892,-0.14866475760936734,-0.24725183844566345,-0.0027578691951930523,0.050258230417966836,0.34552788734436035,-0.021150004118680957,0.07427728921175003,-0.14795221388339996,-0.2805909812450409,0.2772238254547119,-0.09304415434598924,-0.06200604885816574,-0.19879381358623505,-0.07435084134340286,-0.2552415728569031,0.2397320717573166,0.19158178567886355,-0.4001772105693817,0.20929792523384091,-0.10069964081048964,-0.18410898745059967,-0.060108471661806114,0.34914833307266235,-0.29666224122047424,-0.4843703210353851,-0.20587177574634552,-0.2950412929058075,0.11854348331689835,-0.12262671440839767,-0.04423670470714569,-0.3989721834659576,-0.1375226080417633,0.12285328656435013,-0.14707545936107635,0.4541887938976288,0.4144843518733978,0.35568374395370483,0.07243327796459198,-0.08302555978298187,-0.06026584655046462,0.4860276281833649,0.2309150993824005,0.5137088894844055,0.11105652898550034,-0.13697098195552826,0.12466271221637724,-0.20799270272254944
DirectPBLN060,-0.2713272571563721,0.334203839302063,-0.4453383088111877,-0.1189582347869873,-0.0745166689157486,-0.3920808732509613,-0.030131567269563675,-0.0585697740316391,0.24455857276916504,-0.2651688754558563,-0.01605016179382801,-0.3064134418964386,0.14005158841609955,-0.04569192975759506,-0.4507793188095093,0.3304639160633087,0.20527665317058566,0.4204561710357666,0.3984045386314392,-0.4207682907581329,0.17485424876213074,-0.009014632552862169,0.13702678680419922,-0.3553290069103241,-0.0626557469367981,-0.14267279207706451,-0.2434150129556656,-0.30345267057418823,-0.3630748689174652,-0.15154185891151428,0.2206365019083023,-0.3162526786327362,-0.3836616277694702,-0.38978251814842224,-0.12770475447177887,0.4338224530220032,-0.08542492240667343,-0.29722461104393005,0.11425793170928955,0.14864762127399445,0.04829981178045273,-0.05863384529948235,-0.3216974437236786,0.237348273396492,-0.06136440858244896,-0.1204841211438179,-0.5250877737998962,-0.39610594511032093,-0.028371181339025494,-0.20546451210975647,-0.2260909378528595,0.1670507937669754,-0.20656055212020874,-0.4250403344631195,-0.3304825723171234
DirectPBLN240,-0.1815764158964157,-0.2892055809497833,-0.01625571399927139,0.11606236547231676,0.061130363494157784,-0.08873792737722397,-0.07525655627250671,0.3153879940509796,0.13902781903743744,-0.11036822944879532,0.2405291348695755,-0.453229159116745,-0.1293196827173233,0.05708357691764832,0.010204000398516657,-0.04243266582489014,-0.3673648238182068,0.3873921930789948,-0.038506172597408295,0.16335687041282654,0.2831923067569733,0.059954773634672165,-0.021835992112755772,-0.04264937341213226,0.08363816142082214,-0.015138762071728706,-0.37314572930336,-0.3208265900611877,-0.2843837738037109,-0.2764376997947693,-0.0051305172964930534,-0.016716808080673218,-0.3398815393447876,-0.04460452497005463,-0.00016283662989735603,0.14772912859916687,-0.4042166471481323,-0.10342449694871902,-0.4672968685626984,-0.19171157479286194,0.0995323285460472,0.27180349826812744,0.386167049407959,-0.249297097325325,-0.07357588410377502,-0.11121013760566713,-0.06576612591743469,-0.3909508585929871,0.5183706283569336,-0.2519188523292541,0.058171596378088,-0.11596709489822388,-0.14183129370212555,0.3259272277355194,-0.379573255777359
DirectPBLN285,0.019378431141376492,0.15733155608177185,0.09467589855194093,0.09560927748680116,-0.15617181360721588,-0.06359383463859558,-0.14245495200157166,0.2242763191461563,-0.2485639750957489,-0.1430344581604004,0.3392343521118164,-0.15160152316093445,0.02349910140037537,-0.411449134349823,-0.6787456870079039,-0.21812942624092105,-0.4157387316226959,0.5181463360786438,0.043900206685066216,0.6182158589363098,0.12973293662071228,0.1091267466545105,0.17937582731246948,-0.16082845628261566,-0.6391811370849609,0.07967156916856766,-0.21431657671928409,-0.07893765717744827,-0.2432982176542282,-0.2939070761203766,0.2565268576145172,-0.014508292078971863,-0.3677881956100464,0.00782022625207901,0.06880803406238556,0.04187870398163796,-0.2297855019569397,0.11619029194116592,-0.17735379934310913,-0.3510906994342804,0.05063294619321823,0.4566110372543335,0.06743374466896057,0.07554817199707031,-0.4122146368026733,0.11958901584148407,0.02102957293391228,-0.004542619921267033,0.08025697618722916,0.017243817448616028,-0.08342598378658295,0.05934452638030052,-0.23122482001781464,0.06370638310909271,-0.2772963643074036
DirectPBLN227,0.3494901955127716,0.10418453067541122,-0.12318854033946992,-0.13724897801876068,0.1434604674577713,0.07269027084112167,-0.027723878622055054,0.028689213097095486,0.19616201519966125,-0.1843930929899216,-0.7630130052566528,0.3433582484722137,0.14372237026691434,-0.3672825992107392,-0.3548424243927002,0.14379937946796414,-0.4200237691402435,0.3653533458709717,0.3642240762710571,0.296528160572052,-0.1929178237915039,0.3183559775352478,-0.02312792837619781,-0.4896503984928131,0.15351085364818573,-0.3279959559440613,-0.004452954512089491,-0.11333905160427095,0.35126543045043945,0.5856506824493408,0.573949933052063,-0.08494836091995239,0.13412106037139893,-0.34252145886421204,-0.2407283186912537,-0.2760926783084869,0.2883132696151733,0.21791249513626101,0.06572137027978897,-0.6096653938293457,-0.1945757120847702,-0.16980725526809692,0.1294868290424347,-0.14303874969482422,-0.01149582490324974,0.3804745674133301,0.15626497566699982,-0.14715713262557986,-0.3032833337783813,0.27050188183784485,0.06949696689844131,-0.055925071239471436,-0.5107446908950806,0.28099653124809265,0.06695882230997086
DirectPBLN184,0.012191214598715305,-0.19264762103557587,-0.1590006798505783,-0.24566493928432465,0.4929876625537872,0.25229611992836,0.2602891027927399,0.12937988340854645,-0.0015204295050352812,-0.3758780360221863,-0.3694726526737213,0.024467797949910164,-0.14382416009902954,-0.0900096669793129,-0.4364965856075287,-0.07089372724294662,-0.3247503042221069,0.11492539197206494,0.1602957397699356,0.2539688944816589,0.25356525182724,0.2270323783159256,-0.1960446834564209,-0.5503606796264648,-0.6614010334014893,-0.043873731046915054,0.12815529108047485,0.08883491158485413,0.003118025604635477,-0.06211579591035842,-0.29553842544555664,-0.10833725333213806,-0.06140162423253059,0.19646906852722168,-0.08187073469161987,0.3837705254554749,0.5065838694572449,-0.03419095650315285,0.0015435846289619806,0.023309892043471336,0.004663362633436918,-0.5935063362121582,0.2626451551914215,-0.2339787632226944,-0.07443983852863313,0.1759580820798874,0.2762738764286041,-0.014322953298687938,0.3563157618045807,0.07967493683099748,-0.12509173154830933,0.14503464102745056,0.020550288259983063,-0.04159446433186531,-0.25473254919052124
DirectPBLN372,-0.0941312462091446,0.3539472222328186,-0.3664223849773407,0.09108251333236694,-0.10413389652967453,0.05343136191368103,0.13194775581359866,-0.06261175125837326,-0.05344754084944725,-0.36378076672554016,0.031700637191534035,0.0847363993525505,-0.008166699670255184,-0.058010626584291465,-0.019568124786019325,-0.20906175673007965,0.5342429280281067,0.19783277809619906,-0.2131091058254242,-0.12714681029319766,0.33779653906822205,0.3077261745929718,-0.2635285556316376,-0.11684434115886687,-0.11976034194231032,-0.004396013915538789,0.18002331256866455,-0.02888561598956585,-0.04934241995215416,-0.07886302471160889,0.21359996497631076,-0.4105910658836365,0.2315827310085297,-0.11596236377954484,-0.33504632115364075,-0.2916467487812042,-0.0598810464143753,0.3663516938686371,0.07706714421510696,-0.3476694524288177,0.2669325470924377,-0.5433398485183716,0.246392235159874,-0.1359064131975174,0.2969859540462494,0.32888153195381165,-0.08368828892707825,0.2962566316127777,0.058003559708595276,0.022146668285131454,0.15727011859416962,-0.4805175364017487,-0.047527976334095,-0.01117652840912342,0.14322800934314728
DirectPBLN293,0.3953216075897217,0.02837795577943325,-0.2712760269641876,-0.08419379591941832,-0.0651751384139061,-0.7257422804832458,0.1015925407409668,-0.5738024115562439,0.1949182748794556,-0.38717544078826893,-0.10938653349876404,0.08069521188735962,0.047549236565828316,-0.2033955305814743,-0.27063220739364624,-0.25683730840682983,-0.0875450074672699,0.0308972280472517,0.1204032152891159,0.031489718705415726,-0.07270660251379013,0.10777845233678818,-0.6583306193351746,-0.16406233608722687,-0.6652188301086426,0.7030527591705322,0.05416981503367424,0.4173357784748077,-0.12374518811702727,-0.29605281352996826,-0.29892203211784363,0.12510153651237488,-0.12412437051534653,-0.04783355072140694,-0.43771272897720337,-0.39311522245407104,-0.13192108273506165,0.02735862508416176,-0.11885499209165573,0.027370193973183632,0.14745721220970154,0.1183130294084549,-0.051074337214231484,-0.23859117925167084,-0.17527474462985992,-0.3612677454948425,-0.07948821783065796,0.4982176125049591,0.16526329517364502,-0.07726339995861052,0.006760317366570234,0.042926672846078866,-0.28765177726745605,0.32767993211746216,0.11066897213459016
DirectPBLN101,-0.05518263578414917,0.04054644703865051,-0.4926504492759705,-0.06674152612686157,-0.08749724924564363,-0.01034585013985634,0.14160698652267456,-0.6897804737091064,0.15100863575935364,-0.22769740223884585,-0.18794792890548706,0.44974130392074585,0.056991435587406165,-0.2982968688011169,-0.04842512309551239,0.21163401007652285,-0.034456346184015274,0.007542783860117197,0.14654430747032166,-0.5295029878616333,-0.6623530387878418,0.4430593848228455,-0.1663958877325058,-0.2178839147090912,-0.16511477530002594,-0.2015557587146759,-0.2419908344745636,0.21347825229167935,0.043765459209680564,0.18674661219120026,0.1135546863079071,-0.1678735762834549,-0.017509792000055313,-0.15114234387874606,-0.2257844060659409,0.04881634935736656,-0.397554486989975,-0.2409058660268784,-0.10636930167675017,-0.12520411610603333,0.30570188164711,-0.08703921735286713,-0.2110699564218521,0.4246569573879242,0.16801710426807406,0.24963590502738955,0.3103192448616028,-0.11512943357229233,0.3940280973911285,-0.04949499666690826,0.048091486096382134,-0.3630369901657105,0.0031005132477730517,0.2744603157043457,-0.1748306304216385
DirectPBLN228,0.4581259787082672,-0.3400264382362366,0.0906449481844902,-0.11136498302221297,-0.33719342947006226,0.062436860054731376,-0.12603344023227692,-0.048291467130184174,-0.02925681695342064,0.10155274718999864,-0.13482588529586792,-0.1884628534317017,0.3863141536712647,-0.1211286634206772,-0.08918151259422302,-0.3176834583282471,-0.3194506764411926,0.12240681052207948,0.19291438162326813,0.3165355622768402,-0.02157544158399105,0.269364595413208,-0.3280540406703949,-0.16388094425201416,-0.11066234856843947,-0.10175520181655884,0.4137972891330719,0.1991496980190277,0.1700809895992279,-0.04343405738472938,0.01483228988945484,-0.2474692463874817,-0.11940232664346695,-0.28031134605407715,-0.030996482819318768,0.12025361508131027,-0.08339983969926834,0.4398847818374634,-0.2788498103618622,0.10338068753480913,0.33415019512176514,-0.4971790909767151,0.14145153760910034,0.10919073969125748,-0.03846915438771248,0.159831702709198,0.3419610261917114,0.14404107630252838,0.05258922651410103,0.10724224150180817,-0.334803968667984,-0.06579235941171646,-0.12545566260814667,0.14468254148960116,-0.15349945425987244
DirectPBLN302,0.003728228621184826,-0.30040591955184937,0.11179044842720033,0.3491005301475525,-0.17682647705078125,-0.3223835527896881,0.09291710704565047,0.07493425160646439,0.36900264024734497,-0.19949188828468326,0.3208973109722137,-0.1345783770084381,-0.2188940942287445,0.2951299250125885,-0.0425417535007,-0.03965644165873528,-0.3232163190841675,0.10778889805078506,-0.4028203785419464,0.1508733183145523,-0.2288724631071091,0.4713153541088104,-0.4473863840103149,-0.678867518901825,-0.3372529149055481,-0.059993039816617966,0.01102922111749649,-0.1356743425130844,-0.19437582790851596,-0.013913135975599287,0.056604515761137016,0.2256222665309906,-0.08471164107322693,-0.03712162002921104,-0.27673327922821045,0.2539883255958557,0.14227516949176788,0.05152009427547455,-0.09589758515357973,0.031643856316804886,-0.25181007385253906,0.0662074089050293,0.2712085545063019,-0.14608240127563474,-0.2690241038799286,0.04506663978099823,0.5920490622520447,0.1834979355335236,0.192990317940712,-0.20242281258106232,-0.1626456081867218,0.0019811855163425207,-0.4352986514568329,-0.22457732260227206,-0.19379277527332306
DirectPBLN273,-0.11195521056652068,0.3805691003799439,0.4720911085605621,-0.119955874979496,-0.20040327310562134,-0.3122786283493042,-0.2362387329339981,0.3774735331535339,0.04029134660959244,-0.023395264521241188,-0.08166667073965073,-0.03143686801195145,-0.016256939619779587,-0.1638679802417755,0.17853283882141113,-0.3148532211780548,0.15560093522071838,0.008669694885611534,0.04978011175990105,0.082518570125103,-0.1734781116247177,-0.02479352056980133,-0.21039634943008426,-0.2671392261981964,-0.5047060251235962,-0.1533936709165573,-0.15190251171588898,-0.13625012338161469,0.1231641322374344,-0.20187264680862427,-0.03249877318739891,0.16734004020690918,-0.2889845371246338,0.07170309871435165,-0.32550573348999023,-0.2229692041873932,-0.28159835934638977,-0.3119906187057495,0.0905396044254303,-0.1328093260526657,0.33474448323249817,0.13208621740341187,-0.04951886087656021,0.11531155556440352,-0.7428616881370544,0.17939741909503934,-0.3111428022384644,0.0015032575465738773,0.06845071911811829,-0.4113219082355499,-0.10247229784727097,-0.028769932687282562,-0.09513840079307556,-0.013548157177865505,-0.2112123966217041
DirectPBLN028,-0.3391580283641815,-0.21867868304252625,0.2626978456974029,-0.09970460087060927,0.05481119453907013,-0.2904016971588135,0.18190163373947146,-0.17567703127861026,0.08259415626525879,-0.2999860644340515,-0.2649354338645935,0.09323543310165404,0.16111133992671967,-0.3644952774047852,0.5415300726890564,-0.3910598158836365,0.2666487693786621,0.3966209292411804,-0.2261411249637604,-0.22126591205596924,-0.03605110943317413,0.1973787248134613,-0.1414026916027069,-0.12499523162841795,-0.3378699123859405,0.2563627362251282,-0.05422208458185196,0.035535197705030434,0.2065285295248032,0.19929541647434235,0.8470094799995422,-0.018692778423428532,-0.23418115079402926,0.10080598294734956,0.5111926794052124,0.02992716990411282,-0.010955562815070152,-0.04988498240709305,-0.596985399723053,0.15558913350105286,-0.01460411585867405,-0.09625852108001708,0.4536553025245666,0.11684070527553557,0.28090208768844604,0.05706275627017021,0.03663724288344383,-0.07848122715950012,0.31743794679641724,0.130960613489151,0.30589863657951355,-0.10990257561206818,-0.01231173239648342,0.3633801937103272,0.3848635256290436
