,y score 0,y score 1,y score 2,y score 3,y pred,y test
0,-0.49247781189851914,-0.07805035121193626,-0.6909381748891684,-0.8338557540416504,1,1
1,-0.6115313404438203,-0.24632550443283185,-0.7286686452007665,-0.42580232708819576,1,0
2,-0.33186144212536506,-0.13965813906180707,-0.7953381101219582,-0.6925755798548974,1,2
3,0.15519618898386267,-0.8555294041788144,-1.0236060693077431,-0.4600893742679304,0,0
4,-0.6355420584245732,-1.2337470596348337,-0.030268355892981824,-0.18452582464645928,2,2
5,-1.137201539881795,-0.2920234753863542,-0.20989333399226845,-0.3718028445275806,2,3
6,-0.6990778168928984,-0.5995768377288012,-0.3711912149062203,-0.45595281566132106,2,2
7,-0.83787794377653,-1.0656871166827033,-0.24874766650672064,0.1734898570306853,3,3
8,-0.2286944539508085,0.2789305203633259,-0.7654130956636702,-1.4732357386984911,1,1
9,-0.7019052549796578,-0.4915402288898125,-0.24942940061061802,-0.5496030503970543,2,2
10,0.10144070349732448,-0.9198164717719913,-0.5113303914760005,-0.837310239129655,0,2
11,-0.1675259051749014,-0.802388521602423,-0.5156433841935567,-0.8320599767212131,0,0
12,-1.0953821435738256,-1.0532414160068564,-0.08981245880923644,0.29212581277624516,3,3
13,-0.45174343787314986,-0.8438033321018572,-0.08522679258373067,-0.9907473908744446,2,2
14,-0.31669381451292744,-0.6324318082227149,-0.5108986412242604,-0.6047145771930663,0,0
15,-1.360625412816301,0.3486800203499625,-0.9341553828798492,0.16133862456647707,1,2
16,-0.5330482429487224,-0.038037348257664805,-0.9588124476537657,-0.39295069148406336,1,2
17,-0.550494765137307,-0.5308887666944029,-0.42622636136635283,-0.6143290563192179,2,2
18,-0.8316477549684239,0.43921660085060765,-0.6530638455263147,-0.9998465225797895,1,1
19,-0.5798978999298713,-1.0656163814404185,-0.147403283831814,-0.2981479758051427,2,1
20,-1.0578759815078151,0.17795115619934088,-1.2484204952323004,0.3343570013556625,3,1
21,-1.2964062450977576,0.051730955307114246,-0.17462115795438748,-0.6208490987724062,1,0
22,-0.08587843186125765,-0.5111892090229442,-0.6018547545401268,-0.8200337347758192,0,1
23,-0.4089865281085998,-0.6308482017492669,-0.3894605907641052,-0.603576962927707,2,3
24,-0.23355378803766877,-0.24514325240612245,-0.5088976081987393,-1.236941877006455,0,1
25,-0.5280767183978751,-0.9464296402920938,-0.22357914573120163,-0.31079457009307476,2,2
26,-0.8069288334802773,0.16898276719009342,-0.5121881959640943,-0.7391484661993771,1,2
27,-0.2791181629726285,-0.6410043915699507,-0.34637883363125316,-0.8714050891220892,0,2
28,-0.2568826834334387,-0.688578136659397,-0.8035906786456715,-0.28562780869089643,0,0
29,-0.37118884423580695,0.07684117837714377,-0.7250565611939355,-0.9421465714959223,1,2
30,-0.7496713836490483,-0.493155234012592,-0.38220968133494637,-0.33064429670454704,3,0
31,-0.18151103679432323,-1.0241516059101066,-0.31303237447800303,-0.5707328465212684,0,3
32,-0.1500519109793781,-0.5765884033499977,-0.8350246416458188,-0.580440289162964,0,0
33,-0.24302287553065946,-0.7719420104839925,-0.515219143681336,-0.5125368925279851,0,1
34,-0.344155864370139,-0.36267057162697197,-0.5168416442828685,-0.8584315745152138,0,3
35,-0.2565205980848734,-0.1886292166136091,-0.44505877799864363,-1.37990855479957,1,2
36,-0.5439933507578267,-0.6629589777060927,-0.48956514016625835,-0.4013597195003158,3,3
37,-0.5217389282218166,-0.5132299376771843,-0.376250313885303,-0.5108184183387304,2,1
38,-1.5866955062220804,-0.05332902070255341,-0.3427516204905797,0.14127540365283564,3,3
39,-0.36959654749697357,-0.5803417201039502,-0.2630711916635802,-1.1035118984865102,2,2
40,0.32530676944835324,-1.205470957953293,-0.6383869664168711,-0.8673144690371442,0,0
41,-0.6136693019132605,-0.3876898906257473,-0.6863256886039818,-0.2616428497724358,3,0
42,-0.7974695743082663,-0.011689685677780504,-0.4305778409617335,-0.6998592662545762,1,1
43,-0.2894714152816638,-0.8425454022231229,-0.4848051977993577,-0.5315515204201586,0,0
44,-0.5271890953808053,-0.38998337062176447,-0.214128311038554,-0.9082916551851457,2,0
45,0.1154038156067484,-0.48661609579716114,-0.7554269712838158,-0.9968623382769928,0,2
46,-0.6374899828427001,-0.5001376780981464,-0.5950804544558355,-0.30864520195372275,3,2
47,-0.7205307631861182,-0.012466025801781133,-0.6380092930322713,-0.579508639068345,1,1
48,-0.5279608288848456,-0.13846770026098582,-0.8693731268642757,-0.48529541176618113,1,2
49,-0.3591048095531562,-1.023870435191609,-0.5511734282353625,-0.09553910346906669,3,2
50,-0.18949959426848628,-0.09828146301251939,-0.8922798168873117,-0.8521589898561353,1,3
51,-0.5031234253454798,0.22555494458810088,-0.5545768648467158,-1.3524616567895245,1,1
52,-0.1642938622189729,-0.009938830915200536,-0.7253300619910359,-1.3287888024844539,1,1
53,-0.7896413491398744,-0.16885084316605986,-0.535632615585959,-0.419271008027022,1,1
54,-0.9208382868108886,0.23186498611293882,-0.40325863419441443,-0.8676145605430248,1,1
55,-0.19813670380802806,-0.9456470227057743,-0.6052703043393642,-0.18946151212937262,3,1
56,-0.7105870307424205,-0.7223273602913558,-0.1812718922252219,-0.5467287311142524,2,1
57,-0.5459242371422833,-0.5725028537838536,-0.31520539550893834,-0.5895535007010362,2,2
58,-0.29769328802563105,-0.530672445077045,-0.7499546586822257,-0.49857761368874665,0,1
59,-0.5116255425544947,0.10368189387322613,-0.7078383111712085,-1.061899390447535,1,1
60,-0.35591542706115126,-0.5960564099541168,-0.19938221289939334,-1.0217479080739544,2,2
61,-0.8310688028856166,-0.3297995406205546,-0.22570834238724607,-0.5783312228850858,2,0
62,-0.6448798868454251,-0.2917739294114276,-0.6501073535451478,-0.4197742564697854,1,2
63,-0.7874988706022134,-0.4886672977548,-0.47575414267562166,-0.23946045872202992,3,2
64,-0.21513019996320526,-0.8397425858215972,-0.4903727942042084,-0.7267916553746363,0,0
65,-0.2566669691300972,-0.3650836671362259,-0.8358908097340565,-0.649378037377941,0,1
66,-0.7628259519178723,0.1743278182625161,-0.6727863807571279,-0.7628225330671391,1,1
67,-0.5249931154603251,-0.33227892292736655,-0.648183387959601,-0.4097583665682334,1,0
68,-0.5386115444296863,0.11159373702958442,-0.8936322253308123,-0.5951601517811606,1,1
69,-0.07786205364344861,-0.4256696061320502,-0.2321788968624126,-1.5570346394510386,0,0
70,-1.0338485417418488,0.2130494390578127,-0.5522482434044,-0.6119676915169684,1,2
71,-0.6568020134824682,-0.38865782632490387,-0.4575427237423433,-0.5094786214507137,1,2
72,-0.46763047012641645,-0.4706273963705786,-0.8268500268265524,-0.232944959582561,3,0
73,-0.09182146225611426,-0.6224641037643621,-0.8354138097914141,-0.5021812434760706,0,3
74,-0.39360685898080605,-0.36867218048946127,-0.7841245031314309,-0.5473774634181192,1,1
75,-0.6515336772814884,-0.36680023889393387,-0.5671428074166143,-0.37402371149428143,1,2
76,-1.2783549295865075,-0.2163358371669306,-0.23399670244302107,-0.19287041439753044,3,1
77,0.0994754363117899,-0.8366743302466397,-0.5225149427172157,-0.8973843306078284,0,0
78,0.019951322136081084,-0.9377517324351066,-0.2867676682688384,-1.140187020987991,0,0
79,-0.2296638394647465,-0.8850791023519728,-0.25489412574162185,-0.8661696351943643,0,2
80,-0.49082944113689203,-0.29624463457066,-0.7324953579276566,-0.5658992438948756,1,0
81,-0.25242183438839205,-0.45998197191795953,-0.6049838070592936,-0.8495762060875438,0,2
82,0.07743648257831093,-0.7802267230072429,-0.822440662387437,-0.5868387520145201,0,0
83,-0.7351636141098649,0.07984712853359321,-0.4190631847127252,-0.9327785245873407,1,1
84,0.1985244858639471,-0.7058621630461897,-0.7706336539464645,-0.9451473008812756,0,0
85,-0.2488996252184343,-0.4388907131954098,-0.665567174579965,-0.9644325493252046,0,0
86,-0.2306648469273344,-1.5806845023780363,0.4998442349795261,-1.202518412591811,2,2
87,-0.23479500158606206,-0.5236392098847253,-0.9952395174247112,-0.17162537172278558,3,0
88,-0.658043585819299,-0.5975297465322403,-0.09071606918413866,-0.6648240303168094,2,2
89,-1.25276527493366,-0.3342820289339862,-0.17213479091277595,-0.19844233122846944,2,2
90,0.019760117231679364,-0.43804570578866897,-0.7114561860143703,-0.9594504468145768,0,2
91,-0.4583733691286787,-0.7772662358568727,-0.4328067996678202,-0.43201855379468135,3,1
92,-0.6306200622447133,-0.837268960582039,-0.1344564972300904,-0.4139851006835519,2,2
93,-0.997731905165908,0.03177133266162602,-0.49366871733391876,-0.3894416790857343,1,1
94,-0.29345493619015767,-0.5081170730719843,-0.14634564259747318,-1.4112085066491007,2,2
95,-0.023470639621403,-0.7384890021051775,-0.6506327532807967,-0.5790909022809284,0,0
96,-0.5677456840981198,-0.4797025251067469,-0.43097279715783965,-0.46593494700999116,2,0
97,-0.2466040735126009,-0.8786490206708576,-0.3818486436024202,-0.6040049024216525,0,1
98,-0.538772072005205,-1.0829389339821265,-0.10282320003029699,-0.24572262116395183,2,2
99,-1.2608013699213303,-0.4895682060260347,0.15221430069231068,-0.4843061059808407,2,2
100,-0.4802274691632464,-0.20206129930802308,-0.6594661722635677,-0.7662166756643102,1,1
101,-1.3662388254932254,-1.0017124341354617,0.05010065092325755,0.3731517572144759,3,2
102,-0.7955832835549356,-0.5937236658763045,-0.22486877522650695,-0.35552517809493833,2,2
103,-1.0149819135993896,-0.8539964737204355,0.15220760471778727,-0.42545601174878006,2,2
104,0.14901868023007137,-0.6095524410345234,-1.1840352313955598,-0.4205650773885638,0,0
105,-0.2634938519108955,-0.5292096220258444,-0.3101784959625012,-0.9753454486057778,0,0
106,-0.1559814161053748,-0.42693342036183335,-0.4091914711723037,-1.2985779157155697,0,0
107,-0.6363052544319284,0.07646273341448828,-0.4244175949266158,-1.1254733611736834,1,1
108,-0.6298780727885651,0.17511977905002707,-0.5758597452327734,-1.0429549860181642,1,1
109,-0.7621106283862812,-0.14535669397003737,-0.502061449719603,-0.5552144959183914,1,3
110,-0.8186675405039165,-0.8329574427722856,-0.1474825413559258,-0.37675177726570797,2,3
111,-0.16901196016269182,-0.3138654329477151,-0.7448378823924271,-0.7960468741857548,0,2
112,-0.9815540408400646,-0.7970166995991075,0.027321969349773156,-0.23431783433602155,2,2
113,-0.48121947869078063,-0.2787079740555131,-0.5389733101148174,-0.756441792907385,1,1
114,-1.3265194527032549,-0.4251411157901631,-0.14727792162874542,-0.08932198135336589,3,3
115,-0.15173757655041847,-0.9405230299492837,-0.2119463418201955,-0.7714835512936332,0,2
116,-1.0449737877618281,-0.3810961113937999,0.12873183494265839,-1.0698202441533318,2,2
117,-1.094095842652655,-0.4440233214982038,-0.2599574839819071,-0.15773890556155123,3,2
118,-0.6814039889421084,-1.2907211629137758,0.3881878852202051,-0.5214711436787747,2,0
119,-0.13864445174363077,-0.4745462160550618,-0.6932013772937132,-0.984029416824411,0,2
120,-0.48927549986734054,-1.1275410133002683,-0.2555730300187855,-0.29214216916434055,2,2
121,0.061517813315013936,-0.5244967026745735,-0.9762455415089927,-0.8964239523989883,0,0
122,-0.5794343639511262,-0.21148575989262136,-0.43458615206285656,-0.7556306116327002,1,0
123,-0.5727663878542428,-0.5226202513569391,0.02107933764607961,-1.0142661619105424,2,2
124,-0.7353594026421588,-0.44555789219434583,-0.4860449649894469,-0.2717936903395009,3,1
125,-0.522872043485426,-0.07651510330467975,-0.8636698184664245,-0.4728381032341653,1,1
126,-0.6127596775998855,0.4381583868645049,-0.7036394860509204,-1.1643416258223935,1,1
127,-0.4979234158291285,0.04767177916277687,-0.5968604168718457,-1.0642936853434586,1,1
128,-0.4165198464264922,-1.1973035402059973,-0.02137376532906332,-0.5000034020798428,2,0
129,-0.25909669427166904,-0.8218946963883323,-0.7249392223611233,-0.4206537885527085,0,1
130,-0.6995661392415428,-1.13645793008665,0.12921042400183225,-0.5666635122189809,2,2
131,-0.8123447582008185,-0.7747490573393063,-0.050936953351965464,-0.5126082900738997,2,0
132,-0.8782950719211355,-0.01894031614594216,-0.9365473879475417,0.002735016157875636,3,2
133,-0.3351546313656913,-0.3581108636959246,-0.49351271471363656,-0.8654599405948156,0,0
