bacteria,rhos
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae,-2.9195940723033204e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__,4.183763751648485e-06
