,y score 0,y score 1,y pred,y test
0,0.51106846,0.48893154,0,0
1,0.46916628,0.5308337,1,1
2,0.51652396,0.48347604,0,0
3,0.54779327,0.4522067,0,0
4,0.56595707,0.4340429,0,0
5,0.49828154,0.50171846,1,0
6,0.6415277,0.3584723,0,0
7,0.64768124,0.35231873,0,1
8,0.44854838,0.5514516,1,0
9,0.51378787,0.48621216,0,0
10,0.4175467,0.5824533,1,1
11,0.44707817,0.55292183,1,0
12,0.37846524,0.62153476,1,1
13,0.532594,0.46740597,0,0
14,0.56989485,0.43010515,0,0
15,0.5324452,0.46755478,0,1
16,0.5473552,0.45264485,0,0
17,0.67544794,0.32455203,0,0
18,0.36841762,0.6315824,1,1
19,0.4648155,0.5351845,1,0
20,0.5380925,0.4619075,0,0
21,0.6734762,0.3265238,0,0
22,0.56636953,0.4336305,0,0
23,0.592129,0.40787098,0,0
24,0.44387668,0.5561233,1,0
25,0.6203326,0.37966737,0,0
26,0.45089173,0.54910827,1,1
27,0.6951808,0.3048192,0,0
28,0.49138552,0.5086145,1,1
29,0.48351294,0.51648706,1,1
30,0.5757699,0.42423013,0,0
31,0.5750246,0.42497543,0,0
32,0.46036458,0.5396354,1,0
33,0.62298393,0.3770161,0,1
34,0.57026863,0.4297314,0,1
35,0.62519646,0.37480357,0,0
36,0.44969726,0.55030274,1,1
37,0.5220407,0.47795928,0,0
38,0.3356241,0.6643759,1,0
39,0.56511796,0.43488207,0,0
40,0.6826537,0.31734627,0,0
41,0.73125935,0.26874062,0,0
42,0.48008895,0.51991105,1,1
43,0.62761986,0.37238014,0,0
44,0.59603274,0.40396726,0,0
45,0.44923496,0.55076504,1,0
46,0.5520617,0.44793832,0,0
47,0.57010263,0.42989737,0,0
48,0.39572442,0.6042756,1,0
49,0.5743191,0.42568085,0,0
50,0.37060344,0.62939656,1,1
51,0.46307838,0.5369216,1,1
52,0.41259366,0.58740634,1,1
53,0.49138653,0.50861347,1,1
54,0.48348635,0.51651365,1,0
55,0.41794372,0.5820563,1,1
56,0.32381332,0.6761867,1,1
57,0.6865483,0.3134517,0,0
58,0.42500347,0.57499653,1,1
59,0.40697283,0.5930272,1,1
60,0.43462378,0.5653762,1,1
61,0.64017403,0.359826,0,1
62,0.6413613,0.3586387,0,0
63,0.5411774,0.4588226,0,1
64,0.38361275,0.61638725,1,0
65,0.44646072,0.5535393,1,0
66,0.5957067,0.4042933,0,0
67,0.4939723,0.5060277,1,0
68,0.63874495,0.36125505,0,0
69,0.5382591,0.4617409,0,0
70,0.44980592,0.5501941,1,1
71,0.45360863,0.54639137,1,0
72,0.4422015,0.5577985,1,1
73,0.5808945,0.41910556,0,0
74,0.6028316,0.3971684,0,0
75,0.4530552,0.5469448,1,1
76,0.57186013,0.42813987,0,0
77,0.55653137,0.44346863,0,0
78,0.6163292,0.38367078,0,0
79,0.33308715,0.66691285,1,1
80,0.5292753,0.4707247,0,1
81,0.46794683,0.5320532,1,1
82,0.5628307,0.43716928,0,0
83,0.61021125,0.38978875,0,0
84,0.6608434,0.33915666,0,0
85,0.4448763,0.5551237,1,0
86,0.41221517,0.5877848,1,0
87,0.45063627,0.54936373,1,0
88,0.4789418,0.5210582,1,0
89,0.44162095,0.55837905,1,0
90,0.44978803,0.55021197,1,1
91,0.39617538,0.6038246,1,1
92,0.4301269,0.5698731,1,1
93,0.5919945,0.4080055,0,0
94,0.6096565,0.3903435,0,1
95,0.40685534,0.59314466,1,0
96,0.39695662,0.6030434,1,0
