Time Point,X,y
0,"[-0.48449412 -0.48449412 -0.48449412 -0.48449412 -0.48449412  0.77097314
  4.04316548  1.67149278 -0.48449412  1.61997615 -0.48449412 -0.48449412
 -0.48449412 -0.48449412 -0.48449412 -0.48449412 -0.48449412 -0.48449412
  1.80783876 -0.48449412  0.46324973  0.49308914  1.41811909 -0.48449412
 -0.48449412 -0.48449412 -0.48449412 -0.48449412 -0.48449412 -0.48449412
 -0.48449412  0.04254277 -0.48449412  2.20437657 -0.48449412 -0.48449412
 -0.48449412 -0.48449412 -0.48449412 -0.48449412]",[-0.1812261729127767]
0,"[-0.40528716 -0.40528716 -0.40528716 -0.40528716 -0.40528716  0.45966733
  4.06498749 -0.40528716 -0.40528716  2.35680431 -0.40528716 -0.40528716
 -0.40528716 -0.40528716 -0.40528716 -0.40528716 -0.40528716 -0.40528716
  1.10252314 -0.40528716  1.81697868 -0.40528716 -0.40528716 -0.40528716
 -0.40528716 -0.40528716 -0.40528716 -0.40528716 -0.40528716 -0.40528716
  0.95381752 -0.40528716 -0.40528716  2.6196977  -0.40528716 -0.40528716
 -0.40528716 -0.40528716 -0.40528716 -0.40528716]",[0.03843400792052065]
0,"[-0.47934381 -0.47934381 -0.47934381 -0.47934381 -0.47934381  0.86639427
  2.89690392 -0.11794251 -0.47934381  0.35718176 -0.47934381 -0.47934381
 -0.47934381 -0.47934381 -0.47934381 -0.47934381 -0.47934381 -0.47934381
  1.36447392 -0.47934381  1.3998767  -0.47934381  0.41545207 -0.47934381
 -0.47934381 -0.47934381  1.27570782 -0.47934381 -0.47934381 -0.47934381
 -0.47934381  2.38467394 -0.47934381  3.53759244 -0.47934381 -0.47934381
 -0.47934381 -0.47934381 -0.47934381 -0.47934381]",[0.07885984011207203]
0,"[-0.46699795 -0.46699795 -0.46699795 -0.46699795 -0.46699795  1.01270641
  3.88680853  0.96181754 -0.46699795  1.08131212 -0.46699795 -0.46699795
 -0.46699795 -0.46699795 -0.46699795 -0.46699795 -0.46699795 -0.46699795
  1.39306188 -0.46699795  0.86653161 -0.46699795 -0.46699795 -0.46699795
 -0.46699795 -0.46699795  1.54072679 -0.46699795 -0.46699795 -0.46699795
 -0.46699795  0.64725094 -0.46699795  3.08672079 -0.46699795 -0.46699795
 -0.46699795 -0.46699795 -0.46699795 -0.46699795]",[0.025718624368998466]
0,"[-0.47083139 -0.47083139 -0.47083139 -0.47083139 -0.47083139  0.97090655
  4.31034974  0.43591988 -0.47083139  0.53867661 -0.47083139 -0.47083139
 -0.47083139 -0.47083139 -0.47083139 -0.47083139 -0.47083139 -0.47083139
  1.66734178 -0.47083139  1.74133077 -0.47083139 -0.47083139 -0.47083139
 -0.47083139 -0.47083139  0.41622851  1.02466636 -0.47083139 -0.47083139
 -0.47083139  0.57344943 -0.47083139  2.44607196 -0.47083139 -0.47083139
 -0.47083139 -0.47083139 -0.47083139 -0.47083139]",[0.018616012514572955]
0,"[-0.50855008 -0.50855008 -0.50855008 -0.50855008 -0.50855008  0.50859687
  4.32964177 -0.11966524 -0.50855008  0.21654518 -0.50855008 -0.50855008
 -0.50855008 -0.50855008 -0.50855008 -0.50855008 -0.50855008  1.50643644
  1.62943173  1.162987    0.19156161  0.39989873 -0.50855008 -0.50855008
 -0.50855008 -0.50855008  0.75006627  0.45429248 -0.50855008 -0.50855008
 -0.50855008  0.11337581 -0.50855008  2.58768361 -0.50855008 -0.50855008
 -0.50855008 -0.50855008 -0.50855008 -0.50855008]",[0.09464757977254906]
0,"[-0.52385116 -0.52385116 -0.52385116 -0.52385116 -0.52385116 -0.52385116
  4.12355833 -0.1379225  -0.52385116  0.86371493 -0.52385116 -0.52385116
 -0.52385116 -0.52385116  0.75335457 -0.52385116 -0.52385116 -0.52385116
  1.68881775 -0.52385116  0.20833381  0.25717299 -0.52385116 -0.52385116
 -0.52385116 -0.52385116  1.49576499  0.43050473 -0.52385116 -0.52385116
 -0.52385116  0.93757904 -0.52385116  2.77585038  0.31674744 -0.52385116
 -0.52385116 -0.52385116 -0.52385116  0.43050473]",[0.07440377296827427]
0,"[-0.40404279 -0.40404279 -0.40404279 -0.40404279 -0.40404279  0.12265136
  3.48657899 -0.40404279 -0.40404279  0.04632136 -0.40404279 -0.40404279
 -0.40404279 -0.40404279 -0.40404279 -0.40404279 -0.40404279 -0.40404279
  2.6504566  -0.40404279  0.59102362 -0.40404279 -0.40404279 -0.40404279
 -0.40404279 -0.40404279  0.5724744  -0.40404279 -0.40404279 -0.40404279
 -0.40404279  0.60894961 -0.40404279  3.7735491   0.67332138 -0.40404279
 -0.40404279 -0.40404279 -0.40404279 -0.40404279]",[-0.004010450942415644]
0,"[-0.47664976 -0.47664976 -0.47664976 -0.47664976 -0.47664976  1.82356682
  3.75049231 -0.47664976 -0.47664976  0.10926357 -0.47664976 -0.47664976
 -0.47664976 -0.47664976 -0.47664976 -0.47664976  0.55804686 -0.47664976
  1.95323719 -0.47664976  0.90918969 -0.47664976 -0.47664976 -0.47664976
 -0.47664976 -0.47664976 -0.47664976 -0.47664976 -0.47664976 -0.47664976
 -0.47664976  0.4081529  -0.47664976  2.98576254  0.65302779 -0.47664976
 -0.47664976 -0.47664976 -0.47664976  1.14875303]",[0.03185640338290896]
0,"[-0.51208395 -0.51208395 -0.51208395 -0.51208395 -0.51208395  0.98663818
  3.27461997  0.21221796 -0.51208395  0.5518774  -0.51208395 -0.51208395
 -0.51208395  1.47515768 -0.51208395 -0.51208395  0.39351547 -0.51208395
  2.44793737 -0.51208395  2.68088309 -0.51208395 -0.51208395 -0.51208395
 -0.51208395 -0.51208395 -0.51208395  0.8336536  -0.51208395 -0.51208395
 -0.51208395 -0.51208395 -0.51208395  2.0351852  -0.04125146 -0.51208395
 -0.51208395 -0.51208395 -0.51208395 -0.51208395]",[-0.08718063979861923]
0,"[-0.52173118 -0.52173118 -0.52173118 -0.52173118 -0.52173118  0.43928654
  4.0079694   0.34347291 -0.52173118  0.75894681 -0.52173118 -0.52173118
 -0.52173118  0.32619829 -0.52173118 -0.52173118 -0.52173118 -0.52173118
  1.89024692 -0.52173118  2.27351723 -0.52173118 -0.52173118 -0.52173118
 -0.52173118 -0.52173118  0.83423048  0.39074845 -0.52173118 -0.52173118
 -0.52173118  0.49504299 -0.52173118  2.2692909   0.57952213 -0.52173118
 -0.52173118 -0.52173118 -0.52173118 -0.52173118]",[0.14048799048862054]
0,"[-0.48696374 -0.48696374 -0.48696374 -0.48696374 -0.48696374  0.99470757
  3.80754304 -0.12496906 -0.48696374  0.2615951  -0.48696374 -0.48696374
 -0.48696374 -0.48696374 -0.48696374 -0.48696374 -0.48696374  1.65821162
  1.25418652 -0.48696374  1.02213067 -0.48696374 -0.48696374 -0.48696374
 -0.48696374 -0.48696374 -0.48696374 -0.48696374 -0.48696374 -0.48696374
 -0.48696374 -0.48696374 -0.48696374  2.69351529  1.70242238 -0.48696374
 -0.48696374 -0.48696374 -0.48696374  1.3395692 ]",[-0.10164723978975049]
0,"[-0.53199707 -0.53199707 -0.53199707 -0.14854062 -0.53199707  0.92913172
  2.84792752  0.67473869 -0.53199707  0.79688262 -0.53199707 -0.53199707
 -0.53199707  0.60406404 -0.53199707 -0.53199707 -0.53199707 -0.53199707
  2.50584261 -0.53199707  1.92987089 -0.53199707 -0.53199707 -0.53199707
 -0.53199707 -0.53199707 -0.53199707 -0.53199707 -0.53199707 -0.53199707
 -0.53199707  2.22329776 -0.53199707  2.45383542  0.61086449 -0.53199707
 -0.53199707 -0.53199707 -0.53199707 -0.53199707]",[-0.04318512472735325]
0,"[-0.54465102 -0.54465102 -0.54465102 -0.54465102 -0.54465102  0.54981152
  3.31692073  0.8216763  -0.54465102  1.61940506 -0.54465102 -0.54465102
 -0.54465102 -0.54465102 -0.54465102 -0.54465102 -0.54465102 -0.54465102
  0.9920403  -0.54465102  0.7885272   0.51244515 -0.54465102 -0.54465102
 -0.54465102 -0.54465102 -0.54465102 -0.54465102  0.9107857  -0.54465102
 -0.54465102  0.5952503  -0.54465102  2.23221249 -0.09676212 -0.54465102
 -0.54465102 -0.54465102 -0.54465102  3.007916  ]",[-0.009714911279490979]
0,"[-0.63069347 -0.63069347 -0.63069347  0.27408241 -0.63069347 -0.24795466
  2.78557683  1.69442644 -0.63069347  2.54803783 -0.63069347 -0.63069347
 -0.63069347 -0.63069347 -0.63069347 -0.63069347 -0.63069347 -0.63069347
  1.08843744 -0.63069347  1.13748312  0.55569478 -0.63069347 -0.63069347
 -0.63069347 -0.63069347  0.5888177   0.08701209 -0.63069347  1.03726583
 -0.63069347  2.07335127 -0.63069347  1.50909494  1.26670412 -0.63069347
 -0.63069347 -0.63069347 -0.63069347 -0.63069347]",[0.02963229057980943]
0,"[-0.50308538 -0.50308538 -0.50308538 -0.50308538 -0.50308538  0.93275925
  3.75955092  2.41904324 -0.50308538  1.17251461 -0.50308538 -0.50308538
 -0.50308538 -0.50308538 -0.50308538 -0.50308538 -0.50308538  1.49467526
  1.42709122 -0.50308538  1.13328842  1.13943663 -0.50308538 -0.50308538
 -0.50308538 -0.50308538 -0.50308538 -0.50308538 -0.50308538 -0.50308538
 -0.50308538 -0.50308538 -0.50308538 -0.19793738 -0.50308538 -0.50308538
 -0.50308538 -0.50308538 -0.50308538  1.81213914]",[0.03008388040886384]
