#OTU ID,taxonomy,MCT.f.0002,MCT.f.0003,MCT.f.0004,MCT.f.0005,MCT.f.0006,MCT.f.0007,MCT.f.0008,MCT.f.0009,MCT.f.0010,MCT.f.0011,MCT.f.0012,MCT.f.0013,MCT.f.0014,MCT.f.0016,MCT.f.0017,MCT.f.0035,MCT.f.0036,MCT.f.0037,MCT.f.0038,MCT.f.0039,MCT.f.0042,MCT.f.0043,MCT.f.0044,MCT.f.0045,MCT.f.0048,MCT.f.0049,MCT.f.0050,MCT.f.0051,MCT.f.0052,MCT.f.0053,MCT.f.0054,MCT.f.0055,MCT.f.0056,MCT.f.0057,MCT.f.0058,MCT.f.0059,MCT.f.0060,MCT.f.0061,MCT.f.0063,MCT.f.0065,MCT.f.0066,MCT.f.0067,MCT.f.0068,MCT.f.0069,MCT.f.0070,MCT.f.0071,MCT.f.0072,MCT.f.0074,MCT.f.0075,MCT.f.0076,MCT.f.0077,MCT.f.0078,MCT.f.0080,MCT.f.0081,MCT.f.0083,MCT.f.0085,MCT.f.0086,MCT.f.0089,MCT.f.0091,MCT.f.0094,MCT.f.0095,MCT.f.0098,MCT.f.0099,MCT.f.0103,MCT.f.0104,MCT.f.0106,MCT.f.0107,MCT.f.0108,MCT.f.0109,MCT.f.0110,MCT.f.0111,MCT.f.0112,MCT.f.0113,MCT.f.0114,MCT.f.0115,MCT.f.0116,MCT.f.0117,MCT.f.0118,MCT.f.0119,MCT.f.0120,MCT.f.0121,MCT.f.0122,MCT.f.0123,MCT.f.0124,MCT.f.0125,MCT.f.0126,MCT.f.0127,MCT.f.0128,MCT.f.0129,MCT.f.0130,MCT.f.0131,MCT.f.0132,MCT.f.0133,MCT.f.0134,MCT.f.0135,MCT.f.0136,MCT.f.0137,MCT.f.0138,MCT.f.0139,MCT.f.0141,MCT.f.0142,MCT.f.0143,MCT.f.0144,MCT.f.0145,MCT.f.0146,MCT.f.0147,MCT.f.0148,MCT.f.0149,MCT.f.0150,MCT.f.0151,MCT.f.0152,MCT.f.0153,MCT.f.0154,MCT.f.0155,MCT.f.0157,MCT.f.0158,MCT.f.0159,MCT.f.0160,MCT.f.0161,MCT.f.0162,MCT.f.0163,MCT.f.0166,MCT.f.0167,MCT.f.0168,MCT.f.0169,MCT.f.0170,MCT.f.0171,MCT.f.0172,MCT.f.0173,MCT.f.0174,MCT.f.0176,MCT.f.0177,MCT.f.0178,MCT.f.0179,MCT.f.0180,MCT.f.0181,MCT.f.0182,MCT.f.0183,MCT.f.0184,MCT.f.0185,MCT.f.0186,MCT.f.0187,MCT.f.0188,MCT.f.0189,MCT.f.0190,MCT.f.0191,MCT.f.0192,MCT.f.0193,MCT.f.0194,MCT.f.0195,MCT.f.0196,MCT.f.0197,MCT.f.0198,MCT.f.0200,MCT.f.0201,MCT.f.0202,MCT.f.0203,MCT.f.0204,MCT.f.0206,MCT.f.0209,MCT.f.0211,MCT.f.0213,MCT.f.0214,MCT.f.0215,MCT.f.0216,MCT.f.0218,MCT.f.0219,MCT.f.0220,MCT.f.0221,MCT.f.0222,MCT.f.0223,MCT.f.0224,MCT.f.0225,MCT.f.0226,MCT.f.0227,MCT.f.0228,MCT.f.0229,MCT.f.0230,MCT.f.0231,MCT.f.0232,MCT.f.0233,MCT.f.0234,MCT.f.0235,MCT.f.0236,MCT.f.0238,MCT.f.0241,MCT.f.0242,MCT.f.0243,MCT.f.0244,MCT.f.0245,MCT.f.0247,MCT.f.0249,MCT.f.0250,MCT.f.0252,MCT.f.0254,MCT.f.0255,MCT.f.0256,MCT.f.0258,MCT.f.0259,MCT.f.0260,MCT.f.0261,MCT.f.0263,MCT.f.0264,MCT.f.0265,MCT.f.0266,MCT.f.0267,MCT.f.0269,MCT.f.0270,MCT.f.0271,MCT.f.0272,MCT.f.0290,MCT.f.0291,MCT.f.0292,MCT.f.0293,MCT.f.0294,MCT.f.0295,MCT.f.0296,MCT.f.0297,MCT.f.0298,MCT.f.0299,MCT.f.0300,MCT.f.0301,MCT.f.0302,MCT.f.0303,MCT.f.0304,MCT.f.0305,MCT.f.0306,MCT.f.0307,MCT.f.0308,MCT.f.0310,MCT.f.0311,MCT.f.0312,MCT.f.0313,MCT.f.0314,MCT.f.0315,MCT.f.0316,MCT.f.0318,MCT.f.0319,MCT.f.0320,MCT.f.0321,MCT.f.0322,MCT.f.0323,MCT.f.0325,MCT.f.0326,MCT.f.0327,MCT.f.0329,MCT.f.0330,MCT.f.0331,MCT.f.0334,MCT.f.0335,MCT.f.0336,MCT.f.0337,MCT.f.0338,MCT.f.0340,MCT.f.0341,MCT.f.0344,MCT.f.0345,MCT.f.0346,MCT.f.0347,MCT.f.0348,MCT.f.0349,MCT.f.0350,MCT.f.0351,MCT.f.0352,MCT.f.0353,MCT.f.0354,MCT.f.0355,MCT.f.0356,MCT.f.0357,MCT.f.0358,MCT.f.0359,MCT.f.0360,MCT.f.0361,MCT.f.0362,MCT.f.0363,MCT.f.0364,MCT.f.0365,MCT.f.0366,MCT.f.0368,MCT.f.0369,MCT.f.0370,MCT.f.0371,MCT.f.0372,MCT.f.0374,MCT.f.0375,MCT.f.0376,MCT.f.0377,MCT.f.0378,MCT.f.0379,MCT.f.0380,MCT.f.0381,MCT.f.0382,MCT.f.0383,MCT.f.0384,MCT.f.0385,MCT.f.0386,MCT.f.0387,MCT.f.0388,MCT.f.0389,MCT.f.0390,MCT.f.0391,MCT.f.0392,MCT.f.0393,MCT.f.0394,MCT.f.0395,MCT.f.0396,MCT.f.0397,MCT.f.0398,MCT.f.0399,MCT.f.0400,MCT.f.0402,MCT.f.0403,MCT.f.0404,MCT.f.0405,MCT.f.0406,MCT.f.0407,MCT.f.0408,MCT.f.0410,MCT.f.0411,MCT.f.0412,MCT.f.0414,MCT.f.0415,MCT.f.0416,MCT.f.0417,MCT.f.0418,MCT.f.0419,MCT.f.0420,MCT.f.0421,MCT.f.0422,MCT.f.0423,MCT.f.0424,MCT.f.0425,MCT.f.0426,MCT.f.0427,MCT.f.0428,MCT.f.0429,MCT.f.0430,MCT.f.0431,MCT.f.0432,MCT.f.0433,MCT.f.0434,MCT.f.0435,MCT.f.0436,MCT.f.0437,MCT.f.0438,MCT.f.0439,MCT.f.0440,MCT.f.0441,MCT.f.0442,MCT.f.0443,MCT.f.0444,MCT.f.0445,MCT.f.0446,MCT.f.0447,MCT.f.0450,MCT.f.0451,MCT.f.0453,MCT.f.0454,MCT.f.0455,MCT.f.0456,MCT.f.0457,MCT.f.0458,MCT.f.0459,MCT.f.0460,MCT.f.0461,MCT.f.0462,MCT.f.0463,MCT.f.0464,MCT.f.0467,MCT.f.0468,MCT.f.0470,MCT.f.0472,MCT.f.0473,MCT.f.0475,MCT.f.0476,MCT.f.0477,MCT.f.0481,MCT.f.0482,MCT.f.0486,MCT.f.0489,MCT.f.0492,MCT.f.0511,MCT.f.0512,MCT.f.0513,MCT.f.0514,MCT.f.0515,MCT.f.0516,MCT.f.0517,MCT.f.0519,MCT.f.0520,MCT.f.0522,MCT.f.0523,MCT.f.0524,MCT.f.0525,MCT.f.0526,MCT.f.0527,MCT.f.0528,MCT.f.0529,MCT.f.0530,MCT.f.0532,MCT.f.0533,MCT.f.0534,MCT.f.0535,MCT.f.0536,MCT.f.0538,MCT.f.0539,MCT.f.0540,MCT.f.0541,MCT.f.0543,MCT.f.0544,MCT.f.0545,MCT.f.0546,MCT.f.0547,MCT.f.0548,MCT.f.0549,MCT.f.0550,MCT.f.0551,MCT.f.0552,MCT.f.0553,MCT.f.0554,MCT.f.0555,MCT.f.0556,MCT.f.0557,MCT.f.0558,MCT.f.0559,MCT.f.0560,MCT.f.0561,MCT.f.0562,MCT.f.0564,MCT.f.0565,MCT.f.0566,MCT.f.0567,MCT.f.0568,MCT.f.0570,MCT.f.0573,MCT.f.0574,MCT.f.0575,MCT.f.0577,MCT.f.0578,MCT.f.0579,MCT.f.0580,MCT.f.0581,MCT.f.0582,MCT.f.0583,MCT.f.0585,MCT.f.0586,MCT.f.0587,MCT.f.0590,MCT.f.0592,MCT.f.0593,MCT.f.0595,MCT.f.0596,MCT.f.0597,MCT.f.0598,MCT.f.0599,MCT.f.0600,MCT.f.0601,MCT.f.0602,MCT.f.0603,MCT.f.0604,MCT.f.0605,MCT.f.0606,MCT.f.0607,MCT.f.0608,MCT.f.0609,MCT.f.0610,MCT.f.0611,MCT.f.0612,MCT.f.0613,MCT.f.0614,MCT.f.0615,MCT.f.0616,MCT.f.0617,MCT.f.0618,MCT.f.0619,MCT.f.0620,MCT.f.0621,MCT.f.0622,MCT.f.0623,MCT.f.0624,MCT.f.0625,MCT.f.0627,MCT.f.0628
k__Bacteria;NA;NA,k__Bacteria;NA;NA,-1.01909384218648,-1.62902020044617,-1.63927153779754,-1.45904830513207,-1.09449078575097,-1.26251263861831,-1.19092894499722,-1.14493046535579,-1.10096089113759,-1.05166529465964,-1.22087745429612,-0.965159459803292,-0.88471445805674,-0.875166584889821,-0.925840416717349,-1.24895689894425,-1.4941877722591,-1.34765645618283,-1.35570240114809,-0.763552297880271,-1.72050476148551,-1.411356708406,-1.50346737258622,-1.08399428521914,-1.3307973023923,-1.32729192952331,-0.959760824100551,-1.31467333448302,-0.461571627775974,-0.482231294793703,-0.033290219051998,-0.435188724095064,-0.07142181957358,0.042717635673616,-0.064083689522661,-0.36914250865542,0.096183807616781,1.71571671424752,2.26755619986203,-0.464758728421785,1.29278865921027,0.150899944347838,-0.381859839403143,-1.24995663133771,-1.09619148635792,-0.618274665329267,-0.287479793392476,-0.875866590638949,-0.559832853287791,-0.247898228143021,-0.696140136529758,-1.15788195399439,-1.76737894811981,-0.649416966551761,-1.18138107566324,-0.809287301330971,-0.906418288198007,-1.19299476034392,-1.58513743137681,-1.28523868284709,-0.716531196723006,-1.2499755214089,-0.715864004575279,-0.588654735348996,-0.685106305704051,-0.425180171166592,-0.91202455888596,-0.043501476391077,-0.952201429273141,-1.1711064937884,-0.516318396447743,-0.443258244356684,-0.837831950409358,-0.197974724908087,-0.789379284933222,-0.94167046962926,-0.728162005939287,-0.94668763767088,-0.757057910353645,-1.03196524237401,-1.14904534187682,-1.36854849372278,-1.71243256736732,-1.32589019335936,-1.60317844237454,-1.38931896475188,-1.40222564296845,-0.981512342142766,0.062466729904926,-0.704239732753891,-0.599797308338539,-1.62802702262855,-0.60252918558622,-1.46288309793273,-0.840457862940324,-1.3049767889332,-0.752002373102184,0.164150588845496,-0.765142275555205,-1.00351324586997,-0.258977858393968,-0.860379101281897,-0.746546130782568,-0.556616676839859,-0.48022089737917,-0.759078278780483,-0.745877399758828,-0.763951673744424,-0.836598670891608,-0.011661924044314,-0.517195638650535,-0.644106954213459,-0.57166783379012,-1.26954416419325,-1.43722524006827,-1.10755172122569,-1.53349472298619,0.636062473029815,-1.346198885053,-0.889200519735612,-1.30638327989729,0.224922116911208,0.310824392985442,-1.17188099889934,-1.30922561970069,-1.22285029578977,-1.69059500406629,-0.974342616843033,-0.801162811726404,-1.45707039642111,-1.1903516638404,-0.900663355633468,-1.13286801415645,-1.45933290591017,-1.28213183058242,-1.42698113951039,-1.26709261641101,-0.838015554869758,-1.02812110768063,-0.76800463725999,-1.21284548015978,-1.32092193595527,-0.511560456861884,-0.897988538057422,-0.590991781345629,-0.364478684868133,-0.646141204430483,-0.707244436955288,-0.434323817406406,-1.10685401269426,-0.847228759197798,-0.793962725491377,-0.976084488181628,-0.704991589394072,-0.75681063984022,-0.258258915586386,-0.687772913516825,-0.704647549453314,-0.857164350146246,-0.498411533136527,-0.585083278521675,-0.705718124297175,-0.801501277654521,-1.05994232193019,-0.619561030761749,-0.80958320834793,-0.685159830381599,-1.17190022338579,-1.38494256088863,-0.462411596367466,-0.773693276445457,-0.709690963306444,-0.419334729840786,-0.39246979100686,-0.347493634481627,-1.01284330315263,-0.220802904655219,-1.00567828815019,-0.636558248574555,-0.493592240718437,-0.05758224055512,-0.587871548006679,-0.712988559528686,-0.759931248501062,-0.306666593127726,-0.37564837181697,0.708214409716288,-0.799342180184055,0.298202594118232,-0.397597584399537,-0.981359224933637,-0.052674150572093,-0.290714604973953,-0.575043783747844,-0.772863678596291,-1.01541667120975,-2.19403496535106,-2.20833631757527,-1.99765303163869,-2.54070563709841,-1.7104025982451,-2.46607131824189,-1.99496189302356,-2.34933259899921,-2.69344567887966,-1.37843487617999,-1.48816045738017,-1.78432485451513,-1.58024308363947,-1.31850918774331,-0.383213197316412,-0.222901825093413,-0.169041879921053,-0.27473381055264,-0.010824565520796,-0.195287105617992,-0.988023496445261,-0.36554001439928,-0.560067443010331,-0.08462278636105,-0.454958114034962,0.043846454102653,0.040208252762154,-0.45282889638638,-0.510190388787799,-0.050129716091339,-0.393555538110513,0.358889414643836,-0.040718098830582,-0.196122782881057,-0.166618628284644,-0.496583178637943,0.006485734932404,0.407855290300613,0.662225342788546,0.875328194426408,0.40230557741954,0.149750345793763,0.370750775390371,0.288597069334336,0.472130848237853,-0.37099101077284,-0.030813465307633,-0.185619566509908,-0.22420583899201,0.294278541281697,-0.099454780139689,-0.313809409785331,-0.155567141394896,-0.244070206203034,0.443086871590039,0.12435606116338,-0.492635065686937,-0.336961468828671,-0.099370976831052,-0.288905934740203,-0.173573553920589,-0.151267263318213,-0.916978972277314,-0.125826386810867,-0.389653280251889,0.109031901283489,-0.446694312751515,-0.661937001374142,-0.68445703514739,-0.623516487174308,-0.16830371311471,-0.401165831902137,-0.54655103094957,-1.63323699229328,-1.4240941444286,-1.14479604097945,-1.27699203561457,-0.92286298512181,-1.45037028340481,-1.30215065472673,-0.818399934141064,-1.25711209846664,-1.36879680056397,-1.28809513415147,-1.31210796997147,-0.872032677236041,0.21619955909801,-1.10631386247438,-0.659950763547569,-1.22598198733573,-0.942802866197682,-0.68175255653682,-1.01199966410615,-0.834905292807801,-0.988909611992266,-0.629717656397357,-0.637618377663232,-0.712634192753013,-0.652640944026085,-0.930820581898702,-1.12305680006892,-0.849347217786005,-0.510595517074434,-0.399699444179113,-1.10651489596516,-0.697521201295402,0.53865109972196,0.337178349969512,0.250013614895578,0.66283455898225,0.144139996453056,0.250390831170842,0.729904342033547,1.06240181909193,0.196556656044988,0.264387504522376,0.576587165185007,-0.367157069623184,-0.499709373662316,0.640788383771447,1.49233748249804,-1.24524093625223,-1.16106590701409,-1.2363826649613,-1.1159455484509,-1.0177559640895,-0.852360761136412,-0.631658601603622,-1.18652620857807,-0.937511525076758,-1.02275897215875,-0.774953033417907,-1.02457051694356,-0.703623823697538,-1.04451498315245,-1.30528502819817,-1.02873070931703,-1.36463393484269,-1.07082222625117,-1.30012791336358,-0.885258753128567,-0.995226463352375,-1.08907507544793,-1.09681490960652,-1.32668328034651,-1.20530132078836,-1.26547468083004,-1.05565391995731,-1.27853487542017,-0.92218867753289,-1.06863022539328,-1.0001462711554,-1.00715812768607,-0.488799813450004,-0.352669769507149,-0.311479477902165,0.000402614269022,-0.281632526528441,-0.639681975032788,-0.567123714930404,-1.05000785694302,-0.84569468128883,-0.57712799907659,-0.8781463944632,-0.376516674063168,-0.874573644356326,-0.966389460050951,-1.03775524003267,-1.69838533376442,-0.916358062028738,-1.6118134278189,-1.22060865962428,-1.20233009585411,-1.18112024846839,-1.12363083045121,-1.30115499023925,-1.29664197035808,-2.33247893565357,-0.805741021799214,-1.97556453125858,-1.37380592312926,-1.60768819548687,-1.34723610808569,-2.03439570581417,-1.78852927645913,0.941734962900412,1.33716492944436,1.03681586201094,0.830146311418364,1.45980858501764,0.701681856623627,0.79158177587851,0.627133431882282,0.538352139520052,0.203240666538202,0.748819817836003,0.889564549609151,0.080895334452869,2.94151510138151,0.17685614024435,-0.098422512821761,-0.185921564781069,-0.603840320077871,0.972485717504393,0.323846569701964,-0.14895797369248,1.26616507722487,-0.252178657564886,0.149289398047956,0.113587537723714,0.29441528638724,1.33657087104152,1.19515646865954,1.463762189116,-1.67233270968271,-1.51758815392345,-1.71627443713004,-1.4959207807055,-1.54909170367591,-1.80954665976565,-1.23257785320295,-1.20386464581666,-1.06510365356239,0.372534283238076,-1.13044862179275,-1.18540857200468,-1.33205543888978,-1.07132500009414,-1.48912306099245,-1.31142415584231,-1.35655073589313,-0.034823147849452,-0.801968607377241,-0.741194806158457,-0.594090749995942,-0.662128451031305,-0.840681677619014,-0.71418071708298,-0.135799805611055,-0.88209492533923,-0.816439489236638,-0.166966362398816,-0.687295376449952,0.451629771570165,0.588059882369834,0.688598613103849,1.12661252254343,-0.013544060623588,0.53543055965439,0.368346821606553,0.412738370461915,-0.020165630059122,-0.236099883781533,-0.342669413344808,-0.753219627997051,-0.631761168114656,-0.257550307830828,-0.534597739217942,-0.937301642579798,-0.77317333634809,-0.74675642568109,0.025673312294244,-0.866870729612998,-0.34114299555725,-0.628819450828725,-0.663506882038832,-0.831531313571927,-0.559970250698714,-1.22581673566186,-0.668781206182941,-1.21452112269729,-0.817343319017881,-1.24518716519711,-0.711868298578836,-0.875919811388628,0.897498226516617,-0.739522280295645,-1.0086068078843,-0.658515205319281,-0.494436961943843,-1.28025299588599,-1.15693724096819,-0.27894054918341,-1.70101856762141,-1.49750915363521,-1.17979398144877,-1.46003899727053
k__Bacteria;p__Actinobacteria;c__Actinobacteria,k__Bacteria;p__Actinobacteria;c__Actinobacteria,1.61124737458841,2.60887483976567,1.81357426644351,1.64593396904035,1.20037226114916,1.71948944212378,1.3680856769445,1.95202333526558,3.46188467044571,2.00528560132226,1.72258639071211,2.01918003682221,2.65509205815943,2.89319256665476,3.27536353728631,2.38263044255288,3.24672290296338,2.12008856559888,1.63290395151593,2.33327609254509,1.69411564050879,1.24355176894688,2.86524521576533,2.4361078372086,1.33186677029672,2.23688404608967,1.55320377848261,1.8849412549715,1.94387085065778,2.73597764108679,0.789315028744834,1.01426012666984,1.49255371878376,2.18258437749209,2.01470318764934,1.78605907890595,1.25879567911785,0.805211919440412,0.91483813427574,0.297935186835061,1.03372539206414,0.411138809503016,0.410439700950056,3.49869527812807,3.37472582627396,2.81109359329958,3.12390362920054,1.9884373404873,3.24282397608412,3.07508871342455,2.71410708065232,2.20521120812058,4.41515590236144,2.60407657139776,2.45053440365472,3.08419758309826,1.53456057073667,2.27460199278085,1.27523807636556,1.43096531998205,0.546836325021159,3.98735257351271,2.18685807375983,2.2950178886013,2.43274187634848,1.52545811908467,0.673918525200388,0.134713298450224,0.461603581728766,1.29451822645015,1.78426469387563,1.39768544948044,1.70453175440343,2.03504590470005,1.31875213027491,2.14937198372906,2.10704900816698,2.48256959250126,1.72179977955493,0.437076723930116,0.840856376460024,-0.200507698622908,-0.357321133684122,0.108868120868513,-0.792248226158213,-0.257916853260782,-0.902269691439364,0.157921941045599,0.367848379456108,-0.016806853457384,0.217912594863169,0.239492492481043,0.292644622847012,-0.484288482722415,0.505014503659312,-0.414003865043333,-4.37367307752267,-3.54825936267863,-3.98401810042341,-3.94315605277291,-4.12600349789138,-4.49533021337028,-3.92459996113051,-3.93912192548986,-2.98454563302427,-4.29276484348872,-3.77601110003015,-3.83200460887804,-4.6763074584063,-4.45517478602767,-3.32330705292896,-3.92752130021923,1.12653799920839,0.313046498204662,0.92205519660232,1.0026614791209,1.52230179131045,1.67080135531716,1.85626391017387,0.940618511316789,0.612507560109823,0.256935985157072,1.19577187429389,0.870705450391343,0.104925695922169,0.796803327511096,0.383148516498907,-1.47582237819079,-1.6172081286095,-3.06650830885521,-2.39931200967738,-1.8561748006609,-3.04892520006208,-2.48895232309132,-3.49674815063051,-3.02949860909992,-3.160634779949,-2.23260871880434,-2.32038651915225,-2.69589628081263,-2.28375516627855,-2.62020492008553,0.839106726614855,-1.6892179029687,-1.082814457986,-1.65023181676615,-1.33338866286324,-1.11521267528157,-0.414521190110226,-2.07286817992084,-1.76721635295328,-2.36257864340522,-2.37274163633707,-1.01417986706682,-2.11135630264553,-2.19573019599583,-1.30569667283918,-2.4553455318836,-3.18172834985907,-3.0478567040621,-1.41799240145678,-3.59608988219334,-2.14305974493302,-3.64015915152252,-2.91856830240791,-2.21047636888897,-1.76051525688544,-3.43908338932892,-1.41026036887292,-1.23894038586646,-1.8158389534458,-1.54260008624155,-1.33184473887503,-1.34295188762929,-1.30726947829552,-2.55328834409978,-1.87325820217301,-2.14351128997158,-2.39225866798691,-2.7242647521222,-1.93610939236439,-1.43820431208904,-1.57263225573819,-1.0894104496313,-0.758651716870783,2.93479110047114,3.10044715322803,2.89637360894817,3.0183133791094,2.96633388220269,3.26236273836306,3.35158367724317,2.10026199832976,2.47459122386493,2.34453868249579,1.98143856708886,2.35677502716166,2.57767030469619,2.85882616256142,2.81897137518743,2.84735690643202,3.48149273011875,3.25880269575076,3.41236439377106,2.52768204897724,2.15681946090894,2.39902325803433,3.49072388509355,3.05536812784986,2.91999845567771,-0.642724392801496,0.291043926008821,0.958557945620309,1.03934234275545,2.64035412462681,1.72536337667808,1.84646780305645,2.36625315121103,2.56997716815125,2.06408481353056,3.38757046148208,4.54525092327428,3.07598172829234,3.53568975248717,2.91298589959313,3.08492962268375,3.69202053429164,-1.95611819834877,-2.86655133558918,-2.47850516855758,-2.69074599122593,-1.29132657332081,-2.49581265756747,-2.47134316699743,-2.03362958521985,-1.70784867679439,-2.30891419844395,-2.11201275268003,-2.04218237477254,-2.64362179849733,-2.38050058167546,-3.46203346413116,1.62793207573177,1.74544993053223,2.12227344755926,1.92910568772062,1.591307070124,2.34945718868991,2.03429285767912,1.73414567234104,2.26871685538891,2.42694115415743,1.52688690071162,1.92884437266208,-3.44927506410566,-2.93979772200246,-2.93041391919223,-2.94651400945058,-2.40863384905503,-2.05734779841408,-2.60885676430688,-2.8484791594503,-2.61982133850867,-2.93687056303768,-4.49111952491771,-3.20120487041327,-2.36552829045093,-3.73337034207734,-3.6458239834444,0.684554476146029,0.089395086530024,0.631338110345521,0.772235727468772,0.356390371872585,1.24230813764955,0.088042346808813,0.083595557546265,0.211185370876213,0.702850469389043,0.439598515436824,0.002212891523332,0.044258054638114,0.23018580107275,-0.011235146387585,1.8553533634248,0.856060336044159,0.743596087372547,0.807092253249343,1.17634723919805,1.6169761015487,0.868606607661848,0.833537745858662,0.727930883186812,0.903921187449951,0.987568627074769,1.4371472703582,1.93403511922288,0.700751254861787,0.728374129288598,0.83631271389144,0.59215415019688,3.06367891439816,2.1787192781043,3.7259279783955,3.33826211998704,2.50231652912604,2.01157853006687,2.50503646187577,2.76367584688019,3.55959363567451,3.72526015731196,3.16807572040043,2.51824500450179,2.27498430252904,1.6884407312405,2.58569903249368,2.87828335084563,1.21798012646418,1.28128112835511,1.21368641650181,1.36186527835563,1.47479681797986,1.75308906958776,1.55854840307395,1.49511779136703,2.14202184983662,1.69960274333672,1.30190786166844,1.53224871443473,1.80830372844043,0.590134348628151,0.859678686919827,1.65527023655251,2.05736470108667,3.48321998648605,3.92804045145153,1.58069655526822,2.24968120023377,1.81782598439944,2.08470512871792,3.21365918606366,3.78491865835696,4.11554298153489,5.01015525410815,1.44562109109689,2.1982819301327,3.24051549463469,4.17014007589317,3.41061311725161,-3.30121002987646,-3.7866569739923,-3.33930006600766,-3.22037616074527,-2.58127210929273,-3.80246833324995,-2.82150670610657,-4.4211277833679,-4.29568222712042,-3.01074135447704,-4.2568709202733,-3.92160823538539,-3.87860472072501,-4.07545041891195,2.05367234716442,2.40975255059002,1.88362963439916,5.2108860076795,2.09893235738333,2.26168864719583,1.79222591078713,1.8328807299495,1.99118994729322,1.85376994362794,1.94039211239393,2.13224325001968,1.98707068560894,1.5038499504416,1.44961860087049,1.92778949203624,4.12820113719884,2.04381762075635,0.262444817001892,0.837008262027939,0.648037672687793,0.486195657144006,0.522683766240642,0.375159950855582,0.354568310035419,0.054029443772649,-0.194900666497122,-0.575428687459905,0.65701226858288,0.475308176089816,-0.593383361802694,0.518319570770398,-0.442183068161873,-1.09200491899756,0.159501502360228,0.279063395763547,1.08671093492247,0.439853090412531,0.896033223536532,0.957188178802516,0.493486557278505,0.177460275014653,-0.488830789446469,-0.345006494816542,0.953431765124827,0.680965726743235,0.916283247701969,3.64087326935907,3.51502604689158,3.18328604004495,3.81432515670781,2.51837984029509,2.78337490414624,2.85352023977867,2.29000439169164,2.58512159357,2.70349629857074,2.04760520855519,2.41905354029667,3.1645745785231,2.15283802766998,2.50279612122759,1.80254456530056,3.10250403374763,0.058508791942767,1.75942413696945,2.38234599387629,1.67022337026945,2.35829643511306,2.44957678284477,1.14251444016415,2.76574882099219,2.98567192554324,2.61976146599885,2.57906308676861,2.40683445200661,4.85217082050968,4.03668214935596,2.60162623402433,3.3136264176777,2.53238729100219,3.10997372540455,2.31760257431779,2.59735101592289,2.19790736630037,3.32259891298391,2.98263225379876,3.65527567949325,1.62122698374002,0.991385637241238,1.71394646180639,1.12956111689318,0.684579988753946,1.29878356432306,1.21959578076668,0.927808449718392,0.23781181747704,-0.152426023484219,1.63031509454709,1.53318556052912,1.45316754431898,1.69362094129916,1.74265829172319,1.77259674733879,1.85536751563902,2.08146005991323,1.66135779153275,1.52829792714923,1.13233781759402,3.1447508121796,2.16227853298504,2.19411622459404,1.89580629675651,2.5804767151546,2.73451855923426,2.31123227218951,1.35310202417074,2.57861486247336,2.80951996202571,2.13346083018326
