,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.02260136604309082,0.0017437395116678997,0.01000056266784668,0.0006324850929980566,0.01,auto,rbf,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",0.8639053254437871,0.7728720983158853,0.8254437869822485,0.7287968441814596,0.6909722222222222,0.7765850390340966,0.06264038721265763,24,0.870355253212396,0.8754950869236583,0.8722370370370371,0.8911111111111111,0.8889940828402367,0.8796385142248878,0.008686494492246906
1,0.013800668716430663,0.00040009025666136835,0.007800531387329101,0.0003999233672256966,0.01,auto,poly,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'poly'}",0.9080564406008192,0.8693673190714611,0.7583826429980276,0.7322485207100592,0.7549603174603174,0.8048435121792229,0.07039026057817824,7,0.8845351473922902,0.8918820861678005,0.8912296296296296,0.9080296296296297,0.912396449704142,0.8976145885046984,0.01069277854297414
2,0.021401262283325194,0.0007999062587002511,0.009400606155395508,0.0004898819214545809,0.01,auto,sigmoid,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.920345926263086,0.8698224852071006,0.8086785009861932,0.7736686390532543,0.7733134920634921,0.8293729710884575,0.05762845364940939,3,0.8351927437641724,0.8429629629629629,0.8536296296296296,0.8674666666666666,0.8588165680473373,0.8516137142141538,0.011417047670000631
3,0.009400606155395508,0.000489979265096882,0.007000350952148437,1.1680077279964342e-07,0.01,auto,linear,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'linear'}",0.9039599453800637,0.8365953573054165,0.8165680473372782,0.764792899408284,0.7549603174603174,0.815563193810774,0.053883136157259426,5,0.8608012093726379,0.8699319727891156,0.8754074074074074,0.8849481481481482,0.8848816568047337,0.8751940789044085,0.009207399150291052
4,0.0222012996673584,0.0003998279713702896,0.01000056266784668,1.1680077279964342e-07,0.01,scale,rbf,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",0.8857532999544835,0.7983614019116978,0.8284023668639053,0.7519723865877712,0.7058531746031745,0.7942718295176268,0.061870133241293035,13,0.8589569160997733,0.8683295540438397,0.8692148148148148,0.8841185185185185,0.8844970414201183,0.8730233689794129,0.009890900693677266
5,0.01520085334777832,0.0004000663757324219,0.008000516891479492,1.9073486328124998e-07,0.01,scale,poly,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'poly'}",0.8761948111060538,0.8761948111060537,0.7618343195266273,0.6824457593688362,0.7256944444444444,0.7847401826961174,0.07904651934378623,22,0.8614965986394558,0.8669387755102042,0.869037037037037,0.8702814814814815,0.8750887573964496,0.8685685300129256,0.0044347577112697715
6,0.021401214599609374,0.0004899403160383115,0.009400558471679688,0.000490018183218949,0.01,scale,sigmoid,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.9171597633136095,0.8711879836140192,0.8032544378698225,0.7879684418145957,0.779265873015873,0.8319630113758997,0.05357458402494154,1,0.8437188208616779,0.8479213907785337,0.8624888888888889,0.8665777777777778,0.863698224852071,0.8568810206317898,0.009224619545693575
7,0.009600591659545899,0.0004899403160383116,0.006400394439697266,0.0004898429878647236,0.01,scale,linear,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'linear'}",0.9039599453800637,0.8365953573054165,0.8165680473372782,0.764792899408284,0.7549603174603174,0.815563193810774,0.053883136157259426,5,0.8608012093726379,0.8699319727891156,0.8754074074074074,0.8849481481481482,0.8848816568047337,0.8751940789044085,0.009207399150291052
8,0.01760101318359375,0.000489979265096882,0.008600425720214844,0.000489940339242533,0.1,auto,rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.859353664087392,0.7810650887573964,0.8170611439842208,0.7337278106508875,0.6597222222222223,0.7704183375349957,0.06891822062436999,26,0.9153136810279668,0.914074074074074,0.9092148148148148,0.9308444444444445,0.9270710059171599,0.9193036040556919,0.008228908390532084
9,0.013000726699829102,0.0,0.007400417327880859,0.0004898624411217045,0.1,auto,poly,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}",0.8761948111060538,0.7564861174328629,0.7352071005917159,0.7514792899408284,0.7207341269841271,0.7681791484962651,0.055600146854791345,28,0.9258049886621316,0.9332426303854875,0.9207703703703704,0.9622222222222222,0.9478402366863905,0.9379760896653204,0.01517731500141192
10,0.01760091781616211,0.0004899013824479931,0.008200502395629883,0.000400018706226792,0.1,auto,sigmoid,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.9126081019572144,0.8802913063268093,0.8150887573964497,0.754930966469428,0.7683531746031746,0.8264733264414875,0.06157730860119417,4,0.7802569916855632,0.7937414965986395,0.8230222222222222,0.8304,0.8299408284023668,0.8114723077817583,0.02059865012276852
11,0.012200641632080077,0.0007483792082861202,0.006800365447998047,0.00040004257295020516,0.1,auto,linear,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear'}",0.890760127446518,0.8211197086936732,0.8353057199211046,0.7544378698224852,0.6999007936507936,0.8005384798876903,0.06632127782217218,9,0.8650340136054421,0.8736810279667422,0.8775999999999999,0.8837037037037037,0.8965976331360946,0.8793232756823965,0.01055063243748187
12,0.018000984191894533,1.9073486328125e-07,0.008400440216064453,0.0004898819214545809,0.1,scale,rbf,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",0.8789258079198907,0.8033682294037324,0.8244575936883629,0.7519723865877712,0.691468253968254,0.790260073882081,0.06386955681836923,20,0.8995616024187454,0.9011942554799698,0.8961777777777779,0.9150518518518518,0.916360946745562,0.9056692868547813,0.008363762032470351
13,0.013200759887695312,0.0007483282192290589,0.007400369644165039,0.0004899987222241537,0.1,scale,poly,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'poly'}",0.8962221210741921,0.8470641784251252,0.752465483234714,0.7470414201183432,0.7797619047619047,0.80468653297232,0.05810334264150817,8,0.897384731670446,0.9032501889644746,0.8957925925925926,0.9236444444444445,0.9226627218934911,0.9085469359130898,0.012186170711327599
14,0.01720085144042969,0.0003999948608169695,0.008800506591796875,0.00039994720552788215,0.1,scale,sigmoid,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.9062357760582612,0.8707328174783796,0.8136094674556213,0.7692307692307692,0.7951388888888888,0.8311560340661207,0.050322527419465926,2,0.8224640967498109,0.8332577475434617,0.8493925925925925,0.8513481481481481,0.8518934911242603,0.8416712152316548,0.011810651653153717
15,0.011800765991210938,0.0003999471771024199,0.006800317764282226,0.00039989949338787065,0.1,scale,linear,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}",0.890760127446518,0.8211197086936732,0.8353057199211046,0.7544378698224852,0.6999007936507936,0.8005384798876903,0.06632127782217218,9,0.8650340136054421,0.8736810279667422,0.8775999999999999,0.8837037037037037,0.8965976331360946,0.8793232756823965,0.01055063243748187
16,0.014000749588012696,0.0006324851109726836,0.0076004981994628905,0.0004900376480808073,1,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.7109695038689122,0.7255348202093764,0.7366863905325444,0.6730769230769231,0.6096230158730158,0.6913279134687693,0.04600457777522313,35,0.9826757369614512,0.9813756613756613,0.9808,0.9884740740740741,0.9832544378698225,0.9833159820562019,0.002724504534168709
17,0.014800739288330079,0.0018331211407565805,0.006600427627563477,0.000490018183218949,1,auto,poly,"{'C': 1, 'gamma': 'auto', 'kernel': 'poly'}",0.6599908966772873,0.6618115612198452,0.6469428007889546,0.6563116370808679,0.6924603174603174,0.6634657370138776,0.015322044161749577,36,0.975026455026455,0.9761753590325019,0.9686518518518519,0.9843555555555555,0.9819230769230769,0.9772264596778882,0.005519981050405154
18,0.012400674819946288,0.0004899403160383116,0.0076004981994628905,0.0004899403160383116,1,auto,sigmoid,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.8862084660901228,0.6964041875284479,0.7731755424063117,0.7751479289940828,0.595734126984127,0.745600655782775,0.09615785914649903,29,0.6747392290249433,0.6970219198790628,0.7151703703703703,0.7329777777777778,0.7400295857988165,0.7119877765701942,0.0238683190842423
19,0.03280186653137207,0.0031877052272004784,0.006600379943847656,0.0004899792882992587,1,auto,linear,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear'}",0.8816568047337278,0.8229403732362313,0.8362919132149901,0.7642998027613412,0.6825396825396824,0.7977935207940302,0.06855044288369076,11,0.8672713529856387,0.8722600151171579,0.8772148148148149,0.8838814814814815,0.8994082840236686,0.8800071896845523,0.011148364957205694
20,0.014000797271728515,0.0006324850929980568,0.007800531387329101,0.00040004254453151935,1,scale,rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",0.7924442421483842,0.7396449704142013,0.769723865877712,0.6982248520710059,0.6393849206349207,0.72806649045187,0.05428212700389417,33,0.9671352985638699,0.9609372637944066,0.9481185185185186,0.9707555555555556,0.967603550295858,0.9629100373456418,0.00805127215855721
21,0.013200759887695312,0.0004000663757324219,0.007000446319580078,1.5078914929239175e-07,1,scale,poly,"{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}",0.7860719162494311,0.7492034592626308,0.7307692307692307,0.7006903353057199,0.7247023809523809,0.7383672498611368,0.028512683889251253,30,0.9494482237339381,0.9506878306878308,0.9299555555555554,0.9666962962962964,0.9599112426035503,0.9513398297754343,0.012414351710933495
22,0.012400674819946288,0.001200143498695234,0.0074005126953125,0.0004897845816770382,1,scale,sigmoid,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.8862084660901229,0.7628584433318161,0.8032544378698225,0.7480276134122288,0.7331349206349207,0.7868394199902097,0.055016997680032105,21,0.7112622826908542,0.7942857142857143,0.7440296296296297,0.753362962962963,0.7575739644970414,0.7521029108132404,0.02662346274671681
23,0.033801937103271486,0.004534493960104401,0.007000494003295899,0.0008944156918108681,1,scale,linear,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear'}",0.8816568047337278,0.8229403732362313,0.8362919132149901,0.7642998027613412,0.6825396825396824,0.7977935207940302,0.06855044288369076,11,0.8672713529856387,0.8722600151171579,0.8772148148148149,0.8838814814814815,0.8994082840236686,0.8800071896845523,0.011148364957205694
24,0.011600589752197266,0.0004898624643296147,0.006800508499145508,0.00040011407365504563,10,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.6995903504779244,0.6800182066454256,0.6365877712031558,0.5828402366863906,0.5243055555555556,0.6249229876649642,0.06420351537968297,43,0.994315948601663,0.99567649281935,0.9970370370370372,1.0,1.0,0.99740589569161,0.002286194145120742
25,0.02060112953186035,0.0028707140290158703,0.006800413131713867,0.0003999471771024199,10,auto,poly,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly'}",0.7264451524806554,0.5826126536185707,0.6775147928994083,0.6814595660749507,0.5763888888888888,0.6489766883933975,0.059250452386351134,39,0.9878458049886621,0.988390022675737,0.9888296296296296,0.9986074074074075,0.994378698224852,0.9916103125852578,0.004216569156211599
26,0.011400651931762696,0.0010199918356749607,0.008000469207763672,0.0006324851109726837,10,auto,sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.8338643604915794,0.7569412835685025,0.7776134122287969,0.772189349112426,0.7261904761904762,0.7734604997085894,0.03514917782061917,25,0.6663945578231293,0.7607860922146636,0.7112296296296297,0.7315259259259259,0.7110059171597632,0.7161884245506224,0.03083850872889228
27,0.25461444854736326,0.09474639726571032,0.006800413131713867,0.0003999471771024199,10,auto,linear,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear'}",0.8834774692762859,0.8206645425580337,0.8269230769230769,0.7642998027613412,0.6706349206349206,0.7934652020872092,0.0718836388897165,14,0.8676039304610733,0.872108843537415,0.8777185185185186,0.8848592592592592,0.900414201183432,0.8805409505919396,0.011489359606809928
28,0.012000608444213866,0.0006325605064430619,0.007000398635864258,1.784161275279017e-07,10,scale,rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.704597177969959,0.6663632225762405,0.6139053254437871,0.6030571992110454,0.529265873015873,0.6236786611531899,0.05963499265532287,44,0.9882086167800453,0.9898110355253213,0.9879111111111111,0.995911111111111,0.9947041420118343,0.9913092033078847,0.0033498757688031804
29,0.016000938415527344,0.0020000934651986766,0.007000398635864258,9.536743164062499e-08,10,scale,poly,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly'}",0.6923076923076924,0.5976331360946745,0.6449704142011834,0.6523668639053254,0.6810515873015873,0.6536165163584929,0.033092366076977686,37,0.9844897959183674,0.9858201058201058,0.9794074074074075,0.9905777777777778,0.9882840236686391,0.9857158221184594,0.0037827075894359204
30,0.010400724411010743,0.0004899208473093904,0.006800365447998047,0.00039992333879854,10,scale,sigmoid,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.8315885298133819,0.7396449704142012,0.7899408284023669,0.7036489151873767,0.6071428571428571,0.7346467493563775,0.07697757681108008,32,0.6995918367346939,0.7641421012849585,0.7454518518518518,0.6976888888888889,0.7271005917159764,0.7267950540952739,0.025807577481601715
31,0.2540145397186279,0.09564430477674551,0.006600379943847656,0.0004900766126016386,10,scale,linear,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear'}",0.8834774692762859,0.8206645425580337,0.8269230769230769,0.7642998027613412,0.6706349206349206,0.7934652020872092,0.0718836388897165,14,0.8676039304610733,0.872108843537415,0.8777185185185186,0.8848592592592592,0.900414201183432,0.8805409505919396,0.011489359606809928
32,0.011600732803344727,0.0008000135475042733,0.006800317764282226,0.0007482390149642924,100,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.7765134274010014,0.6208466090122895,0.6365877712031558,0.5636094674556213,0.48065476190476186,0.6159747063656895,0.09722556060569705,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,0.034401988983154295,0.004224005271273633,0.006000328063964844,9.536743164062499e-08,100,auto,poly,"{'C': 100, 'gamma': 'auto', 'kernel': 'poly'}",0.7592171142467001,0.47701411015020484,0.6395463510848126,0.6913214990138068,0.6641865079365079,0.6461752043450973,0.09378570685712384,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,0.010600614547729491,0.0008000969935623677,0.006800365447998047,0.00040004254453151935,100,auto,sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.8347746927628584,0.7196176604460628,0.7899408284023669,0.7682445759368837,0.7316468253968254,0.7689044095373694,0.041519564155956014,27,0.666031746031746,0.7652305366591081,0.7434074074074075,0.7288592592592593,0.7123076923076923,0.7231673283330426,0.03344780660312027
35,1.7879024028778077,0.3846452643236167,0.007000350952148437,1.1680077279964342e-07,100,auto,linear,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}",0.8843878015475648,0.8202093764223941,0.8264299802761341,0.76232741617357,0.6706349206349206,0.7930640848368815,0.07219744162324242,18,0.8673620559334845,0.8721390778533635,0.8776296296296296,0.8847111111111111,0.9002366863905324,0.8804157121836242,0.011471567842178435
36,0.01300063133239746,0.0008945223183807748,0.006200361251831055,0.00039992333879854,100,scale,rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",0.782430587164315,0.6085571233500228,0.5532544378698225,0.6158777120315582,0.49107142857142855,0.6105579907159123,0.09712410659059845,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,0.023601293563842773,0.0037204478551964735,0.006600332260131836,0.0004898429878647236,100,scale,poly,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}",0.7300864815657715,0.5439235320892126,0.6903353057199211,0.6725838264299803,0.6215277777777777,0.6516922576206835,0.0642956374147163,38,0.995222978080121,0.9936810279667423,0.9904888888888889,0.9977777777777778,0.9957988165680474,0.9945938978563154,0.002435943038829017
38,0.011000633239746094,0.0010955398515793953,0.006800460815429688,0.00040020946949013536,100,scale,sigmoid,"{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.8297678652708238,0.7614929449248976,0.8052268244575936,0.6513806706114398,0.5768849206349207,0.7252700990920551,0.09591440998536338,34,0.697626606198035,0.6558730158730159,0.722874074074074,0.693748148148148,0.6915680473372781,0.6923379783261103,0.02141353584841437
39,1.7859021186828614,0.3815705673941023,0.007200479507446289,0.00039994720552788215,100,scale,linear,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear'}",0.8843878015475648,0.8202093764223941,0.8264299802761341,0.76232741617357,0.6706349206349206,0.7930640848368815,0.07219744162324242,18,0.8673620559334845,0.8721390778533635,0.8776296296296296,0.8847111111111111,0.9002366863905324,0.8804157121836242,0.011471567842178435
