,y score 0,y score 1,y pred,y test
0,0.515169,0.484831,0,0
1,0.42126083,0.57873917,1,1
2,0.48587185,0.51412815,1,1
3,0.58838606,0.41161394,0,0
4,0.48957038,0.5104296,1,1
5,0.5600798,0.43992022,0,0
6,0.43461454,0.56538546,1,0
7,0.5857455,0.4142545,0,0
8,0.37885672,0.6211433,1,1
9,0.5650176,0.43498242,0,0
10,0.5853932,0.41460678,0,0
11,0.47576058,0.5242394,1,0
12,0.39053023,0.6094698,1,1
13,0.41524804,0.58475196,1,1
14,0.50207317,0.49792683,0,1
15,0.49634302,0.503657,1,1
16,0.514679,0.485321,0,1
17,0.425712,0.574288,1,0
18,0.6046348,0.39536518,0,0
19,0.46378452,0.5362155,1,1
20,0.5309429,0.4690571,0,0
21,0.53766155,0.46233845,0,1
22,0.57013476,0.4298652,0,1
23,0.40026128,0.5997387,1,1
24,0.41985148,0.5801485,1,1
25,0.4729498,0.5270502,1,1
26,0.5877116,0.4122884,0,0
27,0.5369624,0.4630376,0,1
28,0.5734055,0.42659447,0,0
29,0.3451938,0.6548062,1,0
30,0.387376,0.612624,1,0
31,0.4919983,0.5080017,1,0
32,0.48634017,0.51365983,1,1
33,0.5505346,0.4494654,0,0
34,0.6125063,0.3874937,0,0
35,0.681711,0.31828898,0,0
36,0.50534654,0.49465343,0,1
37,0.44157207,0.55842793,1,1
38,0.4927866,0.5072134,1,0
39,0.34892106,0.65107894,1,1
40,0.5474869,0.4525131,0,0
41,0.5916183,0.40838167,0,0
42,0.3138954,0.6861046,1,1
43,0.5153626,0.48463738,0,1
44,0.5494265,0.4505735,0,1
45,0.5591649,0.44083512,0,0
46,0.5188836,0.48111644,0,1
47,0.5888828,0.41111723,0,0
48,0.4434759,0.5565241,1,1
49,0.6252396,0.37476042,0,0
50,0.67261124,0.32738876,0,0
51,0.3916481,0.6083519,1,1
52,0.6294904,0.3705096,0,0
53,0.50363517,0.49636486,0,0
54,0.5882685,0.4117315,0,0
55,0.55916595,0.44083405,0,0
