ID,0,1,2,3,4,5,6,7,8
46,-0.05831544091312291,0.07202770035789648,-0.04231784536922807,0.012431299278201325,-0.03202775042132298,-0.030298578571899933,-0.13789673847746356,0.03518247016917569,0.0006123289278437138
68,0.0034846410412127226,0.06208837879071552,-0.0410099407562326,0.03405327345701352,-0.02504118638605625,0.07609256179140421,0.031148742653121234,0.019615302824099106,-0.013277379306723175
69,-0.011033830889056113,0.8576666183131944,0.03913110323098603,0.01032681502513296,-0.0016039770724464674,-0.014393092261727167,0.017781876326151882,-0.019549809434055397,0.018771142921204565
28,-0.058679501876736685,-0.048200741626697303,-0.032164031702052905,0.003475949381896941,-0.03454513742400548,-0.03877339433387845,0.030959479127272684,-0.01746084533409526,-0.05869579833125545
40,0.2961445935357408,0.12043291325614329,-0.056725408657450065,0.019754579125732624,-0.007399869495218953,-0.01563088730186146,-0.0666652014463359,0.05995094692381369,-0.09063507657059541
33,-0.041811283839317655,0.016727731265944634,0.013994622598364802,0.042997646314238386,-0.024503332558369666,-0.021084749974271916,0.0228061447501302,-0.009176000092247519,0.07461304976558567
14,-0.01510264826727192,-0.029766607805690896,-0.0098641810778855,0.021651617450607213,-0.02798853039944321,0.008316041438043648,0.015227465183634664,-0.001551965835451509,0.015991316632968156
30,-0.04092174149412172,0.02837685238831154,-0.02731197296031715,0.020539584362898666,-0.0028814950218555738,-0.025248880582191647,0.023074098194977254,0.004789544362994268,-0.00452496591572741
62,-0.01699208727906871,-0.049142661019874356,-0.01431095609325528,0.03988649946519158,-0.027022069781661513,-0.027124552103687593,0.026916325157455085,0.023893241345955614,-0.06035070079112803
48,-0.030307269942856617,-0.047320566728845985,0.0009233567147124801,0.031335378297481765,-0.022645623888904988,-0.0204019977550582,0.025110405107615193,0.0075442678471072935,0.01819668239499089
20,-0.03220955411858889,-0.021148064886996443,-0.0066945387521094805,0.011608163740646972,-0.014195128663548254,0.5672743818473214,0.0212199092836447,0.01716931201557292,-0.017027688022563048
3,0.00442764199896285,-0.04711428975771421,0.0025381123871642238,0.033547363148402926,-0.025826501758243567,0.04075738916577092,0.02805140277911185,0.027195716540789557,0.0029018562576473145
50,-0.029971965900108633,-0.01007381611421608,-0.02521317212150742,0.009100201500106516,-0.021037330293261346,-0.013769609207936576,0.01746566124489104,-0.018557901318322995,0.027598702910611166
42,-0.07998849474641784,-0.04777850263263391,-0.07001437707635182,0.01144564980942257,-0.03681075562591342,-0.05033200524899332,0.03898563979105714,0.012334085658866102,-0.009932310081464078
31,-0.030361313348218122,-0.0399108637838153,-0.005538534957297765,0.011179919088202218,-0.029701925630203862,-0.027878460021192177,0.015746596919456117,-0.0043228325997666656,-0.02252814975766562
8,-0.028807878540086273,-0.045315787511373426,-0.0048264099604966035,0.03394059818423474,-0.014878659858408283,-0.023961282966815028,0.025377752322507302,0.023002740081197362,-0.027718092520212897
39,-0.0038795689534622084,-0.04134261021196279,-0.001777617119783902,0.011870413882217025,0.0329721516121023,-0.013304759509638274,-0.6945666999836184,-0.05908123148770964,0.042444889574650646
18,-0.033171842934075914,-0.03510191686506853,0.01491644273609817,0.036448936879160836,-0.02590089288109693,-0.023176663661446936,0.025527464708344102,0.03698182458637397,0.03774018339644555
58,-0.02582654091743505,-0.04717472636884531,0.0012300792394420183,0.029440493958949612,-0.02649066841097652,-0.020358507592181496,0.024589884024267993,0.02113567473110143,0.006963397204145728
63,-0.042908028486308966,0.02436816133232511,0.024817637509210882,0.036179345341058045,-0.012711024919772199,-0.028221146048366712,0.024139657612033665,0.04323628191615651,0.041482158622540635
35,-0.028075795906045326,-0.04939336285298172,-0.0016654094492546756,0.024772889933935845,0.01739906130352025,-0.024382075456610197,0.024302720054021298,0.006850846876285068,-0.010165722525864267
