Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
four,mean,log,No,ICA,0.508139534883721,0.41818181818181815
four,mean,log,No,PCA,0.5096345514950166,0.5636363636363636
four,mean,log,No,None,0.41362126245847175,0.32272727272727275
four,mean,log,col,ICA,0.6950166112956812,0.5727272727272726
four,mean,log,col,PCA,0.6694352159468439,0.5590909090909089
four,mean,log,col,None,0.8784053156146179,0.5909090909090908
four,mean,log,row,ICA,0.6578073089700996,0.3363636363636364
four,mean,log,row,PCA,0.6368770764119602,0.3545454545454545
four,mean,log,row,None,0.8681063122923588,0.3772727272727273
four,mean,log,both,ICA,0.7219269102990034,0.44545454545454544
four,mean,log,both,PCA,0.7232558139534884,0.4545454545454545
four,mean,log,both,None,0.911627906976744,0.3818181818181817
four,mean,relative,No,ICA,0.6186046511627907,0.4045454545454545
four,mean,relative,No,PCA,0.6554817275747509,0.3727272727272727
four,mean,relative,No,None,0.739202657807309,0.4045454545454545
four,mean,relative,z_after_relative,ICA,0.7408637873754153,0.44545454545454544
four,mean,relative,z_after_relative,PCA,0.7332225913621263,0.44545454545454544
four,mean,relative,z_after_relative,None,0.9209302325581395,0.41818181818181815
four,sum,log,No,ICA,0.5591362126245847,0.5
four,sum,log,No,PCA,0.6089700996677739,0.4227272727272727
four,sum,log,No,None,0.5418604651162792,0.44545454545454544
four,sum,log,col,ICA,0.6757475083056478,0.5318181818181819
four,sum,log,col,PCA,0.6691029900332225,0.5227272727272727
four,sum,log,col,None,0.9156146179401994,0.5681818181818181
four,sum,log,row,ICA,0.6149501661129568,0.4272727272727273
four,sum,log,row,PCA,0.6139534883720931,0.5545454545454546
four,sum,log,row,None,0.7272425249169435,0.4272727272727273
four,sum,log,both,ICA,0.6684385382059801,0.40909090909090906
four,sum,log,both,PCA,0.6534883720930232,0.3954545454545455
four,sum,log,both,None,0.8425249169435215,0.5363636363636364
four,sum,relative,No,ICA,0.5604651162790697,0.5363636363636364
four,sum,relative,No,PCA,0.5827242524916944,0.4727272727272728
four,sum,relative,No,None,0.6106312292358804,0.3681818181818182
four,sum,relative,z_after_relative,ICA,0.7292358803986712,0.5
four,sum,relative,z_after_relative,PCA,0.6893687707641197,0.4818181818181818
four,sum,relative,z_after_relative,None,0.8857142857142858,0.5681818181818181
four,sub PCA,log,No,ICA,0.5624584717607973,0.4909090909090909
four,sub PCA,log,No,PCA,0.6152823920265781,0.5181818181818182
four,sub PCA,log,No,None,0.6651162790697674,0.4863636363636363
four,sub PCA,log,col,ICA,0.8109634551495016,0.4909090909090909
four,sub PCA,log,col,PCA,0.8043189368770765,0.4545454545454545
four,sub PCA,log,col,None,0.9970099667774086,0.4318181818181818
four,sub PCA,log,row,ICA,0.7182724252491695,0.3772727272727273
four,sub PCA,log,row,PCA,0.6926910299003322,0.36818181818181817
four,sub PCA,log,row,None,0.982059800664452,0.4863636363636363
four,sub PCA,log,both,ICA,0.7960132890365449,0.4727272727272728
four,sub PCA,log,both,PCA,0.7767441860465116,0.5045454545454545
four,sub PCA,log,both,None,0.9986710963455148,0.3818181818181817
four,sub PCA,relative,No,ICA,0.7,0.4
four,sub PCA,relative,No,PCA,0.6960132890365449,0.4136363636363636
four,sub PCA,relative,No,None,0.7913621262458472,0.4136363636363637
four,sub PCA,relative,z_after_relative,ICA,0.7877076411960133,0.4045454545454546
four,sub PCA,relative,z_after_relative,PCA,0.8142857142857143,0.4499999999999999
four,sub PCA,relative,z_after_relative,None,0.9990033222591362,0.3545454545454545
five,mean,log,No,ICA,0.6172757475083056,0.3909090909090909
