ID,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f___0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_1,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_2,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
2,-0.21598712190210106,-0.8025214606051094,-0.18563772070225745,-0.7173921140471725,-0.25773246620825746,0.27896130188182505,-0.7727144655611071,-0.254315908946567,0.23475197962494668,-0.5255447785330846,0.11925326511533277,-0.5134919403156137,-0.2738251336730715,-0.491915812412493,-0.2860107560301795,0.01984861959536523,-0.31572855264054295,-0.04050434969427253,-0.32971619785069295,6.106042647663617,0.26741549905509016,-0.3966485075657656,-0.49242902753353374,-0.3357594721060526,-0.8939856790187694,0.0809309287737376,-0.2611621714797655,0.07842614811739766,-1.886794150580489,0.0568850669335024,-0.05252905401228044,-0.1743903645452137,-0.27990975731291295,-1.2276234128111099,0.11330691462327559,0.16784347372523403,-0.4505833439941383,-0.043673947740462696,0.05660927096583186,-0.49487765715999454,-0.21379676533128658,-0.24883844158880825,-0.8832380606187413,-0.4184576422948841,-0.23355548424025183,-0.36892485262674973,-0.27885892187395717,7.7192234353938085,-0.22205588733558934,0.12754802377916435,-0.22967641118187085
35,-0.06573263296671526,-0.7707432911556508,-0.17650077883911083,0.023419380736822697,-0.025385618337204482,-0.4593579791145068,-0.7675085262311906,-0.3703448605404267,-0.8186047929305016,0.08324690817359319,0.1192532651153329,0.94104774884236,-0.2738251336730715,-0.4919158124124936,0.408912521459863,1.651808711776757,0.6944443200125157,-0.26814395759441495,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,0.10931194953924118,0.5286866640610243,0.9133813152629406,-2.9396549294774204,-0.3333652339589187,0.3628594360013252,1.2662386207888678,-0.7337998129095834,-0.6673670095779338,-0.8290891729678754,-0.08499390585733067,2.8420663954648413,0.477762321337299,-0.09818403458394276,-0.6564126040049134,0.6209713904062674,-0.041628335625800844,-0.16206935147662221,0.13077030501600576,-0.47841728113288395,0.1633614540240678,0.7654501801862613,-0.23355548424025183,-0.26116067276110777,-0.27885892187395717,-0.3946101318487761,-0.20823948916937587,-0.4324314160173192,-0.22967641118187085
30,-0.21598712190210106,0.40535475255750814,1.4376630502557388,-0.7173921140471735,-0.25773246620825707,0.2789613018818257,0.3485272152691679,-0.7965806821745665,-0.3477505308768365,-0.05660174753401241,0.1192532651153329,-0.1465739842316233,1.5383831732227657,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,-0.5058763769394271,-0.3357594721060526,0.17432637376178955,0.0809309287737381,-1.094638289134945,-0.7987883191782423,1.5387740926792408,1.2087657225845123,1.5609847584543632,-1.7535030496516075,-0.27990975731291295,0.9916939012351027,0.009221862985692275,0.559929270008079,-0.7122696489678155,0.8013399373043218,-0.06828762793511324,-0.49487765715999454,-0.21379676533128658,-0.7000415056274527,0.06336753185192494,1.5683689340967624,-0.23355548424025183,-0.22912007243107316,-0.27885892187395717,-0.39795658122160726,-0.20867743278561085,-0.4324314160173192,-0.22967641118187085
53,0.8349208145109016,-0.8025214606051095,-0.18563772070225754,-1.117392325842641,0.3958776862778155,2.539927675428788,-0.7727144655611073,-0.2543159089465667,0.23475197962494734,-0.525544778533084,0.1192532651153329,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,6.194555237061289,0.6012820556769506,0.8618277126687108,6.093334467383152,-0.2666523644647223,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,8.00370209271562,-0.3357594721060526,-0.8441195243599825,0.0809309287737381,3.1736730181893242,1.806484278785173,-1.0953961524628166,1.2771109621102485,-0.27683524515401725,0.15534522262447953,-0.10318838763730664,-1.110509415712828,0.18372633740659086,0.10727052182985755,2.35297210368224,0.4037154384098563,0.004760146774362306,-0.49487765715999454,-0.21379676533128658,-0.2597565440320595,-0.8648130652896634,-0.3827069315300095,-0.23355548424025183,-0.36892485262674973,-0.27885892187395717,-0.39795658122160726,-0.20867743278561085,2.7804608121219285,-0.22967641118187085
56,-0.21598712190210106,-0.6557262099624387,-0.1170033949242327,-0.1669912715674766,0.339028615301832,-0.3284397297395326,0.8588142386917093,1.3690282811780834,0.5907932816477478,4.040930009177527,0.1192532651153329,1.386313605187877,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,0.4379492881469099,-0.20429053138865505,-0.3357594721060526,0.2060170680415982,0.0809309287737381,-0.3039804968135167,0.031096141868987865,0.398439635773723,-0.2604547509156555,-0.17452433086223398,-0.04192158397340001,-0.27990975731291295,0.3748788603029019,0.44703816060921375,0.0755124546685646,-0.4989296324415931,0.12699807366618127,0.030673152254396534,0.09195091128887452,-0.21379676533128658,-0.008260532240148537,-0.09990446511450543,0.5460537071589073,-0.23355548424025183,-0.22415024998751032,1.296588498079879,-0.39795658122160726,-0.20867743278561085,-0.4324314160173192,-0.22967641118187085
55,0.17627633860093267,-0.7316356516925211,-0.22645059220749192,0.9756090766625668,0.5228497891269489,0.047804128827798054,0.017990959505199595,-0.3085252965690536,0.45261460538181303,-0.12951002439214335,0.1192532651153329,0.49912581012318596,-0.2738251336730715,1.3828136669376998,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,-0.4081203615405506,-0.14769468110075692,0.027364566182513712,-1.2963558447050456,-0.2821299074353418,0.03623954973597054,2.7819400821853186,-1.153327822023385,6.22634982871816,-0.8273362510348086,-0.2728422652024592,0.15964957385924075,0.16296600745647377,0.878979181681093,-0.9126560450290033,1.4645738067116538,-0.16710504335490228,2.5460991376106623,0.011090145448371981,-0.27312290044834303,3.8619160185530013,1.537900263541998,-0.23355548424025183,-0.35887714544996885,0.1585005060792024,-0.39795658122160726,-0.20867743278561085,-0.4324314160173192,-0.22967641118187085
60,-0.21598712190210106,-0.4305367436321084,0.5337770428345211,-0.7173921140471735,-0.25773246620825707,0.2789613018818257,-0.7727144655611073,-0.2543159089465667,0.23475197962494734,3.3919778613253366,-0.717558412511412,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,0.0075362337514147375,0.42140964375641726,-0.26814395759441495,4.624961893395051,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,2.013112476684438,-0.3357594721060526,-0.8887830661891969,0.0809309287737381,-0.23723274947613893,0.0698709407531885,-1.5860459180835174,-0.21555768547476425,-0.5483139520662373,-0.21484603417522935,0.10464647628046772,-1.1999960888365593,0.10711612002378189,0.17503375077066827,-0.3454879712033085,-0.06978381093492521,0.04518895660087577,-0.49487765715999454,-0.21379676533128658,-0.6237520072046532,-0.516390762557899,0.07786875370527335,-0.23355548424025183,0.40246841680275874,-0.27885892187395717,1.7232585108819314,-0.3346786839672259,-0.4324314160173192,-0.22967641118187085
12,-0.21598712190210106,-0.78523221873897,-0.210167330100137,-0.0018167544308343498,0.5903442395483546,0.323398715941699,-0.4341672519822707,-0.16064843219994235,0.20735686321525834,0.4475464291379555,-2.936729722889975,2.0023047399026894,5.898814589774138,3.052208214210175,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.1714337089266891,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,-0.4280019993902474,-0.3357594721060526,0.029365864593325814,0.0809309287737381,-0.2667422562705178,0.0364720299787444,-1.0696753897792457,-0.403235510775485,-0.6433668388313042,0.46750759868418873,-0.2753041526458883,-0.5870530843046358,-1.0114366003418163,-1.2844558101099346,-0.9305415419533226,2.850227373357435,-0.359314115418006,0.49596151162293733,-0.21379676533128658,-0.25624592554363934,-0.8533926354917537,-0.34648847116060866,-0.23355548424025183,-0.21178046727389022,0.43366503321227684,-0.39795658122160726,-0.20867743278561085,-0.20946394344859431,-0.22967641118187085
32,-0.21598712190210106,-0.364056235855352,-0.26178354551464633,-0.2519090894424048,-0.33933593189741257,0.14046714850954245,-0.45560040601339663,-0.048146378128399066,0.2115130601665356,-0.39923155060064175,0.1192532651153329,-0.5134919403156137,0.7412845903793367,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.2092391675825995,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,-0.48112160043874846,0.6346386942469812,-0.48396000531988537,0.0809309287737381,-0.26392480590580064,0.07152585291970595,0.1127212455227598,-0.20317558985531287,-0.3946146835797983,0.4734868945219056,-0.19855887471886544,-0.8238248693400722,-3.1139562808336154,-3.619361179203376,-0.6599812740281176,0.7636117700019995,-0.06180841770143954,-0.49487765715999454,-0.16916607346417387,-0.1288438368116671,-0.8264741135806511,-0.4233697597650229,-0.23355548424025183,-0.36094864589380643,-0.27885892187395717,-0.3534552440015803,-0.20285362540706312,-0.4324314160173192,-0.22967641118187085
5,-0.21598712190210106,-0.8025214606051095,-0.18563772070225754,-0.6686368288220098,-0.31015597218238916,-0.7917882190489028,-0.5789068102988527,-0.3463404243666203,0.05292951426077141,-0.17090777254810569,0.1192532651153329,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,0.10273660621081214,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,-0.3784414431530491,-0.3357594721060526,0.8503621991012479,0.0809309287737381,0.9056691406554265,-0.736056649982092,3.7776283897770044,-1.9660084262045001,-3.17829755801229,-0.2609817003661484,0.44424588572461654,-0.35638313913100733,0.5151872229439239,-0.14561261211805443,2.587754322217049,-0.02018476208496816,0.06277753338683273,-0.49487765715999454,-0.21379676533128658,-0.08639939043757865,-0.4788919613341704,0.9160509691739595,0.08706489598222214,-0.36892485262674973,-0.27885892187395717,-0.39795658122160726,-0.20867743278561085,4.882640532104207,-0.22967641118187085
34,-0.21598712190210106,-0.8025214606051095,-0.18563772070225754,-0.6964960194203673,-0.2802007286016645,-0.17995270523853232,-0.4499662090344198,-0.04129266079982793,0.14307386706566816,-0.525544778533084,6.162146539801087,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3255140761829454,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,-0.41831526399123653,7.3187479685496495,-0.535131704947266,0.0809309287737381,-0.1297056791614048,0.01467115392173825,-1.0370331538870554,-0.09392490017843776,-0.7871862282410648,-0.1839128701817549,0.015317261375774872,-0.06987783885143713,0.7577495222831941,-0.372829953860037,0.3585824967339604,-0.8745753076597697,-0.009627416407163903,-0.49487765715999454,-0.21379676533128658,-0.2875500489792205,-0.8407166137660914,-0.3544379490988657,-0.23355548424025183,-0.2613048160379308,-0.27885892187395717,-0.38236071238921415,-0.2066364303875958,2.8650129535495443,-0.22967641118187085
69,-0.21598712190210106,3.1058370759422718,4.356976081233231,-0.7173921140471735,-0.25773246620825707,0.2789613018818257,-0.7729174033862176,-0.2547940914006089,0.23267295955875159,-0.5234033492423454,0.1173253238213871,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.1481507613760537,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,2.616313756895249,-0.20560285998365593,-0.2478027041017189,-0.114951136519518,-0.345922857165284,-0.3357594721060526,-0.8918640896983623,0.0809309287737381,-0.2611621714797656,0.07842614811739762,-1.883713229852853,0.05921086756425468,-0.05341621164253511,-0.1743696508686254,-0.27990975731291295,-1.22762341281111,0.11330691462327488,0.16784347372523403,-0.4522166546422786,-0.03839980786368094,0.055829729082984274,-0.49487765715999454,-0.21379676533128658,-0.24883844158880772,-0.8832380606187418,-0.41845764229488375,-0.23355548424025183,1.8330551467088176,-0.27885892187395717,0.036881030014126265,-0.1517710419447295,-0.4324314160173192,-0.22967641118187085
3,0.20299931363308524,-0.8025214606051095,-0.18563772070225695,2.9782561032894117,-0.8268807072025915,-2.277224938440426,-0.7594186810169239,-0.2452907367381911,0.2313897685278326,-0.515511261884469,0.1192532651153329,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,0.3948121568614274,-0.31572855264054295,-0.26814395759441495,-0.3297161978506936,-0.29473129851402785,-0.25077786459829027,-0.3966485075657653,-0.06769701438327602,0.1999112598698651,1.0543655836821875,0.0809309287737381,-0.47663601087137036,-0.18417025768869758,4.6011008641234845,0.5437196165045628,2.547350544382731,-3.1807844073616183,-0.11886516981009276,-0.9178945019591612,-0.03562576740320838,0.28433973786022215,-0.45823610640443424,-0.018962335505737178,0.05295678218477872,3.5266284178394733,-0.21379676533128658,3.2714404684617597,0.2949851389441239,0.1529670330824091,-0.05084281898922392,-0.36892485262674973,-0.27885892187395717,-0.36270381517871325,-0.20406396874564842,-0.4324314160173192,-0.17152093888852407
18,-0.21598712190210106,-0.6528354222604141,-0.3980090948399743,-0.7173921140471735,-0.25773246620825707,0.2789613018818257,0.02372015331966272,0.09044321794746286,0.09416044880127401,-0.525544778533084,0.1192532651153329,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,0.969917760195812,-0.3357594721060526,-0.8152254454929505,0.0809309287737381,-0.2611621714797656,0.07842614811739762,2.216541030985089,9.544118463771717,-1.5177124750658169,3.717799203080724,-0.27990975731291295,-1.22762341281111,0.11330691462327488,0.16784347372523403,0.33955846891072855,-0.15851162932834675,0.0066030231212359175,-0.49487765715999454,-0.21379676533128658,-0.24883844158880772,-0.8832380606187418,-0.41845764229488375,-0.23355548424025183,-0.36892485262674973,-0.27885892187395717,1.2819047103561338,2.7933954615740215,-0.4324314160173192,-0.22967641118187085
13,-0.21598712190210106,-0.5977726363908914,-0.47613100673153735,-0.5279350006455145,-0.23108197506983746,-2.1855725913834396,0.13943696855909382,0.8135461172861234,-0.18402816353060011,0.010318615389506722,0.1192532651153329,-0.07934248580699929,-0.2738251336730715,2.545817089474275,-0.2860107560301795,0.6830236245724426,1.5922967409302657,-0.26814395759441495,0.14247296293857306,-0.2947312985140278,-0.2507778645982908,3.9746017980314274,-0.2890820264145916,-0.3357594721060526,-0.7862530925553968,0.12869367204241972,-0.28382294226959104,0.05457620742224121,-1.6208689182617382,0.12254136291048003,0.5369153139673488,-0.39734928597941716,-0.27990975731291295,-1.1655964025939598,-0.04555574306272566,0.056409425397426584,-0.691927200103949,0.7145123587827158,-0.029451464960362057,-0.49487765715999454,-0.05410226196092053,-0.2887038390374921,-0.8330799384803675,-0.3350084902513037,-0.23355548424025183,-0.25907451406178766,0.28368196651146316,-0.39795658122160726,-0.20867743278561085,-0.4324314160173192,6.88712729557325
1,-0.21598712190210034,-0.8025214606051105,-0.18563772070225765,-0.7173921140471735,-0.2577324662082573,0.2789613018818253,-1.831931601902467,-1.5682841809531483,-3.2206227803041627,-0.5255447785330832,0.11925326511533385,-0.5134919403156131,-0.27382513367307193,-0.4919158124124935,0.20320780656513707,-0.41771998454834397,0.6621038668773238,-0.14808682484242655,-0.3297161978506944,-0.29473129851402924,-0.250777864598291,-0.3966485075657653,-0.5065807369928932,-0.3357594721060537,-0.8939856790187692,0.08093092877373857,-0.252550062074561,0.07323778951233294,-1.886069103017257,0.05709638252009821,-0.05276510743239319,-0.1745868289833346,-0.2760981215642666,-1.2276234128111108,0.11330691462327505,0.16784347372523362,7.815601552793856,0.7828968284684776,0.12451465733634795,-0.4948776571599954,-0.21379676533128822,-0.2488384415888075,-0.8832380606187415,-0.41845764229488375,6.564527948923285,-0.3689248526267496,-0.2788589218739565,-0.271712232320878,-0.1917383123859149,-0.4078203169311568,-0.22967641118186963
46,-0.21598712190210106,0.20214191045122099,1.424849545133104,-0.7383611693003029,-0.22346851584691366,0.3974870611547133,1.6948472619241997,-0.08954294484018795,-0.056083428098650454,-0.525544778533084,0.1192532651153329,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3249409058947895,0.22987012064767356,2.6416516877955,-0.3966485075657653,-0.4958525439010974,-0.3357594721060526,-0.8515063190223456,0.0809309287737381,0.25743598564242076,-0.28865860992872855,-1.1666738346853112,0.2442229975139981,0.053522077974591784,-0.8412618825382924,-0.236897427581783,-0.3068684399352435,0.7054108471541062,-0.3218206576259418,0.9348531175485377,-0.07908414215236118,0.03892875525005157,-0.49487765715999454,-0.21379676533128658,-0.24883844158880772,-0.8832380606187418,-0.41845764229488375,-0.23355548424025183,-0.36892485262674973,-0.27885892187395717,-0.24952969130946687,0.760324929321536,-0.4165614951590794,-0.22967641118187085
23,1.4083419445215961,-0.8025214606051095,-0.18563772070225754,-0.7173921140471735,-0.25773246620825707,0.2789613018818257,-0.7727144655611073,-0.2543159089465667,0.23475197962494734,-0.525544778533084,0.1192532651153329,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,0.0493501395059804,-0.2947312985140278,-0.2507778645982908,0.8825744768646551,-0.5090098234569707,-0.3357594721060526,-0.8939856790187694,0.0809309287737381,-0.07159913670293241,0.010653885550470673,0.8729186790411927,-0.7292254175050653,2.1332025943521353,0.3488850935911552,7.6901627494395814,3.479106471881823,-4.324168322883713,4.838041505288023,-0.4505833439941391,-0.043673947740463126,0.05660927096583156,-0.49487765715999454,-0.21379676533128658,0.06295237723561772,-0.21907014722793453,1.8350868125003288,-0.23355548424025183,-0.36892485262674973,-0.27885892187395717,-0.39695166961452905,-0.2085459218693623,-0.4324314160173192,-0.22967641118187085
39,-0.1258564991007109,-0.09036978669582774,0.04609330741880112,-0.6491954130267812,-0.29273040383061155,0.29298095841819466,-0.9287860924969897,-0.4752597354121247,-0.43380278596002,-0.525544778533084,-3.092840200879801,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.1642397172746278,-0.26814395759441495,-0.3261104379280109,-0.6154624162181049,4.911143557713829,-0.3966485075657653,-0.432014569929462,0.0963575844031914,-0.8939856790187694,0.0809309287737381,-0.2611621714797656,0.07842614811739762,-1.8768523466656046,0.08259472523176947,-0.059503849715185325,-0.1634059762182559,-0.2701663558656391,-1.1998496277600825,0.11470900940521317,0.1629856210538976,0.6284979026218079,-0.05256488512981181,0.0482688568934246,-0.49487765715999454,-0.1947782029495468,-0.24883844158880772,-0.8832380606187418,-0.41845764229488375,-0.23355548424025183,0.44372487825213774,-0.27885892187395717,-0.09432066518905809,-0.22604985921038018,-0.32313063704954187,-0.22967641118187085
57,-0.21598712190210106,0.5167726665310133,0.35989971020785083,1.1366171544685768,1.6899580383516175,0.661551860580006,-0.18790187689807428,0.7396595945672705,1.2371036637543613,0.44295834254932975,0.1192532651153329,0.2415750021104786,0.29121665036694616,0.37276168540014126,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,-0.47855996170102905,0.41214614670662175,-0.03348501730269939,-0.6406436089943933,0.021709074051939312,0.8463924422642091,0.4699723485468797,-0.7214112744125265,0.5380257165690984,0.1560173562515548,-0.11829818855805793,0.04143849882950804,0.5932396281631821,-0.21436300884817172,-0.5259856942880717,0.6407285576050166,-0.04777420470437893,1.016808389093309,-0.21379676533128658,0.14576722424311073,-0.5297591865254394,-0.16898294005084283,-0.23355548424025183,-0.009300826035787057,-0.061445132895073445,-0.39795658122160726,-0.20867743278561085,-0.4324314160173192,-0.22967641118187085
16,-0.21598712190210106,1.5922172000700021,-1.6364961164375669,-0.09343054638476847,0.6397957568301891,-1.60188133267275,0.26127175646366985,-0.24780314117012442,0.3823784519959075,-0.3232500144461787,0.1192532651153329,-0.437772833207689,-0.2738251336730715,0.028350773299352865,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3297161978506936,-0.2947312985140278,-0.2507778645982908,-0.3966485075657653,-0.4912273620830555,-0.3357594721060526,-0.38040804430113034,0.14757261007748557,-0.10558270211163681,0.42391500690730405,1.3249100992832987,-0.6566298107611364,-0.29747290830853496,-0.5688291553001038,-0.03892432279790285,-0.3905097960120437,0.21936132242736878,0.12134655410487039,-0.575098426730668,-0.7018571203794236,-0.2563277233732648,1.844000846137264,-0.21379676533128658,0.528943931683687,1.0513316891885958,1.1877833409357494,-0.23355548424025183,-0.3328612850869383,-0.08263560991256176,-0.3966500327901555,-0.20850644721819075,-0.4324314160173192,-0.22967641118187085
25,-0.21598712190210106,-0.8025214606051095,-0.18563772070225754,-0.5014511964225432,0.0552717052842823,-0.2880008763354308,-0.4007993803236808,-0.8936465539841298,-1.5031285932527156,1.4503552982307706,0.1192532651153329,0.5345981699904304,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,-0.41771998454834125,-0.31572855264054295,-0.26814395759441495,-0.3297161978506936,-0.28587536379083184,-0.2504822482093681,-0.3966485075657653,-0.5090098234569707,-0.3357594721060526,0.5004841534456647,-0.9217694213099888,-0.2611621714797656,0.07842614811739762,0.2718487455195916,-0.28707894677021256,0.7613327830958774,1.6120696513154182,-0.2649683359091395,0.04412445660701401,0.5580869231937667,-0.4142367519831407,-0.6437062349026599,0.579941125864956,-0.0355638757476965,-0.035667128519781155,-0.21379676533128658,0.2942931553184725,-0.17015432779515255,0.9436053961439085,-0.23355548424025183,-0.36892485262674973,-0.27885892187395717,-0.39795658122160726,-0.20867743278561085,-0.4324314160173192,0.029310882538069825
49,-0.21598712190210106,1.3267904929954437,-2.7444806099516215,6.087193199337895,-3.8160203577997054,1.5134825986042657,-0.7727144655611073,-0.2543159089465667,0.23475197962494734,-0.525544778533084,0.1192532651153329,-0.5134919403156137,-0.2738251336730715,-0.4919158124124936,-0.2860107560301795,0.598327315779138,-0.31572855264054295,-0.26814395759441495,0.5419972839964451,0.3933821907279753,-0.18852315496250321,0.5815499777582076,-0.4533971509062464,0.11080139503046373,-0.8276902647229405,0.0809309287737381,-0.22525917946971283,0.04450584080900324,-1.0701691108171574,-0.30530599235167,1.291730835978361,-0.4208310922576109,-0.1372644710694883,-0.2794754620464757,0.3350681082428417,0.01458207102048289,-0.48276092038604196,-0.21376369792975564,-0.02426088403784587,-0.49487765715999454,-0.21379676533128658,-0.612326880037847,-0.06864720074667387,-0.6640686768398977,-0.23355548424025183,0.7285586394456589,-0.27885892187395717,-0.3919060344305871,-0.20788560896082167,-0.4169517957642776,-0.22967641118187085
