,y score 0,y score 1,y pred,y test
0,0.43387258,0.5661274,1,0
1,0.6247387,0.3752613,0,0
2,0.3306393,0.6693607,1,1
3,0.58783215,0.41216785,0,1
4,0.48026878,0.5197312,1,0
5,0.67910516,0.32089487,0,0
6,0.605272,0.394728,0,0
7,0.57567286,0.42432716,0,1
8,0.6558486,0.34415135,0,0
9,0.32939333,0.6706067,1,1
10,0.4588446,0.5411554,1,1
11,0.56092167,0.43907836,0,0
12,0.57557815,0.42442185,0,0
13,0.30893105,0.69106895,1,0
14,0.4578491,0.5421509,1,0
15,0.49903834,0.50096166,1,1
16,0.45572215,0.54427785,1,0
17,0.5685885,0.43141147,0,0
18,0.46312058,0.5368794,1,0
19,0.6684053,0.33159468,0,0
20,0.39415365,0.60584635,1,1
21,0.38688874,0.61311126,1,1
22,0.6828598,0.31714025,0,0
23,0.65550464,0.34449536,0,0
24,0.52873945,0.47126058,0,0
25,0.2713101,0.7286899,1,1
26,0.49419945,0.50580055,1,0
27,0.45323992,0.5467601,1,1
28,0.6920347,0.30796528,0,0
29,0.61027944,0.38972053,0,0
30,0.5524098,0.44759017,0,1
31,0.4962477,0.5037523,1,0
32,0.5193068,0.48069322,0,0
33,0.659841,0.340159,0,1
34,0.6828772,0.31712285,0,0
35,0.423613,0.576387,1,0
36,0.5304687,0.46953127,0,0
37,0.40741158,0.5925884,1,1
38,0.6823132,0.31768677,0,0
39,0.49837834,0.50162166,1,0
40,0.51881087,0.48118916,0,0
41,0.40649664,0.59350336,1,1
42,0.71440667,0.28559333,0,0
43,0.48815936,0.51184064,1,1
44,0.6236329,0.3763671,0,1
45,0.3614341,0.6385659,1,1
46,0.62184644,0.37815356,0,0
47,0.49567777,0.50432223,1,0
48,0.5608953,0.43910465,0,1
49,0.47013247,0.52986753,1,0
50,0.43610704,0.56389296,1,0
51,0.363523,0.636477,1,1
52,0.6066883,0.39331168,0,1
53,0.45931953,0.54068047,1,1
54,0.5131587,0.48684132,0,1
55,0.49195218,0.5080478,1,1
56,0.26570445,0.73429555,1,1
57,0.54825944,0.45174056,0,0
58,0.48377258,0.5162274,1,0
59,0.27709973,0.7229003,1,0
60,0.53843033,0.46156967,0,0
61,0.32403076,0.67596924,1,1
62,0.32923502,0.670765,1,1
63,0.35388005,0.64611995,1,1
64,0.5516928,0.44830722,0,0
65,0.6853968,0.3146032,0,0
66,0.3793561,0.6206439,1,0
67,0.47820944,0.52179056,1,1
68,0.38530433,0.61469567,1,1
69,0.3536256,0.6463744,1,1
70,0.38687038,0.6131296,1,1
71,0.52842945,0.47157055,0,1
72,0.49726707,0.50273293,1,0
73,0.71770066,0.28229934,0,0
74,0.6064482,0.39355186,0,0
75,0.66050804,0.339492,0,0
76,0.68931043,0.31068957,0,0
77,0.36548615,0.63451385,1,1
78,0.5034583,0.49654168,0,0
79,0.6473732,0.3526268,0,0
80,0.5930989,0.40690115,0,0
81,0.3788094,0.6211906,1,1
82,0.44903207,0.55096793,1,1
83,0.46103472,0.5389653,1,0
84,0.39692914,0.60307086,1,0
85,0.6165545,0.38344553,0,0
86,0.34206474,0.65793526,1,0
87,0.39638317,0.60361683,1,0
88,0.60563326,0.39436674,0,1
89,0.59383607,0.40616396,0,0
90,0.61137086,0.38862914,0,1
91,0.50119007,0.4988099,0,0
92,0.6128154,0.38718462,0,0
93,0.38773656,0.61226344,1,1
94,0.7204775,0.27952248,0,0
95,0.5906278,0.4093722,0,0
96,0.60738224,0.39261776,0,1
97,0.5828986,0.41710138,0,0
98,0.60227805,0.39772195,0,0
99,0.4695478,0.5304522,1,0
100,0.47752947,0.52247053,1,1
101,0.42692953,0.57307047,1,1
102,0.4325865,0.5674135,1,1
103,0.5869707,0.41302928,0,0
104,0.51294684,0.48705316,0,0
105,0.5993264,0.40067366,0,0
106,0.44669604,0.55330396,1,0
107,0.5017872,0.49821278,0,0
108,0.51898515,0.48101488,0,0
109,0.55826676,0.44173324,0,0
110,0.43326318,0.5667368,1,0
111,0.35999423,0.64000577,1,0
112,0.5235341,0.47646588,0,0
113,0.5462887,0.45371127,0,0
114,0.46674228,0.5332577,1,1
115,0.44203967,0.55796033,1,1
116,0.43238485,0.56761515,1,1
117,0.326644,0.673356,1,1
118,0.61606324,0.38393676,0,0
119,0.4380303,0.5619697,1,0
120,0.449417,0.550583,1,0
121,0.44166195,0.55833805,1,1
122,0.5995673,0.40043268,0,0
123,0.49216193,0.5078381,1,0
124,0.46051925,0.53948075,1,0
125,0.3814816,0.6185184,1,0
126,0.60445523,0.39554477,0,1
127,0.40000868,0.5999913,1,1
128,0.2768184,0.7231816,1,0
129,0.53309166,0.46690834,0,0
130,0.6649093,0.3350907,0,0
131,0.4559536,0.5440464,1,1
132,0.37688845,0.62311155,1,0
133,0.45946395,0.54053605,1,1
134,0.7360958,0.26390418,0,0
135,0.4785989,0.5214011,1,0
136,0.65321124,0.34678876,0,0
137,0.5834939,0.4165061,0,0
138,0.5615727,0.43842736,0,1
139,0.39827204,0.60172796,1,1
140,0.46131933,0.5386807,1,0
141,0.6401273,0.3598727,0,0
142,0.54747933,0.45252067,0,1
143,0.37400973,0.6259903,1,1
144,0.68547475,0.31452522,0,0
145,0.5145992,0.48540083,0,0
146,0.5157686,0.4842314,0,1
147,0.3958134,0.6041866,1,1
148,0.54200184,0.45799816,0,0
149,0.54951656,0.45048344,0,0
150,0.5422946,0.45770538,0,1
151,0.48053992,0.5194601,1,0
152,0.55611527,0.44388476,0,1
153,0.48413563,0.5158644,1,1
154,0.66815925,0.33184072,0,0
155,0.47789198,0.522108,1,1
156,0.60367227,0.39632773,0,0
157,0.5562152,0.44378477,0,1
158,0.51119816,0.48880184,0,1
159,0.5949931,0.4050069,0,1
