Feature ID	Taxon	Confidence
5a35c5cc041ad251f84380b633bbd84b	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.9999211740124971
66f68b3f20442befbb95de7820ae9508	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__	0.9999999999843681
e5f4da80d9671ec1cf625bdc54c34fd6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9985446677826375
6aae5d02c7d64a9190b5932b06bbf7c6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8443679867314247
35932200201b2fa7f323e9c68ba02b7c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7144057312537885
541c12fbe9be5f962accd7dac0a127cd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9816925391280487
9ebeb6406e3d3a6076e8651d38ad093d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8344901096180746
558ac7141ae26cde816771130e26181d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7907462758351019
1d1169241a6f184b68cabfa3298af591	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8637702139883806
4a549e702cb91461eb1807c22743d075	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9147132247981674
1db387180862657d573ed4ba9844b611	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9941386269183314
57872c8c8524cd8a3b1ffcb80aa09b60	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9994744753660402
f199deddfc409cae422f409d7c4a4b74	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999977645211808
52dd640bcabef6ef1dd275d6c315e374	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999995884888756
fada88cf5ba2548dc421eb9ac2c7fd53	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7742779353827831
ba5939c1a6f19b2d17cc6f799280a3ee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9777047772173265
2a5e5e1cfcaca4c479a123d12ed6aa7a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9381132897593956
