bacteria,rhos
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae,-6.270632744955976e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__,3.276862359029329e-05
