,train accuracy,test accuracy,y score,class report,y test,y pred
0,0.648888889,0.639053254,"[[0.4243291  0.5756709 ]
 [0.3883881  0.6116119 ]
 [0.67690504 0.323095  ]
 [0.5251167  0.47488335]
 [0.38766557 0.61233443]
 [0.3563965  0.6436035 ]
 [0.46829396 0.53170604]
 [0.33077258 0.6692274 ]
 [0.4380014  0.5619986 ]
 [0.59846264 0.40153736]
 [0.41487998 0.58512   ]
 [0.5010387  0.4989613 ]
 [0.5254008  0.47459918]
 [0.3301891  0.6698109 ]
 [0.62029266 0.3797073 ]
 [0.686826   0.313174  ]
 [0.3308953  0.6691047 ]
 [0.55754346 0.44245654]
 [0.5539969  0.44600308]
 [0.40898073 0.5910193 ]
 [0.35045695 0.64954305]
 [0.6331153  0.36688474]
 [0.32717204 0.67282796]
 [0.49848402 0.501516  ]
 [0.47917467 0.5208253 ]
 [0.5029894  0.49701056]
 [0.46211135 0.53788865]
 [0.5159441  0.48405588]
 [0.5606743  0.4393257 ]
 [0.41014034 0.58985966]
 [0.37864596 0.62135404]
 [0.38670838 0.6132916 ]
 [0.40311897 0.59688103]
 [0.41021168 0.5897883 ]
 [0.7136585  0.2863415 ]
 [0.35089868 0.6491013 ]
 [0.6171019  0.3828981 ]
 [0.57019746 0.42980257]
 [0.4779443  0.5220557 ]
 [0.5054482  0.49455178]
 [0.29764605 0.70235395]
 [0.5846716  0.41532835]
 [0.42993498 0.570065  ]
 [0.28593928 0.7140607 ]
 [0.4889143  0.5110857 ]
 [0.55278206 0.44721797]
 [0.5220076  0.47799245]
 [0.556674   0.44332603]
 [0.5377987  0.4622013 ]
 [0.49492383 0.50507617]
 [0.50204265 0.49795738]
 [0.57450294 0.42549706]
 [0.3585155  0.6414845 ]
 [0.47621936 0.52378064]
 [0.5533519  0.44664815]
 [0.63393533 0.3660647 ]
 [0.6898677  0.31013232]
 [0.6102823  0.3897177 ]
 [0.41432375 0.58567625]
 [0.708427   0.291573  ]
 [0.36189008 0.6381099 ]
 [0.43241972 0.5675803 ]
 [0.6498394  0.35016057]
 [0.50567687 0.49432313]
 [0.6359417  0.36405832]
 [0.53429306 0.46570694]
 [0.5839486  0.4160514 ]
 [0.68763196 0.312368  ]
 [0.42601287 0.5739871 ]
 [0.63169074 0.3683093 ]
 [0.5983342  0.40166578]
 [0.6761894  0.3238106 ]
 [0.580842   0.41915795]
 [0.7019704  0.2980296 ]
 [0.42297834 0.57702166]
 [0.6635249  0.33647507]
 [0.7061625  0.2938375 ]
 [0.2885031  0.7114969 ]
 [0.51230437 0.48769563]
 [0.5161015  0.48389855]
 [0.5983934  0.40160662]
 [0.61841345 0.38158655]
 [0.48820555 0.51179445]
 [0.39271408 0.6072859 ]
 [0.38058913 0.6194109 ]
 [0.49651188 0.5034881 ]
 [0.70223176 0.29776824]
 [0.4570619  0.5429381 ]
 [0.5217146  0.47828537]
 [0.46707767 0.5329223 ]
 [0.61635244 0.38364753]
 [0.45509464 0.54490536]
 [0.6323973  0.36760268]
 [0.38450807 0.6154919 ]
 [0.6384181  0.36158192]
 [0.5498347  0.45016524]
 [0.57349443 0.42650554]
 [0.56970656 0.43029347]
 [0.5084328  0.4915672 ]
 [0.5917475  0.40825245]
 [0.3687439  0.6312561 ]
 [0.3417698  0.6582302 ]
 [0.48655003 0.51344997]
 [0.38788837 0.6121116 ]
 [0.5539247  0.4460753 ]
 [0.42199647 0.5780035 ]
 [0.574829   0.425171  ]
 [0.5083788  0.4916212 ]
 [0.3290037  0.6709963 ]
 [0.5665904  0.4334096 ]
 [0.46637613 0.5336239 ]
 [0.26235485 0.73764515]
 [0.70147514 0.29852486]
 [0.5324105  0.4675895 ]
 [0.42111623 0.57888377]
 [0.6097964  0.3902036 ]
 [0.6419892  0.35801083]
 [0.55599976 0.4440002 ]
 [0.43248385 0.56751615]
 [0.68205583 0.3179442 ]
 [0.6934403  0.30655968]
 [0.42437565 0.57562435]
 [0.44942808 0.5505719 ]
 [0.47170216 0.52829784]
 [0.42129564 0.57870436]
 [0.37764025 0.62235975]
 [0.51456416 0.48543584]
 [0.5511899  0.4488101 ]
 [0.63402784 0.36597213]
 [0.45601624 0.54398376]
 [0.4520856  0.5479144 ]
 [0.5934323  0.40656772]
 [0.61877644 0.38122356]
 [0.35148084 0.64851916]
 [0.3301025  0.6698975 ]
 [0.33571595 0.66428405]
 [0.37981772 0.6201823 ]
 [0.67127645 0.32872358]
 [0.6163969  0.3836031 ]
 [0.4131096  0.5868904 ]
 [0.33149356 0.66850644]
 [0.31678134 0.68321866]
 [0.54023284 0.45976716]
 [0.6203509  0.3796491 ]
 [0.4752726  0.5247274 ]
 [0.3915031  0.6084969 ]
 [0.5445938  0.45540622]
 [0.52831864 0.47168133]
 [0.44895655 0.55104345]
 [0.33601797 0.66398203]
 [0.44246298 0.557537  ]
 [0.59731114 0.4026889 ]
 [0.4748571  0.5251429 ]
 [0.54528236 0.45471767]
 [0.39838934 0.60161066]
 [0.54538274 0.45461723]
 [0.46821123 0.53178877]
 [0.539065   0.46093503]
 [0.48575592 0.5142441 ]
 [0.7075642  0.29243582]
 [0.3285159  0.6714841 ]
 [0.49107176 0.50892824]
 [0.26944536 0.73055464]
 [0.6677563  0.3322437 ]
 [0.38465363 0.6153464 ]
 [0.30126703 0.698733  ]
 [0.5542972  0.4457028 ]
 [0.56993985 0.43006012]
 [0.41174072 0.5882593 ]]","              precision    recall  f1-score   support

           0       0.70      0.63      0.66        95
           1       0.58      0.65      0.61        74

   micro avg       0.64      0.64      0.64       169
   macro avg       0.64      0.64      0.64       169
weighted avg       0.65      0.64      0.64       169
","[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[1 1 0 0 1 1 1 1 1 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0
 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1
 1 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 1 0 0
 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 1 0 0 1]"
1,0.663703704,0.573964497,"[[0.60635567 0.39364433]
 [0.33708525 0.66291475]
 [0.4931326  0.5068674 ]
 [0.38380295 0.61619705]
 [0.60041106 0.39958897]
 [0.4332981  0.5667019 ]
 [0.41853803 0.58146197]
 [0.4166363  0.5833637 ]
 [0.48648345 0.51351655]
 [0.43109137 0.56890863]
 [0.4292686  0.5707314 ]
 [0.38944012 0.6105599 ]
 [0.57914525 0.42085475]
 [0.537454   0.46254596]
 [0.5132363  0.48676375]
 [0.4471289  0.5528711 ]
 [0.7135407  0.28645936]
 [0.53786266 0.46213734]
 [0.41431272 0.5856873 ]
 [0.42892355 0.57107645]
 [0.42300808 0.5769919 ]
 [0.5728061  0.42719388]
 [0.5112969  0.48870307]
 [0.5027082  0.49729177]
 [0.55368567 0.44631436]
 [0.5406047  0.45939526]
 [0.34455037 0.6554496 ]
 [0.4801144  0.5198856 ]
 [0.57817197 0.42182806]
 [0.43032408 0.5696759 ]
 [0.5600188  0.43998125]
 [0.5370366  0.4629634 ]
 [0.3903976  0.6096024 ]
 [0.5600234  0.4399766 ]
 [0.5389471  0.46105286]
 [0.5597013  0.4402987 ]
 [0.3259318  0.6740682 ]
 [0.38641596 0.61358404]
 [0.63455296 0.36544704]
 [0.63866144 0.36133856]
 [0.4564911  0.5435089 ]
 [0.57209384 0.4279062 ]
 [0.4539492  0.5460508 ]
 [0.35829937 0.6417006 ]
 [0.397996   0.602004  ]
 [0.58166856 0.41833144]
 [0.48794478 0.5120552 ]
 [0.51205003 0.48795   ]
 [0.5665146  0.4334854 ]
 [0.4449364  0.5550636 ]
 [0.35949647 0.6405035 ]
 [0.38110274 0.61889726]
 [0.35710138 0.6428986 ]
 [0.4999839  0.5000161 ]
 [0.51765764 0.48234236]
 [0.6426503  0.3573497 ]
 [0.36464936 0.63535064]
 [0.37845343 0.62154657]
 [0.31495005 0.68504995]
 [0.6167792  0.3832208 ]
 [0.4353016  0.5646984 ]
 [0.4087407  0.5912593 ]
 [0.48153496 0.51846504]
 [0.60720634 0.39279366]
 [0.50408673 0.49591327]
 [0.49611437 0.5038856 ]
 [0.5414896  0.45851043]
 [0.653082   0.346918  ]
 [0.39254344 0.60745656]
 [0.70894015 0.29105988]
 [0.5439912  0.4560088 ]
 [0.5908047  0.40919527]
 [0.29539907 0.70460093]
 [0.55837584 0.44162413]
 [0.589138   0.41086203]
 [0.4702524  0.5297476 ]
 [0.6058243  0.3941757 ]
 [0.6851475  0.31485245]
 [0.40813005 0.59186995]
 [0.5193454  0.4806546 ]
 [0.36912507 0.63087493]
 [0.6356405  0.3643595 ]
 [0.6426847  0.3573153 ]
 [0.29745698 0.702543  ]
 [0.68391275 0.31608725]
 [0.3164057  0.6835943 ]
 [0.6700679  0.32993206]
 [0.3883626  0.6116374 ]
 [0.5042832  0.4957168 ]
 [0.36867088 0.6313291 ]
 [0.586803   0.41319698]
 [0.41989583 0.5801042 ]
 [0.36836815 0.63163185]
 [0.36516058 0.6348394 ]
 [0.6771178  0.3228822 ]
 [0.54870045 0.45129955]
 [0.557461   0.44253895]
 [0.46259803 0.537402  ]
 [0.6442088  0.35579118]
 [0.4671585  0.5328415 ]
 [0.5599127  0.44008732]
 [0.5727377  0.42726228]
 [0.5490114  0.4509886 ]
 [0.39940763 0.6005924 ]
 [0.51020074 0.48979923]
 [0.7009521  0.2990479 ]
 [0.4995548  0.5004452 ]
 [0.6524391  0.34756085]
 [0.3064623  0.6935377 ]
 [0.49635988 0.5036401 ]
 [0.4977528  0.5022472 ]
 [0.47448337 0.5255166 ]
 [0.5097139  0.4902861 ]
 [0.6736275  0.32637247]
 [0.45832503 0.541675  ]
 [0.50538105 0.49461895]
 [0.44582492 0.5541751 ]
 [0.5668187  0.43318126]
 [0.6436726  0.35632744]
 [0.6507532  0.3492468 ]
 [0.39817035 0.60182965]
 [0.4671231  0.5328769 ]
 [0.54710984 0.4528902 ]
 [0.44324464 0.55675536]
 [0.36107457 0.63892543]
 [0.46614504 0.53385496]
 [0.40629607 0.5937039 ]
 [0.5868199  0.41318014]
 [0.42828184 0.57171816]
 [0.4737267  0.5262733 ]
 [0.62030363 0.3796964 ]
 [0.6734265  0.32657352]
 [0.39133173 0.60866827]
 [0.4461025  0.5538975 ]
 [0.6255885  0.37441152]
 [0.44235885 0.55764115]
 [0.60248506 0.39751494]
 [0.65414906 0.3458509 ]
 [0.5678718  0.4321282 ]
 [0.46700412 0.5329959 ]
 [0.35478824 0.64521176]
 [0.5503783  0.44962168]
 [0.4803722  0.5196278 ]
 [0.33446735 0.66553265]
 [0.33187342 0.6681266 ]
 [0.4176175  0.5823825 ]
 [0.33686054 0.66313946]
 [0.4207573  0.5792427 ]
 [0.26401788 0.7359821 ]
 [0.5720811  0.42791894]
 [0.5616455  0.43835446]
 [0.50442636 0.4955736 ]
 [0.50610524 0.49389476]
 [0.6379701  0.3620299 ]
 [0.696301   0.303699  ]
 [0.45933747 0.5406625 ]
 [0.4780783  0.5219217 ]
 [0.57371867 0.4262813 ]
 [0.6578276  0.34217238]
 [0.49967217 0.5003278 ]
 [0.43234646 0.56765354]
 [0.27879202 0.721208  ]
 [0.53825927 0.46174076]
 [0.2198075  0.7801925 ]
 [0.4456836  0.5543164 ]
 [0.3652162  0.6347838 ]
 [0.39801812 0.6019819 ]
 [0.5994605  0.40053952]
 [0.56734633 0.4326537 ]]","              precision    recall  f1-score   support

           0       0.64      0.55      0.59        95
           1       0.51      0.61      0.56        74

   micro avg       0.57      0.57      0.57       169
   macro avg       0.58      0.58      0.57       169
weighted avg       0.58      0.57      0.58       169
","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[0 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 1
 1 0 0 1 0 1 1 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 0 0 1 0 0 0 1 0
 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1 1
 1 0 0 1 0 1 0 0 0 1 1 0 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 1 1
 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 1 1 1 0 0]"
2,0.625185185,0.692307692,"[[0.40735435 0.59264565]
 [0.49074292 0.5092571 ]
 [0.38053662 0.6194634 ]
 [0.4857099  0.5142901 ]
 [0.30067986 0.69932014]
 [0.5540297  0.44597027]
 [0.69149995 0.30850005]
 [0.58626115 0.41373882]
 [0.48294705 0.51705295]
 [0.47814548 0.5218545 ]
 [0.57165146 0.42834854]
 [0.5770154  0.42298457]
 [0.41752523 0.58247477]
 [0.55345416 0.4465458 ]
 [0.40477753 0.5952225 ]
 [0.4389531  0.5610469 ]
 [0.4297591  0.5702409 ]
 [0.36055088 0.6394491 ]
 [0.43924016 0.56075984]
 [0.5290928  0.47090718]
 [0.44006318 0.5599368 ]
 [0.43691075 0.56308925]
 [0.50522834 0.49477166]
 [0.37514424 0.62485576]
 [0.6789937  0.3210063 ]
 [0.63816893 0.36183104]
 [0.56231093 0.43768904]
 [0.58151996 0.41848004]
 [0.51721835 0.48278162]
 [0.37865418 0.6213458 ]
 [0.47924787 0.52075213]
 [0.50247854 0.49752146]
 [0.32210028 0.6778997 ]
 [0.45589852 0.5441015 ]
 [0.42311567 0.5768843 ]
 [0.5290554  0.47094458]
 [0.6646311  0.33536884]
 [0.55340445 0.44659555]
 [0.652223   0.347777  ]
 [0.3984428  0.6015572 ]
 [0.34809512 0.6519049 ]
 [0.44408154 0.55591846]
 [0.6187308  0.38126922]
 [0.61834407 0.3816559 ]
 [0.6686013  0.33139873]
 [0.5832226  0.41677737]
 [0.43931735 0.56068265]
 [0.43646532 0.5635347 ]
 [0.6043414  0.39565864]
 [0.53699064 0.4630094 ]
 [0.44163072 0.5583693 ]
 [0.59775686 0.40224317]
 [0.51987827 0.48012173]
 [0.47852308 0.5214769 ]
 [0.61728823 0.38271174]
 [0.4516052  0.5483948 ]
 [0.41977274 0.58022726]
 [0.5560543  0.4439457 ]
 [0.312221   0.687779  ]
 [0.5548607  0.4451393 ]
 [0.438627   0.561373  ]
 [0.55655676 0.44344324]
 [0.52929986 0.47070014]
 [0.4523099  0.5476901 ]
 [0.6009599  0.3990401 ]
 [0.59272265 0.40727732]
 [0.60762024 0.39237973]
 [0.40844995 0.59155005]
 [0.3936711  0.6063289 ]
 [0.54952383 0.45047617]
 [0.4400304  0.5599696 ]
 [0.48894662 0.5110534 ]
 [0.42980045 0.57019955]
 [0.51250005 0.48749992]
 [0.5654555  0.4345445 ]
 [0.51336193 0.48663804]
 [0.538229   0.461771  ]
 [0.44778866 0.55221134]
 [0.39451283 0.60548717]
 [0.44798803 0.55201197]
 [0.56892717 0.4310728 ]
 [0.41680717 0.5831928 ]
 [0.37077385 0.62922615]
 [0.52680385 0.47319618]
 [0.5532254  0.44677457]
 [0.68655664 0.31344336]
 [0.60087264 0.39912736]
 [0.524863   0.47513697]
 [0.53490716 0.46509284]
 [0.47926337 0.52073663]
 [0.6488942  0.35110578]
 [0.3473696  0.6526304 ]
 [0.685567   0.31443298]
 [0.6212697  0.37873027]
 [0.45403624 0.54596376]
 [0.40409952 0.5959005 ]
 [0.44314224 0.55685776]
 [0.404069   0.595931  ]
 [0.3306387  0.6693613 ]
 [0.37723362 0.6227664 ]
 [0.24719638 0.7528036 ]
 [0.51410735 0.48589265]
 [0.5744091  0.4255909 ]
 [0.45372933 0.54627067]
 [0.46367103 0.536329  ]
 [0.642002   0.35799798]
 [0.40928572 0.5907143 ]
 [0.47330463 0.5266954 ]
 [0.5326319  0.46736816]
 [0.550316   0.44968405]
 [0.46411926 0.53588074]
 [0.5110849  0.48891512]
 [0.52060914 0.4793909 ]
 [0.6022804  0.3977196 ]
 [0.64708555 0.35291442]
 [0.61314005 0.38685995]
 [0.49522388 0.5047761 ]
 [0.46586472 0.5341353 ]
 [0.57842314 0.4215769 ]
 [0.5860912  0.41390878]
 [0.41069037 0.58930963]
 [0.537458   0.462542  ]
 [0.51955765 0.48044235]
 [0.41454774 0.58545226]
 [0.42405647 0.5759435 ]
 [0.45418876 0.54581124]
 [0.33220923 0.6677908 ]
 [0.3598734  0.6401266 ]
 [0.39966208 0.6003379 ]
 [0.6242194  0.3757806 ]
 [0.5849407  0.41505933]
 [0.3922912  0.6077088 ]
 [0.7634295  0.23657046]
 [0.57922316 0.4207768 ]
 [0.5981747  0.40182534]
 [0.6044017  0.3955983 ]
 [0.32170463 0.6782954 ]
 [0.49344504 0.50655496]
 [0.41301966 0.58698034]
 [0.5720856  0.42791435]
 [0.40347064 0.59652936]
 [0.46757495 0.53242505]
 [0.4444049  0.5555951 ]
 [0.45994014 0.54005986]
 [0.5671439  0.43285608]
 [0.34734422 0.6526558 ]
 [0.62115586 0.37884414]
 [0.61127925 0.38872075]
 [0.5140774  0.48592257]
 [0.46431023 0.5356898 ]
 [0.386074   0.613926  ]
 [0.4383458  0.5616542 ]
 [0.4383412  0.5616588 ]
 [0.44713223 0.55286777]
 [0.56280315 0.43719685]
 [0.4008     0.5992    ]
 [0.4382794  0.5617206 ]
 [0.6049029  0.39509708]
 [0.5683813  0.43161872]
 [0.42834556 0.57165444]
 [0.37195212 0.6280479 ]
 [0.7603755  0.23962449]
 [0.43897253 0.56102747]
 [0.5471659  0.45283416]
 [0.5407256  0.45927438]
 [0.5067624  0.49323764]
 [0.60698473 0.3930153 ]
 [0.6452211  0.3547789 ]
 [0.39871186 0.60128814]]","              precision    recall  f1-score   support

           0       0.76      0.66      0.71        95
           1       0.63      0.73      0.68        74

   micro avg       0.69      0.69      0.69       169
   macro avg       0.69      0.70      0.69       169
weighted avg       0.70      0.69      0.69       169
","[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[1 1 1 1 1 0 0 0 1 1 0 0 1 0 1 1 1 1 1 0 1 1 0 1 0 0 0 0 0 1 1 0 1 1 1 0 0
 0 0 1 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1
 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 0 1 0 0
 0 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 0 0 0 1]"
