,train accuracy,test accuracy,y score,class report,y test,y pred
0,0.53125,0.4375,"[array([-0.62095443,  0.49575444, -0.97101462, -0.9537744 ]), array([-0.52706079, -0.4361519 , -0.26439139, -0.94908817]), array([ 0.34917379, -0.89885776, -0.92411573, -0.67176381]), array([-1.06443679,  0.37782686, -0.5426137 , -0.73987144]), array([-0.95512708, -0.88256748,  0.29988096, -1.05443937]), array([-0.45174907, -0.64556494, -0.66448375, -0.19565232]), array([-0.67881344, -0.46414965, -0.29748598, -0.62463452]), array([-0.29859808, -0.51988427, -0.76146971, -0.41746013]), array([-0.49395867, -0.72047742, -0.53907966, -0.3670722 ]), array([-0.29480267, -0.18833096, -0.74630868, -0.7812997 ]), array([-0.66758655, -0.64252209, -0.37389602, -0.25140957]), array([ 0.04803168, -1.7434363 , -0.39349848, -0.10241391]), array([-0.58022367, -1.04159212,  0.09736407, -0.62239855]), array([-0.4205607 , -0.4727127 , -0.33949462, -0.81254561]), array([-0.26852559, -0.99768399, -0.09428559, -0.75111788]), array([-0.72504121, -0.41724549, -0.15330903, -0.79146177]), array([-0.5611997 , -0.24928739, -0.74595537, -0.47456409]), array([-0.38933546, -0.52338718, -0.34448583, -0.78229539]), array([-0.61852872, -0.51555984, -0.48177724, -0.29609983]), array([ 0.34684212, -0.4780777 , -0.73209576, -1.35069779]), array([-0.72444912, -0.23787059, -0.69221659, -0.24974588]), array([-0.69837389, -0.04416207, -0.71840763, -0.54220265]), array([-0.62356648, -0.89491745,  0.01133451, -0.70532899]), array([-0.38255566, -0.12808712, -0.65941103, -0.97747696]), array([-0.83671472, -1.54243299,  0.02054475,  0.21355147]), array([-0.48321017, -0.84900258, -0.16619632, -0.569313  ]), array([-0.43468681, -1.37087109, -0.36248518,  0.13899886]), array([-0.84006198, -0.83648097, -0.03956867, -0.29530345]), array([-0.55300316, -0.30338829, -0.4091092 , -0.81811629]), array([-0.06252052, -0.41228572, -1.09196322, -0.53659399]), array([-1.05347684, -0.22901249, -0.37066417, -0.20959942]), array([-0.06222911, -0.51162061, -0.92843173, -0.64609635]), array([-0.09119532, -0.59735907, -0.80915055, -0.4639508 ]), array([-0.54566716, -0.66451803, -0.05073497, -1.00536281]), array([-0.64760988, -0.83670972, -0.00409135, -0.65619954]), array([ 0.0063278 , -0.64610878, -0.60235355, -0.92016337]), array([ 0.50870007, -1.62830649, -0.3638547 , -0.9317704 ]), array([-1.37890582, -0.21071861, -0.36093431, -0.034513  ]), array([-0.58256363, -0.17499799, -0.06400113, -1.43589945]), array([-0.21691541, -0.74950754, -0.58662806, -0.53141472]), array([-0.56982468, -0.66777316, -0.4602856 , -0.2933546 ]), array([-1.26968599,  0.44657642, -0.37927784, -0.70462448]), array([-1.03795378, -0.17506614, -0.53962008, -0.19508991]), array([-0.48309416, -1.13182805,  0.11936058, -0.75472386]), array([-0.97582263, -0.53964435, -0.26541275, -0.32351305]), array([ 0.05102158, -0.9085654 , -0.31693742, -1.14711434]), array([-0.39935837, -0.2638166 , -0.58351974, -0.79084617]), array([-1.03781602, -0.20275134, -0.4500114 , -0.31513541]), array([-0.99687465, -0.2630935 , -0.26249104, -0.54544888]), array([-0.5985785 , -1.1789745 ,  0.16220796, -0.48364056]), array([-0.93295207, -0.293538  ,  0.05026151, -0.84636995]), array([-0.56448094,  0.15019094, -0.66758731, -0.89332878]), array([-0.57984067,  0.11908128, -0.71403452, -0.80436742]), array([-1.00838897, -1.07693   ,  0.14205955, -0.25735876]), array([-0.42526298, -0.42177528, -0.67934288, -0.53280063]), array([-0.84207182,  0.31428878, -0.7144954 , -0.70127759]), array([-0.78030609, -0.02283889, -0.45978579, -0.75477606]), array([-0.40015861,  0.09827958, -0.86928665, -0.80796116]), array([-0.31285698, -0.68665952,  0.0436236 , -1.46754996]), array([ 0.1377913 , -0.56433951, -0.53392925, -1.31420456]), array([-0.12916383,  0.25100232, -1.21338566, -1.12436098]), array([ 0.28802625, -0.25092176, -0.96569062, -1.42291886]), array([-0.87106268, -0.36953211, -0.06505915, -0.68128981]), array([-0.47265116,  0.00737605, -0.78974087, -0.94433666]), array([-0.14526286, -0.45932189, -0.82515609, -0.78789232]), array([-0.26040464, -1.22519841, -0.63713204,  0.15673934]), array([ 0.0845577 , -0.17827823, -1.17613294, -1.03182003]), array([-0.35441735, -0.57154961, -0.30567442, -0.90933022]), array([-1.16720935, -0.05765224, -0.1845562 , -0.65239564]), array([-0.59251768, -0.72675285, -0.10389705, -0.6499403 ]), array([-0.38801542, -0.26739193, -0.56570705, -0.92404292]), array([-0.62377228, -0.49815127, -0.56552738, -0.16654073]), array([ 0.04903238, -0.92006361, -0.5544909 , -0.95098818]), array([-0.95541014, -0.40664924, -0.33465061, -0.19918422]), array([-0.24416249, -1.05534954,  0.12175548, -0.99319451]), array([ 0.11678805, -1.07585315, -0.78933734, -0.28942125]), array([-0.79969503,  0.28980042, -0.70520692, -0.754636  ]), array([-0.80949678,  0.02823341, -0.35928778, -0.90357189]), array([-0.47614341, -0.70528207, -0.13357743, -0.85811007]), array([-1.05256314, -0.58765841, -0.05042235, -0.28416432]), array([ 0.01789679, -0.89618148, -0.90477458, -0.37568358]), array([-0.79076893,  0.07075876, -0.4092167 , -0.97062668]), array([-0.70128119, -0.37521697, -0.23131181, -0.83918992]), array([-0.47633087, -0.93198035, -0.19737644, -0.49108599]), array([-0.01645774,  0.26080397, -1.11205903, -1.36085552]), array([-0.07904449, -0.63957887, -0.4913159 , -0.82547987]), array([-0.50824567, -0.26064234, -0.58954203, -0.72029418]), array([-0.47546157, -0.29420367, -0.87808555, -0.22695503]), array([-0.69100935, -0.53271309, -0.15973445, -0.62607149]), array([-0.5966903 , -0.39501598, -0.54156134, -0.34817981]), array([-0.34201564, -1.40355723, -0.2082179 , -0.07314373]), array([-0.4399274 , -0.74746225, -0.09640825, -0.83237527]), array([-0.46426686, -0.27399239, -0.570462  , -0.85980359]), array([ 0.27751226, -0.58763831, -0.99854729, -0.91349618]), array([ 0.26827387, -0.21577341, -1.15392912, -1.12729763]), array([-0.48168675, -0.89145015, -0.19858477, -0.45932342]), array([-0.01177589, -0.56454213, -0.41600196, -1.24141008]), array([-0.9831659 ,  0.25710948, -0.66616476, -0.49382649]), array([-0.98592314, -0.3392063 , -0.10624221, -0.77365655]), array([ 0.01378929, -0.18075371, -1.08969067, -0.86921205]), array([-1.37975205, -0.00403184, -0.38355898, -0.27504632]), array([-0.32416123, -0.56616202, -0.58348377, -0.5959078 ]), array([-0.40436443, -0.29630159, -0.78322152, -0.51822098]), array([-0.17894965, -0.65803456, -0.54830169, -0.71661115]), array([-0.14656576, -1.530423  , -0.08783903, -0.34960627]), array([ 0.01649058, -0.49028363, -0.72026196, -0.91199812]), array([-0.13254133,  0.2094802 , -0.95345804, -1.41368814]), array([-0.62857055, -0.71656917, -0.14672726, -0.50511283]), array([-0.67348546, -0.16195378, -0.49711201, -0.67786799]), array([-0.35688332, -1.4187833 , -0.32155791, -0.03511022]), array([-1.05762936, -0.15503423, -0.66378449,  0.01068677]), array([-0.61477652, -0.60711571, -0.28379548, -0.59051009]), array([-0.08326672, -1.11645255, -0.64446589, -0.26136546]), array([-1.22770073,  0.30823934, -0.40268453, -0.71600006]), array([-1.13185854, -0.32958028, -0.56337612,  0.21929119]), array([-0.45878088, -0.98184403, -0.30910022, -0.36115891]), array([-0.36059973, -0.18002305, -0.53827519, -0.93789238]), array([ 0.5435643 , -1.12898761, -0.78117334, -0.97491754]), array([-0.10913961, -0.71464934, -0.61402831, -0.65413353]), array([-1.12196876,  0.03309961, -0.53113398, -0.2519375 ]), array([ 0.38960323, -0.4279053 , -0.70952765, -1.55825949]), array([-0.69717697,  0.11329976, -0.71991   , -0.64868145]), array([-0.33271682,  0.13995648, -1.03062553, -0.74728121]), array([-0.5455627 , -0.06103265, -0.29886133, -1.27359624]), array([-0.74900262, -0.28718715, -0.43137638, -0.57017975]), array([-0.20456991, -0.51071633, -0.63432354, -0.75421927]), array([ 0.31817128, -0.54257695, -1.06238442, -1.05023456]), array([-0.3820234 , -0.82544539, -0.36433036, -0.54907998]), array([-0.80142936, -1.0020469 ,  0.44634762, -0.83538027]), array([-0.24492195, -1.00582507, -0.46948196, -0.34288548]), array([-0.23052126, -0.88123246, -0.65605733, -0.28192813]), array([ 0.51380106, -1.05371274, -0.84701924, -0.80761888]), array([-0.61610029, -0.9025241 , -0.33296741, -0.15754078]), array([-0.38062629, -0.67403246, -0.15352339, -1.01354507]), array([-0.05796891, -0.35340367, -0.49894874, -1.3960446 ]), array([-0.58479978, -1.055844  , -0.50593576,  0.18021069]), array([ 0.73229362, -1.10275339, -0.81293415, -1.29678216]), array([-0.29209307, -1.28705155, -0.14326153, -0.40807786]), array([-0.20860009, -0.96083907, -0.19009099, -0.90742048]), array([-0.22941985, -1.77287867,  0.18089257, -0.38634094]), array([-0.29500766, -1.39327957,  0.22351382, -0.63824518]), array([-0.18208222, -0.48973716, -0.49995982, -0.986464  ]), array([-0.19448928, -0.35390381, -0.64931374, -0.91638867]), array([-0.33632126, -1.11628371, -0.17511105, -0.50982005]), array([-0.91888052, -0.01890678, -0.8590436 , -0.06722815]), array([-0.80515662, -0.9294996 , -0.27499769, -0.06716384]), array([-0.49183225, -0.73435222, -0.26558052, -0.55430283]), array([-0.56921424, -0.34587892, -0.34840379, -0.86134616]), array([-0.19115042, -0.70990905, -0.92703107, -0.28157068]), array([-0.95166795, -0.31756424, -0.43049376, -0.30488902]), array([-0.73649449, -1.02180892, -0.07637684, -0.24755752]), array([ 0.16541092, -0.89610029, -1.27305847, -0.20140951]), array([-0.8472058 , -0.93962009, -0.33630652,  0.13919093]), array([-0.79907295, -0.01743233, -0.4735585 , -0.68471471]), array([-0.02019003, -0.52731874, -0.7202782 , -0.8607239 ]), array([-0.42567781, -1.43382849,  0.18089488, -0.48768799]), array([-0.52564674, -1.27790603,  0.20949899, -0.67398359]), array([ 0.51026539, -2.07475598, -0.80802718, -0.25541198]), array([-0.19199584, -1.21240177,  0.0913597 , -0.82426717]), array([-0.77228506, -0.24679205, -0.35730246, -0.62753479])]","['              precision    recall  f1-score   support', '', '           0       0.49      0.39      0.43        54', '           1       0.39      0.49      0.43        35', '           2       0.40      0.47      0.43        43', '           3       0.52      0.43      0.47        28', '', '   micro avg       0.44      0.44      0.44       160', '   macro avg       0.45      0.44      0.44       160', 'weighted avg       0.45      0.44      0.44       160', '']","[1, 1, 0, 1, 2, 3, 0, 2, 3, 2, 3, 2, 2, 0, 2, 0, 2, 1, 0, 0, 0, 2, 3, 3, 3, 0, 3, 3, 0, 3, 2, 0, 3, 1, 2, 0, 2, 1, 2, 3, 3, 1, 2, 2, 3, 1, 1, 2, 0, 0, 0, 0, 1, 2, 0, 1, 3, 0, 2, 2, 0, 0, 0, 1, 0, 3, 0, 2, 2, 2, 1, 3, 2, 1, 0, 1, 1, 2, 3, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 2, 0, 1, 2, 0, 2, 0, 0, 1, 3, 2, 1, 0, 1, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 2, 2, 1, 3, 3, 0, 0, 2, 0, 3, 2, 1, 0, 0, 0, 1, 3, 2, 3, 1, 1, 0, 0, 3, 2, 1, 3, 3, 2, 0, 2, 0, 0, 0]","[1, 2, 0, 1, 2, 3, 2, 0, 3, 1, 3, 0, 2, 2, 2, 2, 1, 2, 3, 0, 1, 1, 2, 1, 3, 2, 3, 2, 1, 0, 3, 0, 0, 2, 2, 0, 0, 3, 2, 0, 3, 1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 0, 1, 0, 2, 1, 0, 3, 0, 2, 1, 2, 1, 3, 0, 3, 2, 0, 1, 1, 2, 2, 0, 1, 2, 2, 1, 0, 1, 3, 2, 3, 3, 2, 1, 0, 0, 2, 0, 1, 2, 0, 1, 0, 1, 0, 2, 0, 1, 2, 1, 3, 3, 2, 0, 1, 3, 2, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 2, 0, 0, 0, 3, 2, 0, 3, 0, 2, 2, 2, 2, 0, 0, 2, 1, 3, 2, 1, 0, 3, 2, 0, 3, 1, 0, 2, 2, 0, 2, 1]"
1,0.521875,0.43125,"[array([ 0.11461328, -0.90034381, -0.71980269, -0.63996744]), array([-1.24288879,  0.17492417, -0.30026955, -0.59044135]), array([-0.8027252 , -0.35696441, -0.63461355, -0.07829127]), array([-0.76668677, -0.45078106, -0.12474135, -0.77275068]), array([-0.47504728, -0.13050234, -0.82662182, -0.47765799]), array([-0.6219277 , -0.1154787 , -0.20914673, -1.16765979]), array([-0.60344528, -0.59688333, -0.49341575, -0.16799747]), array([ 0.46492803, -1.00100466, -0.94319359, -0.74391696]), array([-0.68286101,  0.31274294, -0.52639615, -1.14963623]), array([ 0.28421016, -0.79349018, -1.07375964, -0.50881976]), array([-0.53902476, -0.9316585 , -0.15069488, -0.45014605]), array([ 0.19857732, -0.30712675, -0.96042983, -1.16025314]), array([-0.43126742, -1.26283608, -0.25883429, -0.14587845]), array([-0.45585154, -1.22343369, -0.20225288, -0.12034997]), array([-0.4293908 , -0.74065744,  0.02283402, -1.15762877]), array([-0.85306174, -0.27481004, -0.46851658, -0.26191581]), array([-0.35597391, -0.30945628, -0.90786658, -0.47488085]), array([-1.17095091, -0.22442826, -0.07875504, -0.44515978]), array([-0.56829523, -0.43508816, -0.25183073, -0.93519116]), array([-0.70646089, -0.76264474, -0.11279388, -0.49001078]), array([-0.27210909, -1.23727391, -0.53300954, -0.02775528]), array([ 0.05902517, -0.35061088, -1.02037582, -0.88126065]), array([-0.6784317 , -1.12184116,  0.09408395, -0.45625152]), array([-0.29205991, -0.72107406,  0.11811062, -1.58782444]), array([-0.23725281, -0.35580457, -0.55120275, -0.91524705]), array([-1.20614267, -0.08118892, -0.49825348, -0.08034951]), array([-0.45893455, -0.91598491, -0.34066535, -0.36641524]), array([-0.32066456, -0.99326403, -0.21229989, -0.61251874]), array([-0.78156139, -0.22731622, -0.49230082, -0.42390614]), array([-0.08377694, -0.92002074, -0.85871222, -0.18783281]), array([-0.64192552,  0.02654642, -1.01580211, -0.26387886]), array([-1.10471859,  0.0716683 , -0.2829388 , -0.52337029]), array([-0.22564147, -1.18541062, -0.11679371, -0.72831634]), array([ 0.30311114, -0.50492078, -0.99482707, -1.03781855]), array([-0.4810044 , -1.20933031, -0.45430897,  0.10160803]), array([-0.92017801, -0.09979854, -0.44016039, -0.4977344 ]), array([-0.40967225, -0.46732092, -0.91508825, -0.17808998]), array([ 0.19823275, -1.05910305, -0.5559873 , -0.94864761]), array([-0.48447702, -0.48039238, -0.34570704, -0.77627356]), array([ 0.06268386, -0.96447575, -0.83170181, -0.34087538]), array([-0.86826032, -0.16145463, -0.87308334, -0.01358988]), array([-0.77105357, -1.23494249, -0.04573268, -0.19539458]), array([-0.21959445, -0.69131818, -0.54587815, -0.75267492]), array([ 0.04727418, -0.95515733, -0.72278878, -0.41545437]), array([-1.23588666, -0.00319063, -0.0472476 , -0.83914504]), array([-0.32279769, -0.10947572, -0.83101815, -0.90959956]), array([-0.50702811, -0.41529613, -0.15269507, -1.06763107]), array([-0.71107661, -0.30745092, -0.88302617, -0.04020831]), array([-0.91927712, -0.23294236, -0.15855761, -0.84796448]), array([-0.39611443, -0.51437075, -0.18989255, -0.98756763]), array([-0.1425706 , -0.60618106, -0.67534035, -0.57232312]), array([-0.36695905,  0.11811628, -0.70830938, -1.20055796]), array([-0.13785479, -1.6749776 ,  0.00567787, -0.50962119]), array([-0.61730729, -0.17144341, -0.72784448, -0.43184603]), array([ 0.08622971, -0.753298  , -0.55734474, -0.98455105]), array([-1.02883067, -0.53912654, -0.28243555, -0.07799996]), array([-0.48604654,  0.07750939, -1.04269764, -0.53312003]), array([ 0.01047482, -0.51773236, -0.7091337 , -0.95542206]), array([-0.85432081, -0.51937061, -0.09634239, -0.56203805]), array([-0.21085388, -0.79306881, -0.16541087, -1.15580496]), array([-0.69588228, -0.77904829, -0.35196336, -0.17612963]), array([-0.59311888, -0.40706288, -0.26255797, -0.89361632]), array([-0.22015458, -0.53019294, -0.42221208, -1.09123016]), array([ 0.56981387, -1.62266014, -0.45340227, -0.99088613]), array([-0.32284814, -0.79826083, -0.5010079 , -0.47400308]), array([ 0.25367648, -0.74704644, -1.27742014, -0.3852478 ]), array([-0.52795392, -0.63413093, -0.36646057, -0.58110257]), array([-0.74724871, -0.14260234, -0.24424852, -1.00970878]), array([ 0.6111847 , -0.837148  , -0.62876595, -1.61772612]), array([-0.11862687, -0.31707293, -0.72893155, -0.89764973]), array([-0.39478401, -0.27086963, -0.19219068, -1.36382275]), array([-0.13901653, -0.73042822, -0.79406596, -0.36968574]), array([ 0.30262928, -0.80624998, -0.76181113, -1.02753227]), array([-0.6350446 , -0.84939506, -0.3267917 , -0.21018689]), array([-0.63311475, -0.48387858, -0.72008884,  0.01781143]), array([-0.54618383,  0.1612988 , -0.34745751, -1.45628851]), array([-0.50174169, -0.96350677, -0.46482863, -0.0570324 ]), array([-0.35758036, -1.46141846, -0.39714788,  0.08633663]), array([-1.38809556,  0.16466471, -0.21248892, -0.4206029 ]), array([-0.72932759, -0.28161329, -0.37101809, -0.58935671]), array([-0.45011261, -0.34070763, -0.65815902, -0.56149405]), array([-0.29514705, -0.25963991, -0.76950399, -0.68615706]), array([-0.76307039, -0.18342522, -0.46443519, -0.64634114]), array([-0.31955992, -0.43258927, -0.17473585, -1.3577777 ]), array([-0.09355757, -0.73374188, -0.59763751, -0.71229813]), array([-0.73750039, -0.65797315, -0.3129427 , -0.31648427]), array([-0.20620367, -0.16667715, -0.89141749, -0.69877744]), array([-0.23123281, -0.20207517, -0.63715332, -1.14259309]), array([ 0.02825007, -0.37618434, -0.4706758 , -1.48022467]), array([-0.57994179, -0.48290733, -0.86850455,  0.07270886]), array([-0.00630208, -0.67766976, -0.69466624, -0.79298432]), array([-0.09527665, -0.66616576, -0.77637504, -0.46503965]), array([-0.33705321, -0.3923299 , -0.53370734, -0.96732627]), array([ 0.0193196 , -0.52428809, -0.89756078, -0.67389267]), array([-0.58721185, -0.29846554, -0.57195484, -0.54812128]), array([-0.18718559, -0.55521168, -0.89414094, -0.50706779]), array([-0.10735946, -0.97479651, -0.79407727, -0.19169555]), array([-0.0411774 , -0.42422974, -1.35338028, -0.19511307]), array([-1.1523282 , -0.30945134, -0.60433443,  0.31030707]), array([-0.09961591, -0.6255691 , -0.69980562, -0.65814642]), array([-0.59749461, -0.75477796, -0.0810303 , -0.75019692]), array([ 0.04750771, -0.9319445 , -0.53146906, -0.8507525 ]), array([ 0.04227448, -0.87160831, -0.59530455, -0.82733555]), array([-0.20401727, -0.49054282, -0.35229927, -1.2082427 ]), array([-0.71631977, -0.21675252, -0.51841059, -0.49112577]), array([-0.30052496,  0.09711146, -1.08948195, -0.64186279]), array([-0.59787113, -0.75903053, -0.18059292, -0.52803677]), array([-0.77486726, -0.38121915, -0.10785837, -0.73326078]), array([ 0.12584144, -1.18887575, -1.09141739,  0.08294334]), array([-0.21696466, -0.77319971, -0.51025364, -0.49201579]), array([-0.59340081, -0.84313865, -0.73924289,  0.26820439]), array([-0.73813864, -1.04754393, -0.38188893, -0.00856606]), array([-0.18081623, -1.22852113, -0.42948887, -0.30141956]), array([-0.87263778, -0.1935009 , -0.47682774, -0.40168906]), array([ 0.03742321, -0.54674948, -0.79391458, -0.78139346]), array([-0.22033863, -0.96729791, -0.23572449, -0.72921877]), array([-1.07196852, -0.96444673,  0.05270726, -0.11923912]), array([-0.64941923, -0.21462377, -0.52746905, -0.61838178]), array([-0.59731389, -0.51278062, -0.11766247, -0.95066177]), array([-0.25962578, -0.35248741, -0.73334548, -0.66081617]), array([-0.00625284, -0.79418837, -0.81900144, -0.49040487]), array([-0.28710821, -0.99194249, -0.87390503,  0.14555429]), array([-0.54186531, -0.71671694, -0.42180688, -0.42620065]), array([-0.32997674, -0.29290724, -0.5437558 , -1.02351708]), array([-0.70651262, -0.78093728, -0.15903541, -0.36037095]), array([-0.54468827,  0.245391  , -0.5769745 , -1.26368393]), array([ 0.26333389, -1.19252657, -0.79163925, -0.36146858]), array([-0.4614367 , -0.4705009 , -0.41252328, -0.75877072]), array([-1.09098317, -0.07330063, -0.31355407, -0.43147972]), array([-0.02263153, -0.64727764, -0.695311  , -0.66636353]), array([-0.44614516, -0.25161767, -0.30943902, -1.13727309]), array([ 0.31476197, -0.67951442, -0.82023985, -1.07946457]), array([-0.77713557,  0.13633081, -0.64451748, -0.85405143]), array([-0.90437656, -1.1020347 , -0.45569442,  0.50907793]), array([ 0.02142453, -0.53557828, -0.72688328, -1.04459175]), array([-1.14353873, -0.63130327, -0.65706151,  0.6209238 ]), array([-0.56878756, -0.05732968, -0.50374021, -1.06989448]), array([-0.05015614,  0.03051746, -0.81891523, -1.48677031]), array([-0.16202685, -0.9714384 , -0.52604641, -0.328913  ]), array([-0.30872019, -1.25146066, -0.51177779,  0.02087193]), array([ 0.04692897, -0.18191747, -0.86473293, -1.3097739 ]), array([-0.35135059, -0.61874619, -0.55827116, -0.54950741]), array([-0.83721675, -0.22728488, -0.32152903, -0.7107397 ]), array([-1.03065775,  0.15793042, -0.52811844, -0.48069305]), array([-0.29272697, -0.2368306 , -0.9465379 , -0.50776577]), array([-0.88409245,  0.32788133, -0.6173423 , -0.75346409]), array([-0.04997146, -1.21348163, -0.3389096 , -0.67597707]), array([-0.2463828 , -0.31417662, -0.70896566, -0.81084052]), array([ 0.33984076, -0.96039959, -1.17674482, -0.68660203]), array([-1.00749677, -0.65187509, -0.59178986,  0.45801883]), array([-0.92695345, -0.85939443,  0.06042208, -0.26070958]), array([-0.69470496,  0.32800419, -0.90169889, -0.65393363]), array([-0.38177536, -0.78441802, -0.34027563, -0.7440966 ]), array([-0.19821352, -1.17972793, -0.44592055, -0.43509804]), array([-0.10647641,  0.06874606, -0.69600368, -1.58095233]), array([-0.48830343, -0.2776761 , -0.56562573, -0.63758359]), array([-0.39300412,  0.19017373, -1.00241032, -0.71358961]), array([-0.71304604, -0.40526974, -0.11832881, -0.78304439]), array([-0.48435211, -0.73196141, -0.36844999, -0.55607102]), array([-0.51062768, -1.16344914, -0.52991664,  0.18257484])]","['              precision    recall  f1-score   support', '', '           0       0.37      0.50      0.43        40', '           1       0.51      0.43      0.47        51', '           2       0.44      0.36      0.40        45', '           3       0.41      0.46      0.43        24', '', '   micro avg       0.43      0.43      0.43       160', '   macro avg       0.43      0.44      0.43       160', 'weighted avg       0.44      0.43      0.43       160', '']","[1, 1, 0, 0, 2, 2, 0, 0, 1, 0, 2, 1, 3, 0, 2, 2, 0, 2, 1, 2, 2, 0, 2, 2, 0, 1, 2, 3, 2, 2, 2, 1, 1, 0, 3, 3, 1, 0, 0, 0, 3, 1, 0, 0, 0, 1, 1, 0, 2, 1, 2, 1, 0, 0, 2, 2, 0, 0, 2, 0, 3, 1, 1, 2, 3, 0, 2, 2, 0, 1, 1, 3, 0, 0, 3, 1, 2, 2, 1, 1, 1, 1, 3, 1, 0, 2, 2, 1, 0, 0, 3, 3, 1, 2, 2, 0, 0, 0, 1, 1, 1, 1, 2, 1, 3, 1, 2, 0, 3, 1, 3, 3, 2, 0, 2, 2, 3, 1, 1, 1, 3, 3, 2, 3, 1, 1, 0, 1, 2, 0, 1, 2, 1, 3, 2, 3, 1, 0, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 3, 3, 2, 1, 2, 1, 1, 0, 0, 2, 0, 1]","[0, 1, 3, 2, 1, 1, 3, 0, 1, 0, 2, 0, 3, 3, 2, 3, 1, 2, 2, 2, 3, 0, 2, 2, 0, 3, 2, 2, 1, 0, 1, 1, 2, 0, 3, 1, 3, 0, 2, 0, 3, 2, 0, 0, 1, 1, 2, 3, 2, 2, 0, 1, 2, 1, 0, 3, 1, 0, 2, 2, 3, 2, 0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 3, 3, 1, 3, 3, 1, 1, 1, 1, 1, 2, 0, 2, 1, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 2, 0, 0, 0, 1, 1, 2, 2, 0, 0, 3, 3, 0, 1, 0, 0, 2, 1, 2, 0, 0, 3, 2, 1, 2, 1, 0, 2, 1, 0, 1, 0, 1, 3, 0, 3, 1, 1, 0, 3, 0, 0, 1, 1, 1, 1, 0, 0, 0, 3, 2, 1, 2, 0, 1, 1, 1, 2, 2, 3]"
